ItemID,EquipmentSetId,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,MaxCraftUpgradeGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,PerPerkScalingMultiplier,OverrideAttributeScaling,OverrideScalingStrength,OverrideScalingDexterity,OverrideScalingIntelligence,OverrideScalingFocus,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId,RequiredWorldTags,GrantMasteries
CorruptionImpaler_Weapon,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,,,,,1,CorruptionImpaler_Weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
BearElemental_Claw,,,Weapon,,,,Weapon+EquippableMouth,,,,,,,,,,,,1,BearElemental_Claw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Weapon,,,,,,0,0,,,,,,1,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hPistolT2Damned,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,300,900,,,3,1hPistolT2Damned,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,60,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hWandOffenseT1,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,,,,,1,1hWandOffenseT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,300,0.12,0,1,,Play_UI_Pickup_Wood,Play_UI_Drop_Wood,Play_UI_Use_Wood,Play_UI_Created_Wood,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hMusketT2Damned,,,Weapon,,,,Weapon+EquippableTwoHand,,,,,,,,,,,,2,2hMusketT2Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hBowT1Damned,,,Weapon,,,,Weapon+EquippableTwoHand,,,,,,,,,,,,1,2hBowT1Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Bow,Play_UI_Drop_Bow,Play_UI_Use_Bow,Play_UI_Created_Bow,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hHatchetT1Damned,,,Weapon,,,,Weapon+EquippableMainHand+Axe,,,,,,,,,,,,1,1hHatchetT1Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Stone_Tool,Play_UI_Drop_Stone_Tool,Play_UI_Use_Stone_Tool,Play_UI_Created_Stone_Tool,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSwordT1Damned,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,1hSwordT1Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hSpearT1Damned,,,Weapon,,,,Weapon+EquippableMainHand+spear,,,,,,,,,,,,1,2hSpearT1Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hAxeT2Damned,,,Weapon,,,,Weapon+EquippableTwoHand+Axe,,,,,,,,200,600,,,2,2hAxeT2Damned,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,125,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hGreatAxeT5Damned,,,Weapon,,,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,,,,,500,1500,,,5,2hGreatAxeT5Damned,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hGreatHammerT5Damned,,,Weapon,,,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,,,,,500,1500,,,5,2hGreatHammerT5Damned,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
AI_1hHatchet_Yonas,,,Weapon,,,,Weapon+EquippableMainHand+Axe,,,,,,,,,,,,1,1hHatchetT1Damned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Stone_Tool,Play_UI_Drop_Stone_Tool,Play_UI_Use_Stone_Tool,Play_UI_Created_Stone_Tool,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
Yonas_1hHatchet,,,Weapon,,,,Weapon+EquippableMainHand+Axe,,,,,,,,,,,,1,Yonas_1hHatchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Stone_Tool,Play_UI_Drop_Stone_Tool,Play_UI_Use_Stone_Tool,Play_UI_Created_Stone_Tool,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
Yonas_2hAxe,,,Weapon,,,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,,,,,500,1500,,,5,Yonas_2hAxe,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
SprigganClub,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,200,600,,,2,SprigganClub,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,125,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
SprigganCorruptedClub,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,200,600,,,2,SprigganCorruptedClub,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,125,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
SprigganOffhand,,,Weapon,,,,Weapon+EquippableOffHand,,,,,,,,200,600,,,2,SprigganOffhand,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,125,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
BogMonsterWeapon,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,200,600,,,2,BogMonsterWeapon,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,125,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSwordT2DamnedCommanderFire,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,2,1hSwordT2DamnedCommanderFire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/AI/Weapon_AI_Damned_Commander_Fire_Sword,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSwordT2DamnedCommanderThorpeFire,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,2,1hSwordT2DamnedCommanderThorpeFire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/AI/Weapon_AI_Damned_Commander_Thorpe_Fire_Sword,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSwordT2DamnedCommanderFTUE,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,2,1hSwordT2DamnedCommanderFTUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSwordT2DamnedCommander,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,2,1hSwordT2DamnedCommander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
2hGreatswordZane,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,2,2hGreatswordZane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hSacrificialDaggerDamned,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,1hSacrificialDaggerDamned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hKnifeDamned,,,Weapon,,,,Weapon+EquippableMainHand+Knife,,,,,,,,,,,,2,1hKnifeDamned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,25,,Play_UI_Pickup_Knife,Play_UI_Drop_Knife,Play_UI_Use_Knife,Play_UI_Created_Knife,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hStaffDamned,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,1hStaffDamned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hStaffDryad,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,1hStaffDryad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
1hStaffAncientMage,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,1hStaffAncientMage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
ImhotepStaff,,,Weapon,,,,Weapon+EquippableMainHand+Sword,,,,,,,,,,,,1,ImhotepStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
NagaAncientGuardianWeapon,,,Weapon,,,,Weapon+EquippableMainHand+spear,,,,,,,,,,,,1,NagaAncientGuardianWeapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
NagaAngryEarthWeapon,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,,,,,1,NagaAngryEarthWeapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
NagaCorruptedWeapon,,,Weapon,,,,Weapon+EquippableMainHand,,,,,,,,,,,,1,NagaCorruptedWeapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
NagaWitheredWeapon,,,Weapon,,,,Weapon+EquippableMainHand+Staff,,,,,,,,,,,,1,NagaWitheredWeapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,UI_Weapon,,,,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,,
