ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_Hands_Apr2023_HighwaymanTricorn,@Skin_Hands_Apr2023_HighwaymanTricorn_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanTricorn_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanTricorn_gloves,f_HighwaymanTricorn_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Apr2023_HighwaymanCapelet,@Skin_Chest_Apr2023_HighwaymanCapelet_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCapelet_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapelet_chest,f_HighwaymanCapelet_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Apr2023_HighwaymanCapelet,@Skin_Head_Apr2023_HighwaymanCapelet_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCapelet_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapelet_head,f_HighwaymanCapelet_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Apr2023_HighwaymanCapelet,@Skin_Legs_Apr2023_HighwaymanCapelet_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCapelet_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapelet_legs,f_HighwaymanCapelet_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Apr2023_HighwaymanCapelet,@Skin_Feet_Apr2023_HighwaymanCapelet_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCapelet_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapelet_feet,f_HighwaymanCapelet_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Apr2023_HighwaymanCapelet,@Skin_Hands_Apr2023_HighwaymanCapelet_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCapelet_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapelet_gloves,f_HighwaymanCapelet_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Apr2023_HighwaymanCapeletMask,@Skin_Head_Apr2023_HighwaymanCapeletMask_MasterName,Armor,,@Skin_Head_Apr2023_HighwaymanCapeletMask_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapeletMask_head,f_HighwaymanCapeletMask_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Apr2023_HighwaymanCapeletHat,@Skin_Head_Apr2023_HighwaymanCapeletHat_MasterName,Armor,,@Skin_Head_Apr2023_HighwaymanCapeletHat_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCapeletHat_head,f_HighwaymanCapeletHat_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Apr2023_HighwaymanCollar,@Skin_Chest_Apr2023_HighwaymanCollar_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCollar_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCollar_chest,f_HighwaymanCollar_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Apr2023_HighwaymanCollar,@Skin_Head_Apr2023_HighwaymanCollar_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCollar_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCollar_head,f_HighwaymanCollar_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Apr2023_HighwaymanCollar,@Skin_Legs_Apr2023_HighwaymanCollar_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCollar_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCollar_legs,f_HighwaymanCollar_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Apr2023_HighwaymanCollar,@Skin_Feet_Apr2023_HighwaymanCollar_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCollar_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCollar_feet,f_HighwaymanCollar_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Apr2023_HighwaymanCollar,@Skin_Hands_Apr2023_HighwaymanCollar_MasterName,Armor,,@Skin_Chest_Apr2023_HighwaymanCollar_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_HighwaymanCollar_gloves,f_HighwaymanCollar_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_Musket,@Skin_Apr2023_Musket_MasterName,Weapon,,@Skin_Apr2023_Musket_Description,EquippableTwoHand+Musket+Ranged,,,,,,,,,,Skin_Musket,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hMusketHighwaymanT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_Rapier,@Skin_Apr2023_Rapier_MasterName,Weapon,,@Skin_Apr2023_Rapier_Description,EquippableMainHand+Rapier+Melee,,,,,,,,,,Skin_Rapier,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hRapierHighwaymanT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_IceGauntlet,@Skin_Apr2023_IceGauntlet_MasterName,Weapon,,@Skin_Apr2023_IceGauntlet_Description,EquippableMainHand+IceMagic+Magic,,,,,,,,,,Skin_IceGauntlet,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hIceGauntletHighwaymanT5,2hIceGauntletHighwaymanT5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_ShieldT,@Skin_Apr2023_ShieldT_MasterName,Weapon,,@Skin_Apr2023_ShieldT_Description,EquippableOffHand+Shield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hTowerShieldHighwaymanT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_Hatchet,@Skin_Apr2023_Hatchet_MasterName,Weapon,,@Skin_Apr2023_Hatchet_Description,EquippableMainHand+Hatchet+Melee,,,,,,,,,,Skin_Hatchet,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hHatchetHighwaymanT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Apr2023_WarHammer,@Skin_Apr2023_WarHammer_MasterName,Weapon,,@Skin_Apr2023_WarHammer_Description,EquippableTwoHand+2HHammer+Melee,,,,,,,,,,Skin_WarHammer,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hWarhammerHighwaymanT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
