ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_Hands_Mar2023_FirelightBackScarf,@Skin_Hands_Mar2023_FirelightBackScarf_MasterName,Armor,,@Skin_Hands_Mar2023_FirelightBackScarf_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightBackScarf_gloves,f_FirelightBackScarf_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Mar2023_FirelightSpades,@Skin_Chest_Mar2023_FirelightSpades_MasterName,Armor,,@Skin_Chest_Mar2023_FirelightSpades_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightSpades_chest,f_FirelightSpades_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Mar2023_FirelightSpades,@Skin_Head_Mar2023_FirelightSpades_MasterName,Armor,,@Skin_Head_Mar2023_FirelightSpades_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightSpades_head,f_FirelightSpades_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Mar2023_FirelightSpades,@Skin_Legs_Mar2023_FirelightSpades_MasterName,Armor,,@Skin_Legs_Mar2023_FirelightSpades_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightSpades_legs,f_FirelightSpades_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Mar2023_FirelightSpades,@Skin_Feet_Mar2023_FirelightSpades_MasterName,Armor,,@Skin_Feet_Mar2023_FirelightSpades_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightSpades_feet,f_FirelightSpades_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Mar2023_FirelightSpades,@Skin_Hands_Mar2023_FirelightSpades_MasterName,Armor,,@Skin_Hands_Mar2023_FirelightSpades_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightSpades_gloves,f_FirelightSpades_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Chest_Mar2023_FirelightDeluxe,@Skin_Chest_Mar2023_FirelightDeluxe_MasterName,Armor,,@Skin_Chest_Mar2023_FirelightDeluxe_Description,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightDeluxe_chest,f_FirelightDeluxe_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Head_Mar2023_FirelightDeluxe,@Skin_Head_Mar2023_FirelightDeluxe_MasterName,Armor,,@Skin_Head_Mar2023_FirelightDeluxe_Description,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightDeluxe_head,f_FirelightDeluxe_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Legs_Mar2023_FirelightDeluxe,@Skin_Legs_Mar2023_FirelightDeluxe_MasterName,Armor,,@Skin_Legs_Mar2023_FirelightDeluxe_Description,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightDeluxe_legs,f_FirelightDeluxe_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Feet_Mar2023_FirelightDeluxe,@Skin_Feet_Mar2023_FirelightDeluxe_MasterName,Armor,,@Skin_Feet_Mar2023_FirelightDeluxe_Description,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightDeluxe_feet,f_FirelightDeluxe_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Hands_Mar2023_FirelightDeluxe,@Skin_Hands_Mar2023_FirelightDeluxe_MasterName,Armor,,@Skin_Hands_Mar2023_FirelightDeluxe_Description,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_FirelightDeluxe_gloves,f_FirelightDeluxe_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Bow,@Skin_Mar2023_Bow_MasterName,Weapon,,@Skin_Mar2023_Bow_Description,EquippableTwoHand+Bow+Ranged,,,,,,,,,,Skin_Bow,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hBowFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Greataxe,@Skin_Mar2023_Greataxe_MasterName,Weapon,,@Skin_Mar2023_Greataxe_Description,EquippableTwoHand+2HAxe+Melee,,,,,,,,,,Skin_GreatAxe,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hGreatAxeFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_ShieldK,@Skin_Mar2023_ShieldK_MasterName,Weapon,,@Skin_Mar2023_ShieldK_Description,EquippableOffHand+Shield+KiteShield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hKiteShieldFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Longsword,@Skin_Mar2023_Longsword_MasterName,Weapon,,@Skin_Mar2023_Longsword_Description,EquippableMainHand+Sword+Melee,,,,,,,,,,Skin_Longsword,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hSwordFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Musket,@Skin_Mar2023_Musket_MasterName,Weapon,,@Skin_Mar2023_Musket_Description,EquippableTwoHand+Musket+Ranged,,,,,,,,,,Skin_Musket,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hMusketFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Rapier,@Skin_Mar2023_Rapier_MasterName,Weapon,,@Skin_Mar2023_Rapier_Description,EquippableMainHand+Rapier+Melee,,,,,,,,,,Skin_Rapier,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hRapierFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_ShieldR,@Skin_Mar2023_ShieldR_MasterName,Weapon,,@Skin_Mar2023_ShieldR_Description,EquippableOffHand+Shield+RoundShield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hRoundShieldFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Spear,@Skin_Mar2023_Spear_MasterName,Weapon,,@Skin_Mar2023_Spear_Description,EquippableTwoHand+Spear+Melee,,,,,,,,,,Skin_Spear,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hSpearFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Hatchet,@Skin_Mar2023_Hatchet_MasterName,Weapon,,@Skin_Mar2023_Hatchet_Description,EquippableMainHand+Hatchet+Melee,,,,,,,,,,Skin_Hatchet,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hHatchetFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Warhammer,@Skin_Mar2023_Warhammer_MasterName,Weapon,,@Skin_Mar2023_Warhammer_Description,EquippableTwoHand+2HHammer+Melee,,,,,,,,,,Skin_WarHammer,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hWarhammerFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_FireStaff,@Skin_Mar2023_FireStaff_MasterName,Weapon,,@Skin_Mar2023_FireStaff_Description,EquippableMainHand+FireStaff+Magic,,,,,,,,,,Skin_FireStaff,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hFireStaffFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_LifeStaff,@Skin_Mar2023_LifeStaff_MasterName,Weapon,,@Skin_Mar2023_LifeStaff_Description,EquippableMainHand+LifeStaff+Magic,,,,,,,,,,Skin_LifeStaff,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hLifeStaffFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_ShieldT,@Skin_Mar2023_ShieldT_MasterName,Weapon,,@Skin_Mar2023_ShieldT_Description,EquippableOffHand+Shield+TowerShield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hTowerShieldFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_IceGauntlet,@Skin_Mar2023_IceGauntlet_MasterName,Weapon,,@Skin_Mar2023_IceGauntlet_Description,EquippableMainHand+IceMagic+Magic,,,,,,,,,,Skin_IceGauntlet,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hIceGauntletFirelightT5,2hIceGauntletFirelightT5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_VoidGauntlet,@Skin_Mar2023_VoidGauntlet_MasterName,Weapon,,@Skin_Mar2023_VoidGauntlet_Description,EquippableMainHand+VoidGauntlet+Magic,,,,,,,,,,Skin_VoidGauntlet,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hVoidGauntletFirelightT5,2hVoidGauntletFirelightT5,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Blunderbuss,@Skin_Mar2023_Blunderbuss_MasterName,Weapon,,@Skin_Mar2023_Blunderbuss_Description,EquippableTwoHand+Blunderbuss+Ranged,,,,,,,,,,Skin_Blunderbuss,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hBlunderbussFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Greatsword,@Skin_Mar2023_Greatsword_MasterName,Weapon,,@Skin_Mar2023_Greatsword_Description,Weapon+EquippableTwoHand+GreatSword+Melee,,,,,,,,,,Skin_Greatsword,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hGreatswordFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_FishingPole,@Skin_Mar2023_FishingPole_MasterName,Weapon,,@Skin_Mar2023_FishingPole_Description,EquippableTool+FishingPole,,,,,,,,,,Skin_FishingPole,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hFishingPoleFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_AzothStaff,@Skin_Mar2023_AzothStaff_MasterName,Weapon,,@Skin_Mar2023_AzothStaff_Description,Weapon+EquippableTool+Axe+AzothStaff,,,,,,,,,,Skin_AzothStaff,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hAzothScepterFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_LoggingAxe,@Skin_Mar2023_LoggingAxe_MasterName,Weapon,,@Skin_Mar2023_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,,,,,,,,,,Skin_LoggingAxe,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hLoggingAxeFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Pickaxe,@Skin_Mar2023_Pickaxe_MasterName,Weapon,,@Skin_Mar2023_Pickaxe_Description,EquippableTool+Axe+Pickaxe,,,,,,,,,,Skin_Pick,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hPickaxeFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_Sickle,@Skin_Mar2023_Sickle_MasterName,Weapon,,@Skin_Mar2023_Sickle_Description,EquippableTool+Axe+Sickle,,,,,,,,,,Skin_Sickle,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hSickleFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_SkinningKnife,@Skin_Mar2023_SkinningKnife_MasterName,Weapon,,@Skin_Mar2023_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,,,,,,,,,,Skin_SkinningKnife,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hSkinningKnifeFirelightT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CampSkin_Firelight01_A,@CampSkin_Firelight01_A_MasterName,Blueprint,,@CampSkin_Firelight01_A_Description,Blueprint,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,UI_Consumable,,,,,,0,1,Structures/Camps/CampVariants/CampSkin_Firelight01_A,,LyShineUI/Images/Icons/Items/CampSkins/CampSkin_Firelight_01_A.png,LyShineUI/Images/Icons/Items_HiRes/CampSkins/CampSkin_Firelight_01_A.png,10000,0,,,,,,,,1,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Blueprint,Play_UI_Drop_Blueprint,Play_UI_Use_Blueprint,Play_UI_Created_Blueprint,,,,,,,,
CampSkin_Firelight01_B,@CampSkin_Firelight01_B_MasterName,Blueprint,,@CampSkin_Firelight01_B_Description,Blueprint,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,UI_Consumable,,,,,,0,1,Structures/Camps/CampVariants/CampSkin_Firelight01_B,,LyShineUI/Images/Icons/Items/CampSkins/CampSkin_Firelight_02_A.png,LyShineUI/Images/Icons/Items_HiRes/CampSkins/CampSkin_Firelight_02_A.png,10000,0,,,,,,,,1,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Blueprint,Play_UI_Drop_Blueprint,Play_UI_Use_Blueprint,Play_UI_Created_Blueprint,,,,,,,,
Skin_Mar2023_DrumsFirelightT5,@Skin_Mar2023_DrumsFirelightT5_MasterName,Weapon,,@Skin_Mar2023_DrumsFirelightT5_Description,EquippableTool+InstrumentDrums,,,,,,,,,,2hInstrumentDrumT5,,,,,,,,,,,,,,,,,,,,,UI_Instruments,,,DrumsFirelightT5,,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_GuitarFirelightT5,@Skin_Mar2023_GuitarFirelightT5_MasterName,Weapon,,@Skin_Mar2023_GuitarFirelightT5_Description,EquippableTool+InstrumentGuitar,,,,,,,,,,2hInstrumentGuitarT5,,,,,,,,,,,,,,,,,,,,,UI_Instruments,,,GuitarFirelightT5,,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_Mar2023_URBassFirelightT5,@Skin_Mar2023_URBassFirelightT5_MasterName,Weapon,,@Skin_Mar2023_URBassFirelightT5_Description,EquippableTool+InstrumentUprightBass,,,,,,,,,,2hInstrumentUprightBassT5,,,,,,,,,,,,,,,,,,,,,UI_Instruments,,,URBassFirelightT5,,,,,Items/Weapons/weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
