ItemID,EquipmentSetId,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,MaxCraftUpgradeGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,PerPerkScalingMultiplier,OverrideAttributeScaling,OverrideScalingStrength,OverrideScalingDexterity,OverrideScalingIntelligence,OverrideScalingFocus,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,NotDroppable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId,RequiredWorldTags,GrantMasteries
Artifact_Set1_LightHead,,@Artifact_Set1_LightHead_Name,Armor,@ui_itemtypedescription_light_head_slot,@Artifact_Set1_LightHead_Desc,,Artifact+EquippableHead+Armor+Light,,,,1,,,,700,700,725,800,5,LightHead_Balanced,,1,,,1,1,PerkID_Artifact_Set1_LightHead,PerkID_Common_CDR,PerkID_Gem_EmptyGemSlot,PerkID_Armor_RangeDefense_Physical,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_LightHead,PerkID_Gem_EmptyGemSlot,PerkID_Slottable_Common_DmgBasic,PerkID_Fixed_Armor_DodgeSuccess_Fortify,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_LightHead,,,,1,1,1,UI_Armor,Cloth_SetB_Hat_T4,F_Cloth_SetB_Hat_T4,,,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_LightChest,,@Artifact_Set1_LightChest_Name,Armor,@ui_itemtypedescription_light_chest_slot,@Artifact_Set1_LightChest_Desc,,Artifact+EquippableChest+Armor+Light,,,,1,,,,700,700,725,800,5,LightChest_Balanced,,1,,,1,1,PerkID_Artifact_Set1_LightChest,PerkID_Common_CDR,PerkID_Gem_EmptyGemSlot,PerkID_Armor_RangeDefense_Physical,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_LightChest,PerkID_Gem_EmptyGemSlot,PerkID_Fixed_Armor_DamageTradeOff,PerkID_Fixed_Chest_HealthStam_Synergy,PerkID_Charm_EmptySkillPerk,,,,,,,,,,,,Objective_Artifact_Set1_LightChest,,,,1,1,1,UI_Armor,m_legendarylightchest2_chest,f_legendarylightchest2_chest,,,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,0,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_LightHands,,@Artifact_Set1_LightHands_Name,Armor,@ui_itemtypedescription_light_glove_slot,@Artifact_Set1_LightHands_Desc,,Artifact+EquippableHands+Armor+Light,,,,1,,,,700,700,725,800,5,LightHands_Balanced,,1,,,1,1,PerkID_Artifact_Set1_LightHands,PerkID_Common_CDR,PerkID_Gem_EmptyGemSlot,PerkID_Slottable_Common_DurCC,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_LightHands,PerkID_Gem_EmptyGemSlot,PerkID_Fixed_Armor_PvP_ReflectDmg,PerkID_Slottable_Common_DurCC,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_LightHands,,,,1,1,1,UI_Armor,m_nagacorruptedmedium_hands,f_nagacorruptedmedium_hands,,,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_LightLegs,,@Artifact_Set1_LightLegs_Name,Armor,@ui_itemtypedescription_light_legs_slot,@Artifact_Set1_LightLegs_Desc,,Artifact+EquippableLegs+Armor+Light,,,,1,,,,700,700,725,800,5,LightLegs_Balanced,,1,,,1,1,PerkID_Artifact_Set1_LightLegs,PerkID_Armor_DefBasic,PerkID_Gem_EmptyGemSlot,PerkID_Armor_RangeDefense_Physical,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_LightLegs,PerkID_Gem_EmptyGemSlot,PerkID_Slottable_Common_DefBasic,PerkID_Fixed_Legs_DodgeSuccess_Stamina,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_LightLegs,,,,1,1,1,UI_Armor,m_nagacorruptedmedium_legs,f_nagacorruptedmedium_legs,,,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_LightFeet,,@Artifact_Set1_LightFeet_Name,Armor,@ui_itemtypedescription_light_feet_slot,@Artifact_Set1_LightFeet_Desc,,Artifact+EquippableFeet+Armor+Light,,,,1,,,,700,700,725,800,5,LightFeet_Balanced,,1,,,1,1,PerkID_Artifact_Set1_LightFeet,PerkID_Common_CDR,PerkID_Gem_EmptyGemSlot,PerkID_Armor_RangeDefense_Physical,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_LightFeet,PerkID_Gem_EmptyGemSlot,PerkID_Fixed_Legs_DodgeSuccess_Stamina,PerkID_Slottable_Common_RangeDefense_Physical,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_LightFeet,,,,1,1,1,UI_Armor,m_HexenCirce_feet,f_HexenCirce_feet,,,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hLongsword,,@Artifact_Set1_1hLongsword_Name,Weapon,@ui_itemtypedescription_sword,@Artifact_Set1_1hLongsword_Desc,,Artifact+Weapon+EquippableMainHand+Sword+Melee,,,,1,,,,700,700,725,800,5,SwordT5,,1,,,1,1,PerkID_Artifact_Set1_SwordPerk,PerkID_Ability_Sword_WhirlingBlade,,PerkID_Weapon_BleedonCrit,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Sword,PerkID_Artifact_Set1_SwordPerk,PerkID_WeaponMastery_Sword_WhirlingBlade,PerkID_Slottable_Common_BleedonCrit,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_1hLongsword,,,,1,1,1,UI_Weapon,,,1hSwordS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hThrowingAxe,,@Artifact_Set1_1hThrowingAxe_Name,Weapon,@ui_itemtypedescription_hatchet,@Artifact_Set1_1hThrowingAxe_Desc,,Artifact+Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,,700,700,725,800,5,HatchetT5,,1,,,1,1,PerkID_Artifact_Set1_Hatchet,PerkID_Ability_Hatchet_Rending_Throw,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_CDRBasic,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Hatchet,PerkID_Gem_EmptyGemSlot,PerkID_WeaponMastery_Hatchet_Rending_Throw,PerkID_Fixed_Weapon_RendingStacks,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_1hThrowingAxe,,,,1,1,1,UI_Weapon,,,1hHatchetS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageEngineerSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hWarhammer,,@Artifact_Set1_2hWarhammer_Name,Weapon,@ui_itemtypedescription_warhammer,@Artifact_Set1_2hWarhammer_Desc,,Artifact+Weapon+EquippableTwoHand+2HHammer+Melee+NoGem,,,,1,,,,700,700,725,800,5,2HHammerT5,,1,,,1,1,PerkID_Artifact_Set1_WarhammerPerk,PerkID_Ability_Hammer_MightyGavel,,PerkID_Weapon_CDRBasic,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Warhammer,PerkID_Artifact_Set1_WarhammerPerk,PerkID_WeaponMastery_Hammer_MightyGavel,PerkID_Fixed_Weapon_Attunement_Lightning,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_2hWarhammer,,,,1,1,1,UI_Weapon,,,2hWarhammerS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hGreatAxe,,@Artifact_Set1_2hGreatAxe_Name,Weapon,@ui_itemtypedescription_axe,@Artifact_Set1_2hGreatAxe_Desc,,Artifact+Weapon+EquippableTwoHand+2HAxe+Melee+NoGem,,,,1,,,,700,700,725,800,5,2HAxeT5,,1,,,1,1,PerkID_Artifact_Set1_GreatAxePerk,PerkID_Weapon_Attunement_Void,,PerkID_Weapon_CDRBasic,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Greataxe,PerkID_Artifact_Set1_GreatAxePerk,PerkID_Fixed_Weapon_Attunement_Void,PerkID_Fixed_Weapon_DmgWithGrit,PerkID_Charm_EmptyOffense,,,,,,,true,0.0075,,0.0075,,Objective_Artifact_Set1_2hGreatAxe,,,,1,1,1,UI_Weapon,,,2hGreatAxeS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hBow,,@Artifact_Set1_2hBow_Name,Weapon,@ui_itemtypedescription_bow,@Artifact_Set1_2hBow_Desc,,Artifact+Weapon+EquippableTwoHand+Bow+Ranged+NoGem,,,,1,,,,700,700,725,800,5,BowT5,,1,,,1,1,PerkID_Artifact_Set1_BowPerk,PerkID_Weapon_DodgeSuccess_LightningDMG,,PerkID_Weapon_DmgBasic,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Bow,PerkID_Artifact_Set1_BowPerk,PerkID_Fixed_Weapon_DodgeSuccess_LightningDMG,PerkID_Slottable_Common_DmgBasic,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_2hBow,,,,1,1,1,UI_Weapon,,,2hBowS3Artifacts,2hBowT5,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageSmall_TimberT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,126,,Play_UI_Pickup_Bow,Play_UI_Drop_Bow,Play_UI_Use_Bow,Play_UI_Created_Bow,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hMusket,,@Artifact_Set1_2hMusket_Name,Weapon,@ui_itemtypedescription_musket,@Artifact_Set1_2hMusket_Desc,,Artifact+Weapon+EquippableTwoHand+Musket+Ranged,,,,1,,,,700,700,725,800,5,MusketT5,,1,,,1,1,PerkID_Artifact_Set1_Musket,PerkID_Ability_Musket_Traps,PerkID_Gem_EmptyGemSlot,PerkID_Ability_Musket_StickyBomb,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Musket,PerkID_Fixed_Weapon_HasteOnCrit,PerkID_WeaponMastery_Musket_Traps,PerkID_WeaponMastery_Musket_StickyBomb,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_2hMusket,,,,1,1,1,UI_Weapon,,,2hMusketS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,134,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hRoundShield,,@Artifact_Set1_1hRoundShield_Name,Weapon,@ui_itemtypedescription_roundshield,@Artifact_Set1_1hRoundShield_Desc,,Artifact+Weapon+EquippableOffHand+Shield+RoundShield+NoGem,,,,1,,,,700,700,725,800,5,1hShieldAT5,,1,,,1,1,PerkID_Artifact_Set1_RoundShield,PerkID_Ability_Shield_ShieldBash,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Ability_Shield_ShieldRush,PerkID_Weapon_EmpowerOnCrit,PerkID_Artifact_Set1_RoundShield,PerkID_WeaponMastery_Shield_ShieldBash,PerkID_WeaponMastery_Shield_ShieldRush,PerkID_Fixed_Shield_Kite_OnBlockDmg,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_1hRoundShield,,,,1,1,1,UI_Weapon,,,1hRoundShieldS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hKiteShield,,@Artifact_Set1_1hKiteShield_Name,Weapon,@ui_itemtypedescription_kiteshield,@Artifact_Set1_1hKiteShield_Desc,,Artifact+Weapon+EquippableOffHand+Shield+KiteShield+NoGem,,,,1,,,,700,700,725,800,5,1hShieldBT5,,1,,,1,1,PerkID_Artifact_Set1_KiteShield,PerkID_Shield_Kite_OnBlockDmg,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Shield_Kite_OnBlockHeal,PerkID_Weapon_HealOnDmg,PerkID_Artifact_Set1_KiteShield,PerkID_Fixed_Shield_Kite_OnBlockDmg,PerkID_Fixed_Shield_Kite_OnBlockHeal,PerkID_Slottable_Common_HealperDmg,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_1hKiteShield,,,,1,1,1,UI_Weapon,,,1hKiteShieldS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hTowerShield,,@Artifact_Set1_1hTowerShield_Name,Weapon,@ui_itemtypedescription_towershield,@Artifact_Set1_1hTowerShield_Desc,,Artifact+Weapon+EquippableOffHand+Shield+TowerShield+NoGem,,,,1,,,,700,700,725,800,5,1hShieldDT5,,1,,,1,1,PerkID_Artifact_Set1_TowerPerk,PerkID_WeaponMelee_BlockingStam,,PerkID_Weapon_FortifyOnCrit,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_TowerShield,PerkID_Artifact_Set1_TowerPerk,PerkID_Fixed_MeleeShield_BlockingStam,PerkID_Slottable_Common_FortifyOnCrit,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_1hTowerShield,,,,1,1,1,UI_Weapon,,,1hTowerShieldS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,72,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,1H_ShieldA_metal,,,,,,,,,,,,,,,,,
Artifact_Set1_2hStaffFire,,@Artifact_Set1_2hStaffFire_Name,Weapon,@ui_itemtypedescription_firestaff,@Artifact_Set1_2hStaffFire_Desc,,Artifact+Weapon+EquippableMainHand+FireStaff+Magic+NoGem,,,,1,,,,700,700,725,800,5,FireStaffT5,,1,,,1,1,PerkID_Artifact_Set1_FirestaffPerk,PerkID_Weapon_EmpowerOnCrit,,PerkID_Weapon_DmgCrit,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_FireStaff,PerkID_Gem_EmptyGemSlot,PerkID_Slottable_Common_EmpowerOnCrit,PerkID_Slottable_Common_DmgCrit,PerkID_Charm_EmptyOffense,,,,,,,true,0.0075,,0.0075,,Objective_Artifact_Set1_2hStaffFire,,,,1,1,1,UI_Weapon,,,2hFireStaffS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hStaffLife,,@Artifact_Set1_2hStaffLife_Name,Weapon,@ui_itemtypedescription_lifestaff,@Artifact_Set1_2hStaffLife_Desc,,Artifact+Weapon+EquippableMainHand+LifeStaff+Magic+NoGem,,,,1,,,,700,700,725,800,5,LifeStaffT5,,1,,,1,1,PerkID_Artifact_Set1_LifeStaff,PerkID_Ability_LifeStaff_Beacon,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Weapon_CDRBasic,PerkID_Weapon_DmgBasic,PerkID_Artifact_Set1_LifeStaff,PerkID_WeaponMastery_LifeStaff_DivineEmbrace,PerkID_Fixed_WeaponHeal_OnKillContribution_HealMod,PerkID_Fixed_LifeStaff_OnLowBonusHeal,PerkID_Charm_EmptyDefense,,,,,,,,,,,,Objective_Artifact_Set1_2hStaffLife,,,,1,1,1,UI_Weapon,,,2hLifeStaffS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_2hSpear,,@Artifact_Set1_2hSpear_Name,Weapon,@ui_itemtypedescription_spear,@Artifact_Set1_2hSpear_Desc,,Artifact+Weapon+EquippableTwoHand+Spear+Melee,,,,1,,,,700,700,725,800,5,SpearT5,,1,,,1,1,PerkID_Artifact_Set1_Spear,PerkID_Ability_Spear_Javelin,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_Melee_ChargedHeavy_DMG,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Spear,PerkID_Gem_EmptyGemSlot,PerkID_WeaponMastery_Spear_Javelin,PerkID_Fixed_Weapon_Melee_ChargedHeavy_DMG,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_2hSpear,,,,1,1,1,UI_Weapon,,,2hSpearS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,108,,Play_UI_Pickup_Metal_Weapon,Play_UI_Drop_Metal_Weapon,Play_UI_Use_Metal_Weapon,Play_UI_Created_Metal_Weapon,Play_UI_item_broken,,2H_Spear,,,,,,,,,,,,,,,,,
Artifact_Set1_1hRapier,,@Artifact_Set1_1hRapier_Name,Weapon,@ui_itemtypedescription_rapier,@Artifact_Set1_1hRapier_Desc,,Artifact+Weapon+EquippableMainHand+Rapier+Melee,,,,1,,,,700,700,725,800,5,RapierT5,,1,,,1,1,PerkID_Artifact_Set1_Rapier,PerkID_Ability_Rapier_FlourishAndFinish,PerkID_Gem_EmptyGemSlot,PerkID_WeaponMastery_Rapier_FlourishAndFinish,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_Rapier,PerkID_Gem_EmptyGemSlot,PerkID_Fixed_Weapon_DoTPotDurInc,PerkID_WeaponMastery_Rapier_FlourishAndFinish,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_1hRapier,,,,1,1,1,UI_Weapon,,,1hRapierS3Artifacts,,,0,0,Items/Weapons/weapon,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Rapier,,,,,,,,,,,,,,,,,
Artifact_Set1_1hGauntletIce,,@Artifact_Set1_1hGauntletIce_Name,Weapon,@ui_itemtypedescription_icegauntlet,@Artifact_Set1_1hGauntletIce_Desc,,Artifact+Weapon+EquippableMainHand+IceMagic+Magic,,,,1,,,,700,700,725,800,5,1hElementalGauntlet_IceT5,,1,,,1,1,PerkID_Artifact_Set1_IceGauntlet,PerkID_Ability_IceGauntlet_UnbrokenWinds,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_CDRBasic,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Artifact_Set1_IceGauntlet,PerkID_Gem_EmptyGemSlot,PerkID_Slottable_Common_DmgCrit,PerkID_Fixed_Weapon_RendingStacks,PerkID_Charm_EmptyOffense,,,,,,,,,,,,Objective_Artifact_Set1_1hGauntletIce,,,,1,1,1,UI_Weapon,,,2hIceGauntletS3Artifacts,2hIceGauntletS3Artifacts,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
Artifact_Set1_1hGauntletVoid,,@Artifact_Set1_1hGauntletVoid_Name,Weapon,@ui_itemtypedescription_voidgauntlet,@Artifact_Set1_1hGauntletVoid_Desc,,Artifact+Weapon+EquippableMainHand+VoidGauntlet+Magic+NoGem,,,,1,,,,700,700,725,800,5,VoidGauntletT5,,1,,,1,1,PerkID_Artifact_Set1_VoidGauntlet,PerkID_Weapon_CritChance,PerkBucket_CraftedPerkBucketRollT5Fixed,PerkID_Weapon_HealOnDmg,PerkID_Weapon_CDRBasic,PerkID_Artifact_Set1_VoidGauntlet,PerkID_Fixed_Weapon_Attunement_Void,PerkID_Slottable_Common_HealperDmg,PerkID_Fixed_Weapon_DoTPotDurInc,PerkID_Charm_EmptySkillPerk,,,,,,,true,,0.0075,0.0075,,Objective_Artifact_Set1_1hGauntletVoid,,,,1,1,1,UI_Weapon,,,2hVoidGauntletS3Artifacts,2hVoidGauntletS3Artifacts,,0,0,,,,,,1,0,,true,,,,,,,,false,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,,,,,,,,,,,,
