ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
PRO_Reaper_Twitch_head,@PRO_Reaper_Twitch_head_Name,Armor,,@PRO_Reaper_Twitch_head_Desc,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_Reaper_Twitch_head,f_Reaper_Twitch_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO_Reaper_Twitch_legs,@PRO_Reaper_Twitch_legs_Name,Armor,,@PRO_Reaper_Twitch_legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_Reaper_Twitch_legs,f_Reaper_Twitch_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO_Reaper_Twitch_feet,@PRO_Reaper_Twitch_feet_Name,Armor,,@PRO_Reaper_Twitch_feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_Reaper_Twitch_feet,f_Reaper_Twitch_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO_Reaper_Twitch_hands,@PRO_Reaper_Twitch_hands_Name,Armor,,@PRO_Reaper_Twitch_hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_Reaper_Twitch_gloves,f_Reaper_Twitch_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_GreatAxe,@MTX_Reaper_GreatAxe_Name,Weapon,,@MTX_Reaper_GreatAxe_Desc,EquippableTwoHand+2HAxe+Melee,,,,,,,,,,Skin_GreatAxe,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hGreatAxeReaperT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_Warhammer,@MTX_Reaper_Warhammer_Name,Weapon,,@MTX_Reaper_Warhammer_Desc,EquippableTwoHand+2HHammer+Melee,,,,,,,,,,Skin_WarHammer,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hWarhammerReaperT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_Greatsword,@MTX_Reaper_Greatsword_Name,Weapon,,@MTX_Reaper_Greatsword_Desc,Weapon+EquippableTwoHand+GreatSword+Melee,,,,,,,,,,Skin_Greatsword,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,2hGreatswordReaperT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_Sword,@MTX_Reaper_Sword_Name,Weapon,,@MTX_Reaper_Sword_Desc,EquippableMainHand+Sword+Melee,,,,,,,,,,Skin_Longsword,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hSwordReaperT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_KiteShield,@MTX_Reaper_KiteShield_Name,Weapon,,@MTX_Reaper_KiteShield_Desc,EquippableOffHand+Shield+KiteShield,,,,,,,,,,Skin_Shield,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hKiteShieldReaper,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTX_Reaper_Flail,@MTX_Reaper_Flail_Name,Weapon,,@MTX_Reaper_Flail_Desc,EquippableMainHand+Flail+Melee,,,,,,,,,,Skin_Flail,,,,,,,,,,,,,,,,,,,,,UI_Weapon,,,1hFlailReaperT5,,,,,Items/Weapons/weapon,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
