ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_MTX_Ronin_RedMempo_Hands,@MTX_Ronin_RedMempo_Hands_Name,Armor,,@MTX_Ronin_RedMempo_Hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninRedMempo_gloves,f_RoninRedMempo_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_RedMempo_Legs,@MTX_Ronin_RedMempo_Legs_Name,Armor,,@MTX_Ronin_RedMempo_Legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninRedMempo_legs,f_RoninRedMempo_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_RedMempo_Feet,@MTX_Ronin_RedMempo_Feet_Name,Armor,,@MTX_Ronin_RedMempo_Feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninRedMempo_feet,f_RoninRedMempo_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Deluxe_Head,@MTX_Ronin_Deluxe_Head_Name,Armor,,@MTX_Ronin_Deluxe_Head_Desc,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninDeluxe_head,f_RoninDeluxe_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Deluxe_Chest,@MTX_Ronin_Deluxe_Chest_Name,Armor,,@MTX_Ronin_Deluxe_Chest_Desc,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninDeluxe_chest,f_RoninDeluxe_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Deluxe_Hands,@MTX_Ronin_Deluxe_Hands_Name,Armor,,@MTX_Ronin_Deluxe_Hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninDeluxe_gloves,f_RoninDeluxe_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Deluxe_Legs,@MTX_Ronin_Deluxe_Legs_Name,Armor,,@MTX_Ronin_Deluxe_Legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninDeluxe_legs,f_RoninDeluxe_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Deluxe_Feet,@MTX_Ronin_Deluxe_Feet_Name,Armor,,@MTX_Ronin_Deluxe_Feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninDeluxe_feet,f_RoninDeluxe_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Mage_Head,@MTX_Ronin_Mage_Head_Name,Armor,,@MTX_Ronin_Mage_Head_Desc,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninMage_head,f_RoninMage_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Mage_Chest,@MTX_Ronin_Mage_Chest_Name,Armor,,@MTX_Ronin_Mage_Chest_Desc,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninMage_chest,f_RoninMage_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Mage_Hands,@MTX_Ronin_Mage_Hands_Name,Armor,,@MTX_Ronin_Mage_Hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninMage_gloves,f_RoninMage_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Mage_Legs,@MTX_Ronin_Mage_Legs_Name,Armor,,@MTX_Ronin_Mage_Legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninMage_legs,f_RoninMage_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Mage_Feet,@MTX_Ronin_Mage_Feet_Name,Armor,,@MTX_Ronin_Mage_Feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninMage_feet,f_RoninMage_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Fighter_Head,@MTX_Ronin_Fighter_Head_Name,Armor,,@MTX_Ronin_Fighter_Head_Desc,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninFighter_head,f_RoninFighter_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Fighter_Chest,@MTX_Ronin_Fighter_Chest_Name,Armor,,@MTX_Ronin_Fighter_Chest_Desc,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninFighter_chest,f_RoninFighter_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Fighter_Hands,@MTX_Ronin_Fighter_Hands_Name,Armor,,@MTX_Ronin_Fighter_Hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninFighter_gloves,f_RoninFighter_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Fighter_Legs,@MTX_Ronin_Fighter_Legs_Name,Armor,,@MTX_Ronin_Fighter_Legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninFighter_legs,f_RoninFighter_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Fighter_Feet,@MTX_Ronin_Fighter_Feet_Name,Armor,,@MTX_Ronin_Fighter_Feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninFighter_feet,f_RoninFighter_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Shinobi_Head,@MTX_Ronin_Shinobi_Head_Name,Armor,,@MTX_Ronin_Shinobi_Head_Desc,EquippableHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninShinobi_head,f_RoninShinobi_head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Shinobi_Chest,@MTX_Ronin_Shinobi_Chest_Name,Armor,,@MTX_Ronin_Shinobi_Chest_Desc,EquippableChest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninShinobi_chest,f_RoninShinobi_chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Shinobi_Hands,@MTX_Ronin_Shinobi_Hands_Name,Armor,,@MTX_Ronin_Shinobi_Hands_Desc,EquippableHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninShinobi_gloves,f_RoninShinobi_gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Shinobi_Legs,@MTX_Ronin_Shinobi_Legs_Name,Armor,,@MTX_Ronin_Shinobi_Legs_Desc,EquippableLegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninShinobi_legs,f_RoninShinobi_legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin_MTX_Ronin_Shinobi_Feet,@MTX_Ronin_Shinobi_Feet_Name,Armor,,@MTX_Ronin_Shinobi_Feet_Desc,EquippableFeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_RoninShinobi_feet,f_RoninShinobi_feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
