ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,ShouldResetOnFactionChange,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
13A_SQ_18_KillBoar,Journey,,,,,,,13A_SQ_18_KillBoar_container,13A_AnimalHunter_02,,13_Quest_25,13_Quest_24,,,13A_SQ_18_KillBoar_success,,,,,CoatingBeastT4,3,,,true,@13A_SQ_18_KillBoar_objective_title,@13A_SQ_18_KillBoar_objective_desc,@13A_SQ_18_KillBoar_start,@13A_SQ_18_KillBoar_proposal_a,@13A_SQ_18_KillBoar_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_18_KillBoar_complete,,,TRUE,,,,,,
13A_SQ_19_KillWolfPack,Journey,,,,,,,13A_SQ_19_KillWolfPack_container,13A_AnimalHunter_03,,13_Quest_26,13_Quest_25,,,13A_SQ_19_KillWolfPack_success,,,,,,,,,true,@13A_SQ_19_KillWolfPack_objective_title,@13A_SQ_19_KillWolfPack_objective_desc,@13A_SQ_19_KillWolfPack_start,@13A_SQ_19_KillWolfPack_proposal,@13A_SQ_19_KillWolfPack_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_19_KillWolfPack_complete_a,,,TRUE,,,,,,
13A_SQ_20_KillWolfLeader,Journey,,,,,,,13A_SQ_20_KillWolfLeader_container,13A_AnimalHunter_03,,13_Quest_27,13_Quest_26,,,13A_SQ_20_KillWolfLeader_success,,,,,,,,,true,@13A_SQ_20_KillWolfLeader_objective_title,@13A_SQ_20_KillWolfLeader_objective_desc,@13A_SQ_20_KillWolfLeader_start,@13A_SQ_20_KillWolfLeader_proposal_a,@13A_SQ_20_KillWolfLeader_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_20_KillWolfLeader_complete_a,,,TRUE,,,,,,
13A_SQ_07_StudyRuins,Journey,,,,,,,13A_SQ_07_StudyRuins_container,13A_Architect_01,,13_Quest_28,99B_MSQ_11 || 99_MSQ_34,,,13A_SQ_07_StudyRuins_success,,,,,,,,,true,@13A_SQ_07_StudyRuins_objective_title,@13A_SQ_07_StudyRuins_objective_desc,@13A_SQ_07_StudyRuins_start,@13A_SQ_07_StudyRuins_proposal_a,@13A_SQ_07_StudyRuins_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_07_StudyRuins_complete_a,,,TRUE,,,,,,
13A_SQ_08_BridgeStones,Journey,,,,,,,13A_SQ_08_BridgeStones_container,13A_Architect_02,,13_Quest_29,13_Quest_28,,,13A_SQ_08_BridgeStones_success,,,,,,,,,true,@13A_SQ_08_BridgeStones_objective_title,@13A_SQ_08_BridgeStones_objective_desc,@13A_SQ_08_BridgeStones_start,@13A_SQ_08_BridgeStones_proposal_a,@13A_SQ_08_BridgeStones_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_08_BridgeStones_complete,,,TRUE,,,,,,
13A_SQ_09_AndrometusStones,Journey,,,,,,,13A_SQ_09_AndrometusStones_container,13A_Architect_03,,13_Quest_30,13_Quest_29,,,13A_SQ_09_AndrometusStones_success,,,,,,,,,true,@13A_SQ_09_AndrometusStones_objective_title,@13A_SQ_09_AndrometusStones_objective_desc,@13A_SQ_09_AndrometusStones_start,@13A_SQ_09_AndrometusStones_proposal_a,@13A_SQ_09_AndrometusStones_incomplete_a,@complete_available_prompt_DEFAULT,@13A_SQ_09_AndrometusStones_complete_a,,,TRUE,,,,,,
13A_SQ_21_SwampPerfume,Journey,,,,,,,13A_SQ_21_SwampPerfume_container,13A_PerfumeAlchemist,,13_Quest_31,99C_MSQ_11 || 99_MSQ_34,,,13A_SQ_21_SwampPerfume_success,,,,,,,,,true,@13A_SQ_21_SwampPerfume_objective_title,@13A_SQ_21_SwampPerfume_objective_desc,@13A_SQ_21_SwampPerfume_start,@13A_SQ_21_SwampPerfume_proposal_a,@13A_SQ_21_SwampPerfume_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_21_SwampPerfume_complete_a,,,TRUE,,,,,,
13A_SQ_10_FindSpouseBridge,Journey,,,,,,,13A_SQ_10_FindSpouseBridge_container,13A_Antiquarian_01,,13_Quest_32,99C_MSQ_02 || 99_MSQ_34,,,13A_SQ_10_FindSpouseBridge_success,,,,,,,,,true,@13A_SQ_10_FindSpouseBridge_objective_title,@13A_SQ_10_FindSpouseBridge_objective_desc,@13A_SQ_10_FindSpouseBridge_start,@13A_SQ_10_FindSpouseBridge_proposal_a,@13A_SQ_10_FindSpouseBridge_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_10_FindSpouseBridge_complete,,,TRUE,,,,,,
13A_SQ_11_FindSpouseCanopus,Journey,,,,,,,13A_SQ_11_FindSpouseCanopus_container,13A_Antiquarian_02,,13_Quest_33,13_Quest_32,,,13A_SQ_11_FindSpouseCanopus_success,,,,,,,,,true,@13A_SQ_11_FindSpouseCanopus_objective_title,@13A_SQ_11_FindSpouseCanopus_objective_desc,@13A_SQ_11_FindSpouseCanopus_start,@13A_SQ_11_FindSpouseCanopus_proposal_a,@13A_SQ_11_FindSpouseCanopus_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_11_FindSpouseCanopus_complete,,,TRUE,,,,,,
13A_SQ_12_FindSpouseAquaAcadia,Journey,,,,,,,13A_SQ_12_FindSpouseAquaAcadia_container,13A_AntiquarianSpouse_00,,13_Quest_34,13_Quest_33,,,13A_SQ_12_FindSpouseAquaAcadia_success,,,,,,,,,true,@13A_SQ_12_FindSpouseAquaAcadia_objective_title,@13A_SQ_12_FindSpouseAquaAcadia_objective_desc,@13A_SQ_12_FindSpouseAquaAcadia_start,@13A_SQ_12_FindSpouseAquaAcadia_proposal,@13A_SQ_12_FindSpouseAquaAcadia_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_12_FindSpouseAquaAcadia_complete,,,TRUE,,,,,,
13A_SQ_13_SpouseReunion,Journey,,,,,,,13A_SQ_13_SpouseReunion_container,13A_Antiquarian_03,,13_Quest_35,13_Quest_34,,,13A_SQ_13_SpouseReunion_success,,,,,,,,,true,@13A_SQ_13_SpouseReunion_objective_title,@13A_SQ_13_SpouseReunion_objective_desc,@13A_SQ_13_SpouseReunion_start,@13A_SQ_13_SpouseReunion_proposal,@13A_SQ_13_SpouseReunion_incomplete,@complete_available_prompt_DEFAULT,@13A_SQ_13_SpouseReunion_complete_a,,,TRUE,,,,,,
13A_SQ_28_BearUrine,Journey,,,,,,,13A_SQ_28_BearUrine_container,9904_MSQ_Theophrastus,,99_MSQ_28,99C_MSQ_05 || 99_MSQ_27,,,13A_SQ_28_BearUrine_success,,,,,,,,,true,@13A_SQ_28_BearUrine_objective_title,@13A_SQ_28_BearUrine_objective_desc,@13A_SQ_28_BearUrine_start,@13A_SQ_28_BearUrine_proposal_a,@13A_SQ_28_BearUrine_incomplete_a,@complete_available_prompt_DEFAULT,@13A_SQ_28_BearUrine_complete_a,,,TRUE,,,,,,
