ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
0721_0103_BW_02,EpicEquipment,,60,,,,,0721_0103_BW_02_container,,,WeaponQuest_BoundlessWard_02,,,,0721_0103_BW_02_success,,,,,GypsumOrb,1,,false,@0721_0103_BW_02_objective_title,@0721_0103_BW_02_objective_desc,,,,,,,,,,,,,,
0721_0104_BW_03,EpicEquipment,,60,,,,,0721_0104_BW_03_container,,,WeaponQuest_BoundlessWard_03,,,,0721_0104_BW_03_success,,,,,GypsumOrb,1,,false,@0721_0104_BW_03_objective_title,@0721_0104_BW_03_objective_desc,,,,,,,,,,,,,,
0721_0105_BW_04,EpicEquipment,,60,,,,,0721_0105_BW_04_container,,,WeaponQuest_BoundlessWard_04,,,,0721_0105_BW_04_success,,,,,GypsumOrb,1,,false,@0721_0105_BW_04_objective_title,@0721_0105_BW_04_objective_desc,,,,,,,,,,,,,,
0720_0101_HS_00,EpicEquipment,,60,,,,,0720_0101_HS_00_container,0719_Ranger,,WeaponQuest_Heavensplitter_00,07_Quest_11,,,0720_0101_HS_00_success,,,,,,,,false,@0720_0101_HS_00_objective_title,@0720_0101_HS_00_objective_desc,@0720_0101_HS_00_start_prompt,@0720_0101_HS_00_proposal,@0720_0101_HS_00_incomplete,@complete_available_prompt_DEFAULT,@0720_0101_HS_00_complete_available_response,,,,,,,,,
0720_0102_HS_01,EpicEquipment,,60,,,,,0720_0102_HS_01_container,,,WeaponQuest_Heavensplitter_01,,,,0720_0102_HS_01_success,,,,,GypsumOrb,1,,false,@0720_0102_HS_01_objective_title,@0720_0102_HS_01_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0103_HS_02,EpicEquipment,,60,,,,,0720_0103_HS_02_container,,,WeaponQuest_Heavensplitter_02,,,,0720_0103_HS_02_success,,,,,GypsumOrb,1,,false,@0720_0103_HS_02_objective_title,@0720_0103_HS_02_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0104_HS_03,EpicEquipment,,60,,,,,0720_0104_HS_03_container,,,WeaponQuest_Heavensplitter_03,,,,0720_0104_HS_03_success,,,,,GypsumOrb,1,,false,@0720_0104_HS_03_objective_title,@0720_0104_HS_03_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0105_HS_04,EpicEquipment,,60,,,,,0720_0105_HS_04_container,,,WeaponQuest_Heavensplitter_04,,,,0720_0105_HS_04_success,,,,,GypsumOrb,1,,false,@0720_0105_HS_04_objective_title,@0720_0105_HS_04_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0106_HS_05,EpicEquipment,,60,,,,,0720_0106_HS_05_container,,,WeaponQuest_Heavensplitter_05,,,,0720_0106_HS_05_success,,,,,GypsumOrb,1,,false,@0720_0106_HS_05_objective_title,@0720_0106_HS_05_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0107_HS_06,EpicEquipment,,60,,,,,0720_0107_HS_06_container,,,WeaponQuest_Heavensplitter_06,,,,0720_0107_HS_06_success,,,,,GypsumOrb,1,,false,@0720_0107_HS_06_objective_title,@0720_0107_HS_06_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0108_HS_07,EpicEquipment,,60,,,,,0720_0108_HS_07_container,,,WeaponQuest_Heavensplitter_07,,,,0720_0108_HS_07_success,,,,,GypsumOrb,1,,false,@0720_0108_HS_07_objective_title,@0720_0108_HS_07_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0720_0109_HS_08,EpicEquipment,,60,,,,,0720_0109_HS_08_container,,,WeaponQuest_Heavensplitter_08,,,,0720_0109_HS_08_success,,,,,GypsumOrb,1,,false,@0720_0109_HS_08_objective_title,@0720_0109_HS_08_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0101_FL_00,EpicEquipment,,60,,,,,0722_0101_FL_00_container,0719_Ranger,,WeaponQuest_Frozenlament_00,07_Quest_11,,,0722_0101_FL_00_success,,,,,,,,false,@0722_0101_FL_00_objective_title,@0722_0101_FL_00_objective_desc,@0722_0101_FL_start_prompt,@0722_0101_FL_00_proposal,@0722_0101_FL_00_incomplete,@complete_available_prompt_DEFAULT,@0722_0101_FL_00_complete_available_response,,,,,,,,,
0722_0102_FL_01,EpicEquipment,,60,,,,,0722_0102_FL_01_container,,,WeaponQuest_Frozenlament_01,,,,0722_0102_FL_01_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_01_objective_title,@0722_0101_FL_01_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0103_FL_02,EpicEquipment,,60,,,,,0722_0103_FL_02_container,,,WeaponQuest_Frozenlament_02,,,,0722_0103_FL_02_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_02_objective_title,@0722_0101_FL_02_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0104_FL_03,EpicEquipment,,60,,,,,0722_0104_FL_03_container,,,WeaponQuest_Frozenlament_03,,,,0722_0104_FL_03_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_03_objective_title,@0722_0101_FL_03_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0105_FL_04,EpicEquipment,,60,,,,,0722_0105_FL_04_container,,,WeaponQuest_Frozenlament_04,,,,0722_0105_FL_04_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_04_objective_title,@0722_0101_FL_04_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0106_FL_05,EpicEquipment,,60,,,,,0722_0106_FL_05_container,,,WeaponQuest_Frozenlament_05,,,,0722_0106_FL_05_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_05_objective_title,@0722_0101_FL_05_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0107_FL_06,EpicEquipment,,60,,,,,0722_0107_FL_06_container,,,WeaponQuest_Frozenlament_06,,,,0722_0107_FL_06_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_06_objective_title,@0722_0101_FL_06_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0108_FL_07,EpicEquipment,,60,,,,,0722_0108_FL_07_container,,,WeaponQuest_Frozenlament_07,,,,0722_0108_FL_07_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_07_objective_title,@0722_0101_FL_07_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0722_0109_FL_08,EpicEquipment,,60,,,,,0722_0109_FL_08_container,,,WeaponQuest_Frozenlament_08,,,,0722_0109_FL_08_success,,,,,GypsumOrb,1,,false,@0722_0101_FL_08_objective_title,@0722_0101_FL_08_objective_desc,@prompt_DEFAULT,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
0726_0101_MightyTempest,Journey,,60,,,,,0726_0101_d_00_container_MightyTempest,0726_MaraRosa,,07_Quest_Isabella_01,0726_MSQ_MaraLock,,,0726_0101_MightyTempest_success,,,,,GypsumOrb,1,,true,@0726_0101_MightyTempest_objective_title,@0726_0101_MightyTempest_objective_desc,@0726_0101_MightyTempest_start_prompt,@0726_0101_MightyTempest_proposal,@0726_0101_MightyTempest_incomplete,@complete_available_prompt_DEFAULT,@0726_0101_MightyTempest_complete_available_response,,,,,,,,,
0726_0102_IsabellaDeLeon,Journey,,60,,,,,0726_0102_d_00_container_IsabellaDeLeon,0726_MaraRosa,,07_Quest_Isabella_02,,,,0726_0102_IsabellaDeLeon_success,,,,,GypsumOrb,1,,true,@0726_0102_IsabellaDeLeon_objective_title,@0726_0102_IsabellaDeLeon_objective_desc,@0726_0102_IsabellaDeLeon_start_prompt,@0726_0102_IsabellaDeLeon_proposal,@0726_0102_IsabellaDeLeon_incomplete,@complete_available_prompt_DEFAULT,@0726_0102_IsabellaDeLeon_complete_available_response,,,,,,,,,
0726_0103_IsabellasCorruption,Journey,,60,,,,,0726_0103_d_00_container_IsabellasCorruption,0726_MaraRosa,,07_Quest_Isabella_03,,,,0726_0103_IsabellasCorruption_success,,,,,GypsumOrb,1,,true,@0726_0103_IsabellasCorruption_objective_title,@0726_0103_IsabellasCorruption_objective_desc,@0726_0103_IsabellasCorruption_start_prompt,@0726_0103_IsabellasCorruption_proposal,@0726_0103_IsabellasCorruption_incomplete,@complete_available_prompt_DEFAULT,@0726_0103_IsabellasCorruption_complete_available_response,,,,,,,,,
0726_0104_RiseOfIsabella,Journey,,60,,,,,0726_0104_d_00_container_RiseOfIsabella,0726_MaraRosa,,07_Quest_Isabella_04,,,,0726_0104_RiseOfIsabella_success,,,,,GypsumOrb,1,,true,@0726_0104_RiseOfIsabella_objective_title,@0726_0104_RiseOfIsabella_objective_desc,@0726_0104_RiseOfIsabella_start_prompt,@0726_0104_RiseOfIsabella_proposal,@0726_0104_RiseOfIsabella_incomplete,@complete_available_prompt_DEFAULT,@0726_0104_RiseOfIsabella_complete_available_response,,,,,,,,,
0726_0105_DeathOfHeretic,Journey,,60,,,,,0726_0105_d_00_container_DeathOfHeretic,0726_MaraRosa,,07_Quest_Isabella_05,,,,0726_0105_DeathOfHeretic_success,,,,,GypsumOrb,1,,true,@0726_0105_DeathOfHeretic_objective_title,@0726_0105_DeathOfHeretic_objective_desc,@0726_0105_DeathOfHeretic_start_prompt,@0726_0105_DeathOfHeretic_proposal,@0726_0105_DeathOfHeretic_incomplete,@complete_available_prompt_DEFAULT,@0726_0105_DeathOfHeretic_complete_available_response,,,,,,,,,
0726_0106_PossessionOfRusso,Journey,,60,,,,,0726_0106_d_00_container_PossessionOfRusso,0726_MaraRosa,,07_Quest_Isabella_06,,,,0726_0106_PossessionOfRusso_success,,,,,GypsumOrb,1,,true,@0726_0106_PossessionOfRusso_objective_title,@0726_0106_PossessionOfRusso_objective_desc,@0726_0106_PossessionOfRusso_start_prompt,@0726_0106_PossessionOfRusso_proposal,@0726_0106_PossessionOfRusso_incomplete,@complete_available_prompt_DEFAULT,@0726_0106_PossessionOfRusso_complete_available_response,,,,,,,,,
0726_0107_Repeatable,Journey,,60,,,,,0726_0107_d_00_container_Repeatable,0726_MaraRosa,,,,,,0726_0107_Repeatable_success,,,,,,,,true,@0726_0107_Repeatable_objective_title,@0726_0107_Repeatable_objective_desc,@0726_0107_Repeatable_start_prompt,@0726_0107_Repeatable_proposal,@0726_0107_Repeatable_incomplete,@complete_available_prompt_DEFAULT,@0726_0107_Repeatable_complete_available_response,,,,,,,,,
FM_07_PVP_Spy_Marauder_objective,Mission,,,,true,true,false,FM_07_PVP_Spy_Marauder_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Poach_Marauder_objective,Mission,,,,true,true,false,FM_07_PVP_Poach_Marauder_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Control_Marauder_objective,Mission,,,,true,true,false,FM_07_PVP_Control_Marauder_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Spy_Syndicate_objective,Mission,,,,true,true,false,FM_07_PVP_Spy_Syndicate_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Poach_Syndicate_objective,Mission,,,,true,true,false,FM_07_PVP_Poach_Syndicate_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Control_Syndicate_objective,Mission,,,,true,true,false,FM_07_PVP_Control_Syndicate_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Spy_Covenant_objective,Mission,,,,true,true,false,FM_07_PVP_Spy_Covenant_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Poach_Covenant_objective,Mission,,,,true,true,false,FM_07_PVP_Poach_Covenant_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_07_PVP_Control_Covenant_objective,Mission,,,,true,true,false,FM_07_PVP_Control_Covenant_container,,7,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_0701_objective,Mission,,,,,true,true,FM_0701_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0702_objective,Mission,,,,,true,true,FM_0702_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0703_objective,Mission,,,,,true,true,FM_0703_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0704_objective,Mission,,,,,true,true,FM_0704_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0705_objective,Mission,,,,,true,true,FM_0705_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0706_objective,Mission,,,,,true,true,FM_0706_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0707_objective,Mission,,,,,true,true,FM_0707_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0701_objective,Mission,,,,,true,true,FM_S_0701_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0702_objective,Mission,,,,,true,true,FM_S_0702_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0703_objective,Mission,,,,,true,true,FM_S_0703_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0704_objective,Mission,,,,,true,true,FM_S_0704_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0705_objective,Mission,,,,,true,true,FM_S_0705_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0706_objective,Mission,,,,,true,true,FM_S_0706_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0707_objective,Mission,,,,,true,true,FM_S_0707_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0701_objective,Mission,,,,,true,true,FM_C_0701_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0702_objective,Mission,,,,,true,true,FM_C_0702_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0703_objective,Mission,,,,,true,true,FM_C_0703_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0704_objective,Mission,,,,,true,true,FM_C_0704_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0705_objective,Mission,,,,,true,true,FM_C_0705_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0706_objective,Mission,,,,,true,true,FM_C_0706_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0707_objective,Mission,,,,,true,true,FM_C_0707_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0761_objective,Mission,,,,,true,true,FM_0761_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
