ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
1104_01a01_crashing,Journey,,45,,,,,1104_01a01_d_00_Container_crashing,1103_Survivalist,,11_Quest_11,,,,1104_01a01_crashing_Success,,,,,,,,true,@1104_01a01_a_Title,@1104_01a01_b_Description,@1104_01a01_Prompt,@1104_01a01_c_Proposal,@1104_01a01_e_Incomplete,@complete_available_prompt_DEFAULT,@1104_01a01_f_Complete,,,,,,,,,
1124_0101_EnPleinAire,Journey,,45,,,,,1124_0101_Container_OdeToAeternum,1124_PierreAuguste,,11_Pierre_1,,,40,1124_0101_EnPleinAire_Success,,,,,,,,true,@1124_0101_EnPleinAire_Title,@1124_0101_EnPleinAire_Description,@1124_0101_EnPleinAire_start_Prompt,@1124_0101_EnPleinAire_Proposal,@1124_0101_EnPleinAire_Incomplete,@complete_available_prompt_DEFAULT,@1124_0101_EnPleinAire_Complete_Available_response,,,,,,,,,
1126_0101_StoneColdSecrets,Journey,,45,,,,,1126_0101_Container_StoneColdSecrets,1126_Leilani,,11_Leilani_1,,,40,1126_0101_StoneColdSecrets_Success,,,,,,,,true,@1126_0101_StoneColdSecrets_Title,@1126_0101_StoneColdSecrets_Description,@1126_0101_StoneColdSecrets_start_Prompt,@1126_0101_StoneColdSecrets_Proposal,@1126_0101_StoneColdSecrets_Incomplete,@complete_available_prompt_DEFAULT,@1126_0101_StoneColdSecrets_Complete_Available_response,,,,,,,,,
1126_0102_TheLastMystery,Journey,,47,,,,,1126_0102_Container_TheLastMystery,1126_Leilani,,11_Leilani_2,11_Leilani_1,,40,1126_0102_TheLastMystery_Success,,,,,,,,true,@1126_0102_TheLastMystery_Title,@1126_0102_TheLastMystery_Description,@1126_0102_TheLastMystery_start_Prompt,@1126_0102_TheLastMystery_Proposal,@1126_0102_TheLastMystery_Incomplete,@complete_available_prompt_DEFAULT,@1126_0102_TheLastMystery_Complete_Available_response,,,,,,,,,
1126_0102_Atoast,Journey,,47,,,,,1126_0102_Container_Atoast,1110_Barkeep,,11_Leilani_3,11_Leilani_2,,40,1126_0102_Atoast_Success,,,,,,,,true,@1126_0102_Atoast_Title,@1126_0102_Atoast_Description,@1126_0102_Atoast_start_Prompt,@1126_0102_Atoast_Proposal,@1126_0102_Atoast_Incomplete,@complete_available_prompt_DEFAULT,@1126_0102_Atoast_Complete_Available_response,,,,,,,,,
1126_0103_AmateurAdventurer,Journey,,47,,,,,1126_0103_Container_AmateurAdventurer,1124_PierreAuguste2,,11_Pierre_2,11_Leilani_3,,40,1126_0103_AmateurAdventurer_Success,,,,,,,,true,@1126_0103_AmateurAdventurer_Title,@1126_0103_AmateurAdventurer_Description,@1126_0103_AmateurAdventurer_start_Prompt,@1126_0103_AmateurAdventurer_Proposal,@1126_0103_AmateurAdventurer_Incomplete,@complete_available_prompt_DEFAULT,@1126_0103_AmateurAdventurer_Complete_Available_response,,,,,,,,,
1125_0101_SongoftheSea,Journey,,46,,,,,1125_0101_Container_SongoftheSea,1125_McKeys,,11_McKeys_1,,,40,1125_0101_SongoftheSea_Success,,,,,,,,true,@1125_0101_SongoftheSea_Title,@1125_0101_SongoftheSea_Description,@1125_0101_SongoftheSea_start_Prompt,@1125_0101_SongoftheSea_Proposal,@1125_0101_SongoftheSea_Incomplete,@complete_available_prompt_DEFAULT,@1125_0101_SongoftheSea_Complete_Available_response,,,,,,,,,
1128_0101_VillageChampion,Journey,,48,,,,,1128_0101_Container_VillageChampion,1128_Lerato,,11_Lerato_1,,,40,1128_0101_VillageChampion_Success,,,,,,,,true,@1128_0101_VillageChampion_Title,@1128_0101_VillageChampion_Description,@1128_0101_VillageChampion_start_Prompt,@1128_0101_VillageChampion_Proposal,@1128_0101_VillageChampion_Incomplete,@complete_available_prompt_DEFAULT,@1128_0101_VillageChampion_Complete_Available_response,,,,,,,,,
1127_0101_MalignDominion,Journey,,48,,,,,1127_0101_container_MalignDominion,1127_Harunobu,,11_Harunobu_1,11_Lerato_1,,40,1127_0101_MalignDominion_Success,,,,,,,,true,@1127_0101_MalignDominion_Title,@1127_0101_MalignDominion_Description,@1127_0101_MalignDominion_start_Prompt,@1127_0101_MalignDominion_Proposal,@1127_0101_MalignDominion_Incomplete,@complete_available_prompt_DEFAULT,@1127_0101_MalignDominion_Complete_Available_response,,,,,,,,,
1127_0102_MakinBacon,Journey,,48,,,,,1127_0102_Container_MakinBacon,1127_Harunobu,,11_Harunobu_2,11_Harunobu_1,,40,1127_0102_MakinBacon_Success,,,,,,,,true,@1127_0102_MakinBacon_Title,@1127_0102_MakinBacon_Description,@1127_0102_MakinBacon_start_Prompt,@1127_0102_MakinBacon_Proposal,@1127_0102_MakinBacon_Incomplete,@complete_available_prompt_DEFAULT,@1127_0102_MakinBacon_Complete_Available_response,,,,,,,,,
1129_0101_SoulMusic,Journey,,48,,,,,1129_0101_Container_SoulMusic,1129_Jaansen,,11_Jaansen_1,,,40,1127_0102_SoulMusic_Success,,,,,,,,true,@1129_0101_SoulMusic_Title,@1129_0101_SoulMusic_Description,@1129_0101_SoulMusic_start_Prompt,@1129_0101_SoulMusic_Proposal,@1129_0101_SoulMusic_Incomplete,@complete_available_prompt_DEFAULT,@1129_0101_SoulMusic_Complete_Available_response,,,,,,,,,
1129_0102_JaansenintheNorth,Journey,,48,,,,,1129_0102_Container_JaansenintheNorth,1129_Jaansen2,,11_Jaansen_x,11_Jaansen_1,,40,1129_0102_jaanseninthenorth_success,,,,,,,,true,@1129_0102_Janinthenorth_Title,@1129_0102_Janinthenorth_Description,@1129_0102_Janinthenorth_start_Prompt,@1129_0102_Janinthenorth_Proposal,@1129_0102_Janinthenorth_Incomplete,@complete_available_prompt_DEFAULT,@1129_0102_Janinthenorth_Complete_Available_response,,,,,,,,,
1129_0102_NewPerspective,Journey,,48,,,,,1129_0102_Container_NewPerspective,1129_Jaansen2,,11_Jaansen_2,11_Jaansen_x,,40,1127_0102_NewPerspective_Success,,,,,,,,true,@1129_0102_NewPerspective_Title,@1129_0102_NewPerspective_Description,@1129_0102_NewPerspective_start_Prompt,@1129_0102_NewPerspective_Proposal,@1129_0102_NewPerspective_Incomplete,@complete_available_prompt_DEFAULT,@1129_0102_NewPerspective_Complete_Available_response,,,,,,,,,
1129_0103_CliffHanger,Journey,,48,,,,,1129_0103_Container_CliffHanger,1129_Sculpture,,11_Jaansen_3,11_Jaansen_2,,40,1127_0102_CliffHanger_Success,,,,,,,,true,@1129_0103_CliffHanger_Title,@1129_0103_CliffHanger_Description,@1129_0103_CliffHanger_start_Prompt,@1129_0103_CliffHanger_Proposal,@1129_0103_CliffHanger_Incomplete,@complete_available_prompt_DEFAULT,@1129_0103_CliffHanger_Complete_Available_response,,,,,,,,,
1110_0101_GreetTheNewcomers,Journey,,50,,,,,1110_0101_container_GreetTheNewcomers,1127_Harunobu2,,11_Barkeep_1,11_Harunobu_2,,40,1110_0101_GreetTheNewcomers_Success,,,,,,,,true,@1110_0101_GreetTheNewcomers_Title,@1110_0101_GreetTheNewcomers_Description,@1110_0101_GreetTheNewcomers_start_Prompt,@1110_0101_GreetTheNewcomers_Proposal,@1110_0101_GreetTheNewcomers_Incomplete,@complete_available_prompt_DEFAULT,@1110_0101_GreetTheNewcomers_Complete_Available_response,,,,,,,,,
1110_0101_GreetTheNewcomers2,Journey,,50,,,,,1127_0101_Container_GreetTheNewcomers2,1128_Lerato2,,11_Harunobu2_1,11_Harunobu_2,,40,1110_0101_GreetTheNewcomers2_Success,,,,,,,,true,@1110_0101_GreetTheNewcomers2_Title,@1110_0101_GreetTheNewcomers2_Description,@1110_0101_GreetTheNewcomers2_start_Prompt,@1110_0101_GreetTheNewcomers2_Proposal,@1110_0101_GreetTheNewcomers2_Incomplete,@complete_available_prompt_DEFAULT,@1110_0101_GreetTheNewcomers2_Complete_Available_response,,,,,,,,,
1124_PierreGoHome,Journey,,50,,,,,1124_Container_PierreGoHome,1124_PierreAuguste,,11_Pierre_3,11_Pierre_2,,40,1124_PierreGoHome_Success,,,,,,,,true,@1124_PierreGoHome_Title,@1124_PierreGoHome_Description,@1124_PierreGoHome_start_Prompt,@1124_PierreGoHome_Proposal,@1124_PierreGoHome_Incomplete,@complete_available_prompt_DEFAULT,@1124_PierreGoHome_Complete_Available_response,,,,,,,,,
1130_01_EdgeOfTheWorld,SkillProgression,,10,,,,,1130_01_container_EdgeOfTheWorld,1130_Tosti,,11_Tosti_1,,,5,1130_01_EdgeOfTheWorld_Success,,,,,,,,true,@1130_01_EdgeOfTheWorld_Title,@1130_01_EdgeOfTheWorld_Description,@1130_01_EdgeOfTheWorld_start_Prompt,@1130_01_EdgeOfTheWorld_Proposal,@1130_01_EdgeOfTheWorld_Incomplete,@complete_available_prompt_DEFAULT,@1130_01_EdgeOfTheWorld_Complete_Available_response,,,,,,,,,
1130_02_CallBeyondTheVoid,SkillProgression,,20,,,,,1130_02_container_CallBeyondTheVoid,1130_Tosti,,11_Tosti_2,11_Tosti_1,,5,1130_02_CallBeyondTheVoid_Success,,,,,,,,true,@1130_02_CallBeyondTheVoid_Title,@1130_02_CallBeyondTheVoid_Description,@1130_02_CallBeyondTheVoid_start_Prompt,@1130_02_CallBeyondTheVoid_Proposal,@1130_02_CallBeyondTheVoid_Incomplete,@complete_available_prompt_DEFAULT,@1130_02_CallBeyondTheVoid_Complete_Available_response,,,,,,,,,
1130_03_StirsTheWatchful,SkillProgression,,30,,,,,1130_03_container_StirsTheWatchful,1130_Tosti2,,11_Tosti_3,11_Tosti_2,,5,1130_03_StirsTheWatchful_Success,,,,,,,,true,@1130_03_StirsTheWatchful_Title,@1130_03_StirsTheWatchful_Description,@1130_03_StirsTheWatchful_start_Prompt,@1130_03_StirsTheWatchful_Proposal,@1130_03_StirsTheWatchful_Incomplete,@complete_available_prompt_DEFAULT,@1130_03_StirsTheWatchful_Complete_Available_response,,,,,,,,,
1130_04_TheBridge,SkillProgression,,40,,,,,1130_04_container_TheBridge,1130_Sensou,,11_Tosti_4,11_Tosti_3,,5,1130_04_TheBridge_Success,,,,,,,,true,@1130_04_TheBridge_Title,@1130_04_TheBridge_Description,@1130_04_TheBridge_start_Prompt,@1130_04_TheBridge_Proposal,@1130_04_TheBridge_Incomplete,@complete_available_prompt_DEFAULT,@1130_04_TheBridge_Complete_Available_response,,,,,,,,,
1130_05_SensounoKo,SkillProgression,,45,,,,,1130_05_container_SensounoKo,1130_Tosti2,,11_Tosti_5,11_Tosti_4,,5,1130_05_SensounoKo_Success,,,,,,,,true,@1130_05_SensounoKo_Title,@1130_05_SensounoKo_Description,@1130_05_SensounoKo_start_Prompt,@1130_05_SensounoKo_Proposal,@1130_05_SensounoKo_Incomplete,@complete_available_prompt_DEFAULT,@1130_05_SensounoKo_Complete_Available_response,,,,,,,,,
1133_01_SnakeOil,SkillProgression,,45,,,,,1133_01_container_SnakeOil,1131_Megnolia,,11_BBMastery_1,,,5,1133_01_SnakeOil_Success,,,,,,,,true,@1133_01_SnakeOil_Title,@1133_01_SnakeOil_Description,@1133_01_SnakeOil_start_Prompt,@1133_01_SnakeOil_Proposal,@1133_01_SnakeOil_Incomplete,@complete_available_prompt_DEFAULT,@1133_01_SnakeOil_Complete_Available_response,,,,,,,,,
1132_01_ClaimJumper,SkillProgression,,45,,,,,1132_01_container_ClaimJumper,1132_Sidney,,11_BBMastery_2,11_BBMastery_1,,5,1132_01_ClaimJumper_Success,,,,,,,,true,@1132_01_ClaimJumper_Title,@1132_01_ClaimJumper_Description,@1132_01_ClaimJumper_start_Prompt,@1132_01_ClaimJumper_Proposal,@1132_01_ClaimJumper_Incomplete,@complete_available_prompt_DEFAULT,@1132_01_ClaimJumper_Complete_Available_response,,,,,,,,,
1132_02_DiamondbackHustler,SkillProgression,,45,,,,,1132_02_container_DiamondbackHustler,1132_Sidney,,11_BBMastery_3,11_BBMastery_2,,5,1132_02_DiamondbackHustler_Success,,,,,,,,true,@1132_02_DiamondbackHustler_Title,@1132_02_DiamondbackHustler_Description,@1132_02_DiamondbackHustler_start_Prompt,@1132_02_DiamondbackHustler_Proposal,@1132_02_DiamondbackHustler_Incomplete,@complete_available_prompt_DEFAULT,@1132_02_DiamondbackHustler_Complete_Available_response,,,,,,,,,
1132_03_RoomEnough,SkillProgression,,55,,,,,1132_04_container_RoomEnough,1133_Stonefirth,,11_BBMastery_4,11_BBMastery_3,,5,1132_04_RoomEnough_Success,,,,,,,,true,@1132_03_RoomEnough_Title,@1132_03_RoomEnough_Description,@1132_03_RoomEnough_start_Prompt,@1132_03_RoomEnough_Proposal,@1132_03_RoomEnough_Incomplete,@complete_available_prompt_DEFAULT,@1132_03_RoomEnough_Complete_Available_response,,,,,,,,,
1131_01_BigThunder,SkillProgression,,55,,,,,1131_01_container_BigThunder,1133_Stonefirth,,11_BBMastery_5,11_BBMastery_4,,5,1131_01_BigThunder_Success,,,,,,,,true,@1131_01_BigThunder_Title,@1131_01_BigThunder_Description,@1131_01_BigThunder_start_Prompt,@1131_01_BigThunder_Proposal,@1131_01_BigThunder_Incomplete,@complete_available_prompt_DEFAULT,@1131_01_BigThunder_Complete_Available_response,,,,,,,,,
1131_02_GrampasGun,SkillProgression,,50,,,,,1131_02_container_GrampasGun,1131_Megnolia,,11_BBMastery_6,11_BBMastery_5,,5,1132_03_GrampasGun_Success,,,,,,,,true,@1132_03_GrampasGun_Title,@1132_03_GrampasGun_Description,@1132_03_GrampasGun_start_Prompt,@1132_03_GrampasGun_Proposal,@1132_03_GrampasGun_Incomplete,@complete_available_prompt_DEFAULT,@1132_03_GrampasGun_Complete_Available_response,,,,,,,,,
1132_05_Shootout,SkillProgression,,60,,,,,1132_05_container_Shootout,1132_Sidney,,11_BBMastery_7,11_BBMastery_6,,5,1132_05_Shootout_Success,,,,,,,,true,@1132_05_Shootout_Title,@1132_05_Shootout_Description,@1132_05_Shootout_start_Prompt,@1132_05_Shootout_Proposal,@1132_05_Shootout_Incomplete,@complete_available_prompt_DEFAULT,@1132_05_Shootout_Complete_Available_response,,,,,,,,,
FM_1101_objective,Mission,,,,,true,true,FM_1101_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1102_objective,Mission,,,,,true,true,FM_1102_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1103_objective,Mission,,,,,true,true,FM_1103_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1104_objective,Mission,,,,,true,true,FM_1104_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1105_objective,Mission,,,,,true,true,FM_1105_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1106_objective,Mission,,,,,true,true,FM_1106_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1107_objective,Mission,,,,,true,true,FM_1107_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1108_objective,Mission,,,,,true,true,FM_1108_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1109_objective,Mission,,,,,true,true,FM_1109_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1110_objective,Mission,,,,,true,true,FM_1110_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1101_objective,Mission,,,,,true,true,FM_S_1101_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1102_objective,Mission,,,,,true,true,FM_S_1102_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1103_objective,Mission,,,,,true,true,FM_S_1103_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1104_objective,Mission,,,,,true,true,FM_S_1104_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1105_objective,Mission,,,,,true,true,FM_S_1105_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1106_objective,Mission,,,,,true,true,FM_S_1106_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1107_objective,Mission,,,,,true,true,FM_S_1107_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1108_objective,Mission,,,,,true,true,FM_S_1108_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1109_objective,Mission,,,,,true,true,FM_S_1109_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1110_objective,Mission,,,,,true,true,FM_S_1110_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1101_objective,Mission,,,,,true,true,FM_C_1101_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1102_objective,Mission,,,,,true,true,FM_C_1102_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1103_objective,Mission,,,,,true,true,FM_C_1103_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1104_objective,Mission,,,,,true,true,FM_C_1104_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1105_objective,Mission,,,,,true,true,FM_C_1105_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1106_objective,Mission,,,,,true,true,FM_C_1106_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1107_objective,Mission,,,,,true,true,FM_C_1107_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1108_objective,Mission,,,,,true,true,FM_C_1108_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1109_objective,Mission,,,,,true,true,FM_C_1109_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1110_objective,Mission,,,,,true,true,FM_C_1110_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1161_objective,Mission,,,,,true,true,FM_1161_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1162_objective,Mission,,,,,true,true,FM_1162_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1163_objective,Mission,,,,,true,true,FM_1163_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1164_objective,Mission,,,,,true,true,FM_1164_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1165_objective,Mission,,,,,true,true,FM_1165_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1166_objective,Mission,,,,,true,true,FM_1166_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1167_objective,Mission,,,,,true,true,FM_1167_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1168_objective,Mission,,,,,true,true,FM_1168_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1169_objective,Mission,,,,,true,true,FM_1169_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_1170_objective,Mission,,,,,true,true,FM_1170_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1161_objective,Mission,,,,,true,true,FM_S_1161_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1162_objective,Mission,,,,,true,true,FM_S_1162_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1163_objective,Mission,,,,,true,true,FM_S_1163_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1164_objective,Mission,,,,,true,true,FM_S_1164_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1165_objective,Mission,,,,,true,true,FM_S_1165_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1166_objective,Mission,,,,,true,true,FM_S_1166_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1167_objective,Mission,,,,,true,true,FM_S_1167_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1168_objective,Mission,,,,,true,true,FM_S_1168_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1169_objective,Mission,,,,,true,true,FM_S_1169_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_S_1170_objective,Mission,,,,,true,true,FM_S_1170_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1161_objective,Mission,,,,,true,true,FM_C_1161_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1162_objective,Mission,,,,,true,true,FM_C_1162_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1163_objective,Mission,,,,,true,true,FM_C_1163_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1164_objective,Mission,,,,,true,true,FM_C_1164_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1165_objective,Mission,,,,,true,true,FM_C_1165_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1166_objective,Mission,,,,,true,true,FM_C_1166_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1167_objective,Mission,,,,,true,true,FM_C_1167_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1168_objective,Mission,,,,,true,true,FM_C_1168_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1169_objective,Mission,,,,,true,true,FM_C_1169_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_C_1170_objective,Mission,,,,,true,true,FM_C_1170_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_SpySpot_Marauder_objective,Mission,,,,true,true,false,FM_11_PVP_SpySpot_Marauder_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_PoachSpot_Marauder_objective,Mission,,,,true,true,false,FM_11_PVP_PoachSpot_Marauder_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
