ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
9904_0028_thenoseknowse,MainStoryQuest,,32,,,,,9904_0028_d_00_container_thenoseknowse,9904_MSQ_Theophrastus,,99_MSQ_28,99_MSQ_27f,,,9904_0028_thenoseknowse_success,,,,,,,,false,@9904_0028_thenoseknowse_objective_title,@9904_0028_thenoseknows_objective_desc,@9904_0028_thenoseknowse_start_prompt,@9904_0028_thenoseknowse_proposal,@9904_0028_thenoseknowse_incomplete,@complete_available_prompt_DEFAULT,@9904_0028_thenoseknowse_complete_available_response,,,,,,,,,
9904_0029_thestormwall,MainStoryQuest,,,,,,,9904_0029_d_00_container_thestormwall,9904_MSQ_Theophrastus,,99_MSQ_29,99_MSQ_28,,,9904_0029_thestormwall_success,,,,,,,,false,@9904_0029_thestormwall_objective_title,@9904_0029_thestormwall_objective_desc,@9904_0029_thestormwall_start_prompt,@9904_0029_thestormwall_proposal,@9904_0029_thestormwall_incomplete,@complete_available_prompt_DEFAULT,@9904_0029_thestormwall_complete_available_response,,,,,,,,,
9904_0030_twodown,MainStoryQuest,,,,,,,9904_0030_d_00_container_twodown,NPC_9902_MSQ_Yonas,,99_MSQ_30,99_MSQ_29,,,9904_0030_twodown_success,,,,,,,,false,@9904_0030_twodown_objective_title,@9904_0030_twodown_objective_desc,@9904_0030_twodown_start_prompt,@9904_0030_twodown_proposal,@9904_0030_twodown_incomplete,@complete_available_prompt_DEFAULT,@9904_0030_twodown_complete_available_response,,,,,,,,,
9901_0031_themaraudersupport,MainStoryQuest,,35,,,,,9901_0031_d_00_container_themaraudersupport,9905_MSQ_Rima,,99_MSQ_31,99_MSQ_30,,,9901_0031_themaraudersupport_success,,,,,,,,false,@9901_0031_themaraudersupport_objective_title,@9901_0031_themaraudersupport_objective_desc,@9901_0031_themaraudersupport_start_prompt,@9901_0031_themaraudersupport_proposal,@9901_0031_themaraudersupport_incomplete,@complete_available_prompt_DEFAULT,@9901_0031_themaraudersupport_complete_available_response,,,,,,,,,
9905_0032_invalhalla,MainStoryQuest,,36,,,,,9905_0032_d_00_container_invalhalla,9905_MSQ_Rima,,99_MSQ_32,99_MSQ_31,,,9905_0032_invalhalla_success,,,,,,,,false,@9905_0032_invalhalla_objective_title,@9905_0032_invalhalla_objective_desc,@9905_0032_invalhalla_start_prompt,@9905_0032_invalhalla_proposal,@9905_0032_invalhalla_incomplete,@complete_available_prompt_DEFAULT,@9905_0032_invalhalla_complete_available_response,,,,,,,,,
9905_0033_stillwerise,MainStoryQuest,,,,,,,9905_0033_d_00_container_stillwerise,9905_MSQ_Rima,,99_MSQ_33,99_MSQ_32,,,9905_0033_stillwerise_success,,,,,,,,false,@9905_0033_stillwerise_objective_title,@9905_0033_stillwerise_objective_desc,@9905_0033_stillwerise_start_prompt,@9905_0033_stillwerise_proposal,@9905_0033_stillwerise_incomplete,@complete_available_prompt_DEFAULT,@9905_0033_stillwerise_complete_available_response,,,,,,,,,
9905_0034_thealliance,MainStoryQuest,,,,,,,9905_0034_d_00_container_thealliance,NPC_9902_MSQ_Yonas,,99_MSQ_34,99_MSQ_33,,,9905_0034_thealliance_success,,,,,,,,false,@9905_0034_thealliance_objective_title,@9905_0034_thealliance_objective_desc,@9905_0034_thealliance_start_prompt,@9905_0034_thealliance_proposal,@9905_0034_thealliance_incomplete,@complete_available_prompt_DEFAULT,@9905_0034_thealliance_complete_available_response,,,,,,,,,
9901_0035_herewestand,MainStoryQuest,,40,,,,,9901_0035_d_00_container_herewestand,9919_MSQ_WardenScout,,99_MSQ_35,99_MSQ_34,,,9901_0035_herewestand_success,,,,,,,,false,@9901_0035_herewestand_objective_title,@9901_0035_herewestand_objective_desc,@9901_0035_herewestand_start_prompt,@9901_0035_herewestand_proposal,@9901_0035_herewestand_incomplete,@complete_available_prompt_DEFAULT,@9901_0035_herewestand_complete_available_response,,,,,,,,,
9901_0036_masterofthetempest,MainStoryQuest,,40,,,,,9901_0036_d_00_container_masterofthetempest,9919_MSQ_WardenScout,,99_MSQ_36,99_MSQ_35,,,9901_0036_masterofthetempest_success,,,,,,,,false,@9901_0036_masterofthetempest_objective_title,@9901_0036_masterofthetempest_objective_desc,@9901_0036_masterofthetempest_start_prompt,@9901_0036_masterofthetempest_proposal,@9901_0036_masterofthetempest_incomplete,@complete_available_prompt_DEFAULT,@9901_0036_masterofthetempest_complete_available_response,,,,,,,,,
9901_0036_masterofthetempest_v2,MainStoryQuest,,40,,,,,9901_0036_d_00_container_masterofthetempest_v2,9919_MSQ_WardenScout,,99_MSQ_36,99_MSQ_35,,,9901_0036_masterofthetempest_v2_success,,,,,,,,false,@9901_0036_masterofthetempest_objective_title,@9901_0036_masterofthetempest_objective_desc,@9901_0036_masterofthetempest_start_prompt,@9901_0036_masterofthetempest_proposal,@9901_0036_masterofthetempest_incomplete,@complete_available_prompt_DEFAULT,@9901_0036_masterofthetempest_complete_available_response,,,,,,,,,
9901_0036_masterofthetempest_solo,MainStoryQuest,,40,,,,,9901_0036_d_00_container_masterofthetempest_solo,,,99_MSQ_36_b,99_MSQ_36_b_Unlock,,,9901_0036_masterofthetempest_solo_success,,,,,,,,false,@9901_0036_masterofthetempest_objective_solo_title,@9901_0036_masterofthetempest_solo_objective_desc,,,,,,,,,,,,,,
9919_0037_planb,MainStoryQuest,,,,,,,9919_0037_d_00_container_planb,9905c_MSQ_Rima,,99_MSQ_37,99_MSQ_36,,,9919_0037_planb_success,,,,,,,,false,@9919_0037_planb_objective_title,@9919_0037_planb_objective_desc,@9919_0037_planb_start_prompt,@9919_0037_planb_proposal,@9919_0037_planb_incomplete,@complete_available_prompt_DEFAULT,@9905_0037_planb_complete_available_response,,,,,,,,,
9905_0038_itstrueface,MainStoryQuest,,42,,,,,9905_0038_d_00_container_itstrueface,9903c_MSQ_Emile,,99_MSQ_38,99_MSQ_37,,,9905_0038_itstrueface_success,,,,,,,,false,@9905_0038_itstrueface_objective_title,@9905_0038_itstrueface_objective_desc,@9905_0038_itstrueface_start_prompt,@9905_0038_itstrueface_proposal,@9905_0038_itstrueface_incomplete,@complete_available_prompt_DEFAULT,@9905_0038_itstrueface_complete_available_response,,,,,,,,,
9903_0039_aherosduty,MainStoryQuest,,43,,,,,9903_0039_d_00_container_aherosduty,9903c_MSQ_Emile,,99_MSQ_39,99_MSQ_38,,,9903_0039_aherosduty_success,,,,,,,,false,@9903_0039_aherosduty_objective_title,@9903_0039_aherosduty_objective_desc,@9903_0039_aherosduty_start_prompt,@9903_0039_aherosduty_proposal,@9903_0039_aherosduty_incomplete,@complete_available_prompt_DEFAULT,@9903_0039_aherosduty_complete_available_response,,,,,,,,,
9903_0040_emilesrequest,MainStoryQuest,,44,,,,,9903_0040_d_00_container_emilesrequest,9903d_MSQ_Emile,,99_MSQ_40,99_MSQ_39,,,9903_0040_emilesrequest_success,,,,,,,,false,@9903_0040_emilesrequest_objective_title,@9903_0040_emilesrequest_objective_desc,@9903_0040_emilesrequest_start_prompt,@9903_0040_emilesrequest_proposal,@9903_0040_emilesrequest_incomplete,@complete_available_prompt_DEFAULT,@9903_0040_emilesrequest_complete_available_response,,,,,,,,,
9903_0041_somethinglefttosave,MainStoryQuest,,,,,,,9903_0041_d_00_container_somethinglefttosave,9903d_MSQ_Emile,,99_MSQ_41,99_MSQ_40,,,9903_0041_somethinglefttosave_success,,,,,,,,false,@9903_0041_somethinglefttosave_objective_title,@9903_0041_somethinglefttosave_objective_desc,@9903_0041_somethinglefttosave_start_prompt,@9903_0041_somethinglefttosave_proposal,@9903_0041_somethinglefttosave_incomplete,@complete_available_prompt_DEFAULT,@9903_0041_somethinglefttosave_complete_available_response,,,,,,,,,
9905_0042_shecameback,MainStoryQuest,,46,,,,,9905_0042_d_00_container_shecameback,9905d_MSQ_Rima,,99_MSQ_42,99_MSQ_41,,,9905_0042_shecameback_success,,,,,,,,false,@9905_0042_shecameback_objective_title,@9905_0042_shecameback_objective_desc,@9905_0042_shecameback_start_prompt,@9905_0042_shecameback_proposal,@9905_0042_shecameback_incomplete,@complete_available_prompt_DEFAULT,@9905_0042_shecameback_complete_available_response,,,,,,,,,
9905_0043_foragoodcause,MainStoryQuest,,47,,,,,9905_0043_d_00_container_foragoodcause,9909_MSQ_AEVillager3,,99_MSQ_43,99_MSQ_42,,,9905_0043_foragoodcause_success,,,,,,,,false,@9905_0043_foragoodcause_objective_title,@9905_0043_foragoodcause_objective_desc,@9905_0043_foragoodcause_start_prompt,@9905_0043_foragoodcause_proposal,@9905_0043_foragoodcause_incomplete,@complete_available_prompt_DEFAULT,@9905_0043_foragoodcause_complete_available_response,,,true,,,,,,
9909_0044_mothertongue,MainStoryQuest,,48,,,,,9909_0044_d_00_container_mothertongue,9905d_MSQ_Rima,,99_MSQ_44,99_MSQ_43,,,9909_0044_mothertongue_success,,,,,,,,false,@9909_0044_mothertongue_objective_title,@9909_0044_mothertongue_objective_desc,@9909_0044_mothertongue_start_prompt,@9909_0044_mothertongue_proposal,@9909_0044_mothertongue_incomplete,@complete_available_prompt_DEFAULT,@9909_0044_mothertongue_complete_available_response,,,true,,,,,,
9905_0045_thebox,MainStoryQuest,,50,,,,,9905_0045_d_00_container_thebox,9902b_MSQ_Adiana,,99_MSQ_45,99_MSQ_44,,,9905_0045_thebox_success,,,,,,,,false,@9905_0045_thebox_objective_title,@9905_0045_thebox_objective_desc,@9905_0045_thebox_start_prompt,@9905_0045_thebox_proposal,@9905_0045_thebox_incomplete,@complete_available_prompt_DEFAULT,@9905_0045_thebox_complete_available_response,,,,,,,,,
9902_0046_stemthetide,MainStoryQuest,,,,,,,9902_0046_d_00_container_stemthetide,9902b_MSQ_Adiana,,99_MSQ_46,99_MSQ_45,,,9902_0046_stemthetide_success,,,,,,,,false,@9902_0046_stemthetide_objective_title,@9902_0046_stemthetide_objective_desc,@9902_0046_stemthetide_start_prompt,@9902_0046_stemthetide_proposal,@9902_0046_stemthetide_incomplete,@complete_available_prompt_DEFAULT,@9902_0046_stemthetide_complete_available_response,,,,,,,,,
9904_0047_greatminds,MainStoryQuest,,51,,,,,9904_0047_d_00_container_greatminds,9904d_MSQ_Theophrastus,,99_MSQ_47,99_MSQ_46,,,9904_0047_greatminds_success,,,,,,,,false,@9904_0047_greatminds_objective_title,@9904_0047_greatminds_objective_desc,@9904_0047_greatminds_start_prompt,@9904_0047_greatminds_proposal,@9904_0047_greatminds_incomplete,@complete_available_prompt_DEFAULT,@9904_0047_greatminds_complete_available_response,,,,,,,,,
9904_0048_enemyofmyenemy,MainStoryQuest,,52,,,,,9904_0048_d_00_container_enemyofmyenemy,9902b_MSQ_Adiana,,99_MSQ_48,99_MSQ_47,,,9904_0048_enemyofmyenemy_success,,,,,,,,false,@9904_0048_enemyofmyenemy_objective_title,@9904_0048_enemyofmyenemy_objective_desc,@9904_0048_enemyofmyenemy_start_prompt,@9904_0048_enemyofmyenemy_proposal,@9904_0048_enemyofmyenemy_incomplete,@complete_available_prompt_DEFAULT,@9904_0048_enemyofmyenemy_complete_available_response,,,,,,,,,
9902_0049_recipeforfailure,MainStoryQuest,,53,,,,,9902_0049_d_00_container_recipeforfailure,9906_MSQ_Shamaness,,99_MSQ_49,99_MSQ_48,,,9902_0049_recipeforfailure_success,,,,,,,,false,@9902_0049_recipeforfailure_objective_title,@9902_0049_recipeforfailure_objective_desc,@9902_0049_recipeforfailure_start_prompt,@9902_0049_recipeforfailure_proposal,@9902_0049_recipeforfailure_incomplete,@complete_available_prompt_DEFAULT,@9902_0049_recipeforfailure_complete_available_response,,,,,,,,,
9906_0050_thescenicroute,MainStoryQuest,,54,,,,,9906_0050_d_00_container_thescenicroute,9906_MSQ_Shamaness,,99_MSQ_50,99_MSQ_49,,,9906_0050_thescenicroute_success,,,,,,,,false,@9906_0050_thescenicroute_objective_title,@9906_0050_thescenicroute_objective_desc,@9906_0050_thescenicroute_start_prompt,@9906_0050_thescenicroute_proposal,@9906_0050_thescenicroute_incomplete,@complete_available_prompt_DEFAULT,@9906_0050_thescenicroute_complete_available_response,,,,,,,,,
9906_0051_ararespice,MainStoryQuest,,,,,,,9906_0051_d_00_container_ararespice,9906_MSQ_Shamaness,,99_MSQ_50b,99_MSQ_50,,,9906_0051_ararespice_success,,,,9906_0050_thescenicrouteb,,,,false,@9906_0051_ararespice_objective_title,@9906_0051_ararespice_objective_desc,@9906_0051_ararespice_start_prompt,@9906_0051_ararespice_proposal,@9906_0051_ararespice_incomplete,@complete_available_prompt_DEFAULT,@9906_0051_ararespice_complete_available_response,,,,,,,,,
9906_0050_thescenicrouteb,MainStoryQuest,,54,,,,,9906_0050_thescenicrouteb,9902b_MSQ_Adiana,,99_MSQ_51,99_MSQ_50b,,,9906_0050_thescenicrouteb_success,,,,,,,,false,@9906_0050_thescenicrouteb_objective_title,@9906_0050_thescenicrouteb_objective_desc,@9906_0050_thescenicrouteb_start_prompt,@9906_0050_thescenicrouteb_proposal,@9906_0050_thescenicrouteb_incomplete,@complete_available_prompt_DEFAULT,@9906_0050_thescenicrouteb_complete_available_response,,,,,,,,,
9902_0052_saboteur,MainStoryQuest,,55,,,,,9902_0052_d_00_container_saboteur,9902b_MSQ_Adiana,,99_MSQ_52,99_MSQ_51,,,9902_0052_saboteur_success,,,,,,,,false,@9902_0052_saboteur_objective_title,@9902_0052_saboteur_objective_desc,@9902_0052_saboteur_start_prompt,@9902_0052_saboteur_proposal,@9902_0052_saboteur_incomplete,@complete_available_prompt_DEFAULT,@9902_0052_saboteur_complete_available_response,,,,,,,,,
9902_0052_saboteur_v2,MainStoryQuest,,55,,,,,9902_0052_d_00_container_saboteur_v2,9902b_MSQ_Adiana,,99_MSQ_52,99_MSQ_51,,,9902_0052_saboteur_v2_success,,,,,,,,false,@9902_0052_saboteur_objective_title,@9902_0052_saboteur_objective_desc,@9902_0052_saboteur_start_prompt,@9902_0052_saboteur_proposal,@9902_0052_saboteur_incomplete,@complete_available_prompt_DEFAULT,@9902_0052_saboteur_complete_available_response,,,,,,,,,
9902_0052_saboteur_solo,MainStoryQuest,,55,,,,,9902_0052_d_00_container_saboteur_solo,,,99_MSQ_52_b,99_MSQ_52_b_Unlock,,,9902_0052_saboteur_solo_success,,,,,,,,false,@9902_0052_saboteur_solo_objective_title,@9902_0052_saboteur_solo_objective_desc,,,,,,,,,,,,,,
9907_0053_blessingofearth,MainStoryQuest,,56,,,,,9907_0053_d_00_container_blessingofearth,9902b_MSQ_Adiana,,99_MSQ_52a,99_MSQ_52,,,9907_0053_blessingofearth_success,,,,,,,,false,@9907_0053_blessingofearth_objective_title,@9907_0053_blessingofearth_objective_desc,@9907_0053_blessingofearth_start_prompt,@9907_0053_blessingofearth_proposal,@9907_0053_blessingofearth_incomplete,@complete_available_prompt_DEFAULT,@9907_0053_blessingofearth_complete_available_response,,,,,,,,,
9907_0053_blessingofearth_Juice,MainStoryQuest,,56,,,,,9907_0053_d_00_container_blessingofearth_Task1,9907_MSQ_AEVillager1,,99_MSQ_52b,99_MSQ_52,,,9907_0053_blessingofearth_Juice_success,,,,,,,,false,@9907_0053_blessingofearth_Juice_objective_title,@9907_0053_blessingofearth_Juice_objective_desc,@9907_0053_blessingofearth_Juice_start_prompt,@9907_0053_blessingofearth_Juice_proposal,@9907_0053_blessingofearth_Juice_incomplete,@complete_available_prompt_DEFAULT,@9907_0053_blessingofearth_Juice_complete_available_response,,,,,,,,,
9907_0053_blessingofearth_Snap,MainStoryQuest,,56,,,,,9907_0053_d_00_container_blessingofearth_Task2,9908_MSQ_AEVillager2,,99_MSQ_52c,99_MSQ_52,,,9907_0053_blessingofearth_Snap_success,,,,,,,,false,@9907_0053_blessingofearth_Snap_objective_title,@9907_0053_blessingofearth_Snap_objective_desc,@9907_0053_blessingofearth_Snap_start_prompt,@9907_0053_blessingofearth_Snap_proposal,@9907_0053_blessingofearth_Snap_incomplete,@complete_available_prompt_DEFAULT,@9907_0053_blessingofearth_Snap_complete_available_response,,,,,,,,,
9907_0053_blessingofearth_Ixia,MainStoryQuest,,56,,,,,9907_0053_d_00_container_blessingofearth_Task3,9906_MSQ_Shamaness,,99_MSQ_53,99_MSQ_52,,,9907_0053_blessingofearth_Ixia_success,,,,,,,,false,@9907_0053_blessingofearth_Ixia_objective_title,@9907_0053_blessingofearth_Ixia_objective_desc,@9907_0053_blessingofearth_Ixia_start_prompt,@9907_0053_blessingofearth_Ixia_proposal,@9907_0053_blessingofearth_Ixia_incomplete,@complete_available_prompt_DEFAULT,@9907_0053_blessingofearth_Ixia_complete_available_response,,,,,,,,,
9902_0054_ASelflessNature,MainStoryQuest,,,,,,,9902_0054_d_00_container_ASelflessNature,9902b_MSQ_Adiana,,99_MSQ_54,99_MSQ_52a,,,9902_0054_ASelflessNature_success,,,,,,,,false,@9902_0054_richesoftheearth_objective_title,@9902_0054_richesoftheearth_objective_desc,@9902_0054_richesoftheearth_start_prompt,@9902_0054_richesoftheearth_proposal,@9902_54_richesoftheearth_incomplete,@complete_available_prompt_DEFAULT,@9902_0054_richesoftheearth_complete_available_response,,,,,,,,,
9902_0055_shatteredmountain,MainStoryQuest,,60,,,,,9902_0055_d_00_container_shatteredmountain,9910_MSQ_AEScout,,99_MSQ_55,99_MSQ_54,,,9902_0055_shatteredmountain_success,,,,,,,,false,@9902_0055_shatteredmountain_objective_title,@9902_0055_shatteredmountain_objective_desc,@9902_0055_shatteredmountain_start_prompt,@9902_0055_shatteredmountain_proposal,@9902_0055_shatteredmountain_incomplete,@complete_available_prompt_DEFAULT,@9902_0055_shatteredmountain_complete_available_response,,,,,,,,,
9910_0056_thetempestsheart,MainStoryQuest,,60,,,,,9910_0056_d_00_container_thetempestsheart,0717_Warden,,99_MSQ_56,99_MSQ_55,,,9910_0056_thetempestsheart_success,,,,,,,,false,@9910_0056_thetempestsheart_objective_title,@9910_0056_thetempestsheart_objective_desc,@9910_0056_thetempestsheart_start_prompt,@9910_0056_thetempestsheart_proposal,@9910_0056_thetempestsheart_incomplete,@complete_available_prompt_DEFAULT,@9910_0056_thetempestsheart_complete_available_response,,,,,,,,,
9901_0057_insoulinstone,MainStoryQuest,,60,,,,,9901_0057_d_00_container_insoulinstone,0717_Warden,,99_MSQ_57,99_MSQ_56,,,9901_0057_insoulinstone_success,,,,,QuestReward_MSQFinale,1,,false,@9910_0057_insoulinstone_objective_title,@9910_0057_insoulinstone_objective_desc,@9910_0057_insoulinstone_start_prompt,@9910_0057_insoulinstone_proposal,@9910_0057_insoulinstone_incomplete,@complete_available_prompt_DEFAULT,@9910_0057_insoulinstone_complete_available_response,,,,,,true,,,
9910_0058_finallyexhale,MainStoryQuest,,60,,,,,9910_0058_d_00_container_finallyexhale,9905e_MSQ_Rima,,99_MSQ_58,99_MSQ_57,,,9910_0058_finallyexhale_success,,,,,,,,false,@9910_0058_finallyexhale_objective_title,@9910_0058_finallyexhale_objective_desc,@9910_0058_finallyexhale_start_prompt,@9910_0058_finallyexhale_proposal,@9910_0058_finallyexhale_incomplete,@complete_available_prompt_DEFAULT,@9910_0058_finallyexhale_complete_available_response,,,,,,true,,,
9905_0059_InMemoriam,MainStoryQuest,,60,,,,,9910_0059_d_00_container_InMemoriam,9928_MSQ_YonasMemorial,,99_MSQ_59,99_MSQ_58,,,9905_0059_InMemoriam_success,,,,,,,,false,@9905_0059_InMemoriam_objective_title,@9905_0059_InMemoriam_objective_desc,@9905_0059_InMemoriam_start_prompt,@9905_0059_InMemoriam_proposal,@9905_0059_InMemoriam_incomplete,@complete_available_prompt_DEFAULT,@9905_0059_InMemoriam_complete_available_response,,,,,,true,,,
9926_0101_TenaciousRose,Journey,,20,,,,,9926_0101_d_00_container_TenaciousRose,9926_VK_AbigailRoseB,,VarangianKnights_0101,,,,9926_0101_TenaciousRose_success,,,,,,,,false,@9926_0101_TenaciousRose_objective_title,@9926_0101_TenaciousRose_objective_desc,@9926_0101_TenaciousRose_start_prompt,@9926_0101_TenaciousRose_proposal,@9926_0101_TenaciousRose_incomplete,@complete_available_prompt_DEFAULT,@9926_0101_TenaciousRose_complete_available_response,,,,,,,,,
9926_0103_LostScarecrow,Journey,,28,,,,,9926_0103_d_00_container_LostScarecrow,9930_VK_RomacBarboB,,VarangianKnights_0103,,,,9926_0103_LostScarecrow_success,,,,,,,,false,@9926_0103_LostScarecrow_objective_title,@9926_0103_LostScarecrow_objective_desc,@9926_0103_LostScarecrow_start_prompt,@9926_0103_LostScarecrow_proposal,@9926_0103_LostScarecrow_incomplete,@complete_available_prompt_DEFAULT,@9926_0103_LostScarecrow_complete_available_response,,,true,,,,,,
