ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,ShouldResetOnFactionChange,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
GC_Rally_1,MountRace,,,,,,true,GC_Rally_1_Container,,,GC_Rally_1_Complete,9402_T2_10_Races_Complete,,,GC_Rally_1_Success,,,,,,,,,true,@9403_Rally_1_title,@9401_Rally_description,@94_ReadRules_Start,@9403_Rally_1_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
GC_Rally_2,MountRace,,,,,,true,GC_Rally_2_Container,,,GC_Rally_2_Complete,9402_T2_10_Races_Complete,,,GC_Rally_2_Success,,,,,,,,,true,@9403_Rally_2_title,@9401_Rally_description,@94_ReadRules_Start,@9403_Rally_2_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
GC_Tour_1,MountRace,,,,,,true,GC_Tour_1_Container,,,GC_Tour_1_Complete,9402_T2_10_Races_Complete,,,GC_Tour_1_Success,,,,,,,,,true,@9403_Tour_1_title,@9401_Tour_description,@94_ReadRules_Start,@9403_Tour_1_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
GC_Tour_2,MountRace,,,,,,true,GC_Tour_2_Container,,,GC_Tour_2_Complete,9402_T2_10_Races_Complete,,,GC_Tour_2_Success,,,,,,,,,true,@9403_Tour_2_title,@9401_Tour_description,@94_ReadRules_Start,@9403_Tour_2_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
GC_Tour_3,MountRace,,,,,,true,GC_Tour_3_Container,,,GC_Tour_3_Complete,9402_T2_10_Races_Complete,,,GC_Tour_3_Success,,,,,,,,,true,@9403_Tour_3_title,@9401_Tour_description,@94_ReadRules_Start,@9403_Tour_3_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
BS_Rally_1,MountRace,,,,,,true,BS_Rally_1_Container,,,BS_Rally_1_Complete,9403_T3_15_Races_Complete,,,BS_Rally_1_Success,,,,,,,,,true,@9404_Rally_1_title,@9401_Rally_description,@94_ReadRules_Start,@9404_Rally_1_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
BS_Rally_2,MountRace,,,,,,true,BS_Rally_2_Container,,,BS_Rally_2_Complete,9403_T3_15_Races_Complete,,,BS_Rally_2_Success,,,,,,,,,true,@9404_Rally_2_title,@9401_Rally_description,@94_ReadRules_Start,@9404_Rally_2_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
BS_Tour_1,MountRace,,,,,,true,BS_Tour_1_Container,,,BS_Tour_1_Complete,9403_T3_15_Races_Complete,,,BS_Tour_1_Success,,,,,,,,,true,@9404_Tour_1_title,@9401_Tour_description,@94_ReadRules_Start,@9404_Tour_1_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
BS_Tour_2,MountRace,,,,,,true,BS_Tour_2_Container,,,BS_Tour_2_Complete,9403_T3_15_Races_Complete,,,BS_Tour_2_Success,,,,,,,,,true,@9404_Tour_2_title,@9401_Tour_description,@94_ReadRules_Start,@9404_Tour_2_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
BS_Tour_3,MountRace,,,,,,true,BS_Tour_3_Container,,,BS_Tour_3_Complete,9403_T3_15_Races_Complete,,,BS_Tour_3_Success,,,,,,,,,true,@9404_Tour_3_title,@9401_Tour_description,@94_ReadRules_Start,@9404_Tour_3_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
EW_Rally_1,MountRace,,,,,,true,EW_Rally_1_Container,,,EW_Rally_1_Complete,9404_T4_15_Races_Complete,,,EW_Rally_1_Success,,,,,,,,,true,@9405_Rally_1_title,@9401_Rally_description,@94_ReadRules_Start,@9405_Rally_1_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
EW_Rally_2,MountRace,,,,,,true,EW_Rally_2_Container,,,EW_Rally_2_Complete,9404_T4_15_Races_Complete,,,EW_Rally_2_Success,,,,,,,,,true,@9405_Rally_2_title,@9401_Rally_description,@94_ReadRules_Start,@9405_Rally_2_Proposal_2,@9401_Rally_incomplete,@complete_available_prompt_DEFAULT,@9401_Rally_complete,,,,,,,,,
EW_Tour_1,MountRace,,,,,,true,EW_Tour_1_Container,,,EW_Tour_1_Complete,9404_T4_15_Races_Complete,,,EW_Tour_1_Success,,,,,,,,,true,@9405_Tour_1_title,@9401_Tour_description,@94_ReadRules_Start,@9405_Tour_1_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
EW_Tour_2,MountRace,,,,,,true,EW_Tour_2_Container,,,EW_Tour_2_Complete,9404_T4_15_Races_Complete,,,EW_Tour_2_Success,,,,,,,,,true,@9405_Tour_2_title,@9401_Tour_description,@94_ReadRules_Start,@9405_Tour_2_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
EW_Tour_3,MountRace,,,,,,true,EW_Tour_3_Container,,,EW_Tour_3_Complete,9404_T4_15_Races_Complete,,,EW_Tour_3_Success,,,,,,,,,true,@9405_Tour_3_title,@9401_Tour_description,@94_ReadRules_Start,@9405_Tour_3_Proposal_2,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
9401_Races,MountUnlock,,,,,,true,9401_Races_Quest,9401_Horse,,9401_T1_5_Races_Complete,9401_TutorialComplete,,,9401_T1_5_Races_Success,,,,,,,,,true,@9401_Races_title,@9401_EFCircuit_desc,@9401_EFCircuit_Start,@9401_EFCircuit_Proposal,@9401_EFCircuit_Incomplete,@complete_available_prompt_DEFAULT,@9401_EFCircuit_Complete,,,,,,,,,
9402_Races,MountUnlock,,,,,,true,9402_Races_Quest,9402_Conman,,9402_T2_10_Races_Complete,9401_VectorWF_Complete,,,9402_T2_10_Races_Success,,,,,,,,,true,@9402_Races_title,@9402_Races_description,@9401_WFCircuit_Start,@9401_WFCircuit_Proposal,@9401_WFCircuit_Incomplete,@complete_available_prompt_DEFAULT,@9401_WFCircuit_Complete,,,,,,,,,
9403_Races,MountUnlock,,,,,,true,9403_Races_Quest,9403_Wolf,,9403_T3_15_Races_Complete,9403_FreeWolves_complete,,,9403_T3_15_Races_Success,,,,,,,,,true,@9403_Races_title,@9403_WolfRaces_description,@9403_WolfRaces_start,@9403_WolfRaces_proposal,@9403_WolfRaces_incomplete,@complete_available_prompt_DEFAULT,@9403_ValenciaIznov_02_Dialogue,,,,,,,,,
9404_Races,MountUnlock,,,,,,true,9404_Races_Quest,9404_Record,,9404_T4_15_Races_Complete,9403_VectorBS_Complete,,,9404_T4_15_Races_Success,,,,,,,,,true,@9404_Races_title,@9403_BSRaces_description,@9403_BSRaces_start,@9403_BSRaces_Proposal,@9403_BSRaces_Incomplete,@complete_available_prompt_DEFAULT,@9403_BSRaces_Complete,,,,,,,,,
9405_Races,MountUnlock,,,,,,true,9405_Races_Quest,9405_Lion,,9405_T5_15_Races_Complete,9405_RescueLion_Complete,,,9405_T5_15_Races_Success,,,,,,,,,true,@9405_Races_title,@9405_LionRaces_Description,@9405_LionRaces_start,@9405_LionRaces_Proposal,@9405_LionRaces_Incomplete,@complete_available_prompt_DEFAULT,@9405_LionRaces_Complete,,,,,,,,,
MountRace_ScaleTest_1,MountRace,,,,,,true,MountRace_ScaleTest_1_Container,,,,,,,,,,,,,,,,true,@9404_Tour_6_title,@9401_Tour_description,@9403_Tour_start,@9401_Tour_proposal,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
MountRace_ScaleTest_2,MountRace,,,,,,true,MountRace_ScaleTest_2_Container,,,,,,,,,,,,,,,,true,@9404_Tour_6_title,@9401_Tour_description,@9403_Tour_start,@9401_Tour_proposal,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
MountRace_ScaleTest_1_Short,MountRace,,,,,,true,MountRace_ScaleTest_1_Short_Container,,,,,,,,,,,,,,,,true,@9404_Tour_6_title,@9401_Tour_description,@9403_Tour_start,@9401_Tour_proposal,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
MountRace_ScaleTest_2_Short,MountRace,,,,,,true,MountRace_ScaleTest_2_Short_Container,,,,,,,,,,,,,,,,true,@9404_Tour_6_title,@9401_Tour_description,@9403_Tour_start,@9401_Tour_proposal,@9401_Tour_incomplete,@complete_available_prompt_DEFAULT,@9401_Tour_complete,,,,,,,,,
