ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,ShouldResetOnFactionChange,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
12A_MSQ_12_CampTutorial,MainStoryQuest,,10,,,,,12A_MSQ_12_CampTutorial_Container,12_SerPayneBennett_03,,12A_MSQ_12,12A_MSQ_10,,,12A_MSQ_12_CampTutorial_Success,,,,,,,,,0,@12A_MSQ_12_CampTutorial_Obj_Title,@12A_MSQ_12_CampTutorial_Obj_Desc,@12A_MSQ_12_CampTutorial_Obj_Start_Prompt,@12A_MSQ_12_CampTutorial_Obj_Proposal_Prompt,@NPC_DefaultDialogue_05_RegentJinJae,@complete_available_prompt_DEFAULT,@12A_MSQ_12_CampTutorial_Obj_Response,,,TRUE,,,,,,
12A_MSQ_13_StormBeach,MainStoryQuest,,11,,,,,12A_MSQ_13_StormBeach_Container,12_SerPayneBennett_01,,12A_MSQ_13,12A_MSQ_12,,,12A_MSQ_13_StormBeach_Success,,,,,,,,,0,@12A_MSQ_13_StormBeach_Obj_Title,@12A_MSQ_13_StormBeach_Obj_Desc,@12A_MSQ_13_StormBeach_Obj_Start_Prompt,@12A_MSQ_13_StormBeach_Obj_Proposal,@12A_MSQ_13_StormBeach_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_13_StormBeach_Obj_Response,,,TRUE,,,,,,
12A_MSQ_15_DefeatNavigator,MainStoryQuest,,12,,,,,12A_MSQ_15_DefeatNavigator_Container,12_SerPayneBennett_01,,12A_MSQ_15,12A_MSQ_13,,,12A_MSQ_15_DefeatNavigator_Success,,,,,,,,,0,@12A_MSQ_15_DefeatNavigator_Obj_Title,@12A_MSQ_15_DefeatNavigator_Obj_Desc,@12A_MSQ_15_DefeatNavigator_Obj_Start_Prompt,@12A_MSQ_15_DefeatNavigator_Obj_Proposal_alt,@12A_MSQ_15_DefeatNavigator_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_15_DefeatNavigator_Obj_Response,,,TRUE,,,,,,
12A_MSQ_16_FastTravel,MainStoryQuest,,12,,,,,12A_MSQ_16_FastTravel_Container,12_RegentJinJae,,12A_MSQ_16,12A_MSQ_15,,,12A_MSQ_16_FastTravel_Success,,,,,,,,,0,@12A_MSQ_16_FastTravel_Obj_Title,@12A_MSQ_16_FastTravel_Obj_Desc,@12A_MSQ_16_FastTravel_Obj_Start_Prompt,@12A_MSQ_16_FastTravel_Obj_Proposal,@12A_MSQ_16_FastTravel_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_16_FastTravel_Obj_Response,,,TRUE,,,,,,
12A_MSQ_17_LochnirsNotes,MainStoryQuest,,13,,,,,12A_MSQ_17_LochnirsNotes_Container,12_MB_Grace_02,,12A_MSQ_17,12A_MSQ_16,,,12A_MSQ_17_LochnirsNotes_Success,,,,,,,,,0,@12A_MSQ_17_LochnirsNotes_Obj_Title,@12A_MSQ_17_LochnirsNotes_Obj_Desc,@12A_MSQ_17_LochnirsNotes_Obj_Start_Prompt,@12A_MSQ_17_LochnirsNotes_Obj_Proposal,@12A_MSQ_17_LochnirsNotes_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_17_LochnirsNotes_Obj_Response,,,TRUE,,,,,,
12A_MSQ_18_InspectStatue,MainStoryQuest,,14,,,,,12A_MSQ_18_InspectStatue_Container,12_MB_Grace_04,,12A_MSQ_18,12A_MSQ_17,,,12A_MSQ_18_InspectStatue_Success,,,,,,,,,0,@12A_MSQ_18_InspectStatue_Obj_Title,@12A_MSQ_18_InspectStatue_Obj_Desc,@12A_MSQ_18_InspectStatue_Obj_Start_Prompt,@12A_MSQ_18_InspectStatue_Obj_Proposal,@12A_MSQ_18_InspectStatue_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_18_InspectStatue_Obj_Response,,,TRUE,,,,,,
12A_MSQ_19_MeetPercilla,MainStoryQuest,,14,,,,,12A_MSQ_19_MeetPercilla_Container,12_PercillaWallen,,12A_MSQ_19,12A_MSQ_18,,,12A_MSQ_19_MeetPercilla_Success,,,,,,,,,0,@12A_MSQ_19_MeetPercilla_Obj_Title,@12A_MSQ_19_MeetPercilla_Obj_Desc,@12A_MSQ_19_MeetPercilla_Obj_Start_Prompt,@12A_MSQ_19_MeetPercilla_Obj_Proposal,@12A_MSQ_19_MeetPercilla_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_19_MeetPercilla_Obj_Response,,,TRUE,,,,,,
12A_MSQ_20_CollectCrown,MainStoryQuest,,15,,,,,12A_MSQ_20_CollectCrown_Container,12_PercillaWallen,,12A_MSQ_20,12A_MSQ_19,,,12A_MSQ_20_CollectCrown_Success,,,,,,,,,0,@12A_MSQ_20_CollectCrown_Obj_Title,@12A_MSQ_20_CollectCrown_Obj_Desc,@12A_MSQ_20_CollectCrown_Obj_Start_Prompt,@12A_MSQ_20_CollectCrown_Obj_Proposal,@12A_MSQ_20_CollectCrown_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_20_CollectCrown_Obj_Response,,,TRUE,,,,,,
12A_MSQ_21_FindGrace,MainStoryQuest,,15,,,,,12A_MSQ_21_FindGrace_Container,12_MB_Grace_03,,12A_MSQ_21,12A_MSQ_20,,,12A_MSQ_21_FindGrace_Success,,,,,,,,,0,@12A_MSQ_21_FindGrace_Obj_Title,@12A_MSQ_21_FindGrace_Obj_Desc,@12A_MSQ_21_FindGrace_Obj_Start_Prompt,@12A_MSQ_21_FindGrace_Obj_Proposal,@12A_MSQ_21_FindGrace_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_21_FindGrace_Obj_Response,,,TRUE,,,,,,
12A_MSQ_22_DestroyShrine,MainStoryQuest,,16,,,,,12A_MSQ_22_DestroyShrine_Container,12_PercillaWallen_01,,12A_MSQ_22,12A_MSQ_21,,,12A_MSQ_22_DestroyShrine_Success,,,,,,,,,0,@12A_MSQ_22_DestroyShrine_Obj_Title,@12A_MSQ_22_DestroyShrine_Obj_Desc,@12A_MSQ_22_DestroyShrine_Obj_Start_Prompt,@12A_MSQ_22_DestroyShrine_Obj_Proposal,@12A_MSQ_22_DestroyShrine_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_22_DestroyShrine_Obj_Response,,,TRUE,,,,,,
12A_MSQ_23_ToTower,MainStoryQuest,,16,,,,,12A_MSQ_23_ToTower_Container,12_PercillaWallen_02,,12A_MSQ_23,12A_MSQ_22,,,12A_MSQ_23_ToTower_Success,,,,,,,,,0,@12A_MSQ_23_ToTower_Obj_Title,@12A_MSQ_23_ToTower_Obj_Desc,@12A_MSQ_23_ToTower_Obj_Start_Prompt,@12A_MSQ_23_ToTower_Obj_Proposal,@12A_MSQ_23_ToTower_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_23_ToTower_Obj_Response,,,TRUE,,,,,,
12A_MSQ_24_DefeatGawain,MainStoryQuest,,16,,,,,12A_MSQ_24_DefeatGawain_Container,12_PercillaWallen_02,,12A_MSQ_24,12A_MSQ_23,,,12A_MSQ_24_DefeatGawain_Success,,,,,,,,,0,@12A_MSQ_24_DefeatGawain_Obj_Title,@12A_MSQ_24_DefeatGawain_Obj_Desc,@12A_MSQ_24_DefeatGawain_Obj_Start_Prompt,@12A_MSQ_24_DefeatGawain_Obj_Proposal,@12A_MSQ_24_DefeatGawain_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_24_DefeatGawain_Obj_Response,,,TRUE,,,,,,
12A_MSQ_25_CrownRegent,MainStoryQuest,,17,,,,,12A_MSQ_25_CrownRegent_Container,12_RegentJinJae_02,,12A_MSQ_25,12A_MSQ_24,,,12A_MSQ_25_CrownRegent_Success,,,,,,,,,0,@12A_MSQ_25_CrownRegent_Obj_Title,@12A_MSQ_25_CrownRegent_Obj_Desc,@12A_MSQ_25_CrownRegent_Obj_Start_Prompt,@12A_MSQ_25_CrownRegent_Obj_Proposal,@12A_MSQ_25_CrownRegent_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_MSQ_25_CrownRegent_Obj_Response,,,TRUE,,,,,,
12A_MSQ_26_ToYonas,MainStoryQuest,,17,,,,,12A_MSQ_26_ToYonas_Container,99A_Yonas_00,,MSQ_00_init,12A_MSQ_25,,,12A_MSQ_26_ToYonas_Success,,,,,,,,,0,@12A_MSQ_26_ToYonas_Obj_Title,@12A_MSQ_26_ToYonas_Obj_Desc,@12A_MSQ_26_ToYonas_Obj_Start_Prompt,@12A_MSQ_26_ToYonas_Obj_Proposal,@12A_MSQ_26_ToYonas_Obj_Incomplete,@complete_available_prompt_DEFAULT,@06A_MSQ_22_TalkToSoulwarden_response,,,TRUE,,,,,,
12A_MSQ_26_ToYonas_alt,MainStoryQuest,,17,,,,,12A_MSQ_26_ToYonas_Container,99A_Yonas_00,,MSQ_00_init,12A_MSQ_25,,,12A_MSQ_26_ToYonas_Success_alt,,,,,,,,,0,@12A_MSQ_26_ToYonas_Obj_Title,@12A_MSQ_26_ToYonas_Obj_Desc,@12A_MSQ_26_ToYonas_Obj_Start_Prompt,@12A_MSQ_26_ToYonas_Obj_Proposal,@12A_MSQ_26_ToYonas_Obj_Incomplete,@complete_available_prompt_DEFAULT,@06A_MSQ_22_TalkToSoulwarden_response,,,TRUE,,,,,,
12A_Side_01_PlaceFlowers,Journey,,7,,,,,12A_Side_01_PlaceFlowers_Container,12_FionaMurphy,,12A_Side_01,12A_MSQ_16,,,12A_Side_01_PlaceFlowers_Success,,,,,,,,,1,@12A_Side_01_PlaceFlowers_Obj_Title,@12A_Side_01_PlaceFlowers_Obj_Desc,@12A_Side_01_PlaceFlowers_Obj_Start_Prompt,@12A_Side_01_PlaceFlowers_Obj_Proposal,@12A_Side_01_PlaceFlowers_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_01_PlaceFlowers_Obj_Response,,,,,,,,,
12A_Side_02_GatherGift,Journey,,7,,,,,12A_Side_02_GatherGift_Container,12_EddaYonkers,,12A_Side_02,12A_MSQ_04,,,12A_Side_02_GatherGift_Success,,,,,,,,,1,@12A_Side_02_GatherGift_Obj_Title,@12A_Side_02_GatherGift_Obj_Desc,@12A_Side_02_GatherGift_Obj_Start_Prompt,@12A_Side_02_GatherGift_Obj_Proposal,@12A_Side_02_GatherGift_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_02_GatherGift_Obj_Response,,,,,,,,,
12A_Side_03_CollectPicks,Journey,,7,,,,,12A_Side_03_CollectPicks_Container,12_CemalQadir,,12A_Side_03,12A_MSQ_04,,,12A_Side_03_CollectPicks_Success,,,,,,,,,1,@12A_Side_03_CollectPicks_Obj_Title,@12A_Side_03_CollectPicks_Obj_Desc,@12A_Side_03_CollectPicks_Obj_Start_Prompt,@12A_Side_03_CollectPicks_Obj_Proposal,@12A_Side_03_CollectPicks_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_03_CollectPicks_Obj_Response,,,,,,,,,
12A_Side_04_ExplodeBarrels,Journey,,9,,,,,12A_Side_04_ExplodeBarrels_Container,12_AsheDubois_01,,12A_Side_04,12A_MSQ_12,,,12A_Side_04_ExplodeBarrels_Success,,,,,,,,,1,@12A_Side_04_ExplodeBarrels_Obj_Title,@12A_Side_04_ExplodeBarrels_Obj_Desc,@12A_Side_04_ExplodeBarrels_Obj_Start_Prompt,@12A_Side_04_ExplodeBarrels_Obj_Proposal,@12A_Side_04_ExplodeBarrels_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_04_ExplodeBarrels_Obj_Response,,,,,,,,,
12A_Side_05_ArtifactShards,Journey,,11,,,,,12A_Side_05_ArtifactShards_Container,12_HugoMolina,,12A_Side_05,12A_MSQ_16,,,12A_Side_05_ArtifactShards_Success,,,,,,,,,1,@12A_Side_05_ArtifactShards_Obj_Title,@12A_Side_05_ArtifactShards_Obj_Desc,@12A_Side_05_ArtifactShards_Obj_Start_Prompt,@12A_Side_05_ArtifactShards_Obj_Proposal,@12A_Side_05_ArtifactShards_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_05_ArtifactShards_Obj_Response,,,,,,,,,
12A_Side_06_GatherJewels,Journey,,11,,,,,12A_Side_06_GatherJewels_Container,12_OldeGeiser,,12A_Side_06,12A_MSQ_16,,,12A_Side_06_GatherJewels_Success,,,,,,,,,1,@12A_Side_06_GatherJewels_Obj_Title,@12A_Side_06_GatherJewels_Obj_Desc,@12A_Side_06_GatherJewels_Obj_Start_Prompt,@12A_Side_06_GatherJewels_Obj_Proposal,@12A_Side_06_GatherJewels_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_06_GatherJewels_Obj_Response,,,,,,,,,
12A_Side_07_ForgeRing,Journey,,12,,,,,12A_Side_07_ForgeRing_Container,12_JeongNabi,,12A_Side_07,12A_MSQ_19,,,12A_Side_07_ForgeRing_Success,,,,,,,,,1,@12A_Side_07_ForgeRing_Obj_Title,@12A_Side_07_ForgeRing_Obj_Desc,@12A_Side_07_ForgeRing_Obj_Start_Prompt,@12A_Side_07_ForgeRing_Obj_Proposal,@12A_Side_07_ForgeRing_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_07_ForgeRing_Obj_Response,,,,,,,,,
12A_Side_08_GatherFangs,Journey,,12,,,,,12A_Side_08_GatherFangs_Container,12_HamzaKillic,,12A_Side_08,12A_MSQ_19,,,12A_Side_08_GatherFangs_Success,,,,,,,,,1,@12A_Side_08_GatherFangs_Obj_Title,@12A_Side_08_GatherFangs_Obj_Desc,@12A_Side_08_GatherFangs_Obj_Start_Prompt,@12A_Side_08_GatherFangs_Obj_Proposal,@12A_Side_08_GatherFangs_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_08_GatherFangs_Obj_Response,,,,,,,,,
12A_Side_09_CollectGlass,Journey,,14,,,,,12A_Side_09_CollectGlass_Container,12_OliviaBarovier,,12A_Side_09,12A_MSQ_19,,,12A_Side_09_CollectGlass_Success,,,,,,,,,1,@12A_Side_09_CollectGlass_Obj_Title,@12A_Side_09_CollectGlass_Obj_Desc,@12A_Side_09_CollectGlass_Obj_Start_Prompt,@12A_Side_09_CollectGlass_Obj_Proposal,@12A_Side_09_CollectGlass_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_09_CollectGlass_Obj_Response,,,,,,,,,
12A_Side_10_BreakCurse,Journey,,14,,,,,12A_Side_10_BreakCurse_Container,12_HugoMolina_01,,12A_Side_10,12A_Side_05,,,12A_Side_10_BreakCurse_Success,,,,,,,,,1,@12A_Side_10_BreakCurse_Obj_Title,@12A_Side_10_BreakCurse_Obj_Desc,@12A_Side_10_BreakCurse_Obj_Start_Prompt,@12A_Side_10_BreakCurse_Obj_Proposal,@12A_Side_10_BreakCurse_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_10_BreakCurse_Obj_Response,,,,,,,,,
12A_Side_11_ClericAmulets,Journey,,15,,,,,12A_Side_11_ClericAmulets_Container,12_DayoMusa,,12A_Side_11,12A_MSQ_21,,,12A_Side_11_ClericAmulets_Success,,,,,,,,,1,@12A_Side_11_ClericAmulets_Obj_Title,@12A_Side_11_ClericAmulets_Obj_Desc,@12A_Side_11_ClericAmulets_Obj_Start_Prompt,@12A_Side_11_ClericAmulets_Obj_Proposal,@12A_Side_11_ClericAmulets_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_11_ClericAmulets_Obj_Response,,,,,,,,,
12A_Side_12_KnightsCrest,Journey,,17,,,,,12A_Side_12_KnightsCrest_Container,12_AsheDubois,,12A_Side_12,12A_MSQ_21 && 12A_Side_04,,,12A_Side_12_KnightsCrest_Success,,,,,,,,,1,@12A_Side_12_KnightsCrest_Obj_Title,@12A_Side_12_KnightsCrest_Obj_Desc,@12A_Side_12_KnightsCrest_Obj_Start_Prompt,@12A_Side_12_KnightsCrest_Obj_Proposal,@12A_Side_12_KnightsCrest_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_12_KnightsCrest_Obj_Response,,,,,,,,,
12A_Side_13_DevilHoney,Journey,,7,,,,,12A_Side_13_DevilHoney_Container,12_GeertieLother,,12A_Side_13,12A_MSQ_04,,,12A_Side_13_DevilHoney_Success,,,,,,,,,1,@12A_Side_13_DevilHoney_Obj_Title,@12A_Side_13_DevilHoney_Obj_Desc,@12A_Side_13_DevilHoney_Obj_Start_Prompt,@12A_Side_13_DevilHoney_Obj_Proposal,@12A_Side_13_DevilHoney_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_13_DevilHoney_Obj_Response,,,,,,,,,
12A_Side_14_CollectWine,Journey,,9,,,,,12A_Side_14_CollectWine_Container,12_GeertieLother,,12A_Side_14,12A_Side_13,,,12A_Side_14_CollectWine_Success,,,,,,,,,1,@12A_Side_14_CollectWine_Obj_Title,@12A_Side_14_CollectWine_Obj_Desc,@12A_Side_14_CollectWine_Obj_Start_Prompt,@12A_Side_14_CollectWine_Obj_Proposal,@12A_Side_14_CollectWine_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_14_CollectWine_Obj_Response,,,,,,,,,
12A_Side_15_CollectResources,Journey,,7,,,,,12A_Side_15_CollectResources_Container,12_CemalQadir,,12A_Side_15,12A_Side_03,,,12A_Side_15_CollectResources_Success,,,,,,,,,FALSE,@12A_Side_15_CollectResources_Obj_Title,@12A_Side_15_CollectResources_Obj_Desc,@12A_Side_15_CollectResources_Obj_Start_Prompt,@12A_Side_15_CollectResources_Obj_Proposal,@12A_Side_15_CollectResources_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_15_CollectResources_Obj_Response,,,,,,,,,
12A_Side_16_ToGoodUse,Journey,,7,,,,,12A_Side_16_ToGoodUse_Container,12_CemalQadir,,12A_Side_16,12A_Side_15,,,12A_Side_16_ToGoodUse_Success,,,,12A_Side_17_MarketBoard,,,,,FALSE,@12A_Side_16_ToGoodUse_Obj_Title,@12A_Side_16_ToGoodUse_Obj_Desc,@12A_Side_16_ToGoodUse_Obj_Start_Prompt,@12A_Side_16_ToGoodUse_Obj_Proposal,@12A_Side_16_ToGoodUse_Obj_Incomplete,@complete_available_prompt_DEFAULT,@12A_Side_16_ToGoodUse_Obj_Response,,,,,,,,,
12A_Side_17_MarketBoard,Journey,,7,,,,,12A_Side_17_MarketBoard_Container,,,12A_Side_17,12A_Side_16,,,12A_Side_17_MarketBoard_Success,,,,,,,,,FALSE,@12A_Side_17_MarketBoard_Obj_Title,@12A_Side_17_MarketBoard_Obj_Desc,,,,@complete_available_prompt_DEFAULT,,,,,,,,,,
