ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,ShouldResetOnFactionChange,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
0406_0101_intrototrader,MainStoryQuest,,4,,,,,0406_0101_d_00_container_intrototrader,0402_Magistrate,4,S_intrototrader,,,,0406_0101_intrototrader_success,,,,,,,,,false,@0406_0101_a_Title,@0406_0101_b_Description,@0406_0101_c_start_prompt,@0406_0101_c_Proposal,@0406_0101_e_Incomplete,@complete_available_prompt_DEFAULT,@0406_0101_f_Complete,,,,,,,,,
0403_0102_introtooverseer,MainStoryQuest,,4,,,,,0403_0102_d_00_container_introtooverseer,0404_Overseer,4,S_introtooverseer,,,,0403_0102_introtooverseer_success,,,,,,,,,false,@0403_0102_introtooverseer_objective_title,@0403_0102_introtooverseer_objective_desc,@0403_0102_introtooverseer_start_prompt,@0403_0102_introtooverseer_proposal,@0403_0102_introtooverseer_incomplete,@complete_available_prompt_DEFAULT,@0403_0102_introtooverseer_complete_availaible_response,,,,,,,,,
0404_0104_overseersettlement,MainStoryQuest,,4,,,,,0404_0104_d_00_container_overseersettlement,0404_Overseer,4,S_overseersettlement,S_introtooverseer,,,0404_0104_overseersettlement_success,,,,,,,,,false,@0404_0104_overseersettlement_objective_title,@0404_0104_overseersettlement_objective_desc,@0404_0104_overseersettlement_start_prompt,@0404_0104_overseersettlement_proposal,@0404_0104_overseersettlement_incomplete,@complete_available_prompt_DEFAULT,@0404_0104_overseersettlement_complete_available_response,,,,,,,,,
0404_0103_introtoartificer,MainStoryQuest,,4,,,,,0404_0103_d_00_container_introtoartificer,0405_Artificer,4,S_introtoartificer,,,,0404_0103_introtoartificer_success,,,,,,,,,false,@0404_0103_introtoartificer_objective_title,@0404_0103_introtoartificer_objective_desc,@0404_0103_introtoartificer_start_prompt,@0404_0103_introtoartificer_proposal,@0404_0103_introtoartificer_incomplete,@complete_available_prompt_DEFAULT,@0404_0103_introtoartificer_complete_availaible_response,,,,,,,,,
0405_0101_craftforartificer,MainStoryQuest,,5,,,,,0405_0101_d_00_container_craftforartificer,0405_Artificer,4,S_craftforartificer,,,,0405_0101_craftforartificer_success,,,,,,,,,false,@0405_0101_craftforartificer_objective_title,@0405_0101_craftforartificer_objective_desc,@0405_0101_craftforartificer_start_prompt,@0405_0101_craftforartificer_proposal,@0405_0101_craftforartificer_incomplete,@complete_available_prompt_DEFAULT,@0405_0101_craftforartificer_complete_availaible_response,,,,,,,,,
0405_0102_campingunlock,MainStoryQuest,,5,,,,,0405_0102_d_00_container_campingunlock,0403_Survivalist,4,S_campingunlock,,,,0405_0102_campingunlock_success,,,,,,,,,false,@0405_0102_campingunlock_objective_title,@0405_0102_campingunlock_objective_desc,@0405_0102_campingunlock_start_prompt,@0405_0102_campingunlock_proposal,@0405_0102_campingunlock_incomplete,@complete_available_prompt_DEFAULT,@0405_0102_campingunlock_complete_availaible_response,,,,,,,,,
0403_0201_survivalistquest,MainStoryQuest,,,,,,,0403_0201_d_00_container_survivalistquest,0403_Survivalist,4,S_magistratequest,,,,0403_0201_survivalistquest_success,,,,,,,,,false,@0403_0201_survivalistquest_objective_title,@0403_0201_survivalistquest_objective_desc,@0403_0201_survivalistquest_start_prompt,@0403_0201_survivalistquest_proposal,@0403_0201_survivalistquest_incomplete,@complete_available_prompt_DEFAULT,@0403_0201_survivalistquest_complete_availaible_response,,,,HFR,,,,,
0403_0201_survivalistquest_V2,MainStoryQuest,,,,,,,0403_0201_d_00_container_survivalistquest_V2,0403_Survivalist,4,S_magistratequest,,,,0403_0201_survivalistquest_V2_success,,,,,,,,,false,@0403_0201_survivalistquest_objective_title,@0403_0201_survivalistquest_objective_desc,@0403_0201_survivalistquest_start_prompt,@0403_0201_survivalistquest_proposal,@0403_0201_survivalistquest_incomplete,@complete_available_prompt_DEFAULT,@0403_0201_survivalistquest_complete_availaible_response,,,,,,,,,
0403_0202_returntomagistrate,MainStoryQuest,,6,,,,,0403_0202_d_00_container_returntomagistrate,0402_Magistrate,4,S_returntomagistrate,,,,0403_0102_returntomagistrate_success,,,,,,,,,false,@0403_0102_returntomagistrate_objective_title,@0403_0102_returntomagistrate_objective_desc,@0403_0102_returntomagistrate_start_prompt,@0403_0102_returntomagistrate_proposal,@0403_0102_returntomagistrate_incomplete,@complete_available_prompt_DEFAULT,@0403_0102_returntomagistrate_complete_availaible_response,,,,,,,,,
0402_0202_introtoallfactions,MainStoryQuest,,6,,,,,0402_0202_d_00_container_introtoallfactions,,4,S_introtoallfactions,S_introtoallfactions_accepted,,,0402_0202_introtoallfactions_success,,,,0409_0103_timetochoose,,,,,false,@0402_0202_introtoallfactions_objective_title,@0402_0202_introtoallfactions_objective_desc,@0402_0202_introtoallfactions_start_prompt,@0402_0202_introtoallfactions_proposal,@0402_0202_introtoallfactions_incomplete,@complete_available_prompt_DEFAULT,@0402_0202_introtoallfactions_complete_availaible_response,,,,,,,,,
0407_0101_marauderquest1,MainStoryQuest,,,,,,,0407_0101_d_00_container_marauderquest1,0407_Commander,4,S_marauderquest1,S_timetochoose,,,0407_0101_marauderquest1_success,,,,9804_M_0001_RankUp,,,true,,false,@0407_0101_marauderquest1_objective_title,@0407_0101_marauderquest1_objective_desc,@0407_0101_marauderquest1_start_prompt,@0407_0101_marauderquest1_proposal,@0407_0101_marauderquest1_incomplete,@complete_available_prompt_DEFAULT,@0407_0101_marauderquest1_complete_availaible_response,,,,,,,,,
0408_0101_syndicatequest1,MainStoryQuest,,,,,,,0408_0101_d_00_container_syndicatequest1,0408_Alchemist,4,S_syndicatequest1,S_timetochoose,,,0408_0101_syndicatequest1_success,,,,9804_S_0001_RankUp,,,true,,false,@0408_0101_syndicatequest1_objective_title,@0408_0101_syndicatequest1_objective_desc,@0408_0101_syndicatequest1_start_prompt,@0408_0101_syndicatequest1_proposal,@0408_0101_syndicatequest1_incomplete,@complete_available_prompt_DEFAULT,@0408_0101_syndicatequest1_complete_availaible_response,,,,,,,,,
0409_0101_covenantquest1,MainStoryQuest,,,,,,,0409_0101_d_00_container_covenantquest1,0409_Adjudicator,4,S_covenantquest1,S_timetochoose,,,0409_0101_covenantquest1_success,,,,9804_C_0001_RankUp,,,true,,false,@0409_0101_covenantquest1_objective_title,@0409_0101_covenantquest1_objective_desc,@0409_0101_covenantquest1_start_prompt,@0409_0101_covenantquest1_proposal,@0409_0101_covenantquest1_incomplete,@complete_available_prompt_DEFAULT,@0409_0101_covenantquest1_complete_availaible_response,,,,,,,,,
0409_0103_timetochoose,MainStoryQuest,,6,,,,,0409_0103_d_00_container_timetochoose,,4,S_timetochoose,S_introtoallfactions,,,0409_0103_timetochoose_success,,,,,,,,,false,@0409_0103_timetochoose_objective_title,@0409_0103_timetochoose_objective_desc,@prompt_DEFAULT,@0409_0103_timetochoose_proposal,@0409_0103_timetochoose_incomplete,@complete_available_prompt_DEFAULT,@0409_0103_timetochoose_complete_availaible_response,,,,,,,,,
0402_0401_factionhandoff,MainStoryQuest,,7,,,,,0402_0401_d_00_container_factionhandoff,0402_Magistrate,4,S_factionhandoff,,,,0402_0401_factionhandoff_success,,,,0404_0501_encroachingcorruption,,,,,false,@0402_0401_factionhandoff_objective_title,@0402_0401_factionhandoff_objective_desc,@prompt_DEFAULT,@0402_0401_factionhandoff_proposal,@0402_0401_factionhandoff_incomplete,@complete_available_prompt_DEFAULT,@0402_0401_factionhandoff_complete_available_response,,,,,,,,,
0404_0501_encroachingcorruption,MainStoryQuest,,10,,,,,0404_0501_d_00_container_encroachingcorruption,0404_Overseer,4,S_encroachingcorruption,,,,0404_0501_encroachingcorruption_success,,,,0404_0499_TheHermitEF,,,,,false,@0404_0501_encroachingcorruption_objective_title,@0404_0501_encroachingcorruption_objective_desc,@0404_0501_encroachingcorruption_start_prompt,@0404_0501_encroachingcorruption_proposal,@0404_0501_encroachingcorruption_incomplete,@complete_available_prompt_DEFAULT,@0404_0501_encroachingcorruption_complete,,,,,,,,,
0422_1501_intrototravel,Journey,,12,,,,,0422_1501_d_00_container_intrototravel,0622_Innkeep,4,S_intrototravel,,,,0422_1501_intrototravel_success,,,,0422_1502_returntravel,,,,,true,@0422_1501_intrototravel_objective_title,@0422_1501_intrototravel_objective_desc,@0422_1501_intrototravel_start_prompt,@0422_1501_intrototravel_proposal,@0422_1501_intrototravel_incomplete,@complete_available_prompt_DEFAULT,@0422_1501_intrototravel_complete_availaible_response,,,,,,,,,
0422_1502_returntravel,Journey,,12,,,,,0422_1502_d_00_container_returntravel,0422_Innkeep,4,S_returntravel,,,,0422_1502_returntravel_success,,,,,,,,,false,@0422_1502_returntravel_objective_title,@0422_1502_returntravel_objective_desc,@prompt_DEFAULT,@0422_1502_returntravel_proposal,@0422_1502_returntravel_incomplete,@complete_available_prompt_DEFAULT,@0422_1502_returntravel_complete_availaible_response,,,,,,,,,
0410_0406_TopOfArcturus,Journey,,,,,,,0410_0406_d_00_Container_TopOfArcturus,0411_Stranger,,04_Quest_06,S_factionhandoff,,,0410_0406_TopOfArcturus_Success,,,,,,,,,true,@0410_0406_a_Title,@0410_0406_b_Description,@0410_0406_c_start_prompt,@0410_0406_c_Proposal,@0410_0406_e_Incomplete,@complete_available_prompt_DEFAULT,@0410_0406_f_Complete,,,,,,,,,
0410_0407_OpeningSupply,Journey,,,,,,,0410_0407_d_00_Container_OpeningSupply,0403_Survivalist,,04_Quest_07,S_factionhandoff,,,0410_0407_OpeningSupply_Success,,,,,,,,,true,@0410_0407_a_Title,@0410_0407_b_Description,@0410_0407_c_start_prompt,@0410_0407_c_Proposal,@0410_0407_e_Incomplete,@complete_available_prompt_DEFAULT,@0410_0407_f_Complete,,,,,,,,EverfallArc1,
0410_0408_Reclaiming,Journey,,,,,,,0410_0408_d_00_Container_Reclaiming,0405_Artificer,,04_Quest_08,S_factionhandoff,,,0410_0408_Reclaiming_Success,,,,,,,,,true,@0410_0408_a_Title,@0410_0408_b_Description,@0410_0408_c_start_prompt,@0410_0408_c_Proposal,@0410_0408_e_Incomplete,@complete_available_prompt_DEFAULT,@0410_0408_f_Complete,,,,,,,,EverfallArc1,
0410_0414_Rabbit,Journey,,9,,,,,0410_0414_d_00_Container_Rabbit,0410_Barkeep,,04_Quest_15,S_encroachingcorruption,,,0410_0414_Rabbit_Success,,,,,,,,,true,@0410_0414_a_Title,@0410_0414_b_Description,@0410_0414_c_start_prompt,@0410_0414_c_Proposal,@0410_0414_e_Incomplete,@complete_available_prompt_DEFAULT,@0410_0414_f_Complete,,,,,,,,,
0405_0404_ArtificersQuarry,Journey,,,,,,,0405_0404_d_00_Container_ArtificersQuarry,0405_Artificer,,04_Quest_04,04_Quest_07,,,0405_0404_ArtificersQuarry_Success,,,,,,,,,true,@0405_0404_a_Title,@0405_0404_b_Description,@0405_0404_c_start_prompt,@0405_0404_c_Proposal,@0405_0404_e_Incomplete,@complete_available_prompt_DEFAULT,@0405_0404_f_Complete,,,,,,,,EverfallArc1,
0405_0415_Ebenrock,Journey,,,,,,,0405_0415_d_00_Container_Ebenrock,0403_Survivalist,,04_Quest_17,04_Quest_07,,,0405_0415_Ebenrock_Success,,,,,,,,,true,@0405_0415_a_Title,@0405_0415_b_Description,@0405_0415_c_start_prompt,@0405_0415_c_Proposal,@0405_0415_e_Incomplete,@complete_available_prompt_DEFAULT,@0405_0415_f_Complete,,,,,,,,EverfallArc1,
0403_0405_AncientProblems,Journey,,,,,,,0403_0405_d_00_Container_AncientProblems,0411_Stranger,,04_Quest_05,04_Quest_04,,,0403_0405_AncientProblems_Success,,,,,,,,,true,@0403_0405_a_Title,@0403_0405_b_Description,@0403_0405_c_start_prompt,@0403_0405_c_Proposal,@0403_0405_e_Incomplete,@complete_available_prompt_DEFAULT,@0403_0405_f_Complete,,,,,,,,,
0402_0413_Renee,Journey,,,,,,,0402_0413_d_00_Container_Renee,0402_Magistrate,,04_Quest_16,04_Quest_04,,,0402_0413_Renee_Success,,,,,,,,,true,@0402_0413_a_Title,@0402_0413_b_Description,@0402_0413_c_start_prompt,@0402_0413_c_Proposal,@0402_0413_e_Incomplete,@complete_available_prompt_DEFAULT,@0402_0413_f_Complete,,,,,,,,EverfallArc3,
0402_0401_EnemyOfMyEnemy,Journey,,,,,,,0402_0401_d_00_Container_EnemyOfMyEnemy,0402_Magistrate,,04_Quest_01,04_Quest_16,,,0402_0401_EnemyOfMyEnemy_Success,,,,,,,,,true,@0402_0401_a_Title,@0402_0401_b_Description,@0402_0401_c_start_prompt,@0402_0401_c_Proposal,@0402_0401_e_Incomplete,@complete_available_prompt_DEFAULT,@0402_0401_f_Complete,,,,,,,,EverfallArc3,
0404_0402_BreakingDay,Journey,,,,,,,0404_0402_d_00_Container_BreakingDay,0404_Overseer,,04_Quest_02,04_Quest_15,,,0404_0402_BreakingDay_Success,,,,,,,,,true,@0404_0402_a_Title,@0404_0402_b_Description,@0404_0402_c_start_prompt,@0404_0402_c_Proposal,@0404_0402_e_Incomplete,@complete_available_prompt_DEFAULT,@0404_0402_f_Complete,,,,,,,,EverfallArc3,
0404_0403_WhatCameBefore,Journey,,,,,,,0404_0403_d_00_Container_WhatCameBefore,0403_Survivalist,,04_Quest_03,04_Quest_16,,,0404_0403_WhatCameBefore_Success,,,,,,,,,true,@0404_0403_a_Title,@0404_0403_b_Description,@0404_0403_c_start_prompt,@0404_0403_c_Proposal,@0404_0403_e_Incomplete,@complete_available_prompt_DEFAULT,@0404_0403_f_Complete,,,,,,,,EverfallArc1,
0411_0409_StarsAsOurGuide,Journey,,,,,,,0411_0409_d_00_Container_StarsAsOurGuide,0411_Stranger,,04_Quest_09,04_Quest_05,,,0411_0409_StarsAsOurGuide_Success,,,,,,,,,true,@0411_0409_a_Title,@0411_0409_b_Description,@0411_0409_c_start_prompt,@0411_0409_c_Proposal,@0411_0409_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0409_f_Complete,,,,,,,,EverfallArc2,
0402_0502_Tainting,Journey,,,,,,,0402_0502_d_00_Container_Tainting,0402_Magistrate,,04_Quest_14,04_Quest_01,,,0402_0502_Tainting_Success,,,,,,,,,true,@0402_0502_a_Title,@0402_0502_b_Description,@0402_0502_c_start_prompt,@0402_0502_c_Proposal,@0402_0502_e_Incomplete,@complete_available_prompt_DEFAULT,@0402_0502_f_Complete,,,,,,,,EverfallArc3,
0411_0410_UnderStars,Journey,,,,,,,0411_0410_d_00_Container_UnderStars,0411_Stranger,,04_Quest_10,,,,0411_0410_UnderStars_Success,,,,,,,,,true,@0411_0410_a_Title,@0411_0410_b_Description,@0411_0410_c_start_prompt,@0411_0410_c_Proposal,@0411_0410_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0410_f_Complete,,,,,,,,EverfallArc2,
0411_0411_LedByStars,Journey,,,,,,,0411_0411_d_00_Container_LedByStars,0411_Stranger,,04_Quest_11,,,,0411_0411_LedByStars_Success,,,,,,,,,true,@0411_0411_a_Title,@0411_0411_b_Description,@0411_0411_c_start_prompt,@0411_0411_c_Proposal,@0411_0411_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0411_f_Complete,,,,,,,,EverfallArc2,
0411_0101_Constellation,Journey,,,,,,,0411_0101_d_00_Container_Constellation,0411_Stranger,,04_Quest_12,,,,0411_0101_Constellation_Success,,,,,,,,,true,@0411_0101_a_Title,@0411_0101_b_Description,@0411_0101_c_start_prompt,@0411_0101_c_Proposal,@0411_0101_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0101_f_Complete,,,,,,,,EverfallArc2,
0411_0412_Center,Journey,,,,,,,0411_0412_d_00_Container_Center,0411_Stranger,,04_Quest_13,,,,0411_0412_Center_Success,,,,,,,,,true,@0411_0412_a_Title,@0411_0412_b_Description,@0411_0412_c_start_prompt,@0411_0412_c_Proposal,@0411_0412_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0412_f_Complete,,,,,,,,EverfallArc2,
0404_0499_TheHermitEF,MainStoryQuest,,12,,,,,0404_0499_container_TheHermitEF,9901_MSQ_Yonas,,MSQ_00_init,,,,9901_MSQ_TheHermit_success,,,,,,,,,false,@0404_0499_TheHermitEF_objective_title,@0404_0499_TheHermitEF_objective_desc,@0404_0499_TheHermitEF_start_prompt,@0404_0499_TheHermitEF_proposal,@NPC_DefaultDialogue_0404_02_Overseer,@complete_available_prompt_DEFAULT,@9901_9901_TheHermit_complete_available_response,,,1,,,,,,
0411_0413_Amrine,Journey,,25,,,,,0411_0413_d_00_Container_Amrine,0411_Stranger,,04_Quest_18,04_Quest_13,,,0411_0413_Amrine_success,,,,,,,,,false,@0411_0413_a_Title,@0411_0413_b_Description,@0411_0413_c_start_prompt,@0411_0413_c_Proposal,@0411_0413_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0413_f_Complete,,,,,,,,,
0411_0414_Shattered,Journey,,35,,,,,0411_0414_d_00_container_Shattered,0411_Stranger,,04_Quest_19,04_Quest_18,,,0411_0414_Shattered_success,,,,,,,,,false,@0411_0414_a_Title,@0411_0414_b_Description,@0411_0414_c_start_prompt,@0411_0414_c_Proposal,@0411_0414_e_Incomplete,@complete_available_prompt_DEFAULT,@0411_0414_f_Complete,,,,,,,,,
FM_04_PVP_ControlSpot_Marauder_objective,Mission,,,,true,true,false,FM_04_PVP_ControlSpot_Marauder_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Marauder_objective,Mission,,,,true,true,false,FM_04_PVP_PoachSpot_Marauder_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Marauder_objective,Mission,,,,true,true,false,FM_04_PVP_SpySpot_Marauder_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Syndicate_objective,Mission,,,,true,true,false,FM_04_PVP_ControlSpot_Syndicate_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Syndicate_objective,Mission,,,,true,true,false,FM_04_PVP_PoachSpot_Syndicate_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Syndicate_objective,Mission,,,,true,true,false,FM_04_PVP_SpySpot_Syndicate_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Covenant_objective,Mission,,,,true,true,false,FM_04_PVP_ControlSpot_Covenant_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Covenant_objective,Mission,,,,true,true,false,FM_04_PVP_PoachSpot_Covenant_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Covenant_objective,Mission,,,,true,true,false,FM_04_PVP_SpySpot_Covenant_container,,4,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_0401_objective,Mission,,,,,true,true,FM_0401_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0402_objective,Mission,,,,,true,true,FM_0402_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0403_objective,Mission,,,,,true,true,FM_0403_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0404_objective,Mission,,,,,true,true,FM_0404_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0405_objective,Mission,,,,,true,true,FM_0405_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0406_objective,Mission,,,,,true,true,FM_0406_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0407_objective,Mission,,,,,true,true,FM_0407_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0408_objective,Mission,,,,,true,true,FM_0408_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0410_objective,Mission,,,,,true,true,FM_0410_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0401_objective,Mission,,,,,true,true,FM_S_0401_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0402_objective,Mission,,,,,true,true,FM_S_0402_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0403_objective,Mission,,,,,true,true,FM_S_0403_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0404_objective,Mission,,,,,true,true,FM_S_0404_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0405_objective,Mission,,,,,true,true,FM_S_0405_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0406_objective,Mission,,,,,true,true,FM_S_0406_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0407_objective,Mission,,,,,true,true,FM_S_0407_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0408_objective,Mission,,,,,true,true,FM_S_0408_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0410_objective,Mission,,,,,true,true,FM_S_0410_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0401_objective,Mission,,,,,true,true,FM_C_0401_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0402_objective,Mission,,,,,true,true,FM_C_0402_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0403_objective,Mission,,,,,true,true,FM_C_0403_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0404_objective,Mission,,,,,true,true,FM_C_0404_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0405_objective,Mission,,,,,true,true,FM_C_0405_container,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
