NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
1615_Nicabar,,@1615_Nicabar,,1615_00_Nicabar,,,,,,,,,,,,,,,,,,,
1616_Niobe,,@1616_Niobe,,1616_00_Niobe,,,,,,,,,,,,,,,,,,,
1617_Publius,,@1617_Publius,,1617_00_Publius,,,,,,,,,,,,,,,,,,,
1618_Caeso,,@1618_Caeso,,1618_00_Caeso,,,,,,,,,,,,,,,,,,,
1622_Innkeep,@1622_Innkeep_t,@1622_Innkeep,,1622_00_Innkeep,1622_01_Innkeep,,,,,,,,,,,,,,,,,,
1623_Fisher,,@1623_Fisher,,1623_00_Fisher,,,,,,,,,,,,,,,,,,,
1624_Imhotep_v1p1,@1624_Imhotep_t1,@1624_Imhotep,,1624_00_Imhotep_v1p1,1624_01_Imhotep_v1p1,,,,,,,,,,,,,,,,,,
1624_Imhotep_v1p2,@1624_Imhotep_t1,@1624_Imhotep,,1624_00_Imhotep_v1p2,1624_01_Imhotep_v1p2,,,,,,,,,,,,,,,,,,
1624_Imhotep_v1p3,@1624_Imhotep_t1,@1624_Imhotep,,1624_00_Imhotep_v1p3,1624_01_Imhotep_v1p3,,,,,,,,,,,,,,,,,,
1624_Imhotep_v1p4,@1624_Imhotep_t1,@1624_Imhotep,,1624_00_Imhotep_v1p4,1624_01_Imhotep_v1p4,1624_02_Imhotep_v1p4,,,,,,,,,,,,,,,,,
1624_Imhotep_v2p1,@1624_Imhotep_t2,@1624_Imhotep,,1624_00_Imhotep_v2p1,1624_01_Imhotep_v2p1,,,,,,,,,,,,,,,,,,
1624_Imhotep_v2p2,@1624_Imhotep_t2,@1624_Imhotep,,1624_00_Imhotep_v2p2,1624_01_Imhotep_v2p2,1624_02_Imhotep_v2p2,1624_03_Imhotep_v2p2,,,,,,,,,,,,,,,,
1624_Imhotep_v3p1,@1624_Imhotep_t3,@1624_Imhotep,,1624_00_Imhotep_v3p1,1624_01_Imhotep_v3p1,,,,,,,,,,,,,,,,,,
1624_Imhotep_v4p1,@1624_Imhotep_t4,@1624_Imhotep,,1624_00_Imhotep_v4p1,1624_01_Imhotep_v4p1,1624_02_Imhotep_v4p1,,,,,,,,,,,,,,,,,
1624_Imhotep_v4p2,@1624_Imhotep_t4,@1624_Imhotep,,1624_00_Imhotep_v4p2,1624_00a_Imhotep_v4p2,1624_01_Imhotep_v4p2,,,,,,,,,,,,,,,,,
1624_Imhotep_v4p3,@1624_Imhotep_t4,@1624_Imhotep,,1624_00_Imhotep_v4p3,1624_01_Imhotep_v4p3,1624_02_Imhotep_v4p3,1624_03_Imhotep_v4p3,1624_04_Imhotep_v4p3,1624_05_Imhotep_v4p3,,,,,,,,,,,,,,
1624_Imhotep_v4p4,@1624_Imhotep_t4,@1624_Imhotep,,1624_00_Imhotep_v4p4,1624_01_Imhotep_v4p4,1624_02_Imhotep_v4p4,,,,,,,,,,,,,,,,,
1624_Imhotep_v4p5,@1624_Imhotep_t4,@1624_Imhotep,,1624_00_Imhotep_v4p5,1624_02_Imhotep_v4p5,1624_03_Imhotep_v4p5,,,,,,,,,,,,,,,,,
1625_Ghazi_p1,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p1,1625_01_Ghazi_p1,1625_02_Ghazi_p1,1625_03_Ghazi_p1,,,,,,,,,,,,,,,,
1625_Ghazi_p2,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p2,1625_01_Ghazi_p2,,,,,,,,,,,,,,,,,,
1625_Ghazi_p3,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p3,1625_01_Ghazi_p3,,,,,,,,,,,,,,,,,,
1625_Ghazi_p4,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p4,1625_01_Ghazi_p4,1625_02_Ghazi_p4,1625_03_Ghazi_p4,,,,,,,,,,,,,,,,
1625_Ghazi_p5,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p5,1625_01_Ghazi_p5,1625_02_Ghazi_p5,1625_03_Ghazi_p5,1625_04_Ghazi_p5,1625_05_Ghazi_p5,1625_06_Ghazi_p5,,,,,,,,,,,,,
1625_Ghazi_p6,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p6,1625_01_Ghazi_p6,1625_02_Ghazi_p6,1625_03_Ghazi_p6,1625_04_Ghazi_p6,1625_05_Ghazi_p6,1625_07_Ghazi_p6,1625_06_Ghazi_p6,1625_08_Ghazi_p6,1625_09_Ghazi_p6,,,,,,,,,,
1625_Ghazi_p7,@1625_Ghazi_t,@1625_Ghazi,,1625_00_Ghazi_p7,1625_01_Ghazi_p7,1625_02_Ghazi_p7,,,,,,,,,,,,,,,,,
1625a_Ghazi_p8,@1625a_Ghazi_t,@1625a_Ghazi,,1625a_00_Ghazi_p8,1625a_01_Ghazi_p8,,,,,,,,,,,,,,,,,,
1626_Hermogenes,@1626_Hermogenes_t,@1626_Hermogenes,,1626_00_Hermogenes,1626_01_Hermogenes,,,,,,,,,,,,,,,,,,
1627_Mevia,@1627_Mevia_t,@1627_Mevia,,1627_00_Mevia,1627_01_Mevia,,,,,,,,,,,,,,,,,,
1628_Bekis,@1628_Bekis_t,@1628_Bekis,,1628_00_Bekis,1628_01_Bekis,,,,,,,,,,,,,,,,,,
1629_Elissa,@1629_Elissa_t,@1629_Elissa,,1629_00_Elissa,1629_01_Elissa,,,,,,,,,,,,,,,,,,
1630_Tristan,@1630_Tristan_t,@1630_Tristan,,1630_00_Tristan,1630_01_Tristan,,,,,,,,,,,,,,,,,,
1631_Tasechmi,@1631_Tasechmi_t,@1631_Tasechmi,,1631_00_Tasechmi,1631_01_Tasechmi,,,,,,,,,,,,,,,,,,
1632_Titus,@1632_Titus_t,@1632_Titus,,1632_00_Titus,1632_01_Titus,,,,,,,,,,,,,,,,,,
1633_Murdoch,@1633_Murdoch_t,@1633_Murdoch,,1633_00_Murdoch,1633_01_Murdoch,,,,,,,,,,,,,,,,,,
1634_Phimenis,@1634_Phimenis_t,@1634_Phimenis,,1634_00_Phimenis,1634_01_Phimenis,,,,,,,,,,,,,,,,,,
1635_Antonia,@1635_Antonia_t,@1635_Antonia,,1635_00_Antonia,1635_01_Antonia,,,,,,,,,,,,,,,,,,
1636_Kollauthis,@1636_Kollauthis_t,@1636_Kollauthis,,1636_00_Kollauthis,1636_01_Kollauthis,,,,,,,,,,,,,,,,,,
1637_Livia,@1637_Livia_t,@1637_Livia,,1637_00_Livia,1637_01_Livia,,,,,,,,,,,,,,,,,,
1638_Suke,@1638_Suke_t,@1638_Suke,,1638_00_Suke,1638_01_Suke,,,,,,,,,,,,,,,,,,
1639_Leo,@1639_Leo_t,@1639_Leo,,1639_00_Leo,1639_01_Leo,,,,,,,,,,,,,,,,,,
1640_Steffan,@1640_Steffan_t,@1640_Steffan,,1640_00_Steffan,1640_01_Steffan,,,,,,,,,,,,,,,,,,
1641_Eudoxia,@1641_Eudoxia_t,@1641_Eudoxia,,1641_00_Eudoxia,1641_01_Eudoxia,1641_02_Eudoxia,,,,,,,,,,,,,,,,,
1642_Senhyris,@1642_Senhyris_t,@1642_Senhyris,,1642_00_Senhyris,1642_01_Senhyris,,,,,,,,,,,,,,,,,,
1643_Gaius,@1643_Gaius_t,@1643_Gaius,,1643_00_Gaius,,,,,,,,,,,,,,,,,,,
1644_Nesse,@1644_Nesse_t,@1644_Nesse,,1644_00_Nesse,1644_01_Nesse,,,,,,,,,,,,,,,,,,
1644_Nesse_outpost,@1644_Nesse_t,@1644_Nesse,,1644_00_Nesse_outpost,1644_01_Nesse,,,,,,,,,,,,,,,,,,
1645_Xiaoling,@1645_Xiaoling_t,@1645_Xiaoling,,1645_00_Xiaoling,1645_01_Xiaoling,1645_02_Xiaoling,,,,,,,,,,,,,,,,,
1645_Xiaoling_cavalier_rest,@1645_Xiaoling_t,@1645_Xiaoling,,1645_00_Xiaoling,1645_01_Xiaoling_cavalier_rest,1645_02_Xiaoling,,,,,,,,,,,,,,,,,
1646_Froderico,@1646_Froderico_t,@1646_Froderico,,1646_00_Froderico,1646_01_Froderico,1646_02_Froderico,,,,,,,,,,,,,,,,,
1647_Aulus,@1647_Aulus_t,@1647_Aulus,,1647_00_Aulus,,,,,,,,,,,,,,,,,,,
1648_Flora,@1648_Flora_t,@1648_Flora,,1648_00_Flora,,,,,,,,,,,,,,,,,,,
1649_Miresis,@1649_Miresis_t,@1649_Miresis,,1649_00_Miresis,1649_01_Miresis,1649_02_Miresis,,,,,,,,,,,,,,,,,
1650_Flame,@1650_Flame_t,@1650_Flame,,1650_00_Flame,1650_01_Flame,,,,,,,,,,,,,,,,,,
1651_Enez,@1651_Enez_t,@1651_Enez,,1651_00_Enez,1651_01_Enez,1651_02_Enez,,,,,,,,,,,,,,,,,
1652_Lysandra,@1652_Lysandra_t,@1652_Lysandra,,1652_00_Lysandra,1652_01_Lysandra,1652_02_Lysandra,,,,,,,,,,,,,,,,,
1653_Lavinia,@1653_Lavinia_t,@1653_Lavinia,,1653_00_Lavinia,,,,,,,,,,,,,,,,,,,
1654_Margarete,@1654_Margarete_t,@1654_Margarete,,1654_00_Margarete,,,,,,,,,,,,,,,,,,,
1655_Sokmenis,@1655_Sokmenis_t,@1655_Sokmenis,,1655_00_Sokmenis,,,,,,,,,,,,,,,,,,,
1656_Perrin,@1656_Perrin_t,@1656_Perrin,,1656_00_Perrin,1656_01_Perrin,1656_02_Perrin,1656_03_Perrin,,,,,,,,,,,,,,,,
1657_Tamouthis,@1657_Tamouthis_t,@1657_Tamouthis,,1657_00_Tamouthis,1657_01_Tamouthis,1657_02_Tamouthis,,,,,,,,,,,,,,,,,
1658_Mihri,@1658_Mihri_t,@1658_Mihri,,1658_00_Mihri,,,,,,,,,,,,,,,,,,,
1659_Anna,@1659_Anna_t,@1659_Anna,,1659_00_Anna,1659_01_Anna,1659_02_Anna,,,,,,,,,,,,,,,,,
1660_Paubastis,@1660_Paubastis_t,@1660_Paubastis,,1660_00_Paubastis,1660_01_Paubastis,,,,,,,,,,,,,,,,,,
1661_Jackal,@1661_Jackal_t,@1661_Jackal,,1661_00_Jackal,,,,,,,,,,,,,,,,,,,
1662_Rima,@1662_Rima_t,@1662_Rima,,1662_00_Rima,,,,,,,,,,,,,,,,,,,
1663_Esoeris,@1663_Esoeris_t,@1663_Esoeris,,1663_00_Esoeris,,,,,,,,,,,,,,,,,,,
1664_Aban,@1664_Aban_t,@1664_Aban,,1664_00_Aban,1664_01_Aban,,,,,,,,,,,,,,,,,,
1665_Heron,@0411a_WilliamHeron_title,@0411a_WilliamHeron,,1665_00_Heron,1665_01_Heron,1665_02_Heron,,,,,,,,,,,,,,,,,
1666_Razin,@1666_Razin_t,@1666_Razin,,1666_00_Razin,1666_01_Razin,1662_02_Razin,1662_03_Razin,1662_04_Razin,,,,,,,,,,,,,,,
1671_Commander2,@1671_Commander2_t,@1671_Commander2,,1671_00_Commander2,1671_01_Commander2,1671_02_Commander2,1671_03_Commander2,1671_04_Commander2,,,,,,,,,,,,,,,
1672_Alchemist2,@1672_Alchemist2_t,@1672_Alchemist2,,1672_00_Alchemist2,1672_01_Alchemist2,1672_02_Alchemist2,1672_03_Alchemist2,1672_04_Alchemist2,,,,,,,,,,,,,,,
1673_Adjudicator2,@1673_Adjudicator2_t,@1673_Adjudicator2,,1673_00_Adjudicator2,1673_01_Adjudicator2,1673_02_Adjudicator2,1673_03_Adjudicator2,1673_04_Adjudicator2,,,,,,,,,,,,,,,
1674_Commander3,@1674_Commander3_t,@1674_Commander3,,1674_00_Commander3,1674_01_Commander3,1674_02_Commander3,1674_03_Commander3,1674_04_Commander3,,,,,,,,,,,,,,,
1675_Alchemist3,@1675_Alchemist3_t,@1675_Alchemist3,,1675_00_Alchemist3,1675_01_Alchemist3,1675_02_Alchemist3,1675_03_Alchemist3,1675_04_Alchemist3,,,,,,,,,,,,,,,
1676_Adjudicator3,@1676_Adjudicator3_t,@1676_Adjudicator3,,1676_00_Adjudicator3,1676_01_Adjudicator3,1676_02_Adjudicator3,1676_03_Adjudicator3,1676_04_Adjudicator3,,,,,,,,,,,,,,,
1678_EmptyChest,,@1678_EmptyChest,@1678_EmptyChest_int,1678_00_EmptyChest,1678_01_EmptyChest,,,,,,,,,,,,,,,,,,
1679_Tomash_SM,@1679_Tomash_t,@1679_Tomash,,1679_00_Tomash_SM,1679_01_Tomash_SM,1679_02_Tomash_SM,,,,,,,,,,,,,,,,,
1679_Tomash_GC,@1679_Tomash_t,@1679_Tomash,,1679_00_Tomash_GC,1679_01_Tomash_GC,1679_01a_Tomash_GC,1679_01b_Tomash_GC,1679_02_Tomash_GC,,,,,,,,,,,,,,,
1679_Tomash_ER,@1679_Tomash_t,@1679_Tomash,,1679_00_Tomash_ER,1679_01_Tomash_ER,1679_02_Tomash_ER,,,,,,,,,,,,,,,,,
1680_Buhawi,@1680_Buhawi_t,@1680_Buhawi,,1680_00_Buhawi,1680_01_Buhawi,,,,,,,,,,,,,,,,,,
1681_Innkeep,@1681_Innkeep_t,@1681_Innkeep,,1681_00_Innkeep,,,,,,,,,,,,,,,,,,,
1682_Innkeep,@1682_Innkeep_t,@1682_Innkeep,,1682_00_Innkeep,,,,,,,,,,,,,,,,,,,
9902_BSMSQ_Adiana,@9902_MSQ_Adiana_title,@9902_MSQ_Adiana,,9902_00_BSMSQ_Adiana,,,,,,,,,,,,,,,,,,,
1683_Zahur,@1683_Zahur_t,@1683_Zahur,,1683_Zahur_00,1683_Zahur_01,1683_Zahur_02,,,,,,,,,,,,,,,,,
1684_Tahirah,@1684_Tahirah_t,@1684_Tahirah,,1684_Tahirah_00,1684_Tahirah_01,1684_Tahirah_02,,,,,,,,,,,,,,,,,
1685_Acario,@1685_Acario_t,@1685_Acario,,1685_Acario_00,1685_Acario_01,1685_Acario_02,,,,,,,,,,,,,,,,,
1686_Qabalah,@1686_Qabalah_t,@1686_Qabalah,,1686_Qabalah_00,1686_Qabalah_01,1686_Qabalah_02,,,,,,,,,,,,,,,,,
1687_Clarisse,@1687_Clarisse_t,@1687_Clarisse,,1687_Clarisse_00,1687_Clarisse_01,1687_Clarisse_02,,,,,,,,,,,,,,,,,
