NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
12_MB_Grace_04,@12_MB_Grace_title,@01_Grace,,12_00_MB_Grace,12_01_MB_Grace,12_02_MB_Grace,12_03_MB_Grace,12_04_MB_Grace,12_05_MB_Grace,12_06_MB_Grace,12_07_MB_Grace,12_08_MB_Grace,12_09_MB_Grace,12_10_MB_Grace,12_11_MB_Grace,12_12_MB_Grace,,,,,,,
12_GaetanFortier,@12_GaetanFortier_title,@12_GaetanFortier,,12_00_GaetanFortier,,,,,,,,,,,,,,,,,,,
12_AllyaMusa,@12_AllyaMusa_title,@12_AllyaMusa,,12_00_AllyaMusa,12_01_AllyaMusa,12_02_AllyaMusa,,,,,,,,,,,,,,,,,
12_EliasDerit,@12_EliasDerit_title,@12_EliasDerit,,12_00_EliasDerit,12_01_EliasDerit,12_02_EliasDerit,12_03_EliasDerit,,,,,,,,,,,,,,,,
12_MB_Moira_01,@12_MB_Moira_title,@12_MB_Moira,,12_Moira_00,12_Moira_01,12_Moira_01a,12_Moira_02,12_Moira_03,12_Moira_04,12_Moira_05,12_Moira_06,12_Moira_07,12_Moira_08,,,,,,,,,,
12_MB_Moira_02,@12_MB_Moira_title,@12_MB_Moira,,12_Moira_00,12_Moira_01,12_Moira_01a,12_Moira_02,12_Moira_03,12_Moira_04,12_Moira_05,12_Moira_06,12_Moira_07,12_Moira_08,,,,,,,,,,
12_MB_Moira_03,@12_MB_Moira_title,@12_MB_Moira,,12_Moira_00,12_Moira_01,12_Moira_01a,12_Moira_02,12_Moira_03,12_Moira_04,12_Moira_05,12_Moira_06,12_Moira_07,12_Moira_08,,,,,,,,,,
12_AsheDubois,@12_AsheDubois_title,@12_AsheDubois,,12_00_AsheDubois,12_01_AsheDubois,12_02_AsheDubois,12_03_AsheDubois,,,,,,,,,,,,,,,,
12_AsheDubois_01,@12_AsheDubois_title,@12_AsheDubois,,12_00_AsheDubois,12_01_AsheDubois,12_02_AsheDubois,12_03_AsheDubois,,,,,,,,,,,,,,,,
12_SerPayneBennett,@12_SerPayneBennett_title,@12_SerPayneBennett,,12_00_SerPayneBennett,12_01_SerPayneBennett,12_01a1_SerPayneBennett,12_01a2_SerPayneBennett,12_01a3_SerPayneBennett,12_01B_SerPayneBennett,12_02_SerPayneBennett,12_03_SerPayneBennett,12_04_SerPayneBennett,12_05_SerPayneBennett,12_06_SerPayneBennett,12_07_SerPayneBennett,12_09_SerPayneBennett,12_10_SerPayneBennett,12_11_SerPayneBennett,,,,,
12_SerPayneBennett_01,@12_SerPayneBennett_title,@12_SerPayneBennett,,12_00_SerPayneBennett,12_01_SerPayneBennett,12_01a1_SerPayneBennett,12_01a2_SerPayneBennett,12_01a3_SerPayneBennett,12_01B_SerPayneBennett,12_02_SerPayneBennett,12_03_SerPayneBennett,12_04_SerPayneBennett,12_05_SerPayneBennett,12_06_SerPayneBennett,12_07_SerPayneBennett,12_09_SerPayneBennett,12_10_SerPayneBennett,12_11_SerPayneBennett,,,,,
12_SerPayneBennett_02,@12_SerPayneBennett_title,@12_SerPayneBennett,,12_00_SerPayneBennett,12_01_SerPayneBennett,12_01a1_SerPayneBennett,12_01a2_SerPayneBennett,12_01a3_SerPayneBennett,12_01B_SerPayneBennett,12_02_SerPayneBennett,12_03_SerPayneBennett,12_04_SerPayneBennett,12_05_SerPayneBennett,12_06_SerPayneBennett,12_07_SerPayneBennett,12_09_SerPayneBennett,12_10_SerPayneBennett,12_11_SerPayneBennett,,,,,
12_SerPayneBennett_03,@12_SerPayneBennett_title,@12_SerPayneBennett,,12_00_SerPayneBennett,12_01_SerPayneBennett,12_01a1_SerPayneBennett,12_01a2_SerPayneBennett,12_01a3_SerPayneBennett,12_01B_SerPayneBennett,12_02_SerPayneBennett,12_03_SerPayneBennett,12_04_SerPayneBennett,12_05_SerPayneBennett,12_06_SerPayneBennett,12_07_SerPayneBennett,12_09_SerPayneBennett,12_10_SerPayneBennett,12_11_SerPayneBennett,,,,,
12_PercillaWallen,@12_PercillaWallen_title,@12_PercillaWallen,,12_00_PercillaWallen,12_01_PercillaWallen,12_02_PercillaWallen,12_03_PercillaWallen,12_04_PercillaWallen,12_05_PercillaWallen,12_06_PercillaWallen,12_07_PercillaWallen,,,,,,,,,,,,
12_PercillaWallen_01,@12_PercillaWallen_title1,@12_PercillaWallen_1,,12_00_PercillaWallen,12_01_PercillaWallen,12_02_PercillaWallen,12_03_PercillaWallen,12_04_PercillaWallen,12_05_PercillaWallen,12_06_PercillaWallen,12_07_PercillaWallen,,,,,,,,,,,,
12_PercillaWallen_02,@12_PercillaWallen_title1,@12_PercillaWallen_1,,12_00_PercillaWallen,12_01_PercillaWallen,12_02_PercillaWallen,12_03_PercillaWallen,12_04_PercillaWallen,12_05_PercillaWallen,12_06_PercillaWallen,12_07_PercillaWallen,,,,,,,,,,,,
12_PercillaWallen_03,@12_PercillaWallen_title1,@12_PercillaWallen_1,,12_00_PercillaWallen,12_01_PercillaWallen,12_02_PercillaWallen,12_03_PercillaWallen,12_04_PercillaWallen,12_05_PercillaWallen,12_06_PercillaWallen,12_07_PercillaWallen,,,,,,,,,,,,
12_YoungeGeiser,@12_YoungeGeiser_title,@12_YoungeGeiser,,12_00_YoungeGeiser,12_01_YoungeGeiser,12_02_YoungeGeiser,,,,,,,,,,,,,,,,,
12_OldeGeiser,@12_OldeGeiser_title,@12_OldeGeiser,,12_00_OldeGeiser,12_01_OldeGeiser,12_02_OldeGeiser,,,,,,,,,,,,,,,,,
12_EddaYonkers,@12_EddaYonkers_title,@12_EddaYonkers,,12_00_EddaYonkers,12_01_EddaYonkers,12_02_EddaYonkers,,,,,,,,,,,,,,,,,
12_FionaMurphy,@12_FionaMurphy_title,@12_FionaMurphy,,12_00_FionaMurphy,12_01_FionaMurphy,12_02_FionaMurphy,,,,,,,,,,,,,,,,,
12_HugoMolina,@12_HugoMolina_title,@12_HugoMolina,,12_00_HugoMolina,12_01_HugoMolina,12_02_HugoMolina,,,,,,,,,,,,,,,,,
12_HugoMolina_01,@12_HugoMolina_title,@12_HugoMolina,,12_00_HugoMolina,,,12_03_HugoMolina,12_04_HugoMolina,,,,,,,,,,,,,,,
12_JeongNabi,@12_JeongNabi_title,@12_JeongNabi,,12_03_NabiJeong,12_04_NabiJeong,12_05_NabiJeong,,,,,,,,,,,,,,,,,
12_JeongIseul,@12_JeongIseul_title,@12_JeongIseul,,12_00_JeongIseul,12_01_JeongIseul,,,,,,,,,,,,,,,,,,
12_HamzaKillic,@12_HamzaKillic_title,@12_HamzaKillic,,12_00_HamzaKillic,12_01_HamzaKillic,12_02_HamzaKillic,,,,,,,,,,,,,,,,,
12_OliviaBarovier,@12_OliviaBarovier_title,@12_OliviaBarovier,,12_00_OliviaBarovier,12_01_OliviaBarovier,12_02_OliviaBarovier,,,,,,,,,,,,,,,,,
12_CemalQadir,@12_CemalQadir_title,@12_CemalQadir,,12_00_CemalQadir,12_01_CemalQadir,12_02_CemalQadir,12_03_CemalQadir,12_04_CemalQadir,,,,,,,,,,,,,,,
12_DayoMusa,@12_DayoMusa_title,@12_DayoMusa,,12_00_DayoMusa,12_02_DayoMusa,,,,,,,,,,,,,,,,,,
12_ShaeGarcia,@12_ShaeGarcia_title,@12_ShaeGarcia,,12_00_ShaeGarcia,,,,,,,,,,,,,,,,,,,
12_DonQuixolay,@12_DonQuixolay_title,@12_DonQuixolay,,12_00_DonQuixolay,,,,,,,,,,,,,,,,,,,
12_GeertieLother,@12_GeertieLother_title,@12_GeertieLother,,12_00_GeertieLother,12_01_GeertieLother,12_02_GeertieLother,12_03_GeertieLother,,,,,,,,,,,,,,,,
12_ShazaanCortis,@12_ShazaanCortis_title,@12_ShazaanCortis,,12_00_ShazaanCortis,,,,,,,,,,,,,,,,,,,
12_TomiraDudek,@12_TomiraDudek_title,@12_TomiraDudek,,12_00_TomiraDudek,,,,,,,,,,,,,,,,,,,
12_ChanduIyer,@12_ChanduIyer_title,@12_ChanduIyer,,12_00_ChanduIyer,,,,,,,,,,,,,,,,,,,
12_KnightsDecree,,@12_KnightsDecree,@12_KnightsDecree_InteractOverride,12_00_KnightsDecree,12_01_KnightsDecree,,,,,,,,,,,,,,,,,,
12_ClericLetter,,@12_ClericLetter,@12_ClericLetter_InteractOverride,12_00_ClericLetter,12_01_ClericLetter,,,,,,,,,,,,,,,,,,
12_AdjudicatorOwgan,@12_AdjudicatorOwgan_title,@12_AdjudicatorOwgan,,12_00_AdjudicatorOwgan,12_01_AdjudicatorOwgan,12_02_AdjudicatorOwgan,12_03_AdjudicatorOwgan,12_04_AdjudicatorOwgan,,,,,,,,,,,,,,,
12_AlchemistTuit,@12_AlchemistTuit_title,@12_AlchemistTuit,,12_00_AlchemistTuit,12_01_AlchemistTuit,12_02_AlchemistTuit,12_03_AlchemistTuit,12_04_AlchemistTuit,,,,,,,,,,,,,,,
12_CommanderPurcell,@12_CommanderPurcell_title,@12_CommanderPurcell,,12_00_CommanderPurcell,12_01_CommanderPurcell,12_02_CommanderPurcell,12_03_CommanderPurcell,12_04_CommanderPurcell,,,,,,,,,,,,,,,
12_InnkeepBiton,@12_InnkeepBiton_title,@12_InnkeepBiton,,1222_00_Innkeep,1222_03_Innkeep,1222_04_Innkeep,,,,,,,,,,,,,,,,,
1225_Giacomo_MB,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_01a_Giacomo,,,,,,,,,,,,,,,,,,
1225_Giacomo_EF,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_01c_Giacomo,,,,,,,,,,,,,,,,,,
1225_Giacomo_FL,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_01b_Giacomo,,,,,,,,,,,,,,,,,,
1225_Giacomo_WW,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_01d_Giacomo,,,,,,,,,,,,,,,,,,
1225_GiacomoChason,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_02_Giacomo,1225_03_Giacomo,,,,,,,,,,,,,,,,,
1225_GiacomoTravelersA,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_04_Giacomo,1225_05_Giacomo,1225_05a_Giacomo,1225_06_Giacomo,,,,,,,,,,,,,,,
1225_GiacomoTravelersB,@1225_Giacomo_title,@1225_Giacomo,,1225_00_Giacomo,1225_07_Giacomo,1225_08_Giacomo,1225_09_Giacomo,,,,,,,,,,,,,,,,
