NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0827_Bardroy,@0827_Bardroy_t,@0827_Bardroy,,0827_00_Bardroy,0827_01_Bardroy,0827_02_Bardroy,0827_03_Bardroy,0827_04_Bardroy,,,,,,,,,,,,,,,
0827_Bardroy_01,@0827_Bardroy_t,@0827_Bardroy,,0827_00_Bardroy,0827_01_Bardroy,0827_02_Bardroy,0827_03_Bardroy,0827_04_Bardroy,,,,,,,,,,,,,,,
08_Redridge,@0802_Magistrate_t,@0802_Magistrate,,08_00_Redridge,08_01_Redridge,08_02_Redridge,08_03_Redridge,08_04_Redridge,,,,,,,,,,,,,,,
08_Redridge_01,@0802_Magistrate_t,@0802_Magistrate,,08_00_Redridge,08_01_Redridge,08_02_Redridge,08_03_Redridge,08_04_Redridge,,,,,,,,,,,,,,,
08_ArtificerLong,@0805_Artificer_t,@0805_Artificer,,08_00_ArtificerLong,08_01_ArtificerLong,08_02_ArtificerLong,08_03_ArtificerLong,08_05_ArtificerLong,08_06_ArtificerLong,08_07_ArtificerLong,,,,,,,,,,,,,
08_ArtificerLong_01,@0805_Artificer_t,@0805_Artificer,,08_00_ArtificerLong,08_01_ArtificerLong,08_02_ArtificerLong,08_03_ArtificerLong,08_05_ArtificerLong,08_06_ArtificerLong,08_07_ArtificerLong,,,,,,,,,,,,,
08_ArtificerLong_02,@0805_Artificer_t,@0805_Artificer,,08_00_ArtificerLong,08_01_ArtificerLong,08_02_ArtificerLong,08_03_ArtificerLong,08_05_ArtificerLong,08_06_ArtificerLong,08_07_ArtificerLong,,,,,,,,,,,,,
0829_Enlai,@0829_Enlai_t,@0829_Enlai,,0829_00_Enlai,0829_01_Enlai,0829_02_Enlai,0829_03_Enlai,0829_04_Enlai,,,,,,,,,,,,,,,
0829_Enlai_01,@0829_Enlai_t,@0829_Enlai,,0829_00_Enlai,0829_01_Enlai,0829_02_Enlai,0829_03_Enlai,0829_04_Enlai,,,,,,,,,,,,,,,
08_Zeng,@0811_Stranger_t,@0811_Stranger,,08_00_Zeng,08_01_Zeng,08_02_Zeng,08_03_Zeng,08_04_Zeng,,,,,,,,,,,,,,,
08_Zeng_01,@0811_Stranger_t1,@0811_Stranger,,08_00_Zeng,08_01_Zeng,08_02_Zeng,08_03_Zeng,08_04_Zeng,,,,,,,,,,,,,,,
08_Yongtai,@08_Yongtai_t,@08_Yongtai,,08_00_Yongtai,08_01_Yongtai,,,,,,,,,,,,,,,,,,
08_Jiahao,@08_Jiahao_t,@08_Jiahao,,08_00_Jiahao,,,,,,,,,,,,,,,,,,,
08_Zuma,@08_Zuma_t,@08_Zuma,,08_00_Zuma,08_01_Zuma,,,,,,,,,,,,,,,,,,
08_Gwendolyn,@08_Gwendolyn_t,@08_Gwendolyn,,08_00_Gwendolyn,,,,,,,,,,,,,,,,,,,
08_Beacher,@08_Beacher_t,@08_Beacher,,08_00_Beacher,08_01_Beacher,,,,,,,,,,,,,,,,,,
08_Muthalaly,@08_Muthalaly_t,@08_Muthalaly,,08_00_Muthalaly,08_01_Muthalaly,08_02_Muthalaly,,,,,,,,,,,,,,,,,
08_Tai,@08_Tai_t,@08_Tai,,08_00_Tai,08_01_Tai,,,,,,,,,,,,,,,,,,
08_Guanyu,@08_Guanyu_t,@08_Guanyu,,08_00_Guanyu,,,,,,,,,,,,,,,,,,,
08_Rong,@08_Rong_t,@08_Rong,,08_00_Rong,,,,,,,,,,,,,,,,,,,
08_Na,@08_Na_t,@08_Na,,08_00_Na,,,,,,,,,,,,,,,,,,,
