NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
95A_Sharif_s02_11,@95A_Sharif_t01,@95A_Sharif,,95A_Sharif_00,95A_Sharif_10,95A_Sharif_11,95A_Sharif_12,95A_Sharif_13,95A_Sharif_14,95A_Sharif_15,95A_Sharif_16,95A_Sharif_17,95A_Sharif_18,95A_Sharif_19,95A_Sharif_20,95A_Sharif_21,95A_Sharif_22,95A_Sharif_23,95A_Sharif_24,95A_Sharif_25,,,
95A_Sharif_s02_12,@95A_Sharif_t,@95A_Sharif,,95A_Sharif_00,95A_Sharif_10,95A_Sharif_11,95A_Sharif_12,95A_Sharif_13,95A_Sharif_14,95A_Sharif_15,95A_Sharif_16,95A_Sharif_17,95A_Sharif_18,95A_Sharif_19,95A_Sharif_20,95A_Sharif_21,95A_Sharif_22,95A_Sharif_23,95A_Sharif_24,95A_Sharif_25,,,
95A_Sharif_s02_13,@95A_Sharif_t,@95A_Sharif,,95A_Sharif_00,95A_Sharif_10,95A_Sharif_11,95A_Sharif_12,95A_Sharif_13,95A_Sharif_14,95A_Sharif_15,95A_Sharif_16,95A_Sharif_17,95A_Sharif_18,95A_Sharif_19,95A_Sharif_20,95A_Sharif_21,95A_Sharif_22,95A_Sharif_23,95A_Sharif_24,95A_Sharif_25,,,
95A_Rima_s02_01,@95A_Rima_t01,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_02,@95A_Rima_t01,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_03,@95A_Rima_t01,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_04,@95A_Rima_t,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_05,@95A_Rima_t,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_06,@95A_Rima_t,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_07,@95A_Rima_t,@95A_Rima,,95A_Rima_00,95A_Rima_01,95A_Rima_02,95A_Rima_03,95A_Rima_04,95A_Rima_05,95A_Rima_06,95A_Rima_07,95A_Rima_08,95A_Rima_09,95A_Rima_10,95A_Rima_11,95A_Rima_12,95A_Rima_13,95A_Rima_14,95A_Rima_15,95A_Rima_16,,,
95A_Rima_s02_08,@95A_Rima_t,@95A_Rima,,95A_Rima_S02_End,,,,,,,,,,,,,,,,,,,
9502_Zander_s01_02,@9502_Zander_t2,@9502_Zander,,9502_Zander_s01_c03,9502_Zander_s01_c04,95A_Zander_S02_Camp,95A_Zander_S02_End,,,,,,,,,,,,,,,,
95A_Zander_s02_01,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_02,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_03,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_04,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_05,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_06,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
95A_Zander_s02_07,@95A_Zander_t,@95A_Zander,,95A_Zander_00,95A_Zander_01,95A_Zander_02,95A_Zander_03,95A_Zander_04,95A_Zander_05,95A_Zander_06,95A_Zander_07,95A_Zander_08,95A_Zander_09,95A_Zander_10,95A_Zander_11,95A_Zander_12,95A_Zander_13,95A_Zander_14,95A_Zander_15,95A_Zander_16,,,
9503_Dog_s01_03,@9503_Dog_t2,@9503_Dog,,9503_Dog_s01_c02,,,,,,,,,,,,,,,,,,,
95A_Dog_s02_01,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_02,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_03,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_04,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_05,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_06,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Dog_s02_07,@95A_Dog_t,@95A_Dog,,95A_Dog_00,95A_Dog_01,95A_Dog_02,95A_Dog_03,95A_Dog_04,95A_Dog_05,,,,,,,,,,,,,,
95A_Phaedra_s02_01,@95A_Phaedra_t,@95A_Phaedra,,95A_Phaedra_00,95A_Phaedra_01,95A_Phaedra_02,,,,,,,,,,,,,,,,,
