NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
99F_Sun_09,@99F_Sun_title,@99F_Sun,,99F_Sun_17,99F_Sun_18,99F_Sun_19,,,,,,,,,,,,,,,,,
99F_Yash_01,@99F_Yash_title,@99F_Yash,,99F_Yash_00,99F_Yash_02,99F_Yash_01,,,,,,,,,,,,,,,,,
99F_Yash_02,@99F_Yash_title,@99F_Yash,,99F_Yash_04,99F_Yash_01,99F_Yash_03,99F_Yash_05,99F_Yash_06,99F_Yash_07,,,,,,,,,,,,,,
99F_Yash_03,@99F_Yash_title,@99F_Yash,,99F_Yash_08,99G_Yash_01,,,,,,,,,,,,,,,,,,
99F_Grace_01,@99F_Grace_title,@99F_Grace,,99F_Grace_00,99F_Grace_00a,,,,,,,,,,,,,,,,,,
99F_Grace_02,@99F_Grace_title,@99F_Grace,,99F_Grace_02,99F_Grace_01,,,,,,,,,,,,,,,,,,
99F_Grace_03,@99F_Grace_title,@99F_Grace,,99F_Grace_02,99F_Grace_03,,,,,,,,,,,,,,,,,,
99F_Grace_04,@99F_Grace_title,@99F_Grace,,99F_Grace_04a,99F_Grace_04,,,,,,,,,,,,,,,,,,
99F_Grace_05,@99F_Grace_title,@99F_Grace,,99F_Grace_05a,99F_Grace_05,,,,,,,,,,,,,,,,,,
99F_Grace_06,@99F_Grace_title,@99F_Grace,,99F_Grace_05b,99F_Grace_06,,,,,,,,,,,,,,,,,,
99F_Grace_07,@99F_Grace_title,@99F_Grace,,99F_Grace_02,99F_Grace_07,,,,,,,,,,,,,,,,,,
99F_Grace_08a,@99F_Grace_title,@99F_Grace,,99F_Grace_02,99F_Grace_08,,,,,,,,,,,,,,,,,,
99F_Grace_09,@99F_Grace_title,@99F_Grace,,99F_Grace_08a,99F_Grace_09,,,,,,,,,,,,,,,,,,
99F_Qi,@99F_Qi_title,@99F_Qi,,99F_Qi_00,99F_Qi_01,99F_Qi_01a,99F_Qi_01b,99F_Qi_02,99F_Qi_03,99F_Qi_04,,,,,,,,,,,,,
99F_Empress_01,@99F_Empress_title,@99F_Empress,,99F_Empress_02a,99F_Empress_01,99F_Empress_02,99F_Empress_03,,,,,,,,,,,,,,,,
99F_Empress_01a,@99F_Empress_title,@99F_Empress,,99F_Empress_02a,99F_Empress_01,99F_Empress_02,99F_Empress_03,,,,,,,,,,,,,,,,
99F_Empress_02,@99F_Empress_title,@99F_Empress,,99F_Empress_00,99F_Empress_04,,,,,,,,,,,,,,,,,,
99F_Liang_01,@99F_Liang_title,@99F_Liang,,99F_Liang_00,99F_Liang_00a,99F_Liang_01,,,,,,,,,,,,,,,,,
99F_Liang_02,@99F_Liang_title,@99F_Liang,,99F_Liang_00,99F_Liang_03,99F_Liang_01a,,,,,,,,,,,,,,,,,
99F_Liang_03,@99F_Liang_title,@99F_Liang,,99F_Liang_04,,,,,,,,,,,,,,,,,,,
99F_Liang_04,@99F_Liang_title,@99F_Liang,,99F_Liang_05,,,,,,,,,,,,,,,,,,,
99F_Liang_05,@99F_Liang_title,@99F_Liang,,99F_Liang_07,99F_Liang_06,,,,,,,,,,,,,,,,,,
99F_Walker_01,@99F_Walker_title,@99F_Walker,,99F_Walker_00,,,,,,,,,,,,,,,,,,,
99F_Wayne_00,@99F_Wayne_title,@99F_Wayne,,99F_Wayne_00,99F_Wayne_00a,,,,,,,,,,,,,,,,,,
99F_Wayne_00a,@99F_Wayne_title,@99F_Wayne,,99F_Wayne_00,,,,,,,,,,,,,,,,,,,
99F_Wayne_01,@99F_Wayne_title,@99F_Wayne,,99F_Wayne_00,,,,,,,,,,,,,,,,,,,
99F_Constance_01,@99F_Constance_title,@99F_Constance,,99F_Constance_00,,,,,,,,,,,,,,,,,,,
99F_Eliza_01,@99F_Eliza_title,@99F_Eliza,,99F_Eliza_00,,,,,,,,,,,,,,,,,,,
99F_Samir_00,@99F_Samir_title,@99F_Samir,,99F_Samir_00,99F_Samir_00a,,,,,,,,,,,,,,,,,,
99F_Samir_00a,@99F_Samir_title,@99F_Samir,,99F_Samir_00,,,,,,,,,,,,,,,,,,,
99F_Samir_01,@99F_Samir_title,@99F_Samir,,99F_Samir_00,,,,,,,,,,,,,,,,,,,
