NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0332_Furrier00,@0332_Furrier_title,@0332_Furrier,,0332_00_Furrier,0332_01_Furrier,0332_02_Furrier,0332_03_Furrier,0332_04_Furrier,,,,,,,,,,,,,,,
0332_Furrier01,@0332_Furrier_title,@0332_Furrier,,0332_00_Furrier,0332_01_Furrier,0332_02_Furrier,0332_03_Furrier,0332_04_Furrier,,,,,,,,,,,,,,,
0332_Furrier02,@0332_Furrier_title,@0332_Furrier,,0332_00_Furrier,0332_01_Furrier,0332_02_Furrier,0332_03_Furrier,0332_04_Furrier,,,,,,,,,,,,,,,
0333_Arcanist,@0333_Arcanist_title,@0333_Arcanist,,0333_00_Arcanist,0333_01_Arcanist,0333_02_Arcanist,0333_03_Arcanist,0333_04_Arcanist,0333_05_Arcanist,,,,,,,,,,,,,,
0333_Arcanist01,@0333_Arcanist_title,@0333_Arcanist,,0333_00_Arcanist,0333_01_Arcanist,0333_02_Arcanist,0333_03_Arcanist,0333_04_Arcanist,0333_05_Arcanist,,,,,,,,,,,,,,
0334_Baker,@0334_Baker_title,@0334_Baker,,0334_00_Baker,0334_01_Baker,0334_02_Baker,0334_03_Baker,,,,,,,,,,,,,,,,
0334_Baker01,@0334_Baker_title,@0334_Baker,,0334_00_Baker,0334_01_Baker,0334_02_Baker,0334_03_Baker,,,,,,,,,,,,,,,,
0335_Beast,@0335_Beast_title,@0335_Beast,,0335_00_Beast,0335_01_Beast,0335_02_Beast,0335_03_Beast,0335_04_Beast,,,,,,,,,,,,,,,
0335_Beast01,@0335_Beast_title,@0335_Beast,,0335_00_Beast,0335_01_Beast,0335_02_Beast,0335_03_Beast,0335_04_Beast,,,,,,,,,,,,,,,
0336_Ranger,@0336_Ranger_title,@0336_Ranger,,0336_00_Ranger,0336_01_Ranger,0336_02_Ranger,,,,,,,,,,,,,,,,,
0336_Ranger01,@0336_Ranger_title,@0336_Ranger,,0336_00_Ranger,0336_01_Ranger,0336_02_Ranger,,,,,,,,,,,,,,,,,
0337_Ranger,@0337_Ranger_title,@0337_Ranger,,0337_00_Ranger,0337_01_Ranger,0337_02_Ranger,,,,,,,,,,,,,,,,,
0337_Ranger01,@0337_Ranger_title,@0337_Ranger,,0337_00_Ranger,0337_01_Ranger,0337_02_Ranger,,,,,,,,,,,,,,,,,
03_Kazu,@03_Kazu_t,@03_Kazu,,03_Kazu_00,03_Kazu_01,03_Kazu_02,03_Kazu_03,,,,,,,,,,,,,,,,
03_Kazu_1,@03_Kazu_t,@03_Kazu,,03_Kazu_00,03_Kazu_01,03_Kazu_02,03_Kazu_03,,,,,,,,,,,,,,,,
03_Simone,@03_Simone_t,@03_Simone,,03_Simone_00,03_Simone_01,03_Simone_02,,,,,,,,,,,,,,,,,
03_Shang,@03_Shang_t,@03_Shang,,03_00_Shang,,,,,,,,,,,,,,,,,,,
03_Amis,@03_Amis_t,@03_Amis,,03_00_Amis,,,,,,,,,,,,,,,,,,,
03_Chioma,@03_Chioma_t,@03_Chioma,,03_00_Chioma,03_01_Chioma,,,,,,,,,,,,,,,,,,
03_Cosmo,@03_Cosmo_t,@03_Cosmo,,03_00_Cosmo,,,,,,,,,,,,,,,,,,,
03_Vinkle,@03_Vinkle_t,@03_Vinkle,,03_00_Vinkle,,,,,,,,,,,,,,,,,,,
03_Heyl,@03_Heyl_t,@03_Heyl,,03_00_Heyl,03_01_Heyl,,,,,,,,,,,,,,,,,,
03_Tapas,@03_Tapas_t,@03_Tapas,,03_00_Tapas,03_01_Tapas,,,,,,,,,,,,,,,,,,
03_Mabel,@03_Mabel_t,@03_Mabel,,03_00_Mabel,03_01_Mabel,,,,,,,,,,,,,,,,,,
03_Kojo,@03_Kojo_t,@03_Kojo,,03_00_Kojo,03_01_Kojo,,,,,,,,,,,,,,,,,,
03_Wang,@03_Wang_t,@03_Wang,,03_00_Wang,,,,,,,,,,,,,,,,,,,
03_Taehwa,@03_Taehwa_t,@03_Taehwa,,03_00_Taehwa,03_01_Taehwa,,,,,,,,,,,,,,,,,,
03_Giri,@03_Giri_t,@03_Giri,,03_00_Giri,,,,,,,,,,,,,,,,,,,
03_Wolf,@03_Wolf_t,@03_Wolf,,03_Wolf_00,,,,,,,,,,,,,,,,,,,
03_KazuJournal,@03_KazuJournal_t,@03_KazuJournal,@KazuJournal_Interact,03_KazuJournal_00,03_KazuJournal_01,,,,,,,,,,,,,,,,,,
03_Hotspur_A,@03_Hotspur_t,@03_Hotspur,,03_00_Hotspur_A,03_01_Hotspur_A,03_00_Hotspur_B,03_00_Hotspur_C,03_00_Hotspur_D,,,,,,,,,,,,,,,
03_Hotspur_B,@03_Hotspur_t,@03_Hotspur,,03_00_Hotspur_A,03_01_Hotspur_A,03_00_Hotspur_B,03_00_Hotspur_C,03_00_Hotspur_D,,,,,,,,,,,,,,,
03_Hotspur_C,@03_Hotspur_t,@03_Hotspur,,03_00_Hotspur_A,03_01_Hotspur_A,03_00_Hotspur_B,03_00_Hotspur_C,03_00_Hotspur_D,,,,,,,,,,,,,,,
03_Hotspur_D,@03_Hotspur_t,@03_Hotspur,,03_00_Hotspur_A,03_01_Hotspur_A,03_00_Hotspur_B,03_00_Hotspur_C,03_00_Hotspur_D,,,,,,,,,,,,,,,
99D_ChangZhen_A,@99D_ChangZhen_title,@99D_ChangZhen,,99D_ChangZhen_00,99D_ChangZhen_01,,,,,,,,,,,,,,,,,,
