NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
WF_Rally_2,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9402_00_WF_Rally_2,9402_01_WF_Rally_2,,,,,,,,,,,,,,,,,,
WF_Tour_1,,@9401_TourBoard,@9401_TourBoard_Inspect,9402_00_WF_Tour_1,9402_01_WF_Tour_1,,,,,,,,,,,,,,,,,,
WF_Tour_2,,@9401_TourBoard,@9401_TourBoard_Inspect,9402_00_WF_Tour_2,9402_01_WF_Tour_2,,,,,,,,,,,,,,,,,,
WF_Tour_3,,@9401_TourBoard,@9401_TourBoard_Inspect,9402_00_WF_Tour_3,9402_01_WF_Tour_3,,,,,,,,,,,,,,,,,,
GC_Rally_1,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9403_00_GC_Rally_1,9403_01_GC_Rally_1,,,,,,,,,,,,,,,,,,
GC_Rally_2,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9403_00_GC_Rally_2,9403_01_GC_Rally_2,,,,,,,,,,,,,,,,,,
GC_Tour_1,,@9401_TourBoard,@9401_TourBoard_Inspect,9403_00_GC_Tour_1,9403_01_GC_Tour_1,,,,,,,,,,,,,,,,,,
GC_Tour_2,,@9401_TourBoard,@9401_TourBoard_Inspect,9403_00_GC_Tour_2,9403_01_GC_Tour_2,,,,,,,,,,,,,,,,,,
GC_Tour_3,,@9401_TourBoard,@9401_TourBoard_Inspect,9403_00_GC_Tour_3,9403_01_GC_Tour_3,,,,,,,,,,,,,,,,,,
BS_Rally_1,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9404_00_BS_Rally_1,9404_01_BS_Rally_1,,,,,,,,,,,,,,,,,,
BS_Rally_2,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9404_00_BS_Rally_2,9404_01_BS_Rally_2,,,,,,,,,,,,,,,,,,
BS_Tour_1,,@9401_TourBoard,@9401_TourBoard_Inspect,9404_00_BS_Tour_1,9404_01_BS_Tour_1,,,,,,,,,,,,,,,,,,
BS_Tour_2,,@9401_TourBoard,@9401_TourBoard_Inspect,9404_00_BS_Tour_2,9404_01_BS_Tour_2,,,,,,,,,,,,,,,,,,
BS_Tour_3,,@9401_TourBoard,@9401_TourBoard_Inspect,9404_00_BS_Tour_3,9404_01_BS_Tour_3,,,,,,,,,,,,,,,,,,
EW_Rally_1,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9405_00_EW_Rally_1,9405_01_EW_Rally_1,,,,,,,,,,,,,,,,,,
EW_Rally_2,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9405_00_EW_Rally_2,9405_01_EW_Rally_2,,,,,,,,,,,,,,,,,,
EW_Tour_1,,@9401_TourBoard,@9401_TourBoard_Inspect,9405_00_EW_Tour_1,9405_01_EW_Tour_1,,,,,,,,,,,,,,,,,,
EW_Tour_2,,@9401_TourBoard,@9401_TourBoard_Inspect,9405_00_EW_Tour_2,9405_01_EW_Tour_2,,,,,,,,,,,,,,,,,,
EW_Tour_3,,@9401_TourBoard,@9401_TourBoard_Inspect,9405_00_EW_Tour_3,9405_01_EW_Tour_3,,,,,,,,,,,,,,,,,,
94_VectorNote,,@9401_VectorNote,@9401_VectorNote_Inspect,94_VectorNote,94_VectorNote_01,94_VectorNote_02,,,,,,,,,,,,,,,,,
