NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
13A_AnimalHunter_02,@13A_AnimalHunter_Title,@13A_AnimalHunter,,13A_AnimalHunter_00,13A_AnimalHunter_01,13A_AnimalHunter_02,13A_AnimalHunter_03,13A_AnimalHunter_04,13A_AnimalHunter_05,,,,,,,,,,,,,,
13A_AnimalHunter_03,@13A_AnimalHunter_Title,@13A_AnimalHunter,,13A_AnimalHunter_00,13A_AnimalHunter_01,13A_AnimalHunter_02,13A_AnimalHunter_03,13A_AnimalHunter_04,13A_AnimalHunter_05,,,,,,,,,,,,,,
13A_Architect_00,,@13A_Architect,,13A_Architect_00,13A_Architect_01,13A_Architect_02,13A_Architect_03,13A_Architect_04,,,,,,,,,,,,,,,
13A_Architect_01,,@13A_Architect,,13A_Architect_00,13A_Architect_01,13A_Architect_02,13A_Architect_03,13A_Architect_04,,,,,,,,,,,,,,,
13A_Architect_02,,@13A_Architect,,13A_Architect_00,13A_Architect_01,13A_Architect_02,13A_Architect_03,13A_Architect_04,,,,,,,,,,,,,,,
13A_Architect_03,,@13A_Architect,,13A_Architect_00,13A_Architect_01,13A_Architect_02,13A_Architect_03,13A_Architect_04,,,,,,,,,,,,,,,
13A_PerfumeAlchemist,@13A_PerfumeAlchemist_Title,@13A_PerfumeAlchemist,,13A_PerfumeAlchemist_00,13A_PerfumeAlchemist_01,13A_PerfumeAlchemist_02,,,,,,,,,,,,,,,,,
13A_Antiquarian_00,@13A_Antiquarian_Title,@13A_Antiquarian,,13A_Antiquarian_00,13A_Antiquarian_01,13A_Antiquarian_02,13A_Antiquarian_03,13A_Antiquarian_04,13A_Antiquarian_05,,,,,,,,,,,,,,
13A_Antiquarian_01,@13A_Antiquarian_Title,@13A_Antiquarian,,13A_Antiquarian_00,13A_Antiquarian_01,13A_Antiquarian_02,13A_Antiquarian_03,13A_Antiquarian_04,13A_Antiquarian_05,,,,,,,,,,,,,,
13A_Antiquarian_02,@13A_Antiquarian_Title,@13A_Antiquarian,,13A_Antiquarian_00,13A_Antiquarian_01,13A_Antiquarian_02,13A_Antiquarian_03,13A_Antiquarian_04,13A_Antiquarian_05,,,,,,,,,,,,,,
13A_Antiquarian_03,@13A_Antiquarian_Title,@13A_Antiquarian,,13A_Antiquarian_00,13A_Antiquarian_01,13A_Antiquarian_02,13A_Antiquarian_03,13A_Antiquarian_04,13A_Antiquarian_05,,,,,,,,,,,,,,
13A_AntiquarianSpouse_00,@13A_AntiquarianSpouse_Title,@13A_AntiquarianSpouse,,13A_AntiquarianSpouse_00,13A_AntiquarianSpouse_01,13A_AntiquarianSpouse_02,13A_AntiquarianSpouse_04,,,,,,,,,,,,,,,,
13A_AntiquarianSpouse_01,@13A_AntiquarianSpouse_Title,@13A_AntiquarianSpouse,,13A_AntiquarianSpouse_03,13A_AntiquarianSpouse_04,,,,,,,,,,,,,,,,,,
1307_Commander,@13A_Commander_Title,@13A_Commander,,1307_00_Commander,1307_01pre_Commander,1307_01_Commander,1307_02_Commander,1307_03_Commander,1307_04pre_Commander,1307_04_Commander,1307_05pre_Commander,1307_05_Commander,,,,,,,,,,,
1308_Alchemist,@13A_Alchemist_Title,@13A_Alchemist,,1308_00_Alchemist,1308_01pre_Alchemist,1308_01_Alchemist,1308_02_Alchemist,1308_03_Alchemist,1308_04pre_Alchemist,1308_04_Alchemist,1308_05pre_Alchemist,1308_05_Alchemist,,,,,,,,,,,
1309_Adjudicator,@13A_Adjudicator_Title,@13A_Adjudicator,,1309_00_Adjudicator,1309_01pre_Adjudicator,1309_01_Adjudicator,1309_02_Adjudicator,1309_03_Adjudicator,1309_04pre_Adjudicator,1309_04_Adjudicator,1309_05pre_Adjudicator,1309_05_Adjudicator,,,,,,,,,,,
1310_Barkeep,@1310_Barkeep_Title,@1310_Barkeep,,1310_00_Barkeep,,,,,,,,,,,,,,,,,,,
1322_Innkeep,@1322_Innkeep_Title,@1322_Innkeep,,1322_00_Innkeep,1322_01_Innkeep,1322_02_Innkeep,,,,,,,,,,,,,,,,,
1323_Fisher,@1323_Fisher_Title,@1323_Fisher,,1323_00_Fisher,1323_01_Fisher,1323_02_Fisher,,,,,,,,,,,,,,,,,
9904_MSQ_Theophrastus,@9904_MSQ_Theophrastus_title,@9904_MSQ_Theophrastus,,13A_00_Theophrastus,13A_01a_Theophrastus,13A_01b_Theophrastus,13A_02_Theophrastus,13A_03pre_Theophrastus,13A_03_Theophrastus,,,,,,,,,,,,,,
9914_MSQ_Hunter,@9914_MSQ_Hunter_title,@9914_MSQ_Hunter,,13A_00_HunterJulio,13A_01_HunterJulio,13A_02_HunterJulio,,,,,,,,,,,,,,,,,
9915_MSQ_Researcher1,@9915_MSQ_Researcher1_title,@9915_MSQ_Researcher1,,13A_00_ResearcherPiper,13A_01_ResearcherPiper,13A_02_ResearcherPiper,,,,,,,,,,,,,,,,,
9916_MSQ_Researcher2,@9916_MSQ_Researcher2_title,@9916_MSQ_Researcher2,,13A_00_ResearcherLing,13A_01_ResearcherLing,13A_02_ResearcherLing,,,,,,,,,,,,,,,,,
9917_MSQ_Researcher3,@9917_MSQ_Researcher3_title,@9917_MSQ_Researcher3,,13A_00_ResearcherRinde,13A_01_ResearcherRinde,13A_02_ResearcherRinde,,,,,,,,,,,,,,,,,
9918_MSQ_Researcher4,@9918_MSQ_Researcher4_title,@9918_MSQ_Researcher4,,13A_00_ResearcherLubin,13A_01_ResearcherLubin,13A_02_ResearcherLubin,,,,,,,,,,,,,,,,,
13a_Guard1,@13a_Guard1_title,@13a_Guard1,,13a_00_GeorgeHaas,,,,,,,,,,,,,,,,,,,
13a_Guard2,@13a_Guard2_title,@13a_Guard2,,13a_00_BeatrixJung,,,,,,,,,,,,,,,,,,,
