NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
09a_Eldred,@09a_Eldred_title,@09a_Eldred,,09a_Eldred_Default,09a_Eldred_BS_01,09a_Eldred_EG_01,09a_Eldred_SM_01,09a_Eldred_RW_01,09a_Eldred_02,09a_Eldred_03,09a_Eldred_04,,,,,,,,,,,,
09a_Artemis_EP,@09a_Artemis_title,@09a_Artemis,,09a_Artemis_EP_Default,09a_Artemis_EP_01,,,,,,,,,,,,,,,,,,
09a_Murrow_FOR,@09a_Murrow_title,@09a_Murrow,,09a_Murrow_Default,09a_Murrow_01,,,,,,,,,,,,,,,,,,
09a_Murrow_WC,@09a_Murrow_title,@09a_Murrow,,09a_Murrow_Default,09a_Murrow_01,,,,,,,,,,,,,,,,,,
09a_Vachon,@09a_Vachon_title,@09a_Vachon,,09a_Vachon_Default,,,,,,,,,,,,,,,,,,,
09a_Vachon_WC,@09a_Vachon_title,@09a_Vachon,,09a_Vachon_WC_Default,09a_Vachon_WC_01,,,,,,,,,,,,,,,,,,
09a_Gauss,@09a_Gauss_title,@09a_Gauss,,09a_Gauss_Default,09a_Gauss_01,,,,,,,,,,,,,,,,,,
09a_MysteriousAxe,,@09a_MysteriousAxe,@09a_MysteriousAxe_Int,09a_MysteriousAxe_Default,,,,,,,,,,,,,,,,,,,
09a_Oakes_FOR,@09a_Oakes_title,@09a_Oakes,,09a_Oakes_FOR_Default,09a_Oakes_FOR_01,09a_Oakes_FOR_01_InProgress,09a_Oakes_FOR_02,09a_Oakes_FOR_03,,,,,,,,,,,,,,,
09a_Oakes_WC,@09a_Oakes_title,@09a_Oakes,,09a_Oakes_WC_Default,,,,,,,,,,,,,,,,,,,
09a_MorgaineVector_01,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_BS_Default,09a_Morgaine_BS_01,09a_Morgaine_BS_02,,,,,,,,,,,,,,,,,
09a_MorgaineVector_02,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_BS_Default,09a_Morgaine_BS_01,09a_Morgaine_BS_02,09a_Morgaine_EG_02,09a_Morgaine_SM_02,09a_Morgaine_RW_02,,,,,,,,,,,,,,
09a_Morgaine_EG,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_EG_Default,09a_Morgaine_EG_01,09a_Morgaine_EG_02,,,,,,,,,,,,,,,,,
09a_Morgaine_SM,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_SM_Default,09a_Morgaine_SM_01,09a_Morgaine_SM_02,,,,,,,,,,,,,,,,,
09a_Morgaine_RW,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_RW_Default,09a_Morgaine_RW_01,09a_Morgaine_RW_Syn_Default,09a_Morgaine_RW_Mar_Default,09a_Morgaine_RW_02,,,,,,,,,,,,,,,
09a_Morgaine_WC,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_WC_Default,09a_Morgaine_WC_BS_01,09a_Morgaine_WC_EG_01,09a_Morgaine_WC_SM_01,09a_Morgaine_WC_RW_01,09a_Morgaine_WC_02,09a_Morgaine_WC_M2_TalkTo,09a_Morgaine_WC_03,09a_Morgaine_WC_M12_Delivery,,,,,,,,,,,
09a_Morgaine_SE,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_WC_Default,09a_Morgaine_SE_TalkTo,09A_Morgaine_SE_M14_Delivery,,,,,,,,,,,,,,,,,
09a_Morgaine_LC,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_LC_Default,09A_Morgaine_LC_TalkTo,09a_Morgaine_LC_01,,,,,,,,,,,,,,,,,
09a_Morgaine_EP,@09a_Morgaine_title,@09a_Morgaine,,09a_Morgaine_EP_Default,09a_Morgaine_EP_01,,,,,,,,,,,,,,,,,,
09a_Treadwell,@09a_Treadwell_title,@09a_Treadwell,,09a_Treadwell_Default,09a_Treadwell_01,09a_Treadwell_02,09a_Treadwell_03,,,,,,,,,,,,,,,,
09a_Rousseau,@09a_Rousseau_title,@09a_Rousseau,,09a_Rousseau_Default,,,,,,,,,,,,,,,,,,,
09a_Shawforth,@09a_Shawforth_title,@09a_Shawforth,,09a_Shawforth_Default,,,,,,,,,,,,,,,,,,,
09a_Ellis,@09a_Ellis_title,@09a_Ellis,,09a_Ellis_Default,,,,,,,,,,,,,,,,,,,
09a_Owusu,@09a_Owusu_title,@09a_Owusu,,09a_Owusu_Default,,,,,,,,,,,,,,,,,,,
09a_Morozov,@09a_Morozov_title,@09a_Morozov,,09a_Morozov_Default,,,,,,,,,,,,,,,,,,,
09a_Nakamura,@09a_Nakamura_title,@09a_Nakamura,,09a_Nakamura_Default,,,,,,,,,,,,,,,,,,,
09a_Crespo,@09a_Crespo_title,@09a_Crespo,,09a_Crespo_Default,,,,,,,,,,,,,,,,,,,
09a_RangerGuard_M,@09a_RangerGuard_title,@09a_RangerGuard,,09a_RangerGuard_Default,,,,,,,,,,,,,,,,,,,
09a_RangerGuard_F,@09a_RangerGuard_title,@09a_RangerGuard,,09a_RangerGuard_Default,,,,,,,,,,,,,,,,,,,
09a_SoldierGuard_M,@09a_SoldierGuard_title,@09a_SoldierGuard,,09a_SoldierGuard_Default,,,,,,,,,,,,,,,,,,,
09a_SoldierGuard_F,@09a_SoldierGuard_title,@09a_SoldierGuard,,09a_SoldierGuard_Default,,,,,,,,,,,,,,,,,,,
09a_Fionn,@09a_Fionn_Title,@09a_Fionn,,09a_Fionn_Default,09a_Fionn_TalkTo,09A_S6_Fionn_Delivery,,,,,,,,,,,,,,,,,
09a_Fionn_SC,@09a_Fionn_Title,@09a_Fionn,,09a_Fionn_02,,,,,,,,,,,,,,,,,,,
09a_Shirzad,@09a_Shirzad_title,@09a_Shirzad,,09a_Shirzad_Default,09a_Shirzad_TalkTo,09a_Shirzad_01,09a_Shirzad_TalkTo_M11,09a_Shirzad_02,09a_Shirzad_03,,,,,,,,,,,,,,
09a_Kurok,@09a_Kurok_title,@09a_Kurok,,09a_Kurok_Default,09a_Kurok_TalkTo,09a_Kurok_01,09a_Kurok_02,,,,,,,,,,,,,,,,
09a_Barug,@09a_Barug_title,@09a_Barug,,09a_Barug_Default,09a_Barug_01,09a_Barug_02,,,,,,,,,,,,,,,,,
09a_Manmosu,@09a_Manmosu_title,@09a_Manmosu,,09a_Manmosu_Default,,,,,,,,,,,,,,,,,,,
09a_Manmosu_SD,@09a_Manmosu_title,@09a_Manmosu,,09a_Manmosu_Default,09a_Manmosu_01,09a_Manmosu_SD_Default,09a_Manmosu_SD_01,,,,,,,,,,,,,,,,
09a_Taurus,@09a_Taurus_title,@09a_Taurus,,09a_Taurus_Default,09a_M8_Taurus_TalkTo,09a_Taurus_01,,,,,,,,,,,,,,,,,
09a_Taurus_GP,@09a_Taurus_title,@09a_Taurus,,09a_Taurus_GP_Default,09A_Taurus_GP_TalkTo_M11,,,,,,,,,,,,,,,,,,
09a_Taurus_HG,@09a_Taurus_title,@09a_Taurus,,09a_Taurus_HG_Default,09a_Taurus_HG_TalkTo,,,,,,,,,,,,,,,,,,
09a_Taurus_End,@09a_Taurus_title,@09a_Taurus,,09a_Taurus_End_Default,,,,,,,,,,,,,,,,,,,
09a_Marwa,@09a_Marwa_title,@09a_Marwa,,09a_Marwa_Default,09a_Marwa_01,,,,,,,,,,,,,,,,,,
09a_Marwa_HHOP,@09a_Marwa_title,@09a_Marwa,,09a_Marwa_HHOP_Default_01,09a_Marwa_HHOP_Default_02,09a_Marwa_HHOP_01,,,,,,,,,,,,,,,,,
09a_James,@09a_James_title,@09a_James,,09a_James_Default,,,,,,,,,,,,,,,,,,,
09a_James_RR,@09a_James_title,@09a_James,,09a_James_RR_Default,,,,,,,,,,,,,,,,,,,
09a_Kim,@09a_Kim_title,@09a_Kim,,09a_Kim_Default,09A_Kim_01,,,,,,,,,,,,,,,,,,
09a_Kim_SC,@09a_Kim_title,@09a_Kim,,09a_Kim_SC_Default,09a_Kim_SC_01,,,,,,,,,,,,,,,,,,
09a_Kim_End,@09a_Kim_title,@09a_Kim,,09a_Kim_End_Default,,,,,,,,,,,,,,,,,,,
09a_Riches,@09a_Riches_title,@09a_Riches,,09a_Riches_Default,09A_M4_Riches_Waiting,09A_M4_TalkTo_Riches,,,,,,,,,,,,,,,,,
09a_Riches_M5,@09a_Riches_title,@09a_Riches,,09a_Riches_M5_Default,09a_Riches_M5_01,09a_Riches_M5_TalkTo,09a_Riches_M5_02,,,,,,,,,,,,,,,,
09a_Riches_End,@09a_Riches_title,@09a_Riches,,09a_Riches_End_Default,,,,,,,,,,,,,,,,,,,
09a_Ramla,@09a_Ramla_title,@09a_Ramla,,09a_Ramla_Default,09A_S7_Ramla_Delivery,09a_Ramla_01,09a_Ramla_TalkTo,,,,,,,,,,,,,,,,
09a_Ramla_HH,@09a_Ramla_title,@09a_Ramla,,09a_Adjudicator_Ramla,09a_Adjudicator_Ramla_Syndicate,09a_Adjudicator_Ramla_Marauder,,,,,,,,,,,,,,,,,
09a_Josephine,@09a_Josephine_title,@09a_Josephine,,09a_Josephine_Default,09a_Josephine_01,09a_Josephine_02,09a_Josephine_Covenant,,,,,,,,,,,,,,,,
09a_Josephine_S8End,@09a_Josephine_title,@09a_Josephine,,09a_Josephine_Default,09a_Josephine_01,09a_Josephine_02,09a_Josephine_Covenant,,,,,,,,,,,,,,,,
09a_Josephine_HH,@09a_Josephine_title,@09a_Josephine,,09a_Alchemist_Josephine,09a_Alchemist_Josephine_Covenant,09a_Alchemist_Josephine_Marauder,,,,,,,,,,,,,,,,,
09a_Kievan,@09a_Kievan_title,@09a_Kievan,,09a_Kievan_Default,09a_S9_Kievan_Delivery,09a_Kievan_TalkTo_01,09a_Kievan_TalkTo_02,,,,,,,,,,,,,,,,
09a_Kievan_HH,@09a_Kievan_title,@09a_Kievan,,09a_Commander_Kieven,09a_Commander_Kieven_Covenant,09a_Commander_Kieven_Syndicate,,,,,,,,,,,,,,,,,
09a_Johannes,@09a_Johannes_title,@09a_Johannes,,09a_Johannes_Default,09a_Johannes_01,09a_Johannes_02,09a_Johannes_TalkTo,,,,,,,,,,,,,,,,
09a_Agent_Covenant_M,@09a_Agent_Covenant_title,@09a_Agent_Covenant,,09a_Agent_Covenant_Default,,,,,,,,,,,,,,,,,,,
09a_Agent_Covenant_F,@09a_Agent_Covenant_title,@09a_Agent_Covenant,,09a_Agent_Covenant_Default,,,,,,,,,,,,,,,,,,,
09a_Agent_Syndicate_M,@09a_Agent_Syndicate_title,@09a_Agent_Syndicate,,09a_Agent_Syndicate_Default,,,,,,,,,,,,,,,,,,,
09a_Agent_Syndicate_F,@09a_Agent_Syndicate_title,@09a_Agent_Syndicate,,09a_Agent_Syndicate_Default,,,,,,,,,,,,,,,,,,,
09a_Agent_Marauder_M,@09a_Agent_Marauder_title,@09a_Agent_Marauder,,09a_Agent_Marauder_Default,,,,,,,,,,,,,,,,,,,
09a_Agent_Marauder_F,@09a_Agent_Marauder_title,@09a_Agent_Marauder,,09a_Agent_Marauder_Default,,,,,,,,,,,,,,,,,,,
09a_Commander,@09a_Commander_title,@09a_Commander,,09a_Commander_NoFaction,09a_Commander_Marauder,09a_Commander_Covenant,09a_Commander_Syndicate,,,,,,,,,,,,,,,,
09a_Alchemist,@09a_Alchemist_title,@09a_Alchemist,,09a_Alchemist_NoFaction,09a_Alchemist_Syndicate,09a_Alchemist_Covenant,09a_Alchemist_Marauder,,,,,,,,,,,,,,,,
09a_Adjudicator,@09a_Adjudicator_title,@09a_Adjudicator,,09a_Adjudicator_NoFaction,09a_Adjudicator_Covenant,09a_Adjudicator_Syndicate,09a_Adjudicator_Marauder,,,,,,,,,,,,,,,,
09a_AbandonedList,@09a_AbandonedList_Title,@09a_AbandonedList,@09a_AbandonedList_Inc,09a_AbandonedList_Default,,,,,,,,,,,,,,,,,,,
09a_Riches_Note,@09a_Riches_Note_Title,@09a_Riches_Note,@09a_Riches_Note_Inc,09a_Riches_Note_Default,,,,,,,,,,,,,,,,,,,
09a_Ranger_EP_M,@09a_Ranger_EP_title,@09a_Ranger_EP,,09a_Ranger_EP_Default,,,,,,,,,,,,,,,,,,,
09a_Ranger_EP_F,@09a_Ranger_EP_title,@09a_Ranger_EP,,09a_Ranger_EP_Default,,,,,,,,,,,,,,,,,,,
09a_Engineer,@09a_Engineer_title,@09a_Engineer,,09a_Engineer_Default,,,,,,,,,,,,,,,,,,,
09a_Josephine_Rescue,@09a_Josephine_title,@09a_Josephine,,09a_Josephine_Default,09a_Josephine_Rescue_01,,,,,,,,,,,,,,,,,,
09a_Vachon_Rescue,@09a_Vachon_title,@09a_Vachon,,09a_Vachon_WC_Default,09a_Vachon_Rescue_01,,,,,,,,,,,,,,,,,,
09a_Zayden_Rescue,@09a_Sick_DruidC_Title,@09a_Sick_DruidC,,09a_Zayden_Default,09a_Zayden_Rescue_01,,,,,,,,,,,,,,,,,,
09a_EdithShackleton,@09a_EdithShackleton_Title,@09a_EdithShackleton,,09a_EdithShackleton_00,09a_EdithShackleton_01,09a_EdithShackleton_02,,,,,,,,,,,,,,,,,
09a_EdithShackleton_end,@09a_EdithShackleton_Title,@09a_EdithShackleton,,09a_EdithShackleton_00,09a_EdithShackleton_01,09a_EdithShackleton_02,,,,,,,,,,,,,,,,,
09a_Innkeep,@09a_Innkeep_Title,@09a_innkeep,,09a_Innkeep_default,,,,,,,,,,,,,,,,,,,
0922_Innkeep,@0922_Innkeep_Title,@0922_Innkeep,,0922_Innkeep_default,,,,,,,,,,,,,,,,,,,
09a_Trahern_SD_2,@09a_Trahern_title,@09a_Trahern,,09a_Trahern_SD_Default,,,,,,,,,,,,,,,,,,,
