NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
99G_Russo_02,@99G_Russo_title,@99G_Russo,,99G_Russo_00,99G_Russo_03,99G_Russo_04,99G_Russo_05,,,,,,,,,,,,,,,,
99G_Russo_03,@99G_Russo_title,@99G_Russo,,99G_Russo_00,99G_Russo_05,99G_Russo_06,99G_Russo_07,,,,,,,,,,,,,,,,
99G_Russo_04,@99G_Russo_title,@99G_Russo,,99G_Russo_00a,99G_Russo_08,99G_Russo_09,,,,,,,,,,,,,,,,,
99G_Russo_05,@99G_Russo_title,@99G_Russo,,99G_Russo_00a,99G_Russo_09,99G_Russo_10,99G_Russo_10_alt,99G_Russo_11,,,,,,,,,,,,,,,
99G_Russo_06,@99G_Russo_title,@99G_Russo,,99G_Russo_00a,99G_Russo_12,99G_Russo_13,,,,,,,,,,,,,,,,,
99G_Phaeris_01,@99G_Phaeris_title,@99G_Phaeris,,99G_Phaeris_00,99G_Phaeris_01,,,,,,,,,,,,,,,,,,
99G_Phaeris_02,@99G_Phaeris_title,@99G_Phaeris,,99G_Phaeris_00,99G_Phaeris_01,99G_Phaeris_02,99G_Phaeris_03,99G_Phaeris_04,,,,,,,,,,,,,,,
99G_Phaeris_03,@99G_Phaeris_title,@99G_Phaeris,,99G_Phaeris_00a,99G_Phaeris_05,99G_Phaeris_06,99G_Phaeris_07,99G_Phaeris_08,99G_Phaeris_08a,,,,,,,,,,,,,,
99G_Phaeris_04,@99G_Phaeris_title,@99G_Phaeris,,99G_Phaeris_00b,99G_Phaeris_08,99G_Phaeris_09,99G_Phaeris_09_alt,99G_Phaeris_10,99G_Phaeris_11,,,,,,,,,,,,,,
99G_Adiana_01,@99G_Adiana_title,@99G_Adiana,,99G_Adiana_00,99G_Adiana_01,99G_Adiana_02,,,,,,,,,,,,,,,,,
99G_Greenstalk_01,@99G_Greenstalk_title,@99G_Greenstalk,,99G_Greenstalk_00,,,,,,,,,,,,,,,,,,,
99G_Blueshell_01,@99G_Blueshell_title,@99G_Blueshell,,99G_Blueshell_00,,,,,,,,,,,,,,,,,,,
99G_Bonesplitter_01,@99G_Bonesplitter_title,@99G_Bonesplitter,,99G_Bonesplitter_00,,,,,,,,,,,,,,,,,,,
99G_Faceless_01,@99G_Faceless_title,@99G_Faceless,,99G_Faceless_00,,,,,,,,,,,,,,,,,,,
99G_Wu_01,@99G_Wu_title,@99G_Wu,,99G_Wu_00,,,,,,,,,,,,,,,,,,,
99G_Mei_01,@99G_Mei_title,@99G_Mei,,99G_Mei_00,,,,,,,,,,,,,,,,,,,
99G_Walker_01,@99G_Walker_title,@99G_Walker,,99G_Walker_00,,,,,,,,,,,,,,,,,,,
99G_Wayne_01,@99G_Wayne_title,@99G_Wayne,,99G_Wayne_00,,,,,,,,,,,,,,,,,,,
