ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
01_UrdaWW_p01_07,Linear_Objective,false,@01_Urda_Greet_07,,,,,S_introtosettlement,,,,,,,,,,,,,,,,,,,,,,,,,
01_GraceWW_Greet_01,Linear_Objective,true,@01_Grace_Greet_01_a,,,,,,,,06_pillageship_destroyer,06_pillageship_musketeer,06_pillageship_mystic,06_pillageship_occultist,06_pillageship_ranger,06_pillageship_soldier,06_pillageship_swordsman,06_pillageship,,,,,,,,,,,,,,,
01_GraceWW_Greet_02,Linear_Objective,false,@01_Grace_Greet_02_a,,,,,S_pillageship,,,06_recoveritems_destroyer,06_recoveritems_musketeer,06_recoveritems_mystic,06_recoveritems_occultist,06_recoveritems_ranger,06_recoveritems_soldier,06_recoveritems_swordsman,06_recoveritems,,,,,,,,,,,,,,,
01_GraceWW_Greet_03,Linear_Objective,false,@01_Grace_Greet_03_a,,,,,,06_demonstorm,06_demonstorm_02_TalkTo_Grace,,,,,,,,,,,01_Grace_Goodbye_WW,,,,,,,,,,,,
01_GraceWW_Greet_04,Linear_Objective,false,@01_Grace_Greet_04_a,,,,,S_demonstorm,,,,,,,,,,,,,,,,,,,,,,,,,
01_GraceMB_Greet_01,Linear_Objective,true,@01_Grace_Greet_01_a,,,,,,,,12_pillageship_destroyer,12_pillageship_musketeer,12_pillageship_mystic,12_pillageship_occultist,12_pillageship_ranger,12_pillageship_soldier,12_pillageship_swordsman,12_pillageship,,,,,,,,,,,,,,,
01_GraceMB_Greet_02,Linear_Objective,false,@01_Grace_Greet_02_a,,,,,S_pillageship_mb,,,12_recoveritems_destroyer,12_recoveritems_musketeer,12_recoveritems_mystic,12_recoveritems_occultist,12_recoveritems_ranger,12_recoveritems_soldier,12_recoveritems_swordsman,12_recoveritems,,,,,,,,,,,,,,,
01_GraceMB_Greet_03,Linear_Objective,false,@01_Grace_Greet_03_a,,,,,,12_demonstorm,12_demonstorm_02_TalkTo_Grace,,,,,,,,,,,01_Grace_Goodbye_MB,,,,,,,,,,,,
01_GraceMB_Greet_04,Linear_Objective,false,@01_Grace_Greet_04_a,,,,,S_demonstorm_mb,,,,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_00,Linear_Objective,true,@0425_Herbalist_Greet_00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01b,Linear_Objective,false,@0425_Herbalist_Greet_00_a,,,,,S_cave_cutscene,,,0625_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01d,Linear_Objective,false,@0425_Herbalist_Greet_00_a,,,,,S_cave_cutscene_MB,,,1225_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_02,Linear_Objective,false,@0425_Herbalist_Greet_01,,,,,S_truffles_ww,,,,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_02_MB,Linear_Objective,false,@0425_Herbalist_Greet_01,,,,,S_truffles_mb,,,,,,,,,,,,,,,,,,,,,,,,,
CaptainThorpe_01,Linear_Objective,true,@CaptainThorpe_Greet_01_a,,,,,,,,01_SoleSurvivor,,,,,,,,,,,,,,,,,,,,,,
