ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
1429_CultOfficer_06,Linear_Objective,false,@1429_06_DefaultDialogue,,,,,14_Quest_21,,,1427_0107_HerbalTea,,,,,,,,,,,,,,,,,,,,,,
1429_CultOfficer_07,Linear_Objective,false,@1429_07_DefaultDialogue_a,,,,,14_Quest_22,,,1427_0108_Wreathes,,,,,,,,,,,,,,,,,,,,,,
1429_CultOfficer_08,Linear_Objective,false,@1429_08_DefaultDialogue_a,,,,,14_Quest_23,,,1427_0109_WasteNot,,,,,,,,,,,,,,,,,,,,,,
1429_CultOfficer_08_TaskTopic,Linear_Objective,false,@1429_08_TaskTopic_DefaultDialogue_a,,,,,,1427_0109_WasteNot,1427_0109_03_TalkTo_CultOfficer,,,,,,,,,,,1427_0109_TalkTo_CultOfficer_Gold,,,,,,,,,,,,
1429_CultOfficer_09,Linear_Objective,false,@1429_09_DefaultDialogue,,,,,14_Quest_24,,,,,,,,,,,,,,,,,,,,,,,,,
1429_CultOfficer_10,Linear_Objective,false,@1429_10_DefaultDialogue_a,,,,,14_Quest_25,,,,,,,,,,,,,,,,,,,,,,,,,
1430_CultLeader_00_INIT,Linear_Objective,true,@1430_00_DefaultDialogue,,,,,,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1430_CultLeader_01,Linear_Objective,false,@1430_01_DefaultDialogue,,,,,14_Quest_17,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1430_CultLeader_02,Linear_Objective,false,@1430_03_DefaultDialogue_a,,,,,14_Quest_20,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1430_CultLeader_03,Linear_Objective,false,@1430_02_DefaultDialogue_a,,,,,14_Quest_20,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1430_CultLeader_04,Linear_Objective,false,@1430_04_DefaultDialogue_a,,,,,14_Quest_21,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1430_CultLeader_05,Linear_Objective,false,@1430_05_DefaultDialogue_a,,,,,14_Quest_24,,,,,,,,,,,,,1430_CultLeader_HighSage,1430_CultLeader_AboutCult,1430_CultLeader_AboutMask,,,,,,,,,,
1436_Cultist_Generic_01_00_INIT,Linear_Objective,true,@1436_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436_Cultist_Generic_01_01_TaskTopic,Linear_Objective,false,@1436_01_DefaultDialogue,,,,,,1427_0101_JoinedACult,1427_0101_02a_TalkToCultist01,,,,,,,,,,,1427_0101_TalkTo_Cultist01,,,,,,,,,,,,
1436_Cultist_Generic_01_02,Linear_Objective,false,@1436_02_DefaultDialogue_a,,,,,14_Quest_20,,,,,,,,,,,,,,,,,,,,,,,,,
1436_Cultist_Generic_01_03,Linear_Objective,false,@1436_03_DefaultDialogue,,,,,14_Quest_21,,,,,,,,,,,,,,,,,,,,,,,,,
1436_Cultist_Generic_01_04,Linear_Objective,false,@1436_04_DefaultDialogue,,,,,14_Quest_22,,,,,,,,,,,,,,,,,,,,,,,,,
1437_Cultist_Generic_02_00_INIT,Linear_Objective,true,@1437_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437_Cultist_Generic_02_01_TaskTopic,Linear_Objective,false,@1437_01_DefaultDialogue_a,,,,,,1427_0101_JoinedACult,1427_0101_02b_TalkToCultist02,,,,,,,,,,,1427_0101_TalkTo_Cultist02,,,,,,,,,,,,
1437_Cultist_Generic_02_02,Linear_Objective,false,@1437_02_DefaultDialogue_a,,,,,14_Quest_20,,,,,,,,,,,,,,,,,,,,,,,,,
1437_Cultist_Generic_02_03,Linear_Objective,false,@1437_03_DefaultDialogue_a,,,,,14_Quest_21,,,,,,,,,,,,,,,,,,,,,,,,,
1437_Cultist_Generic_02_04,Linear_Objective,false,@1437_04_DefaultDialogue,,,,,14_Quest_22,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_00_INIT,Linear_Objective,true,@1438_00_DefaultDialogue_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_01_TaskTopic,Linear_Objective,false,@1438_01_DefaultDialogue,,,,,,1427_0101_JoinedACult,1427_0101_02c_TalkToCultist03,,,,,,,,,,,1427_0101_TalkTo_Cultist03,,,,,,,,,,,,
1438_Cultist_Generic_03_02,Linear_Objective,false,@1438_02_DefaultDialogue_a,,,,,14_Quest_20,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_03,Linear_Objective,false,@1438_03_DefaultDialogue,,,,,14_Quest_21,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_04,Linear_Objective,false,@1438_04_DefaultDialogue,,,,,14_Quest_22,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_05,Linear_Objective,false,@1438_05_DefaultDialogue,,,,,14_Quest_23,,,,,,,,,,,,,,,,,,,,,,,,,
1438_Cultist_Generic_03_05_A,Linear_Objective,false,@1438_05_DefaultDialogue,,,,,14_Quest_22,,,,,,,,,,,,,,,,,,,,,,,,,
1439_Oath_Object_00_INIT,Linear_Objective,true,@1439_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439_Oath_Object_01,Linear_Objective,false,@1439_01_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439_Oath_Object_01_TaskTopic,Linear_Objective,false,@1439_01_DefaultDialogue,,,,,,1427_0104_Oath,1427_0104_02_TakeOath,,,,,,,,,,,1427_0102_TalkTo_Oath,,,,,,,,,,,,
1432_Homesteader_00_INIT,Linear_Objective,true,@1432_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432_Homesteader_01,Linear_Objective,false,@1432_01_DefaultDialogue,,,,,99E_MSQ_04 || 99_MSQ_56,,,1432_0101_Medicine,,,,,,,,,,,,,,,,,,,,,,
1432_Homesteader_02,Linear_Objective,false,@1432_02_DefaultDialogue_a,,,,,14_Quest_30,,,1432_0102_DryadThieves,,,,,,,,,,,,,,,,,,,,,,
1432_Homesteader_03,Linear_Objective,false,@1432_03_DefaultDialogue,,,,,14_Quest_31,,,1432_0103_LostDog,,,,,,,,,,,,,,,,,,,,,,
1432_Homesteader_04,Linear_Objective,false,@1432_04_DefaultDialogue,,,,,14_Quest_32,,,,,,,,,,,,,,,,,,,,,,,,,
1432_Homesteader_05,Linear_Objective,false,@1432_05_DefaultDialogue_a,,,,,14_Quest_33,,,,,,,,,,,,,,,,,,,,,,,,,
1433_AEDog_00_INIT,Linear_Objective,true,@1433_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433_AEDog_01,Linear_Objective,false,@1433_01_DefaultDialogue,,,,,14_Quest_30,,,,,,,,,,,,,,,,,,,,,,,,,
1433_AEDog_02,Linear_Objective,false,@1433_02_DefaultDialogue,,,,,14_Quest_31,,,,,,,,,,,,,,,,,,,,,,,,,
1433_AEDog_03,Linear_Objective,false,@1433_03_DefaultDialogue,,,,,14_Quest_32,,,1432_0104_FoundDog,,,,,,,,,,,,,,,,,,,,,,
1433_AEDog_04,Linear_Objective,false,@1433_04_DefaultDialogue,,,,,14_Quest_33,,,,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_00_INIT,Linear_Objective,true,@1434_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_01,Linear_Objective,false,@1434_01_DefaultDialogue,,,,,99E_MSQ_09 || 99_MSQ_56,,,1434_0101_DestroyBlooms,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_02,Linear_Objective,false,@1434_02_DefaultDialogue_a,,,,,14_Quest_37,,,1434_0102_ClearPath,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_03,Linear_Objective,false,@1434_03_DefaultDialogue,,,,,14_Quest_38,,,1434_0103_Pyre,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_04_A,Linear_Objective,false,@1434_04_A_DefaultDialogue,,,,,14_Quest_39,,,,,,,,,,,,,,,,,,,,,,,,,
1434_SirenRanger_04,Linear_Objective,false,@1434_04_DefaultDialogue,,,,,14_Quest_36 && 14_Quest_39,,,1434_0104_OutOfHisMisery,,,,,,,,,,,,,,,,,,,,,,
1435_SirenDryad_00_INIT,Linear_Objective,true,@1435_00_DefaultDialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435_SirenDryad_01,Linear_Objective,false,@1435_01_DefaultDialogue,,,,,14_Quest_37 && 14_Quest_30,,,1435_0101_PutItBack,,,,,,,,,,,,,,,,,,,,,,
1435_SirenDryad_02,Linear_Objective,false,@1435_02_DefaultDialogue,,,,,14_Quest_34,,,1435_0102_PopBlossoms,,,,,,,,,,,,,,,,,,,,,,
1435_SirenDryad_03,Linear_Objective,false,@1435_03_DefaultDialogue,,,,,14_Quest_35,,,1435_0103_WayUpHigh,,,,,,,,,,,,,,,,,,,,,,
1435_SirenDryad_03_B,Linear_Objective,false,@1435_03_B_DefaultDialogue,,,,,14_Quest_36,,,,,,,,,,,,,,,,,,,,,,,,,
1434_SirenDryad_04_TaskTopic,Linear_Objective,false,@1435_04_TaskTopic_DefaultDialogue,,,,,,1434_0104_OutOfHisMisery,1434_0104_01b_TalkTo_Hedera,,,,,,,,,,,1434_0104_TalkTo_Dryad,,,,,,,,,,,,
1435_SirenDryad_05,Linear_Objective,false,@1435_05_DefaultDialogue_a,,,,,14_Quest_40,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Milosh,Linear_Objective,true,@14_00_Milosh_DefaultDialog,,,,,,,,,,,,,,,,,,14_Milosh_T1,,,,,,,,,,,,
14_00_Andeolus,Linear_Objective,true,@14_00_Andeolus_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Joan,Linear_Objective,true,@14_00_Joan_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Tello,Linear_Objective,true,@14_00_Tello_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Babak,Linear_Objective,true,@14_00_Babak_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Zhao,Linear_Objective,true,@14_00_Zhao_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Yadira,Linear_Objective,true,@14_00_Yadira_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Zorzi,Linear_Objective,true,@14_00_Zorzi_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Faramarz,Linear_Objective,true,@14_00_Faramarz_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Yazdan,Linear_Objective,true,@14_00_Yazdan_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Eva,Linear_Objective,true,@14_00_Eva_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Gwen,Linear_Objective,true,@14_00_Gwen_DefaultDialog_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Roger,Linear_Objective,true,@14_00_Roger_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Walter,Linear_Objective,true,@14_00_Walter_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_00_Abiathar,Linear_Objective,true,@14_00_Abiathar_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_01_Abiathar,Linear_Objective,false,@14_00_Abiathar_DefaultDialog,,,,,99D_MSQ_10 || 99_MSQ_56,,,14_SQ_PioneerLament,,,,,,,,,,,,,,,,,,,,,,
14_00_Nerezza,Linear_Objective,true,@14_00_Nerezza_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_01_Nerezza,Linear_Objective,false,@14_00_Nerezza_DefaultDialog,,,,,99E_MSQ_04 || 99_MSQ_56,,,14_SQ_ArtSuffer,,,,,,,,,,,,,,,,,,,,,,
14_00_Aife,Linear_Objective,true,@14_00_Aife_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_01_Aife,Linear_Objective,false,@14_00_Aife_DefaultDialog,,,,,99D_MSQ_10 || 99_MSQ_56,,,14_SQ_HeartHate,,,,,,,,,,,,,,,,,,,,,,
14_Antara_00,Linear_Objective,true,@NPC_P1_Antara_00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_Antara_01,Linear_Objective,false,@NPC_P1_Antara_01_a,,,,,99E_MSQ_02 || 99_MSQ_56,,,14_SQ_04_AvernalWater,,,,,,,,,,,,,,,,,,,,,,
14_Antara_02,Linear_Objective,false,@NPC_P1_Antara_02_a,,,,,14_SQ_04,,,14_SQ_05_NimueFriends,,,,,,,,,,,,,,,,,,,,,,
14_Antara_03,Linear_Objective,false,@NPC_P1_Antara_03,,,,,14_SQ_05,,,,,,,,,,,,,14_Antara_T1,14_Antara_T2,,,,,,,,,,,
14_Wolcott_00,Linear_Objective,true,@NPC_P1_Wolcott_00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_Wolcott_01,Linear_Objective,false,@NPC_P1_Wolcott_01_a,,,,,,14_SQ_06_SylphidDyes,14_SQ_06_SylphidDyes_TalkToWolcott,,,,,,,,,,,14_Wolcott_T1,,,,,,,,,,,,
14_Wolcott_02,Linear_Objective,false,@NPC_P1_Wolcott_02_a,,,,,14_SQ_06,,,,,,,,,,,,,,,,,,,,,,,,,
14_WolcottPainting_00,Linear_Objective,true,@NPC_P1_WolcottPainting_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14_WolcottPainting_01,Linear_Objective,false,@NPC_P1_WolcottPainting_01,,,,,99E_MSQ_04 || 99_MSQ_56,,,14_SQ_06_SylphidDyes,,,,,,,,,,,,,,,,,,,,,,
