ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
12_01_YoungeGeiser,Linear_Objective,false,@12A_MSQ_17_LochnirsNotes_TalkTo_Start,,,,,12A_MSQ_17_LochnirsNotes,12A_MSQ_17_LochnirsNotes_TalkYounge,,,,,,,,,,,12A_MSQ_17_YoungeGeiser,,,,,,,,,,,,
12_02_YoungeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_02_YoungeGeiser,,,,12A_Geiser17,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_PercillaWallen,Linear_Objective,true,@NPC_DefaultDialogue_00_PercillaWallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_01_PercillaWallen,,,,12A_MSQ_19,,,12A_MSQ_20_CollectCrown,,,,,,,,,,,,,,,,,,,,,,
12_02_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_02_PercillaWallen,,,,12A_MSQ_20,,,12A_MSQ_21_FindGrace,,,,,,,,,,,,,,,,,,,,,,
12_03_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_03_PercillaWallen,,,,12A_MSQ_21,,,,,,,,,,,,,,,,,,,,,,,,,
12_04_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_04_PercillaWallen,,,,12A_MSQ_22,,,12A_MSQ_23_ToTower,,,,,,,,,,,,,,,,,,,,,,
12_05_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_05_PercillaWallen,,,,12A_MSQ_23,,,12A_MSQ_24_DefeatGawain,,,,,,,,,,,,,,,,,,,,,,
12_06_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_06_PercillaWallen,,,,12A_MSQ_24,,,12A_MSQ_25_CrownRegent,,,,,,,,,,,,,,,,,,,,,,
12_07_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_07_PercillaWallen,,,,12A_MSQ_25,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_FionaMurphy,Linear_Objective,true,@NPC_DefaultDialogue_00_FionaMurphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_FionaMurphy,Linear_Objective,false,@NPC_DefaultDialogue_01_FionaMurphy,,,,12A_MSQ_04,,,12A_Side_01_PlaceFlowers,,,,,,,,,,,,,,,,,,,,,,
12_02_FionaMurphy,Linear_Objective,false,@NPC_DefaultDialogue_02_FionaMurphy,,,,12A_Side_01,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_EddaYonkers,Linear_Objective,true,@NPC_DefaultDialogue_00_EddaYonkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_EddaYonkers,Linear_Objective,false,@NPC_DefaultDialogue_01_EddaYonkers,,,,12A_MSQ_04,,,12A_Side_02_GatherGift,,,,,,,,,,,,,,,,,,,,,,
12_02_EddaYonkers,Linear_Objective,false,@NPC_DefaultDialogue_02_EddaYonkers,,,,12A_Side_02,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_CemalQadir,Linear_Objective,true,@NPC_DefaultDialogue_00_CemalQadir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_01_CemalQadir,,,,12A_MSQ_04,,,12A_Side_03_CollectPicks,,,,,,,,,,,,,,,,,,,,,,
12_02_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_02_CemalQadir,,,,12A_Side_03,,,12A_Side_15_CollectResources,,,,,,,,,,,,,,,,,,,,,,
12_03_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_03_CemalQadir,,,,12A_Side_15,,,12A_Side_16_ToGoodUse,,,,,,,,,,,,,,,,,,,,,,
12_04_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_04_CemalQadir,,,,12A_Side_16,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_AsheDubois,Linear_Objective,true,@NPC_DefaultDialogue_00_AsheDubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_01_AsheDubois,,,,12A_MSQ_12,,,12A_Side_04_ExplodeBarrels,,,,,,,,,,,,,,,,,,,,,,
12_02_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_02_AsheDubois,,,,12A_Side_04,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_03_AsheDubois,,,,,12A_Side_12_KnightsCrest,12A_Side_12_KnightsCrest_GoToAshe,,,,,,,,,,,,,,,,,,,,,,,
12_00_HugoMolina,Linear_Objective,true,@NPC_DefaultDialogue_00_HugoMolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_01_HugoMolina,,,,12A_MSQ_16,,,12A_Side_05_ArtifactShards,,,,,,,,,,,,,,,,,,,,,,
12_02_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_02_HugoMolina,,,,12A_Side_05,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_03_HugoMolina,,,,12A_MSQ_21,,,12A_Side_10_BreakCurse,,,,,,,,,,,,,,,,,,,,,,
12_04_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_04_HugoMolina,,,,12A_Side_10,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_OldeGeiser,Linear_Objective,true,@NPC_DefaultDialogue_00_OldeGeiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_OldeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_01_OldeGeiser,,,,12A_MSQ_16,,,12A_Side_06_GatherJewels,,,,,,,,,,,,,,,,,,,,,,
12_02_OldeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_02_OldeGeiser,,,,12A_Side_06,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_NabiJeong,Linear_Objective,true,@NPC_DefaultDialogue_00_NabiJeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_04_NabiJeong,Linear_Objective,false,@NPC_DefaultDialogue_01_NabiJeong,,,,12A_MSQ_19,,,12A_Side_07_ForgeRing,,,,,,,,,,,,,,,,,,,,,,
12_05_NabiJeong,Linear_Objective,false,@NPC_DefaultDialogue_02_NabiJeong,,,,12A_Side_07,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_HamzaKillic,Linear_Objective,true,@NPC_DefaultDialogue_00_HamzaKillic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_HamzaKillic,Linear_Objective,false,@NPC_DefaultDialogue_01_HamzaKillic,,,,12A_MSQ_19,,,12A_Side_08_GatherFangs,,,,,,,,,,,,,,,,,,,,,,
12_02_HamzaKillic,Linear_Objective,false,@NPC_DefaultDialogue_02_HamzaKillic,,,,12A_Side_08,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_OliviaBarovier,Linear_Objective,true,@NPC_DefaultDialogue_00_OliviaBarovier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_OliviaBarovier,Linear_Objective,false,@NPC_DefaultDialogue_01_OliviaBarovier,,,,12A_MSQ_19,,,12A_Side_09_CollectGlass,,,,,,,,,,,,,,,,,,,,,,
12_02_OliviaBarovier,Linear_Objective,false,@NPC_DefaultDialogue_02_OliviaBarovier,,,,12A_Side_09,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_DayoMusa,Linear_Objective,true,@NPC_DefaultDialogue_00_DayoMusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_DayoMusa,Linear_Objective,false,@NPC_DefaultDialogue_02_DayoMusa,,,,12A_Side_11,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_JeongIseul,Linear_Objective,true,@NPC_DefaultDialogue_00_JeongIseul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_JeongIseul,Linear_Objective,false,@12A_Side_07_ForgeRing_TalkTo_Start,,,,,12A_Side_07_ForgeRing,12A_Side_07_ForgeRing_TalkToIseul,,,,,,,,,,,,,,,,,,,,,,,
12_00_ShaeGarcia,Linear_Objective,true,@NPC_DefaultDialogue_00_ShaeGarcia,,,,,,,,,,,,,,,,,12A_Shae,,,,,,,,,,,,
12_00_DonQuixolay,Linear_Objective,true,@NPC_DefaultDialogue_00_DonQuixolay,,,,,,,,,,,,,,,,,12A_Don,,,,,,,,,,,,
12_00_GeertieLother,Linear_Objective,true,@NPC_DefaultDialogue_00_GeertieLother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_01_GeertieLother,,,,12A_MSQ_04,,,12A_Side_13_DevilHoney,,,,,,,,,,,,,,,,,,,,,,
12_02_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_02_GeertieLother,,,,12A_Side_13,,,12A_Side_14_CollectWine,,,,,,,,,,,,,,,,,,,,,,
12_03_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_03_GeertieLother,,,,12A_Side_14,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_ShazaanCortis,Linear_Objective,true,@NPC_DefaultDialogue_00_ShazaanCortis,,,,,,,,,,,,,,,,,12A_Shazaan,,,,,,,,,,,,
12_00_TomiraDudek,Linear_Objective,true,@NPC_DefaultDialogue_00_TomiraDudek,,,,,,,,,,,,,,,,,12A_Tomira,,,,,,,,,,,,
12_00_ChanduIyer,Linear_Objective,true,@NPC_DefaultDialogue_00_ChanduIyer,,,,,,,,,,,,,,,,,12A_Chandu,,,,,,,,,,,,
12_00_KnightsDecree,Linear_Objective,true,@npc_defaultdialogue_04_ashedubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_KnightsDecree,Linear_Objective,false,@npc_defaultdialogue_04_ashedubois,,,,12A_MSQ_23,,,12A_Side_12_KnightsCrest,,,,,,,,,,,,,,,,,,,,,,
12_00_ClericLetter,Linear_Objective,true,@npc_defaultdialogue_01_dayomusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_ClericLetter,Linear_Objective,false,@npc_defaultdialogue_01_dayomusa,,,,12A_MSQ_20,,,12A_Side_11_ClericAmulets,,,,,,,,,,,,,,,,,,,,,,
12_00_AdjudicatorOwgan,Linear_Objective,true,@npc_defaultdialogue_1209_00_adjudicator_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_04_Adjudicator,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_05_Adjudicator,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_06a_Adjudicator,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
12_04_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_06a_Adjudicator,Covenant,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
12_00_AlchemistTuit,Linear_Objective,true,@npc_defaultdialogue_1208_00_alchemist_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_01_Alchemist,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_02_Alchemist,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_03_Alchemist,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
12_04_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_03_Alchemist,Syndicate,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
12_00_CommanderPurcell,Linear_Objective,true,@NPC_DefaultDialogue_12_00_Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_CommanderPurcell,Linear_Objective,false,@NPC_DefaultDialogue_12_01_Commander,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_CommanderPurcell,Linear_Objective,false,@NPC_DefaultDialogue_12_02_Commander,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_CommanderPurcell,Linear_Objective,false,@NPC_DefaultDialogue_12_03_Commander,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
12_04_CommanderPurcell,Linear_Objective,false,@NPC_DefaultDialogue_12_03_Commander,Marauder,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1222_00_Innkeep,Linear_Objective,true,@1222_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
1222_03_Innkeep,Linear_Objective,false,@1222_03_Innkeep,,,25,,,,,,,,,,,,,,1222_Innkeep_WhereNow,,,,,,,,,,Inn,,
1222_04_Innkeep,Linear_Objective,false,@1222_04_Innkeep,,,35,,,,,,,,,,,,,,1222_Innkeep_WhyHouse,,,,,,,,,,Inn,,
1223_00_Fisher,Linear_Objective,true,@1223_00_Fisher_DefaultDialog,,,,,,,,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1223_01_Fisher,Linear_Objective,false,@1223_01_Fisher_DefaultDialog,,,,FishingQuest_04,,,1223_0101_FQ05,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1223_02_Fisher,Linear_Objective,false,@1223_02_Fisher_DefaultDialog,,,,FishingQuest_05,,,,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1225_00_Giacomo,Linear_Objective,true,@1225_00_Giacomo_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225_01a_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,12A_MSQ_25,,,1225_0101_downpayment_MB,,,,,,,,,,,,,,,,,,,,,,
1225_01b_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_FL,,,,,,,,,,,,,,,,,,,,,,
1225_01c_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_EF,,,,,,,,,,,,,,,,,,,,,,
1225_01d_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,06A_MSQ_20,,,1225_0101_downpayment_WW,,,,,,,,,,,,,,,,,,,,,,
1225_02_Giacomo,Linear_Objective,false,@1225_02_Giacomo_DefaultDialog,,,,S_downpayment,,,1225_0201_majorpurchase,,,,,,,,,,1225_Giacomo_HousingGeneral,,,,,,,,,,,,
1225_03_Giacomo,Linear_Objective,false,@1225_03_Giacomo_DefaultDialog,,,,12_Quest_Housing_2,,,1225_0301_insuringinvestmentA,,,,,,,,,,1225_Giacomo_HousingGeneral,,,,,,,,,,,,
