ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0402_05_Magistrate,Linear_Objective,false,@0409_0103_timetochoose_incomplete,,,,S_timetochoose_accepted,,,,,,,,,,,,,,,,,,,,,,,,,
0402_06_Magistrate,Linear_Objective,false,@NPC_DefaultDialogue_0402_06_Magistrate,,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0402_07_Magistrate,Linear_Objective,false,@NPC_DefaultDialogue_0402_07_Magistrate,,,,S_factionhandoff,,,0410_0406_TopOfArcturus,,,,,,,,,,,,,,,,,,,,,,
0402_08_Magistrate,Linear_Objective,false,@NPC_DefaultDialogue_0402_08_Magistrate,,,,04_Quest_06,,,0402_0413_Renee,0402_0401_EnemyOfMyEnemy,0402_0502_Tainting,,,,,,,,,,,,,,,,,,,,
0403_00_Survivalist,Linear_Objective,true,@NPC_DefaultDialogue_0403_00_Survivalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0403_01_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_01_Survivalist,,,,S_campingunlock,,,0403_0201_survivalistquest,0403_0201_survivalistquest_V2,,,,,,,,,Survivalist0403_01,,,,,,,,,,,,
0403_02_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_02_Survivalist,,,,S_magistratequest,,,0403_0202_returntomagistrate,,,,,,,,,,,,,,,,,,,,,,
0403_03_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_03_Survivalist,,,,S_factionhandoff,,,0410_0407_OpeningSupply,,,,,,,,,,,,,,,,,,,,,,
0403_04_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_04_Survivalist,,,,04_Quest_08,,,0405_0404_ArtificersQuarry,0410_0407_OpeningSupply,,,,,,,,,,,,,,,,,,,,,
0403_05_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_05_Survivalist,,,,04_Quest_17,,,0405_0404_ArtificersQuarry,0410_0407_OpeningSupply,,,,,,,,,,,,,,,,,,,,,
0403_06_Survivalist,Linear_Objective,false,@NPC_DefaultDialogue_0403_06_Survivalist,,,,04_Quest_16,,,0405_0404_ArtificersQuarry,0410_0407_OpeningSupply,,,,,,,,,,,,,,,,,,,,,
0405_00_Artificer,Linear_Objective,true,@NPC_DefaultDialogue_0405_00_Artificer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0405_01_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_01_Artificer,,,,S_introtoartificer,,,0405_0101_craftforartificer,,,,,,,,,,,,,,,,,,,,,,
0405_02_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_02_Artificer,,,,S_craftforartificer,,,0405_0102_campingunlock,,,,,,,,,,,,,,,,,,,,,,
0405_03_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_03_Artificer,,,,S_factionhandoff,,,0410_0408_Reclaiming,,,,,,,,,,,,,,,,,,,,,,
0405_04_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_04_Artificer,,,,04_Quest_08,,,0405_0415_Ebenrock,,,,,,,,,,,,,,,,,,,,,,
0405_05_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_05_Artificer,,,,04_Quest_04,,,0405_0415_Ebenrock,0404_0403_WhatCameBefore,,,,,,,,,,,,,,,,,,,,,
0405_06_Artificer,Linear_Objective,false,@NPC_DefaultDialogue_0405_06_Artificer,,,,04_Quest_03,,,0405_0415_Ebenrock,,,,,,,,,,,,,,,,,,,,,,
0410_00_Barkeep,Linear_Objective,true,@0410_00_Barkeep_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0410_01_Barkeep,Linear_Objective,false,@0410_01_Barkeep_DefaultDialog,,,,S_encroachingcorruption,,,0410_0414_Rabbit,,,,,,,,,,,,,,,,,,,,,,
0410_02_Barkeep,Linear_Objective,false,@0410_02_Barkeep_DefaultDialog,,,,04_Quest_15,,,,,,,,,,,,,,,,,,,,,,,,,
0411_00_Stranger,Linear_Objective,true,@0411_00_Stranger_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411_01_Stranger,Linear_Objective,false,@0411_01_Stranger_DefaultDialog,,,,04_Quest_06,,,0403_0405_AncientProblems,,,,,,,,,,,,,,,,,,,,,,
0411_02_Stranger,Linear_Objective,false,@0411_02_Stranger_DefaultDialog,,,,04_Quest_05,,,0411_0409_StarsAsOurGuide,,,,,,,,,,,,,,,,,,,,,,
0411_03_Stranger,Linear_Objective,false,@0411_03_Stranger_DefaultDialog,,,,04_Quest_09,,,0411_0410_UnderStars,,,,,,,,,,,,,,,,,,,,,,
0411_04_Stranger,Linear_Objective,false,@0411_04_Stranger_DefaultDialog,,,,04_Quest_10,,,0411_0411_LedByStars,,,,,,,,,,,,,,,,,,,,,,
0411_05_Stranger,Linear_Objective,false,@0411_05_Stranger_DefaultDialog,,,,04_Quest_11,,,0411_0101_Constellation,,,,,,,,,,,,,,,,,,,,,,
0411_06_Stranger,Linear_Objective,false,@0411_06_Stranger_DefaultDialog,,,,04_Quest_12,,,0411_0412_Center,,,,,,,,,,,,,,,,,,,,,,
0411_07_Stranger,Linear_Objective,false,@0411_07_Stranger_DefaultDialog,,,,04_Quest_13,,,,,,,,,,,,,,,,,,,,,,,,,
0411_08_Stranger,Linear_Objective,false,@0411_08_Stranger_DefaultDialog,,,23,04_Quest_13,,,0411_0413_Amrine,,,,,,,,,,,,,,,,,,,,,,
0411_09_Stranger,Linear_Objective,false,@0411_09_Stranger_DefaultDialog,,,33,04_Quest_18,,,0411_0414_Shattered,,,,,,,,,,,,,,,,,,,,,,
0411_10_Stranger,Linear_Objective,false,@0411_10_Stranger_DefaultDialog,,,,04_Quest_19,,,,,,,,,,,,,,,,,,,,,,,,,
0407_00_Commander,Linear_Objective,true,@NPC_DefaultDialogue_0407_00_Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0407_01_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_01_Commander,,,,S_introtoallfactions_accepted,,,,,,,,,,,,,0402_Marauder_talk,,,,,,,,,,,,
0407_02_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_02_Commander,,,,S_introtomarauders,,,,,,,,,,,,,,,,,,,,,,,,,
0407_03_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_03_Commander,,,,S_timetochoose_accepted,,,,,,,,,,,,,,,,,,,,,,,Faction_Selection,,
0407_04_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_04_Commander,Syndicate,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0407_05_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_05_Commander,Covenant,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0407_06_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_06_Commander,Marauder,,,S_timetochoose,,,0407_0101_marauderquest1,,,,,,,,,,,,,,,,,,,,,,
0407_07_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_07_Commander,Marauder,,,S_marauderquest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0407_08_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_07_Commander,Marauder,,60,S_marauderquest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0408_00_Alchemist,Linear_Objective,true,@NPC_DefaultDialogue_0408_00_Alchemist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0408_01_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_01_Alchemist,,,,S_introtoallfactions_accepted,,,,,,,,,,,,,0402_Syndicate_talk,,,,,,,,,,,,
0408_02_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_02_Alchemist,,,,S_introtosyndicate,,,,,,,,,,,,,,,,,,,,,,,,,
0408_03_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_03_Alchemist,,,,S_timetochoose_accepted,,,,,,,,,,,,,,,,,,,,,,,Faction_Selection,,
0408_04_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_04_Alchemist,Marauder,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0408_05_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_05_Alchemist,Covenant,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0408_06_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_06_Alchemist,Syndicate,,,S_timetochoose,,,0408_0101_syndicatequest1,,,,,,,,,,,,,,,,,,,,,,
0408_07_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_07_Alchemist,Syndicate,,,S_syndicatequest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0408_08_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_07_Alchemist,Syndicate,,60,S_syndicatequest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0409_00_Adjudicator,Linear_Objective,true,@NPC_DefaultDialogue_0409_00_Adjudicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0409_01_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_01_Adjudicator,,,,S_introtoallfactions_accepted,,,,,,,,,,,,,0402_Covenant_talk,,,,,,,,,,,,
0409_02_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_02_Adjudicator,,,,S_introtocovenant,,,,,,,,,,,,,,,,,,,,,,,,,
0409_03_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_03_Adjudicator,,,,S_timetochoose_accepted,,,,,,,,,,,,,,,,,,,,,,,Faction_Selection,,
0409_04_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_04_Adjudicator,Marauder,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0409_05_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_05_Adjudicator,Syndicate,,,S_timetochoose,,,,,,,,,,,,,,,,,,,,,,,,,
0409_06_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_06_Adjudicator,Covenant,,,S_timetochoose,,,0409_0101_covenantquest1,,,,,,,,,,,,,,,,,,,,,,
0409_07_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_07_Adjudicator,Covenant,,,S_covenantquest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0409_08_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_07_Adjudicator,Covenant,,60,S_covenantquest1,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0422_00_Innkeep,Linear_Objective,true,@0422_00_Innkeep_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0422_01_Innkeep,Linear_Objective,false,@0422_01_Innkeep_DefaultDialog,,,,S_encroachingcorruption,,,0422_1501_intrototravel,,,,,,,,,,,,,,,,,,,,Inn,,
0422_02_Innkeep,Linear_Objective,false,@0422_02_Innkeep_DefaultDialog,,,,S_returntravel,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0422_03_Innkeep,Linear_Objective,false,@0422_03_Innkeep_DefaultDialog,,,25,,,,0422_1501_intrototravel,,,,,,,,,,0422_Innkeep_WhereNow,,,,,,,,,,Inn,,
0422_04_Innkeep,Linear_Objective,false,@0422_04_Innkeep_DefaultDialog,,,35,,,,0422_1501_intrototravel,,,,,,,,,,0422_Innkeep_WhyHouse,,,,,,,,,,Inn,,
0423_00_Fisher,Linear_Objective,true,@0423_00_Fisher_DefaultDialog,,,,,,,,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0423_01_Fisher,Linear_Objective,false,@0423_01_Fisher_DefaultDialog,,,,FishingQuest_02,,,0423_0101_FQ03,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0423_02_Fisher,Linear_Objective,false,@0423_02_Fisher_DefaultDialog,,,,FishingQuest_03,,,,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0425_Herbalist_00,Linear_Objective,true,@0425_Herbalist_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01a,Linear_Objective,false,@0425_Herbalist_Greet_00,,,,BeachStart_Everfall,,,0425_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01b,Linear_Objective,false,@0425_Herbalist_Greet_00,,,,BeachStart_Windsward,,,0625_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01c,Linear_Objective,false,@0425_Herbalist_Greet_00,,,,BeachStart_FirstLight,,,0925_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_01d,Linear_Objective,false,@0425_Herbalist_Greet_00,,,,BeachStart_Monarchs,,,1225_0101_truffles,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_02,Linear_Objective,false,@0425_Herbalist_Greet_01,,,,S_truffles,,,,,,,,,,,,,,,,,,,,,,,,,
