ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
08_03_ArtificerLong,Linear_Objective,0,@08_SQ_ER_CleanseShrine_ArtificerLong_start_Greet,,,,,99F_MSQ_08 && 08a_Quest_09,,,08a05_08a06_ShrineCleansing,,,,,,,,,,,,,,,,,,,,,,
08_05_ArtificerLong,Linear_Objective,0,@08_SQ_ArtificerLong_Greet_02,,,,,08a_Quest_06,,,,,,,,,,,,,,,,,,,,,,,,,
08_06_ArtificerLong,Linear_Objective,0,@08_SQ_ER_DisruptMeeting_ArtificerLong_start_Greet,,,,,99F_MSQ_09 && 08a_Quest_06,,,08a05_08a13_SkysongsEnd,,,,,,,,,,,,,,,,,,,,,,
08_07_ArtificerLong,Linear_Objective,0,@08_SQ_ArtificerLong_Greet_03,,,,,08a_Quest_13,,,,,,,,,,,,,,,,,,,,,,,,,
0829_00_Enlai,Linear_Objective,1,@08_SQ_Enlai_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0829_01_Enlai,Linear_Objective,0,@08_SQ_ER_GetPawFromClaw_Enlai_start_Greet,,,,,99F_MSQ_08,,,0829_0801_LuckyRed,,,,,,,,,,,,,,,,,,,,,,
0829_02_Enlai,Linear_Objective,0,@08_SQ_Enlai_Greet_01,,,,,08_Quest_16,,,,,,,,,,,,,,,,,,,,,,,,,
0829_03_Enlai,Linear_Objective,0,@08_SQ_ER_GetStringFromCorrupted_Enlai_start_Greet,,,,,08_Quest_16 && 99F_MSQ_08,,,0829_0802_StringsOfFate,,,,,,,,,,,,,,,,,,,,,,
0829_04_Enlai,Linear_Objective,0,@08_SQ_Enlai_Greet_02,,,,,08_Quest_17,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Zeng,Linear_Objective,1,@08_SQ_Zeng_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Zeng,Linear_Objective,0,@08_SQ_ER_CollectStatues_Zeng_start_Greet,,,,,99F_MSQ_06,,,08a11_08a02_StatuetteStash,,,,,,,,,,,,,,,,,,,,,,
08_02_Zeng,Linear_Objective,0,@08_SQ_Zeng_Greet_01,,,,,08a_Quest_02,,,,,,,,,,,,,,,,,,,,,,,,,
08_03_Zeng,Linear_Objective,0,@08_SQ_ER_EndEmpress_Zeng_start_Greet,,,,,99F_MSQ_12 && 08a_Quest_02,,,08a11_08a03_EndOfHerReign,,,,,,,,,,,,,,,,,,,,,,
08_04_Zeng,Linear_Objective,0,@08_SQ_Zeng_Greet_02,,,,,08a_Quest_03,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Yongtai,Linear_Objective,1,@08_SQ_Yongtai_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Yongtai,Linear_Objective,0,@08_SQ_Yongtai_Greet_01,,,,,08a_Quest_08a,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Jiahao,Linear_Objective,1,@08_SQ_Jiahao_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Zuma,Linear_Objective,1,@08_SQ_Zuma_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Zuma,Linear_Objective,0,@08_SQ_Zuma_Greet_01,,,,,08a_Quest_06,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Gwendolyn,Linear_Objective,1,@08_SQ_Gwendolyn_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Beacher,Linear_Objective,1,@08_SQ_Beacher_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Beacher,Linear_Objective,0,@08_SQ_Beacher_Greet_01,,,,,08_Quest_17,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Muthalaly,Linear_Objective,1,@08_SQ_Muthalaly_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Muthalaly,Linear_Objective,0,@08_SQ_Muthalaly_Greet_01,,,,,08_Quest_25,,,,,,,,,,,,,,,,,,,,,,,,,
08_02_Muthalaly,Linear_Objective,0,@08_SQ_Muthalaly_Greet_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Tai,Linear_Objective,1,@08_SQ_Tai_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_01_Tai,Linear_Objective,0,@08_SQ_Tai_Greet_01,,,,,99F_MSQ_09,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Guanyu,Linear_Objective,1,@08_SQ_Guanyu_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Rong,Linear_Objective,1,@08_SQ_Rong_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08_00_Na,Linear_Objective,1,@08_SQ_Na_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
