ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0410a_Barkeep_TaskConversation_PlayForTown,Linear_Objective,false,@0410_Barkeep_TaskConversation_PlayForTown_a,,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_04_TalkToBarkeep,,,,,,,,,,,,,,,,,,,,,,,
0410a_Barkeep_TaskTopic_PlayForTown,Linear_Objective,false,@0410_Barkeep_TaskTopic_PlayForTown_a,,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_04_TalkToBarkeep_02,,,,,,,,,,,0410_Barkeep_TaskTopic_PlayForTown,,,,,,,,,,,,
0411a_00_WilliamHeron,Linear_Objective,true,@NPC_DefaultDialogue_0411a_00_WilliamHeron_b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_01,Linear_Objective,false,@0411a_00_WilliamHeron_01_OfferObeliskDefenders_a,,,,,99A_MSQ_01,,,04A_Side02_02_ObeliskDefenders,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_02,Linear_Objective,false,@0411a_00_WilliamHeron_02_OfferLightBeacons_a,,,,,04A_Side02_02,,,04A_Side02_03_LightBeacons,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_03,Linear_Objective,false,@0411a_00_WilliamHeron_03_CommentLightBeacons_a,,,,,04A_Side02_03,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_04,Linear_Objective,false,@0411a_00_WilliamHeron_04_Comment_PlaceSphere_a,,,,,04A_Side02_05,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_00,Linear_Objective,true,@0411a_01_WilliamHeron_00_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_01,Linear_Objective,false,@0411a_01_WilliamHeron_01_OfferCollectAzoth_a,,,,,(99A_MSQ_08 || 99_MSQ_19) && 04A_Side02_03,,,04A_Side02_04_CollectAzoth,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_02,Linear_Objective,false,@0411a_01_WilliamHeron_02_OfferPlaceSphere_a,,,,,(99A_MSQ_10 || 99_MSQ_19) && 04A_Side02_04,,,04A_Side02_05_PlaceSphere,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_03,Linear_Objective,false,@0411_08_Stranger_DefaultDialog_a,,,,23,04A_Side02_05,,,04A_Side02_06_Amrine,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_04,Linear_Objective,false,@0411_09_Stranger_DefaultDialog_a,,,,33,04_Quest_18,,,04A_Side02_07_Shattered,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_05,Linear_Objective,false,@0411_10_Stranger_DefaultDialog_a,,,,,04_Quest_19,,,,,,,,,,,,,,,,,,,,,,,,,
0422_00_Innkeep,Linear_Objective,true,@0422_00_Innkeep_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0424_00_Yeti_WW_NPC,Linear_Objective,true,@0424_00_Yeti_WW_NPC_DefaultDialog1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0424_01_Yeti_WW_NPC,Linear_Objective,false,@0424_01_Yeti_WW_NPC_DefaultDialog1_a,,,,15,,,,0424_2022_WC_01,,,,,,,,,,,,,,,,,,,,Event_Store,,
0424_02_Yeti_WW_NPC,Linear_Objective,false,@0424_02_Yeti_WW_NPC_DefaultDialog1_a,,,,,WC_2022_01,,,0424_2022_WC_02,,,,,,,,,,,,,,,,,,,,Event_Store,,
0424_03_Yeti_WW_NPC,Linear_Objective,false,@0424_03_Yeti_WW_NPC_DefaultDialog1_a,,,,,WC_2022_02,,,0424_2022_WC_03,,,,,,,,,,,,,,,,,,,,Event_Store,,
0424_04_Yeti_WW_NPC,Linear_Objective,false,@0424_04_Yeti_WW_NPC_DefaultDialog1_a,,,,,WC_2022_03,,,0424_2022_WC_04,,,,,,,,,,,,,,,,,,,,Event_Store,,
0424_05_Yeti_WW_NPC,Linear_Objective,false,@0424_05_Yeti_WW_NPC_DefaultDialog1_a,,,,,WC_2022_04,,,,,,,,,,,,,,,,,,,,,,,Event_Store,,
0428_00_Jones,Linear_Objective,true,@NPC_DefaultDialogue_0428_00_Jones,,,,,,,,,,,,,,,,,,0428_Jones_Market,0428_Jones_Tips,,,,,,,,,,,
0428_01_Jones,Linear_Objective,false,@NPC_DefaultDialogue_0428_01_Jones,,,,20,,,,,,,,,,,,,,0428_Jones_Market,0428_Jones_Tips,0428_Jones_House,,,,,,,,,,
0430_00_PVPArena,Linear_Objective,true,@NPC_DefaultDialogue_0430_00_PVPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0430_01_PVPArena,Linear_Objective,false,@NPC_DefaultDialogue_0430_01_PVPArena,,,,20,,,,0430_0101_Arena,,,,,,,,,,,,,,,,,,,,,,
0430_02_PVPArena,Linear_Objective,false,@NPC_DefaultDialogue_0430_02_PVPArena,,,,,PVPArena_Quest_01,,,,,,,,,,,,,,,,,,,,,,,,,
0435_00_Announcer,Linear_Objective,true,@NPC_DefaultDialogue_0435_00_Announcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad,Linear_Objective,true,@NPC_DefaultDialogue_0436a_00_TamraAyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad_01,Linear_Objective,false,@0436a_00_TamraAyad_01_OfferRecoverVase,,,,,99A_MSQ_02 || 99_MSQ_19,,,04A_Side03_01_RecoverVase,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad_02,Linear_Objective,false,@0436a_00_TamraAyad_02_Comment_VaseRecovered_a,,,,,04A_Side03_01,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_00,Linear_Objective,true,@0436a_01_TamraAyad_00_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_01,Linear_Objective,false,@0436a_01_TamraAyad_01_OfferAncientTalismans_a,,,,,04A_Side03_02,,,04A_Side03_03_AncientTalismans,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_02,Linear_Objective,false,@0436a_01_TamraAyad_02_Comment_AncientTalismans_a,,,,,04A_Side03_03,,,,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius,Linear_Objective,true,@NPC_DefaultDialogue_0437a_00_FelixLivius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_01,Linear_Objective,false,@0437a_00_FelixLivius_OfferDefeatBear_a,,,,,FactionIntro_Marauders_01 || 99_MSQ_19,,,04A_Side06_01_DefeatBear,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_02,Linear_Objective,false,@0437a_00_FelixLivius_OfferBragTown_a,,,,,04A_Side06_01,,,04A_Side06_02_TownBrag,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_03,Linear_Objective,false,@0437a_00_FelixLivius_Comment_BragTown,,,,,04A_Side06_02,,,,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans,Linear_Objective,true,@NPC_DefaultDialogue_0438a_00_JacobEvans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_01,Linear_Objective,false,@0438a_00_JacobEvans_01_OfferGetMead_a,,,,,FactionIntro_Syndicate_01 || 99_MSQ_19,,,04A_Side07_01_GetMead,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_02,Linear_Objective,false,@0438a_00_JacobEvans_02_OfferGetWine_a,,,,,04A_Side07_01,,,04A_Side07_02_GetWine,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_03,Linear_Objective,false,@0438a_00_JacobEvans_03_OfferGetPort_a,,,,,04A_Side07_02,,,04A_Side07_03_GetPort,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_04,Linear_Objective,false,@0438a_00_JacobEvans_04_OfferSaveBar_a,,,,,04A_Side07_03,,,04A_Side07_04_SaveBar,,,,,,,,,,,,,,,,,,,,,,
0438a_01_JacobEvans,Linear_Objective,true,@0438a_00_JacobEvans_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_00_AnwirHughes,Linear_Objective,true,@NPC_DefaultDialogue_0439a_00_AnwirHughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_00_AnwirHughes_01,Linear_Objective,false,@0439a_00_AnwirHughes_01_OfferGetReagents_a,,,,,FactionIntro_Covenant_01 || 99_MSQ_19,,,04A_Side08_01_GetReagents,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes,Linear_Objective,true,@0439a_01_AnwirHughes_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes_01,Linear_Objective,false,@0439a_01_AnwirHughes_01_OfferSecretIngredient,,,,,04A_Side08_01,,,04A_Side08_02_SecretIngredient,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes_02,Linear_Objective,false,@0439a_01_AnwirHughes_02_OfferDeliverPotions_a,,,,,04A_Side08_02,,,04A_Side08_03_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,
0439a_02_AnwirHughes,Linear_Objective,true,@0439a_02_AnwirHughes_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul,Linear_Objective,true,@NPC_DefaultDialogue_0441a_00_SairaYangandul_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_01,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_ChooseInstrument_a,,,,,04A_Side05_01,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_02,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_PlayForTown_a,,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_03,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_EarnAudience_a,,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_04,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_EarnPatron_a,,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_SairaYangandul_TaskTopic_EarnAudience_01,Linear_Objective,false,@0441a_SairaYangandul_TaskTopic_EarnAudience,,,,,,04A_Side05_03_EarnAudience,04A_Side05_03_01_TalkToSaira,,,,,,,,,,,0441a_SairaYangandul_TaskTopic_EarnAudience,,,,,,,,,,,,
0441a_SairaYangandul_TaskTopic_EarnAudience_02,Linear_Objective,false,@0441a_SairaYangandul_TaskTopic_EarnAudience_02,,,,,,04A_Side05_03_EarnAudience,04A_Side05_03_04_TalkToSaira_02,,,,,,,,,,,0441a_SairaYangandul_TaskTopic_EarnAudience_02,,,,,,,,,,,,
0441a_00_SairaYangandul_TaskTopic,Linear_Objective,false,@0441a_00_SairaYangandul_TaskTopic_RumorsMSQ,,,,,,99A_MSQ_02_Rumors,99A_MSQ_02_02_container_TalktoNPCs,,,,,,,,,,,0441a_Saira_TaskTopic_RumorsMSQ,,,,,,,,,,,,
0442a_00_ConcettaSacco,Linear_Objective,true,@NPC_DefaultDialogue_0442a_00_ConcettaSacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_02,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_PlayForTown_a,,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_03,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_EarnAudience_a,,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_04,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_EarnPatron,,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_ConcettaSacco_TaskTopic_EarnPatron,Linear_Objective,false,@0442a_ConcettaSacco_TaskTopic_EarnPatron_a,,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_01C_TalkToConcetta,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron,,,,,,,,,,,,
0442a_ConcettaSacco_TaskTopic_EarnPatron_02,Linear_Objective,false,@0442a_ConcettaSacco_TaskTopic_EarnPatron_02_a,,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_02C_TalkToConcetta_02,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron_02,,,,,,,,,,,,
0443a_00_OuShen,Linear_Objective,true,@NPC_DefaultDialogue_0443a_00_OuShen_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_00_OuShen_02,Linear_Objective,false,@0443a_00_OuShen_Comment_PlayForTown,,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
