ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
9505_Skye_s01_c18,Linear_Objective,true,@NPC_Default_Dialogue_9505_Skye_s01_Mountains_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9504_Shailyn_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9504_Shailyn_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9504_Shailyn_s01_c01,Linear_Objective,false,@95_s01_X1_EXPD_Empyrean_Cue_a,,,,60,,,,95_s01_X1_EXPD_Empyrean,,,,,,,,,,,,,,,,,,,,,,
9507_WilliamDaintith_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9507_WilliamDaintith_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9508_QuirinusFlaccus_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9508_QuirinusFlaccus_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9509_AdolfodeAcutis_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9509_AdolfodeAcutis_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9502_Zander_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9502_Zander_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9502_Zander_s01_c01,Linear_Objective,false,@95_s01_04_CROW_ZanderTheRed_TalkTo_FirstMeet_Cue_a,,,,,,95_s01_04_CROW_ZanderTheRed,95_s01_04_01_05_TalkTo_Zander_FirstMeet,,,,,,,,,,,Topic_95_s01_04_TalkTo_Zander_FirstMeet,,,,,,,,,,,,
9502_Zander_s01_c02,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_Cue_a,,,,,95_s01_04,,,95_s01_05_CROW_CanonAndCoin,,,,,,,,,,,,,,,,,,,,,,
9502_Zander_s01_c03,Linear_Objective,true,@NPC_Default_Dialogue_9502_Zander_s01_FirstAtCamp_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9502_Zander_s01_c04,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Zander_CanJoin_cue,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_05_03_TalkToZander_CanJoin,,,,,,,,,,,Topic_95_s01_05_TalkTo_Zander_CanJoin,,,,,,,,,,,,
9503_Dog_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9503_Dog_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9503_Dog_s01_c01,Linear_Objective,true,@NPC_Default_Dialogue_9503_Dog_s01_RecognizesYouCottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9503_Dog_s01_c02,Linear_Objective,true,@NPC_Default_Dialogue_9503_Dog_s01_JoinedCrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9510_EynonVoyle_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9510_EynonVoyle_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9510_EynonVoyle_s01_c01,Linear_Objective,false,@95_s01_04_CROW_ZanderTheRed_TalkToEynon_HelpSalve_Cue_a,,,,,,95_s01_04_CROW_ZanderTheRed,95_s01_04_02_02_TalkTo_Eynon_HelpSalve,,,,,,,,,,,Topic_95_s01_04_TalkTo_Eynon_HelpSalve,,,,,,,,,,,,
9506_Granny_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9506_Granny_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9506_Granny_s01_c01,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Granny_Zander_cue_a,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_01_03_TalkTo_Granny_Zander,,,,,,,,,,,Topic_95_s01_05_TalkTo_Granny_Zander,,,,,,,,,,,,
9506_Granny_s01_c02,Linear_Objective,true,@NPC_Default_Dialogue_9506_Granny_s01_Ebonscale_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9506_Granny_s01_c03,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Granny_ZanderCanJoin_cue,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_05_01_TalkToGranny_ZanderCanJoin,,,,,,,,,,,Topic_95_s01_05_TalkTo_Granny_ZanderCanJoin,,,,,,,,,,,,
9512_Marty_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9512_Marty_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9512_Marty_s01_c01,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Marty_cue_a,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_02_03_01_01_TalkTo_Marty,,,,,,,,,,,Topic_95_s01_05_TalkTo_Marty,,,,,,,,,,,,
9513_Amis_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9513_Amis_s01_c00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9513_Amis_s01_c01,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Amis_cue_a,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_02_03_01_02_TalkTo_Amis,,,,,,,,,,,Topic_95_s01_05_TalkTo_Amis,,,,,,,,,,,,
9511_DicunHobday_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9511_DicunHobday_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9511_DicunHobday_s01_c01,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Dicun_Investigate_cue_a,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_02_03_01_03_TalkTo_Dicun_Investigate,,,,,,,,,,,Topic_95_s01_05_TalkTo_Dicun_Investigate,,,,,,,,,,,,
9511_DicunHobday_s01_c02,Linear_Objective,true,@95_s01_05_CROW_CanonAndCoin_TalkTo_Dicun_AfterCaught_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9511_DicunHobday_s01_c03,Linear_Objective,false,@95_s01_05_CROW_CanonAndCoin_TalkTo_Dicun_CaughtStealing_cue,,,,,,95_s01_05_CROW_CanonAndCoin,95_s01_05_02_03_04_TalkToPriest_CaughtStealing,,,,,,,,,,,Topic_95_s01_05_TalkTo_Dicun_CaughtStealing,,,,,,,,,,,,
9517_OtmarWinkler_s01_c00,Linear_Objective,true,@95_s01_X2_EXPD_EmpyreanRepeat_Incomplete_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9517_OtmarWinkler_s01_c01,Linear_Objective,false,@95_s01_X2_EXPD_EmpyreanRepeat_Cue_a,,,,60,,,,95_s01_X2_EXPD_EmpyreanRepeat_v2,,,,,,,,,,,,,,,,,,,,,,
9536_NoraRoggeveen_s01_c00,Linear_Objective,true,@95_s01_X2_AntiquarianSpouse_DefaultDialogue_00_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
