ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
12_12_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_04A_MB_Grace_new,,,,,,12A_MSQ_15_DefeatNavigator,12A_MSQ_15_DefeatNavigator_SpeakGrace,,,,,,,,,,,12_12_MSQ_15_GraceOMalleyPre,,,,,,,,,,,,
12_11_MB_Grace,Linear_Objective,false,@12A_MSQ_15_DefeatNavigator_TalkTo_Start_a,,,,,,12A_MSQ_15_DefeatNavigator,12A_MSQ_15_DefeatNavigator_TalkGrace,,,,,,,,,,,12_11_MSQ_15_GraceOMalley,,,,,,,,,,,,
12_05_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_05_MB_Grace_new,,,,,12A_MSQ_15,,,,,,,,,,,,,,,,,,,,,,,,,
12_06_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_06_MB_Grace_new,,,,,12A_MSQ_17,,,,,,,,,,,,,,,,,,,,,,,,,
12_07_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_07_MB_Grace_new,,,,,12A_MSQ_18,,,,,,,,,,,,,,,,,,,,,,,,,
12_08_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_08_MB_Grace,,,,,12A_MSQ_19,,,,,,,,,,,,,,,,,,,,,,,,,
12_09_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_09_MB_Grace_a_new,,,,,12A_MSQ_21,,,12A_MSQ_22_DestroyShrine,,,,,,,,,,,,,,,,,,,,,,
12_10_MB_Grace,Linear_Objective,false,@NPC_DefaultDialogue_10_MB_Grace,,,,,12A_MSQ_22,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_SerPayneBennett,Linear_Objective,true,@NPC_DefaultDialogue_00_SerPayneBennett_a_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_01_SerPayneBennett_a_new,,,,,S_introtosettlement,,,12A_MSQ_02_InnTutorial,,,,,,,,,,,,,,,,,,,,,,
12_01a1_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_00_SerPayneBennett_a,,,,,,06A_MSQ_01_Quartermaster,06A_MSQ_01_Quartermaster_container,,,,,,,,,,,,,,,,,,,,,,,
12_01a2_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_00_SerPayneBennett_a,,,,,06A_MSQ_01,,,,,,,,,,,,,,,,,,,,,,,,,
12_01a3_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_01_SerPayneBennett_a_new,,,,,S_introtosettlement&&MSQ_00_init,,,12A_MSQ_02_InnTutorial,,,,,,,,,,,,,,,,,,,,,,
12_01B_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_01B_SerPayneBennett_new,,,,,12A_MSQ_02,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_02_SerPayneBennett_a_new,,,,,12A_MSQ_03,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_03_SerPayneBennett_a,,,,,12A_MSQ_04,,,,,,,,,,,,,,,,,,,,,,,,,
12_04_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_04_SerPayneBennett_a,,,,,12A_MSQ_08,,,,,,,,,,,,,,,,,,,,,,,,,
12_05_SerPayneBennett,Linear_Objective,false,@12A_MSQ_12_CampTutorial_TalkTo_Start_a,,,,,,12A_MSQ_12_CampTutorial,12A_MSQ_12_CampTutorial_TalkToKnight,,,,,,,,,,,12_02_MSQ_12_SerPayneBennett,,,,,,,,,,,,
12_06_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_06_SerPayneBennett_a,,,,,12A_MSQ_12,,,12A_MSQ_13_StormBeach,,,,,,,,,,,,,,,,,,,,,,
12_07_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_07_SerPayneBennett_a_new,,,,,12A_MSQ_13,,,12A_MSQ_15_DefeatNavigator,,,,,,,,,,,,,,,,,,,,,,
12_09_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_09_SerPayneBennett_a,,,,,12A_MSQ_15,,,12A_MSQ_16_FastTravel,,,,,,,,,,,,,,,,,,,,,,
12_10_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_10_SerPayneBennett_a,,,,,12A_MSQ_16,,,,,,,,,,,,,,,,,,,,,,,,,
12_11_SerPayneBennett,Linear_Objective,false,@NPC_DefaultDialogue_11_SerPayneBennett,,,,,12A_MSQ_24,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_RegentJinJae,Linear_Objective,true,@NPC_DefaultDialogue_00_RegentJinJae_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_01_RegentJinJae_a_new,,,,,12A_MSQ_04,,,12A_MSQ_06_ToMiclot,,,,,,,,,,,,,,,,,,,,,,
12_02_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_02_RegentJinJae,,,,,12A_MSQ_06,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_03_RegentJinJae_a,,,,,12A_MSQ_09,,,12A_MSQ_10_ConfrontLochnir,,,,,,,,,,,,,,,,,,,,,,
12_03a_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_03_RegentJinJae_a,,,,,12A_MSQ_09 && (06A_MSQ_07 || S_campingunlock),,,12A_MSQ_10_ConfrontLochnir_alt,,,,,,,,,,,,,,,,,,,,,,
12_04_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_04_RegentJinJae_a,,,,,12A_MSQ_10,,,12A_MSQ_12_CampTutorial,,,,,,,,,,,,,,,,,,,,,,
12_05_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_06_RegentJinJae_a,,,,,12A_MSQ_12,,,,,,,,,,,,,,,,,,,,,,,,,
12_06_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_06A_RegentJinJae,,,,,12A_MSQ_13,,,,,,,,,,,,,,,,,,,,,,,,,
12_07_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_07_RegentJinJae_a_new,,,,,12A_MSQ_16,,,12A_MSQ_17_LochnirsNotes,,,,,,,,,,,,,,,,,,,,,,
12_08_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_08_RegentJinJae_new,,,,,12A_MSQ_17,,,,,,,,,,,,,,,,,,,,,,,,,
12_09_RegentJinJae,Linear_Objective,false,@12A_MSQ_19_MeetPercilla_TalkTo_Start_a_new,,,,,,12A_MSQ_19_MeetPercilla,12A_MSQ_19_MeetPercilla_TalkToRegent,,,,,,,,,,,12A_MSQ_19_RegentJinJae,,,,,,,,,,,,
12_09A_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_09A_RegentJinJae_new,,,,,12A_Regent19,,,,,,,,,,,,,,,,,,,,,,,,,
12_09B_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_09B_RegentJinJae_new,,,,,12A_MB_Daggers_Complete,,,,,,,,,,,,,,,,,,,,,,,,,
12_09C_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_09C_RegentJinJae_new,,,,,12A_MSQ_20,,,,,,,,,,,,,12A_MSQ_21_FindGrace_TalkRegent,,,,,,,,,,,,
12_09D_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_09D_RegentJinJae_new,,,,,12A_MB_MSQ_21_TalkRegent,,,,,,,,,,,,,,,,,,,,,,,,,
12_10_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_10_RegentJinJae_new,,,,,12A_MSQ_25,,,12A_MSQ_26_ToYonas,,,,,,,,,,,,,,,,,,,,,,
12_10a_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_10_RegentJinJae_new,,,,,12A_MSQ_25 && 12_Quest_06,,,12A_MSQ_26_ToYonas_alt,,,,,,,,,,,,,,,,,,,,,,
12_11_RegentJinJae,Linear_Objective,false,@NPC_DefaultDialogue_11_RegentJinJae_a_new,,,,,MSQ_00_init && 12A_MSQ_25,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_AllyaMusa,Linear_Objective,true,@NPC_DefaultDialogue_00_AllyaMusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AllyaMusa,Linear_Objective,false,@NPC_DefaultDialogue_01_AllyaMusa_a,,,,,12A_MSQ_06,,,12A_MSQ_07_FreeMiners,,,,,,,,,,,,,,,,,,,,,,
12_02_AllyaMusa,Linear_Objective,false,@NPC_DefaultDialogue_02_AllyaMusa,,,,,12A_MSQ_07,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_EliasDerit,Linear_Objective,true,@NPC_DefaultDialogue_00_EliasDerit_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_EliasDerit,Linear_Objective,false,@NPC_DefaultDialogue_01_EliasDerit_new,,,,,12A_MSQ_07,,,12A_MSQ_08_DestroyRune,,,,,,,,,,,,,,,,,,,,,,
12_02_EliasDerit,Linear_Objective,false,@NPC_DefaultDialogue_02_EliasDerit_new,,,,,12A_MSQ_08,,,12A_MSQ_09_ReturnRegent,,,,,,,,,,,,,,,,,,,,,,
12_03_EliasDerit,Linear_Objective,false,@NPC_DefaultDialogue_03_EliasDerit,,,,,12A_MSQ_09,,,,,,,,,,,,,,,,,,,,,,,,,
12_Moira_00,Linear_Objective,true,@12A_NPCGreet_Moira_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_Moira_01,Linear_Objective,false,@12A_NPCGreet_Moira_01,,,,,,12A_MSQ_10_ConfrontLochnir,12A_MSQ_10_ConfrontLochnir_TalkMoira,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_TalkMoira,,,,,,,,,,,,
12_Moira_01a,Linear_Objective,false,@12A_NPCGreet_Moira_01,,,,,,12A_MSQ_10_ConfrontLochnir_alt,12A_MSQ_10_ConfrontLochnir_TalkMoira,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_TalkMoira,,,,,,,,,,,,
12_Moira_02,Linear_Objective,false,@12A_NPCGreet_Moira_02,,,,,12A_MSQ_10,,,,,,,,,,,,,,,,,,,,,,,,,
12_Moira_03,Linear_Objective,false,@12A_NPCGreet_Moira_03_a,,,,,,12A_MSQ_17_LochnirsNotes,12A_MSQ_17_LochnirsNotes_TalkYounge,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_TalkMoira,,,,,,,,,,,,
12_Moira_04,Linear_Objective,false,@12A_NPCGreet_Moira_04,,,,,12A_MSQ_17,,,,,,,,,,,,,,,,,,,,,,,,,
12_Moira_05,Linear_Objective,false,@12A_NPCGreet_Moira_05,,,,,12A_MSQ_17,,,12A_MSQ_18_InspectStatue,,,,,,,,,,,,,,,,,,,,,,
12_Moira_06,Linear_Objective,false,@12A_NPCGreet_Moira_06,,,,,12A_MSQ_18,,,12A_MSQ_19_MeetPercilla,,,,,,,,,,,,,,,,,,,,,,
12_Moira_07,Linear_Objective,false,@12A_NPCGreet_Moira_07,,,,,12A_MSQ_19,,,,,,,,,,,,,,,,,,,,,,,,,
12_Moira_08,Linear_Objective,false,@12A_NPCGreet_Moira_08,,,,,12A_MSQ_24,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_YoungeGeiser,Linear_Objective,true,@NPC_DefaultDialogue_00_YoungeGeiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_YoungeGeiser,Linear_Objective,false,@12A_MSQ_17_LochnirsNotes_TalkTo_Start_a,,,,,,12A_MSQ_17_LochnirsNotes,12A_MSQ_17_LochnirsNotes_TalkYounge,,,,,,,,,,,,,,,,,,,,,,,
12_02_YoungeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_02_YoungeGeiser,,,,,12A_MSQ_17,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_PercillaWallen,Linear_Objective,true,@NPC_DefaultDialogue_00_PercillaWallen_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_01_PercillaWallen_new,,,,,12A_MSQ_19,,,12A_MSQ_20_CollectCrown,,,,,,,,,,,,,,,,,,,,,,
12_02_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_02_PercillaWallen_new,,,,,12A_MSQ_20,,,12A_MSQ_21_FindGrace,,,,,,,,,,,,,,,,,,,,,,
12_03_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_03_PercillaWallen_new,,,,,12A_MSQ_21,,,,,,,,,,,,,,,,,,,,,,,,,
12_04_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_04_PercillaWallen_a_new,,,,,12A_MSQ_22,,,12A_MSQ_23_ToTower,,,,,,,,,,,,,,,,,,,,,,
12_05_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_05_PercillaWallen,,,,,12A_MSQ_23,,,12A_MSQ_24_DefeatGawain,,,,,,,,,,,,,,,,,,,,,,
12_06_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_06_PercillaWallen_new,,,,,12A_MSQ_24,,,12A_MSQ_25_CrownRegent,12A_MSQ_25_CrownRegent_destroyer,12A_MSQ_25_CrownRegent_musketeer,12A_MSQ_25_CrownRegent_mystic,12A_MSQ_25_CrownRegent_occultist,12A_MSQ_25_CrownRegent_ranger,12A_MSQ_25_CrownRegent_soldier,12A_MSQ_25_CrownRegent_swordsman,,,,,,,,,,,,,,,
12_07_PercillaWallen,Linear_Objective,false,@NPC_DefaultDialogue_07_PercillaWallen,,,,,12A_MSQ_25,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_FionaMurphy,Linear_Objective,true,@NPC_DefaultDialogue_00_FionaMurphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_FionaMurphy,Linear_Objective,false,@NPC_DefaultDialogue_01_FionaMurphy,,,,,12A_MSQ_04,,,12A_Side_01_PlaceFlowers,,,,,,,,,,,,,,,,,,,,,,
12_02_FionaMurphy,Linear_Objective,false,@NPC_DefaultDialogue_02_FionaMurphy_a,,,,,12A_Side_01,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_EddaYonkers,Linear_Objective,true,@NPC_DefaultDialogue_00_EddaYonkers_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_EddaYonkers,Linear_Objective,false,@NPC_DefaultDialogue_01_EddaYonkers_a,,,,,12A_MSQ_04,,,12A_Side_02_GatherGift,,,,,,,,,,,,,,,,,,,,,,
12_02_EddaYonkers,Linear_Objective,false,@NPC_DefaultDialogue_02_EddaYonkers,,,,,12A_Side_02,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_CemalQadir,Linear_Objective,true,@NPC_DefaultDialogue_00_CemalQadir_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_01_CemalQadir_a,,,,,12A_MSQ_04,,,12A_Side_03_CollectPicks,,,,,,,,,,,,,,,,,,,,,,
12_02_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_02_CemalQadir_a,,,,,12A_Side_03,,,12A_Side_15_CollectResources,,,,,,,,,,,,,,,,,,,,,,
12_03_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_03_CemalQadir_a,,,,,12A_Side_15,,,12A_Side_16_ToGoodUse,,,,,,,,,,,,,,,,,,,,,,
12_04_CemalQadir,Linear_Objective,false,@NPC_DefaultDialogue_04_CemalQadir,,,,,12A_Side_16,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_AsheDubois,Linear_Objective,true,@NPC_DefaultDialogue_00_AsheDubois_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_01_AsheDubois_a,,,,,12A_MSQ_13,,,12A_Side_04_ExplodeBarrels,,,,,,,,,,,,,,,,,,,,,,
12_02_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_02_AsheDubois_a,,,,,12A_Side_04,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_AsheDubois,Linear_Objective,false,@NPC_DefaultDialogue_03_AsheDubois,,,,,,12A_Side_12_KnightsCrest,12A_Side_12_KnightsCrest_GoToAshe,,,,,,,,,,,,,,,,,,,,,,,
12_00_HugoMolina,Linear_Objective,true,@NPC_DefaultDialogue_00_HugoMolina_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_01_HugoMolina_a,,,,,12A_MSQ_16,,,12A_Side_05_ArtifactShards,,,,,,,,,,,,,,,,,,,,,,
12_02_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_02_HugoMolina_a,,,,,12A_Side_05,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_03_HugoMolina_a,,,,,12A_MSQ_21,,,12A_Side_10_BreakCurse,,,,,,,,,,,,,,,,,,,,,,
12_04_HugoMolina,Linear_Objective,false,@NPC_DefaultDialogue_04_HugoMolina,,,,,12A_Side_10,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_OldeGeiser,Linear_Objective,true,@NPC_DefaultDialogue_00_OldeGeiser_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_OldeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_01_OldeGeiser_a,,,,,12A_MSQ_16,,,12A_Side_06_GatherJewels,,,,,,,,,,,,,,,,,,,,,,
12_02_OldeGeiser,Linear_Objective,false,@NPC_DefaultDialogue_02_OldeGeiser_a,,,,,12A_Side_06,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_NabiJeong,Linear_Objective,true,@NPC_DefaultDialogue_00_NabiJeong_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_04_NabiJeong,Linear_Objective,false,@NPC_DefaultDialogue_01_NabiJeong_a,,,,,12A_MSQ_19,,,12A_Side_07_ForgeRing,,,,,,,,,,,,,,,,,,,,,,
12_05_NabiJeong,Linear_Objective,false,@NPC_DefaultDialogue_02_NabiJeong_a,,,,,12A_Side_07,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_HamzaKillic,Linear_Objective,true,@NPC_DefaultDialogue_00_HamzaKillic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_HamzaKillic,Linear_Objective,false,@NPC_DefaultDialogue_01_HamzaKillic_a,,,,,12A_MSQ_19,,,12A_Side_08_GatherFangs,,,,,,,,,,,,,,,,,,,,,,
12_02_HamzaKillic,Linear_Objective,false,@NPC_DefaultDialogue_02_HamzaKillic,,,,,12A_Side_08,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_OliviaBarovier,Linear_Objective,true,@NPC_DefaultDialogue_00_OliviaBarovier_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_OliviaBarovier,Linear_Objective,false,@NPC_DefaultDialogue_01_OliviaBarovier_a,,,,,12A_MSQ_19,,,12A_Side_09_CollectGlass,,,,,,,,,,,,,,,,,,,,,,
12_02_OliviaBarovier,Linear_Objective,false,@NPC_DefaultDialogue_02_OliviaBarovier_a,,,,,12A_Side_09,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_DayoMusa,Linear_Objective,true,@NPC_DefaultDialogue_00_DayoMusa_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_DayoMusa,Linear_Objective,false,@NPC_DefaultDialogue_02_DayoMusa,,,,,12A_Side_11,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_JeongIseul,Linear_Objective,true,@NPC_DefaultDialogue_00_JeongIseul_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_JeongIseul,Linear_Objective,false,@12A_Side_07_ForgeRing_TalkTo_Start_a,,,,,,12A_Side_07_ForgeRing,12A_Side_07_ForgeRing_TalkToIseul,,,,,,,,,,,,,,,,,,,,,,,
12_00_ShaeGarcia,Linear_Objective,true,@NPC_DefaultDialogue_00_ShaeGarcia,,,,,,,,,,,,,,,,,,12A_Shae,,,,,,,,,,,,
12_00_DonQuixolay,Linear_Objective,true,@NPC_DefaultDialogue_00_DonQuixolay_a,,,,,,,,,,,,,,,,,,12A_Don,,,,,,,,,,,,
12_00_GeertieLother,Linear_Objective,true,@NPC_DefaultDialogue_00_GeertieLother_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_01_GeertieLother,,,,,12A_MSQ_04,,,12A_Side_13_DevilHoney,,,,,,,,,,,,,,,,,,,,,,
12_02_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_02_GeertieLother,,,,,12A_Side_13,,,12A_Side_14_CollectWine,,,,,,,,,,,,,,,,,,,,,,
12_03_GeertieLother,Linear_Objective,false,@NPC_DefaultDialogue_03_GeertieLother,,,,,12A_Side_14,,,,,,,,,,,,,,,,,,,,,,,,,
12_00_ShazaanCortis,Linear_Objective,true,@NPC_DefaultDialogue_00_ShazaanCortis_a,,,,,,,,,,,,,,,,,,12A_Shazaan,,,,,,,,,,,,
12_00_TomiraDudek,Linear_Objective,true,@NPC_DefaultDialogue_00_TomiraDudek_a,,,,,,,,,,,,,,,,,,12A_Tomira,,,,,,,,,,,,
12_00_ChanduIyer,Linear_Objective,true,@NPC_DefaultDialogue_00_ChanduIyer_a,,,,,,,,,,,,,,,,,,12A_Chandu,,,,,,,,,,,,
12_00_KnightsDecree,Linear_Objective,true,@npc_defaultdialogue_04_ashedubois_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_KnightsDecree,Linear_Objective,false,@npc_defaultdialogue_04_ashedubois_a,,,,,12A_MSQ_23,,,12A_Side_12_KnightsCrest,,,,,,,,,,,,,,,,,,,,,,
12_00_ClericLetter,Linear_Objective,true,@npc_defaultdialogue_01_dayomusa_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_ClericLetter,Linear_Objective,false,@npc_defaultdialogue_01_dayomusa_a,,,,,12A_MSQ_20,,,12A_Side_11_ClericAmulets,,,,,,,,,,,,,,,,,,,,,,
12_00_AdjudicatorOwgan,Linear_Objective,true,@npc_defaultdialogue_1209_00_adjudicator_new_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_04_Adjudicator,,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_05_Adjudicator,,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_03_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_06a_Adjudicator_a,,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
12_04_AdjudicatorOwgan,Linear_Objective,false,@NPC_DefaultDialogue_1209_06a_Adjudicator_a,,Covenant,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
12_00_AlchemistTuit,Linear_Objective,true,@npc_defaultdialogue_1208_00_alchemist_new_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_01_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_01_Alchemist,,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12_02_AlchemistTuit,Linear_Objective,false,@NPC_DefaultDialogue_12_02_Alchemist,,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
