ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
Yonas_01_08,Linear_Objective,false,@Yonas_01_08_Comment_ReturnSettlement,,,,,99_MSQ_19a,,,,,,,,,,,,,,,,,,,,,,,,,
Yonas_01_09,Linear_Objective,false,@Yonas_01_09_Offer_Heartgem_new,,,,,99_MSQ_20,,,99A_MSQ_14_HeartgemGroup,,,,,,,,,,,,,,,,,,,,,,
Yonas_TaskTopic_AmrineSkip,Linear_Objective,false,@Yonas_02_00_INIT_new,,,,,,,,,,,,,,,,,,99a_Yonas_TaskTopic_AmrineSkip,,,,,,,,,,,,
Yonas_02_00,Linear_Objective,true,@Yonas_02_00_INIT_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonas_02_01,Linear_Objective,false,@Yonas_02_01_Offer_Ritual_a,,,,,99_MSQ_21,,,99A_MSQ_15_Ritual,,,,,,,,,,,,,,,,,,,,,,
Yonas_02_02a,Linear_Objective,false,@99A_Yonas_02_02_a,,,,,99_MSQ_22 && !99_MSQ_35,,,99B_MSQ_01_searchwalsham,,,,,,,,,,,,,,,,,,,,,,
Grace_00_00,Linear_Objective,true,@Grace_00_00_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace_00_01,Linear_Objective,false,@Grace_00_01_Offer_Rumors_a,,,,,99A_MSQ_01B,,,99A_MSQ_02_Rumors,,,,,,,,,,,,,,,,,,,,,,
Grace_01_00,Linear_Objective,true,@Grace_01_00_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace_01_01,Linear_Objective,false,@Grace_01_01_Comment_Rumors_a,,,,,99A_MSQ_02,,,,,,,,,,,,,,,,,,,,,,,,,
Grace_01_02A,Linear_Objective,false,@Grace_01_02A_TaskTopic_Adiana_a,,,,,,99A_MSQ_04_ToAdiana,99A_MSQ_04_02a_TalkToGrace,,,,,,,,,,,99a_Grace_TaskTopic_AskAboutAdiana,,,,,,,,,,,,
Grace_01_02,Linear_Objective,false,@Grace_01_02_Comment_Adiana_a,,,,,99A_MSQ_04,,,,,,,,,,,,,,,,,,,,,,,,,
Grace_01_03A,Linear_Objective,false,@Grace_01_02A_TaskTopic_ReturnStaff_new,,,,,,99A_MSQ_12_ReturnStaff,99A_MSQ_12_02b_TalkToGrace,,,,,,,,,,,99a_Grace_TaskTopic_ReturnStaff,,,,,,,,,,,,
Grace_01_03B,Linear_Objective,false,@Grace_01_04_Comment_UseStaff_new,,,,,,99A_MSQ_13_UseStaff,99A_MSQ_13_07B_TalktoGrace,,,,,,,,,,,99a_Grace_TaskTopic_UseStaff,,,,,,,,,,,,
Grace_01_03,Linear_Objective,false,@Grace_01_02_Comment_ReturnStaff_a,,,,,99_MSQ_19,,,,,,,,,,,,,,,,,,,,,,,,,
Grace_01_04,Linear_Objective,false,@Grace_01_02_Comment_ReturnStaff_a,,,,,99_MSQ_20,,,,,,,,,,,,,,,,,,,,,,,,,
Adiana_00,Linear_Objective,true,@Adiana_00_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adiana_01,Linear_Objective,false,@Adiana_01_Offer_CanaryMine_a,,,,,99A_MSQ_04,,,99A_MSQ_05_UnblockFountain,,,,,,,,,,,,,,,,,,,,,,
Adiana_02,Linear_Objective,false,@Adiana_02_Offer_CorruptionTincture_a,,,,,99A_MSQ_05,,,99A_MSQ_06_CorruptionTincture,,,,,,,,,,,,,,,,,,,,,,
Adiana_03,Linear_Objective,false,@Adiana_03_Offer_CorruptedPlans_a,,,,,99A_MSQ_06,,,99A_MSQ_07_CorruptedPlans,,,,,,,,,,,,,,,,,,,,,,
Adiana_04,Linear_Objective,false,@Adiana_04_Offer_ToYonas_a,,,,,99A_MSQ_07,,,99A_MSQ_08_ToYonas,,,,,,,,,,,,,,,,,,,,,,
Adiana_05,Linear_Objective,false,@99A_MSQ_08_ToYonas_incomplete,,,,,99A_MSQ_08,,,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_00,Linear_Objective,true,@GuardCaptain_02_Comment_Rumors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_01,Linear_Objective,false,@GuardCaptain_02_Comment_Rumors,,,,,99A_MSQ_02,,,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_03,Linear_Objective,false,@GuardCaptain_03_Comment_Adiana_a,,,,,99A_MSQ_03,,,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_05,Linear_Objective,false,@GuardCaptain_05_Offer_UseStaff_new,,,,,99_MSQ_19a,,,99A_MSQ_13_UseStaff,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_06,Linear_Objective,false,@GuardCaptain_06_Comment_UseStaff_a,,,,,99_MSQ_20,,,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_TaskTopic_DeliverPotions,Linear_Objective,false,@04A_Side08_03_DeliverPotions_TalkTo_Franc_a,,,,,,04A_Side08_03_DeliverPotions,04A_Side08_03_03A_TalkToCaptain,,,,,,,,,,,GuardCaptain_TaskTopic_DeliverPotions,,,,,,,,,,,,
GuardCaptain_TaskConversation_PlayForTown,Linear_Objective,false,@GuardCaptain_TaskConversation_PlayForTown_a,,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_02_TalkToGuardCaptain,,,,,,,,,,,,,,,,,,,,,,,
GuardCaptain_TaskTopic_PlayForTown,Linear_Objective,false,@GuardCaptain_TaskTopic_PlayForTown_a,,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_02_TalkToGuardCaptain_02,,,,,,,,,,,GuardCaptain_TaskTopic_PlayForTown,,,,,,,,,,,,
GuardCaptain_02_TaskTopic_Adiana,Linear_Objective,false,@GuardCaptain_02_TaskTopic_Adiana_a,,,,,,99A_MSQ_04_ToAdiana,99A_MSQ_04_02_container_TalktoNPCs,,,,,,,,,,,99a_Captain_TaskTopic_AskAboutAdiana,,,,,,,,,,,,
Anthurus_00,Linear_Objective,true,@Anthurus_00_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthurus_01,Linear_Objective,false,@Anthurus_01_Comment_Rescue_new,,,,,99A_MSQ_05_UnblockFountain_IGC_Watched,,,,,,,,,,,,,99A_MSQ_07_TalkToAnthuras,,,,,,,,,,,,
Anthurus_02,Linear_Objective,false,@Anthurus_01_Comment_Rescue_follow,,,,,99A_MSQ_07,,,,,,,,,,,,,,,,,,,,,,,,,
99A_HaplessHowe_01_00,Linear_Objective,true,@99A_MSQ_HaplessHowe_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99A_HaplessHowe_01_02,Linear_Objective,false,@99A_MSQ_HaplessHowe_Greet_02,,,,,99_MSQ_19a,,,,,,,,,,,,,,,,,,,,,,,,,
99A_HaplessHowe_01_01,Linear_Objective,false,@99A_MSQ_HaplessHowe_Greet_01,,,,,99_MSQ_19a,99A_MSQ_13_UseStaff,99A_MSQ_13_01C_TalkToHowe,,,,,,,,,,,99A_MSQ_13_HaplessHowe_Talks,,,,,,,,,,,,
99A_HaplessHowe_02_03,Linear_Objective,true,@99A_MSQ_HaplessHowe_Greet_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
