ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
06_07a_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_07_NessaHarrower,,,,06A_MSQ_12,06A_MSQ_13_ReturnMiradorJewel,06A_MSQ_13_ReturnMiradorJewel_talk_Nessa,,,,,,,,,,,06_NessaHarrower_Success,,,,,,,,,,,,
06_08_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_08_NessaHarrower,,,,06A_MSQ_13,06A_MSQ_14_SolveMapPuzzle,06A_MSQ_14_SolveMapPuzzle_talk1_Nessa,,,,,,,,,,,06_NessaHarrower_OtherJewel,,,,,,,,,,,,
06_09_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_09_NessaHarrower,,,,06A_MSQ_13,06A_MSQ_14_SolveMapPuzzle,06A_MSQ_14_SolveMapPuzzle_talk_Nessa,,,,,,,,,,,06_NessaHarrower_Jewel,,,,,,,,,,,,
06_10_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_10_NessaHarrower,,,,06A_MSQ_14,,,06A_MSQ_15_RecoverSpeakerJewel,,,,,,,,,,,,,,,,,,,,,,
06_11_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_11_NessaHarrower,,,,06A_MSQ_15,,,06A_MSQ_16_ReturnEldergateJewel,,,,,,,,,,,,,,,,,,,,,,
06_12_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_12_NessaHarrower,,,,06A_MSQ_16,06A_MSQ_17_RecoverStolenJewel,06A_MSQ_17_RecoverStolenJewel_talk_Nessa,,,,,,,,,,,06_NessaHarrower_Korrapati,,,,,,,,,,,,
06_13_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_13_NessaHarrower,,,,06A_MSQ_17,,,06A_MSQ_18_ReturnSiriusJewel,,,,,,,,,,,,,,,,,,,,,,
06_14_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_14_NessaHarrower,,,,06A_MSQ_18,,,06A_MSQ_19_TalkToNewSpeaker,,,,,,,,,,,,,,,,,,,,,,
06_15_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_15_NessaHarrower,,,,06A_MSQ_19,,,06A_MSQ_20_LostTribute,,,,,,,,,,,,,,,,,,,,,,
06_16_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_16_NessaHarrower,,,,06A_MSQ_20,,,06A_MSQ_21_DefeatBoss,,,,,,,,,,,,,,,,,,,,,,
06_17_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_17_NessaHarrower,,,,06A_MSQ_21,,,,,,,,,,,,,06_NessaHarrower_Medea,,,,,,,,,,,,
06_18_NessaHarrower,Linear_Objective,false,@NPC_DefaultDialogue_18_NessaHarrower,,,,MSQ_00_init && 06A_MSQ_21,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_FrancisTurner,Linear_Objective,true,@NPC_DefaultDialogue_00_FrancisTurner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_01_FrancisTurner,,,,06A_MSQ_04,,,06A_MSQ_05_FixWindmills,,,,,,,,,,,,,,,,,,,,,,
06_02_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_02_FrancisTurner,,,,06A_MSQ_05,,,,,,,,,,,,,06_FrancisTurner_Lost,,,,,,,,,,,,
06_03_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_03_FrancisTurner,,,,06A_MSQ_09,06A_MSQ_10_TalkToSpeaker,06A_MSQ_10_TalkToSpeaker_talk_Francis,,,,,,,,,,,06_FrancisTurner_Tribute,,,,,,,,,,,,
06_04_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_04_FrancisTurner,,,,06A_MSQ_10,,,06A_MSQ_11_LootPirateCrates,,,,,,,,,,,,,,,,,,,,,,
06_05_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_05_FrancisTurner,,,,06A_MSQ_14,06A_MSQ_15_RecoverSpeakerJewel,06A_MSQ_15_RecoverSpeakerJewel_talk_Francis,,,,,,,,,,,06_FrancisTurner_Jewel,,,,,,,,,,,,
06_06_FrancisTurner,Linear_Objective,false,@NPC_DefaultDialogue_06_FrancisTurner,,,,06A_MSQ_15,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_SaatvikAgrawal,Linear_Objective,true,@NPC_DefaultDialogue_00_SaatvikAgrawal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_01_SaatvikAgrawal,,,,06A_MSQ_01,,,06A_MSQ_02_VisitInn,,,,,,,,,,,,,,,,,,,,,,
06_02_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_02_SaatvikAgrawal,,,,06A_MSQ_02,,,,,,,,,,,,,,,,,,,,,,,,,
06_03_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_03_SaatvikAgrawal,,,,06A_MSQ_04,06A_MSQ_05_FixWindmills,06A_MSQ_05_FixWindmills_talk_Saatvik,,,,,,,,,,,06_SaatvikAgrawal_Windmills,,,,,,,,,,,,
06_04_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_04_SaatvikAgrawal,,,,06A_MSQ_05,,,06A_MSQ_06_RescueFarmers,,,,,,,,,,,,,,,,,,,,,,
06_05_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_05_SaatvikAgrawal,,,,06A_MSQ_06,,,06A_MSQ_07_MeetIronRose,,,,,,,,,,,,,,,,,,,,,,
06_05a_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_05_SaatvikAgrawal,,,,06A_MSQ_06 && (12A_MSQ_10 || S_campingunlock),,,06A_MSQ_07_MeetIronRose_alt,,,,,,,,,,,,,,,,,,,,,,
06_06_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_06_SaatvikAgrawal,,,,06A_MSQ_07,,,,,,,,,,,,,,,,,,,,,,,,,
06_07_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_07_SaatvikAgrawal,,,,06A_MSQ_13,06A_MSQ_14_SolveMapPuzzle,06A_MSQ_14_SolveMapPuzzle_talk_Saatvik,,,,,,,,,,,06_SaatvikAgrawal_Pirates,,,,,,,,,,,,
06_08_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_08_SaatvikAgrawal,,,,06A_MSQ_14,,,,,,,,,,,,,,,,,,,,,,,,,
06_09_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_09_SaatvikAgrawal,,,,06A_MSQ_15,06A_MSQ_16_ReturnEldergateJewel,06A_MSQ_16_ReturnEldergateJewel_talk_Saatvik,,,,,,,,,,,06_SaatvikAgrawal_NewSpeaker,,,,,,,,,,,,
06_10_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_10_SaatvikAgrawal,,,,06A_MSQ_19,,,06A_MSQ_20_LostTribute,,,,,,,,,,,,,,,,,,,,,,
06_11_SaatvikAgrawal,Linear_Objective,false,@NPC_DefaultDialogue_11_SaatvikAgrawal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_LeovixSilva,Linear_Objective,true,@NPC_DefaultDialogue_00_LeovixSilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00a_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_00_LeovixSilva,,,,06A_MSQ_06,,,,,,,,,,,,,06_LeovixSilva_Fallen,,,,,,,,,,,,
06_01_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_01_LeovixSilva,,,,06A_MSQ_07,,,06A_MSQ_08_RescueGideon,,,,,,,,,,,,,,,,,,,,,,
06_02_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_02_LeovixSilva,,,,06A_MSQ_08,,,06A_MSQ_09_DefeatCommander,,,,,,,,,,,,,,,,,,,,,,
06_03_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_03_LeovixSilva,,,,06A_MSQ_09,,,06A_MSQ_10_TalkToSpeaker,,,,,,,,,,,,,,,,,,,,,,
06_04_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_04_LeovixSilva,,,,06A_MSQ_10,,,06A_MSQ_11_LootPirateCrates,,,,,,,,,,,,,,,,,,,,,,
06_05_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_05_LeovixSilva,,,,06A_MSQ_11,,,,,,,,,,,,,,,,,,,,,,,,,
06_06_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_06_LeovixSilva,,,,06A_MSQ_12,,,,,,,,,,,,,,,,,,,,,,,,,
06_07_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_07_LeovixSilva,,,,06A_MSQ_13,,,,,,,,,,,,,,,,,,,,,,,,,
06_08_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_08_LeovixSilva,,,,06A_MSQ_14,06A_MSQ_15_RecoverSpeakerJewel,06A_MSQ_15_RecoverSpeakerJewel_talk_Leovix,,,,,,,,,,,06_LeovixSilva_Betrayal,,,,,,,,,,,,
06_09_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_09_LeovixSilva,,,,06A_MSQ_18,,,,,,,,,,,,,,,,,,,,,,,,,
06_10_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_10_LeovixSilva,,,,06A_MSQ_19,06A_MSQ_20_LostTribute,06A_MSQ_20_LostTribute_talk_Leovix,,,,,,,,,,,06_LeovixSilva_Caravan,,,,,,,,,,,,
06_11_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_11_LeovixSilva,,,,06A_MSQ_21,,,,,,,,,,,,,,,,,,,,,,,,,
06_12_LeovixSilva,Linear_Objective,false,@NPC_DefaultDialogue_12_LeovixSilva,,,,MSQ_00_init && 06A_MSQ_21,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_MarcelDupont,Linear_Objective,true,@NPC_DefaultDialogue_00_MarcelDupont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_01_MarcelDupont,,,,S_introtosettlement,,,06A_MSQ_01_Quartermaster,,,,,,,,,,,,,,,,,,,,,,
06_01a_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_00_MarcelDupont,,,,,12A_MSQ_01_SpeakLochnir,12A_MSQ_01_SpeakLochnir_Container,,,,,,,,,,,,,,,,,,,,,,,
06_01b_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_00_MarcelDupont,,,,12A_MSQ_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_01c_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_01_MarcelDupont,,,,S_introtosettlement&&MSQ_00_init,,,06A_MSQ_01_Quartermaster,,,,,,,,,,,,,,,,,,,,,,
06_02_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_02_MarcelDupont,,,,06A_MSQ_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_03_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_03_MarcelDupont,,,,06A_MSQ_09,06A_MSQ_10_TalkToSpeaker,06A_MSQ_10_TalkToSpeaker_talk_Marcel,,,,,,,,,,,06_MarcelDupont_Tribute,,,,,,,,,,,,
06_04_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_04_MarcelDupont,,,,06A_MSQ_10,,,06A_MSQ_11_LootPirateCrates,,,,,,,,,,,,,,,,,,,,,,
06_05_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_05_MarcelDupont,,,,06A_MSQ_14,06A_MSQ_15_RecoverSpeakerJewel,06A_MSQ_15_RecoverSpeakerJewel_talk_Marcel,,,,,,,,,,,06_MarcelDupont_Jewel,,,,,,,,,,,,
06_06_MarcelDupont,Linear_Objective,false,@NPC_DefaultDialogue_06_MarcelDupont,,,,06A_MSQ_15,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_AhuraFarid,Linear_Objective,true,@NPC_DefaultDialogue_00_AhuraFarid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_AhuraFarid,Linear_Objective,false,@NPC_DefaultDialogue_01_AhuraFarid,,,,,06A_Z_02_SpreadJoy,06A_Z_02_GiveSprig_talk_Ahura,,,,,,,,,,,06_AhuraFarid_SpreadJoy,,,,,,,,,,,,
06_02_AhuraFarid,Linear_Objective,false,@NPC_DefaultDialogue_02_AhuraFarid,,,,06A_MSQ_10,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_MoiraChapman,Linear_Objective,true,@NPC_DefaultDialogue_00_MoiraChapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_MoiraChapman,Linear_Objective,false,@NPC_DefaultDialogue_01_MoiraChapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_02_MoiraChapman,Linear_Objective,false,@NPC_DefaultDialogue_02_MoiraChapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_TalesaSerrano,Linear_Objective,true,@NPC_DefaultDialogue_00_TalesaSerrano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_TalesaSerrano,Linear_Objective,false,@NPC_DefaultDialogue_01_TalesaSerrano,,,,06A_MSQ_03,,,06A_TS_01_GatherAndRefine,,,,,,,,,,,,,,,,,,,,,,
06_02_TalesaSerrano,Linear_Objective,false,@NPC_DefaultDialogue_02_TalesaSerrano,,,,06A_TS_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_KathrijnJanssen,Linear_Objective,true,@NPC_DefaultDialogue_00_KathrijnJanssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_KathrijnJanssen,Linear_Objective,false,@NPC_DefaultDialogue_01_KathrijnJanssen,,,,06A_MSQ_10,,,06A_F_01_CollectJam,,,,,,,,,,,,,,,,,,,,,,
06_02_KathrijnJanssen,Linear_Objective,false,@NPC_DefaultDialogue_02_KathrijnJanssen,,,,06A_F_01,,,06A_F_02_RecoverSpices,,,,,,,,,,,,,,,,,,,,,,
06_03_KathrijnJanssen,Linear_Objective,false,@NPC_DefaultDialogue_03_KathrijnJanssen,,,,06A_F_02,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_TsuiFen,Linear_Objective,true,@NPC_DefaultDialogue_00_TsuiFen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_TsuiFen,Linear_Objective,false,@NPC_DefaultDialogue_01_TsuiFen,,,,06A_MSQ_15,,,06A_T_01_DefeatPumas,,,,,,,,,,,,,,,,,,,,,,
06_02_TsuiFen,Linear_Objective,false,@NPC_DefaultDialogue_02_TsuiFen,,,,06A_T_01,,,06A_T_02_DefeatBear,,,,,,,,,,,,,,,,,,,,,,
06_03_TsuiFen,Linear_Objective,false,@NPC_DefaultDialogue_03_TsuiFen,,,,06A_T_02,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_ZhangHaoyu,Linear_Objective,true,@NPC_DefaultDialogue_00_ZhangHaoyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_ZhangHaoyu,Linear_Objective,false,@NPC_DefaultDialogue_01_ZhangHaoyu,,,,06A_TS_01,,,06A_TS_02_ForgeSword,,,,,,,,,,,,,,,,,,,,,,
06_02_ZhangHaoyu,Linear_Objective,false,@NPC_DefaultDialogue_02_ZhangHaoyu,,,,06A_TS_02,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_LionelDeLaRue,Linear_Objective,true,@NPC_DefaultDialogue_00_LionelDeLaRue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_LionelDeLaRue,Linear_Objective,false,@NPC_DefaultDialogue_01_LionelDeLaRue,,,,06A_MSQ_13,,,06A_W_01_GetPatterns,,,,,,,,,,,,,,,,,,,,,,
06_02_LionelDeLaRue,Linear_Objective,false,@NPC_DefaultDialogue_02_LionelDeLaRue,,,,06A_W_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_UtkarshSingh,Linear_Objective,true,@NPC_DefaultDialogue_00_UtkarshSingh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_UtkarshSingh,Linear_Objective,false,@NPC_DefaultDialogue_01_UtkarshSingh,,,,,06A_Z_02_SpreadJoy,06A_Z_02_GiveSprig_talk_Utkarsh,,,,,,,,,,,06_UtkarshSingh_SpreadJoy,,,,,,,,,,,,
06_02_UtkarshSingh,Linear_Objective,false,@NPC_DefaultDialogue_02_UtkarshSingh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_VerildisJannsen,Linear_Objective,true,@NPC_DefaultDialogue_00_VerildisJannsen,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
06_01_VerildisJannsen,Linear_Objective,false,@NPC_DefaultDialogue_01_VerildisJannsen,,,,06A_MSQ_01,,,,,,,,,,,,,,,,,,,,,,,Inn,,
06_02_VerildisJannsen,Linear_Objective,false,@NPC_DefaultDialogue_02_VerildisJannsen,,,,06A_MSQ_02,,,,,,,,,,,,,,,,,,,,,,,Inn,,
06_00_LiZihan,Linear_Objective,true,@NPC_DefaultDialogue_00_LiZihan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_FudeHinode,Linear_Objective,true,@NPC_DefaultDialogue_00_FudeHinode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_FudeHinode,Linear_Objective,false,@NPC_DefaultDialogue_01_FudeHinode,,,,06A_B_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_FancyBrushSet,Linear_Objective,true,@NPC_DefaultDialogue_00_FancyBrushSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_FancyBrushSet,Linear_Objective,false,@NPC_DefaultDialogue_01_FancyBrushSet,,,,06A_MSQ_14,,,06A_B_01_ReturnBrushes,,,,,,,,,,,,,,,,,,,,,,
06_00_YelenaPajitnova,Linear_Objective,true,@NPC_DefaultDialogue_00_YelenaPajitnova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_YelenaPajitnova,Linear_Objective,false,@NPC_DefaultDialogue_01_YelenaPajitnova,,,,06A_MSQ_11,,,06A_P_01_RecoverTools,,,,,,,,,,,,,,,,,,,,,,
06_02_YelenaPajitnova,Linear_Objective,false,@NPC_DefaultDialogue_02_YelenaPajitnova,,,,06A_P_01,,,06A_P_02_DefeatKisare,,,,,,,,,,,,,,,,,,,,,,
06_03_YelenaPajitnova,Linear_Objective,false,@NPC_DefaultDialogue_03_YelenaPajitnova,,,,06A_P_02,,,06A_P_03_RecoverEyepiece,,,,,,,,,,,,,,,,,,,,,,
06_04_YelenaPajitnova,Linear_Objective,false,@NPC_DefaultDialogue_04_YelenaPajitnova,,,,06A_P_03,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_RoyaHakimi,Linear_Objective,true,@NPC_DefaultDialogue_00_RoyaHakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_RoyaHakimi,Linear_Objective,false,@NPC_DefaultDialogue_01_RoyaHakimi,,,,06A_MSQ_05,,,06A_IR_01_FindCreed,,,,,,,,,,,,,,,,,,,,,,
06_02_RoyaHakimi,Linear_Objective,false,@NPC_DefaultDialogue_02_RoyaHakimi,,,,06A_IR_01,,,06A_IR_02_GetSword,,,,,,,,,,,,,,,,,,,,,,
06_03_RoyaHakimi,Linear_Objective,false,@NPC_DefaultDialogue_RoyaHakimi_PostSword,,,,06A_IR_02,,,,,,,,,,,,,,,,,,,,,,,,,
06_04_RoyaHakimi,Linear_Objective,false,@NPC_DefaultDialogue_03_RoyaHakimi,,,,06A_IR_02 && 06A_MSQ_19,,,06A_IR_03_DeliverLetter,,,,,,,,,,,,,,,,,,,,,,
06_05_RoyaHakimi,Linear_Objective,false,@NPC_DefaultDialogue_04_RoyaHakimi,,,,06A_IR_03,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_GideonStormsbane,Linear_Objective,true,@NPC_DefaultDialogue_00_GideonStormsbane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_GideonStormsbane,Linear_Objective,false,@NPC_DefaultDialogue_01_GideonStormsbane,,,,06A_MSQ_07,06A_MSQ_08_RescueGideon,06A_MSQ_08_RescueGideon_talk_Gideon,,,,,,,,,,,06_GideonStormsbane_Rescue,,,,,,,,,,,,
06_02_GideonStormsbane,Linear_Objective,false,@NPC_DefaultDialogue_02_GideonStormsbane,,,,06A_MSQ_08,,,,,,,,,,,,,,,,,,,,,,,,,
06_03_GideonStormsbane,Linear_Objective,false,@NPC_DefaultDialogue_04_GideonStormsbane,,,,06A_IR_03,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_ElricChapman,Linear_Objective,true,@NPC_DefaultDialogue_00_ElricChapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_ElricChapman,Linear_Objective,false,@NPC_DefaultDialogue_01_ElricChapman,,,,06A_MSQ_03,,,06A_S_01_FindArcheologists,,,,,,,,,,,,,,,,,,,,,,
06_02_ElricChapman,Linear_Objective,false,@NPC_DefaultDialogue_01PostQuest_ElricChapman,,,,06A_S_01,,,,,,,,,,,,,,,,,,,,,,,,,
06_03_ElricChapman,Linear_Objective,false,@NPC_DefaultDialogue_03_ElricChapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_PriyaThakur,Linear_Objective,true,@NPC_DefaultDialogue_00_PriyaThakur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01_PriyaThakur,Linear_Objective,false,@NPC_DefaultDialogue_01_PriyaThakur,,,,,06A_Z_02_SpreadJoy,06A_Z_02_GiveSprig_talk_Priya,,,,,,,,,,,06_PriyaThakur_SpreadJoy,,,,,,,,,,,,
06_02_PriyaThakur,Linear_Objective,false,@NPC_DefaultDialogue_02_PriyaThakur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_00_MichaelLewis,Linear_Objective,true,@NPC_DefaultDialogue_00_MichaelLewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_01a_MichaelLewis,Linear_Objective,false,@NPC_DefaultDialogue_00_MichaelLewis,,,,06A_MSQ_05,06A_MSQ_06_RescueFarmers,06A_MSQ_06_RescueFarmers_rescue_Michael,,,,,,,,,,,06_MichaelLewis_Trapped,,,,,,,,,,,,
06_01_MichaelLewis,Linear_Objective,false,@NPC_DefaultDialogue_01_MichaelLewis,,,,SwapActive_06_MichaelLewis_B,06A_MSQ_06_RescueFarmers,06A_MSQ_06_RescueFarmers_talk_Michael,,,,,,,,,,,06_MichaelLewis_Farm,,,,,,,,,,,,
06_02_MichaelLewis,Linear_Objective,false,@NPC_DefaultDialogue_02_MichaelLewis,,,,06A_MSQ_06,,,,,,,,,,,,,,,,,,,,,,,,,
06_03_MichaelLewis,Linear_Objective,false,@NPC_DefaultDialogue_03_MichaelLewis,,,,06A_MSQ_15,,,06A_G_01_DefeatPirates,,,,,,,,,,,,,,,,,,,,,,
