ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
1222_01_Innkeep,Linear_Objective,false,@1222_01_Innkeep,,,,S_encroachingcorruption,,,1222_1501_intrototravel,,,,,,,,,,,,,,,,,,,,Inn,,
1222_02_Innkeep,Linear_Objective,false,@1222_02_Innkeep,,,,S_returntravel,,,,,,,,,,,,,,,,,,,,,,,Inn,,
1222_03_Innkeep,Linear_Objective,false,@1222_03_Innkeep,,,25,,,,,,,,,,,,,,1222_Innkeep_WhereNow,,,,,,,,,,Inn,,
1222_04_Innkeep,Linear_Objective,false,@1222_04_Innkeep,,,35,,,,,,,,,,,,,,1222_Innkeep_WhyHouse,,,,,,,,,,Inn,,
1223_00_Fisher,Linear_Objective,true,@1223_00_Fisher_DefaultDialog,,,,,,,,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1223_01_Fisher,Linear_Objective,false,@1223_01_Fisher_DefaultDialog,,,,FishingQuest_04,,,1223_0101_FQ05,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1223_02_Fisher,Linear_Objective,false,@1223_02_Fisher_DefaultDialog,,,,FishingQuest_05,,,,,,,,,,,,,1223_Fisher_ExplainHotspots,,,,,,,,,,,,
1225_00_Giacomo,Linear_Objective,true,@1225_00_Giacomo_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225_01a_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_MB,,,,,,,,,,,,,,,,,,,,,,
1225_01b_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_FL,,,,,,,,,,,,,,,,,,,,,,
1225_01c_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_EF,,,,,,,,,,,,,,,,,,,,,,
1225_01d_Giacomo,Linear_Objective,false,@1225_01_Giacomo_DefaultDialog,,,,S_encroachingcorruption,,,1225_0101_downpayment_WW,,,,,,,,,,,,,,,,,,,,,,
1225_02_Giacomo,Linear_Objective,false,@1225_02_Giacomo_DefaultDialog,,,,S_downpayment,,,1225_0201_majorpurchase,,,,,,,,,,1225_Giacomo_HousingGeneral,,,,,,,,,,,,
1225_03_Giacomo,Linear_Objective,false,@1225_03_Giacomo_DefaultDialog,,,,12_Quest_Housing_2,,,1225_0301_insuringinvestmentA,,,,,,,,,,1225_Giacomo_HousingGeneral,,,,,,,,,,,,
1225_04_Giacomo,Linear_Objective,false,@1225_04_Giacomo_DefaultDialog,,,,12_Quest_Housing_3a,,,1225_0302_insuringinvestmentB,,,,,,,,,,1225_Giacomo_HousingGeneral,,,,,,,,,,,,
1225_05_Giacomo,Linear_Objective,false,@1225_05_Giacomo_DefaultDialog,,,,12_Quest_Housing_3b,,,1225_0401_siteinspection,,,,,,,,,,1225_Giacomo_HousingStorage,,,,,,,,,,,,
1225_05a_Giacomo,Linear_Objective,false,@1225_0401_siteinspection_talkto_Giacomo,,,,12_Quest_Housing_3b,1225_0401_siteinspection,1225_0401_d_02_01_TalkTo_GiacomoTravelersA_1225_05a_Giacomo,,,,,,,,,,,1225_Giacomo_HousingStorage,,,,,,,,,,,,
1225_06_Giacomo,Linear_Objective,false,@1225_06_Giacomo_DefaultDialog,,,,12_Quest_Housing_4,,,,,,,,,,,,,1225_Giacomo_HousingStorage,,,,,,,,,,,,
1225_07_Giacomo,Linear_Objective,false,@1225_07_Giacomo_DefaultDialog,,,,12_Quest_Housing_4,,,1225_0501_mandatoryimprovements,,,,,,,,,,1225_Giacomo_HousingStorage,,,,,,,,,,,,
1225_08_Giacomo,Linear_Objective,false,@1225_08_Giacomo_DefaultDialog,,,,12_Quest_Housing_5,,,1225_0601_closingcost,,,,,,,,,,1225_Giacomo_HousingStorage,,,,,,,,,,,,
1225_09_Giacomo,Linear_Objective,false,@1225_09_Giacomo_DefaultDialog,,,,12_Quest_Housing_6,,,,,,,,,,,,,1225_Giacomo_HousingTrophy,,,,,,,,,,,,
