ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0232a_01_Naturalist,Linear_Objective,false,@0232a_Naturalist_DefaultDialogue_01,,,,99B_MSQ_07 || 99_MSQ_34,,,02A_Side05_01_Tea,,,,,,,,,,,,,,,,,,,,,,
0232a_02_Naturalist,Linear_Objective,false,@0232a_Naturalist_DefaultDialogue_02,,,,02_Quest_22,,,02A_Side05_02_Achene,,,,,,,,,,,,,,,,,,,,,,
0232a_03_Naturalist,Linear_Objective,false,@0232a_Naturalist_DefaultDialogue_03,,,,02_Quest_25,,,,,,,,,,,,,,,,,,,,,,,,,
0233a_00_Hunter,Linear_Objective,true,@0233a_Hunter_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0233a_01_Hunter,Linear_Objective,false,@0233a_Hunter_DefaultDialogue_01,,,,99B_MSQ_05 || 99_MSQ_34,,,02A_Side06_01_Bears,,,,,,,,,,,,,,,,,,,,,,
0233a_02_Hunter,Linear_Objective,false,@0233a_Hunter_DefaultDialogue_02,,,,02_Quest_26,,,02A_Side06_02_PapaBear,,,,,,,,,,,,,,,,,,,,,,
0233a_03_Hunter,Linear_Objective,false,@0233a_Hunter_DefaultDialogue_03,,,,02_Quest_27,,,,,,,,,,,,,,,,,,,,,,,,,
0234a_00_Mourner,Linear_Objective,true,@0234a_Mourner_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0234a_01_Mourner,Linear_Objective,false,@0234a_Mourner_DefaultDialogue_01,,,,99_MSQ_20,,,02A_Side07_01_Memories,,,,,,,,,,,,,,,,,,,,,,
0234a_02_Mourner,Linear_Objective,false,@0234a_Mourner_DefaultDialogue_02,,,,02_Quest_28,,,02A_Side07_02_Death,,,,,,,,,,,,,,,,,,,,,,
0234a_03_Mourner,Linear_Objective,false,@0234a_Mourner_DefaultDialogue_03,,,,02_Quest_30,,,,,,,,,,,,,,,,,,,,,,,,,
0249a_00_Aethelwynn,Linear_Objective,true,@NPC_DefaultDialogue_0249a_00_Aethelwynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0249a_01_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_01_Aethelwynn,,,,99B_MSQ_01 || 99_MSQ_34,,,02A_Side08_01_Treasures,,,,,,,,,,,,,,,,,,,,,,
0249a_02_Aethelwynn,Linear_Objective,false,@02A_Side08_01_Treasures_complete,,,,02A_SQ_01,,,,,,,,,,,,,,,,,,,,,,,,,
0249a_03_Aethelwynn,Linear_Objective,false,@02A_Side08_01_Treasures_complete,,,,02A_SQ_01,,,02A_Side08_02_LostReturned,,,,,,,,,,,,,,,,,,,,,,
0249a_04_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_04_Aethelwynn,,,,02A_SQ_02,,,,,,,,,,,,,,,,,,,,,,,,,
0249a_05_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_05_Aethelwynn,,,,02A_SQ_02 && 99B_MSQ_05 || 02A_SQ_02 && 99_MSQ_34,,,02A_Side08_03_Music,,,,,,,,,,,,,,,,,,,,,,
0249a_06_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_06_Aethelwynn,,,,02A_SQ_04,,,,,,,,,,,,,,,,,,,,,,,,,
0249a_07_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_07_Aethelwynn,,,,02A_SQ_04 && 99B_MSQ_08 || 02A_SQ_04 && 99_MSQ_34,,,02A_Side08_05_Reunion,,,,,,,,,,,,,,,,,,,,,,
0249a_08_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_08_Aethelwynn,,,,02A_SQ_05,,,02A_Side08_06_Heart,,,,,,,,,,,,,,,,,,,,,,
0249a_09_Aethelwynn,Linear_Objective,false,@NPC_DefaultDialogue_0249a_09_Aethelwynn,,,,02A_SQ_06,,,,,,,,,,,,,,,,,,,,,,,,,
0250a_00_Baldr,Linear_Objective,true,@NPC_DefaultDialogue_0250a_00_Baldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0250a_01_Baldr,Linear_Objective,false,@NPC_DefaultDialogue_0250a_01_Baldr,,,,02A_SQ_03 && 99B_MSQ_06 || 02A_SQ_03 && 99_MSQ_34,,,02A_Side08_04_Legacy,,,,,,,,,,,,,,,,,,,,,,
0250a_02_Baldr,Linear_Objective,false,@NPC_DefaultDialogue_0250a_02_Baldr,,,,02A_SQ_04,,,,,,,,,,,,,,,,,,,,,,,,,
0250a_03_Baldr,Linear_Objective,false,@NPC_DefaultDialogue_0250a_03_Baldr,,,,02A_SQ_06,,,,,,,,,,,,,,,,,,,,,,,,,
0251a_00_Headstone,Linear_Objective,true,@NPC_DefaultDialogue_0251a_00_Headstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0251a_01_Headstone,Linear_Objective,false,@NPC_DefaultDialogue_0251a_01_Headstone,,,,,02A_Side08_04_Legacy,02A_Side08_04_04_01_Task_TalkTo,,,,,,,,,,,,,,,,,,,,,,,
0251a_02_Headstone,Linear_Objective,false,@NPC_DefaultDialogue_0251a_02_Headstone,,,,02A_SQ_04,,,,,,,,,,,,,,,,,,,,,,,,,
0252a_00_LorenzWerner,Linear_Objective,true,@NPC_DefaultDialogue_00_0252a_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0253a_00_AgathaWerner,Linear_Objective,true,@NPC_DefaultDialogue_00_0253a_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
