ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0309_03_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0308_03_Adjudicator,Covenant,,39,covenant_faction_quest_02,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0309_03pre_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0308_03pre_Adjudicator,Covenant,,,covenant_faction_quest_02,,,,,,,,,,,,,,,,,,,,,,,,,
0309_04_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0308_04_Adjudicator,Covenant,,39,covenant_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0309_04pre_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0308_04pre_Adjudicator,Covenant,,,covenant_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,,,
0312_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0312_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0312_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0312_01_Watcher,,,39,,,,0312_0101_shadowscastfinalsalute,,,,,,,,,,,,,,,,,,,,,,
0312_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0312_02_Watcher,,,,03_Quest_01,,,0312_0201_allnottornasunder,,,,,,,,,,,,,,,,,,,,,,
0312_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0312_03_Watcher,,,,03_Quest_04,,,,,,,,,,,,,,,,,,,,,,,,,
0313_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0313_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0313_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0313_01_Watcher,,,,03_Quest_02,,,0313_0101_descentfrostedslumber,,,,,,,,,,,,,,,,,,,,,,
0313_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0313_02_Watcher,,,,03_Quest_03,,,0313_0102_transmuteirontodust,,,,,,,,,,,,,,,,,,,,,,
0313_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0313_03_Watcher,,,,03_Quest_06,,,0313_0201_redefiningboundaries,,,,,,,,,,,,,,,,,,,,,,
0313_04_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0313_04_Watcher,,,,03_Quest_07,,,,,,,,,,,,,,,,,,,,,,,,,
0314_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0314_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0314_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0314_01_Watcher,,,,03_Quest_09,,,0314_0101_blessingsofthefallen,,,,,,,,,,,,,,,,,,,,,,
0314_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0314_02_Watcher,,,,03_Quest_12,,,0314_0102_thebestofus,,,,,,,,,,,,,,,,,,,,,,
0314_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0314_03_Watcher,,,,03_Quest_14,,,,,,,,,,,,,,,,,,,,,,,,,
0315_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0315_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0315_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0315_01_Watcher,,,,03_Quest_09,,,0315_0101_aburningquestion,,,,,,,,,,,,,,,,,,,,,,
0315_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0315_02_Watcher,,,,03_Quest_11,,,0315_0102_twistedmetamorphosis,,,,,,,,,,,,,,,,,,,,,,
0315_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0315_03_Watcher,,,,03_Quest_14,,,0317_0201_windingmtnpath,,,,,,,,,,,,,,,,,,,,,,
0315_04_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0315_04_Watcher,,,,03_Quest_15,,,,,,,,,,,,,,,,,,,,,,,,,
0316_00_Warden,Linear_Objective,true,@NPC_DefaultDialogue_0316_00_Warden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0316_01_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0316_01_Warden,,,39,,,,0316_0101_maliceaforethought,,,,,,,,,,,,,,,,,,,,,,
0316_02_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0316_02_Warden,,,,03_Quest_07,,,0316_0201_tiesthatblind,,,,,,,,,,,,,,,,,,,,,,
0316_03_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0316_03_Warden,,,,03_Quest_08,,,,,,,,,,,,,,,,,,,,,,,,,
0317_00_Warden,Linear_Objective,true,@NPC_DefaultDialogue_0317_00_Warden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0317_01_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0317_01_Warden,,,,03_Quest_08,,,0317_0101_forarainyday,,,,,,,,,,,,,,,,,,,,,,
0317_02_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0317_02_Warden,,,,03_Quest_09,,,,,,,,,,,,,,,,,,,,,,,,,
0318_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0318_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0318_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0318_01_Ranger,,,,QuestUnlock_SextonComplete,,,0318_0101_facetslightdarkness,,,,,,,,,,,,,,,,,,,,,,
0318_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0318_02_Ranger,,WarHammerAbilityTable 19 0,60,07_Quest_11,,,0318_0201_RampantConviction,,,,,,,,,,,,,,,,,,,,,,
0318_03_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0318_03_Ranger,,,,WeaponQuest_RampantConviction_08,,,,,,,,,,,,,,,,,,,,,,,,,
0319_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0319_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0319_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0319_01_Ranger,,,,03_Quest_05,,,0319_0101_rainbowheartshadowintent,,,,,,,,,,,,,,,,,,,,,,
0319_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0319_02_Ranger,,FireMagicAbilityTable 19 0,60,07_Quest_11,,,0319_0501_PrimeResolve,,,,,,,,,,,,,,,,,,,,,,
0319_03_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0319_03_Ranger,,,,WeaponQuest_PrimeResolve_08,,,,,,,,,,,,,,,,,,,,,,,,,
0320_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0320_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0320_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0320_01_Ranger,,LifeMagicAbilityTable 19 0,60,07_Quest_11,,,0320_0101_GlimmeringMercy,,,,,,,,,,,,,,,,,,,,,,
0320_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0320_02_Ranger,,,,WeaponQuest_GimmeringMercy_08,,,,,,,,,,,,,,,,,,,,,,,,,
0321_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0321_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0321_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0321_01_Ranger,,HatchetAbilityTable 19 0,60,07_Quest_11,,,0321_0101_AzureRavager,,,,,,,,,,,,,,,,,,,,,,
0321_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0321_02_Ranger,,,,WeaponQuest_AzureRavager_08,,,,,,,,,,,,,,,,,,,,,,,,,
0322_00_Innkeep,Linear_Objective,true,@NPC_DefaultDialogue_0322_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0322_01_Innkeep,Linear_Objective,false,@NPC_DefaultDialogue_0322_01_Innkeep,,,,03_Quest_14,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0323_00_Innkeep,Linear_Objective,true,@NPC_DefaultDialogue_0323_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0323_01_Innkeep,Linear_Objective,false,@NPC_DefaultDialogue_0323_01_Innkeep,,,,03_Quest_14,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0324_00_Fisher,Linear_Objective,true,@NPC_DefaultDialogue_0324_00_Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0324_01_Fisher,Linear_Objective,false,@NPC_DefaultDialogue_0324_01_Fisher,,,,FishingQuest_10,,,1424_0101_FQ11,,,,,,,,,,,,,,,,,,,,,,
0324_02_Fisher,Linear_Objective,false,@NPC_DefaultDialogue_0324_02_Fisher,,,,FishingQuest_11,,,,,,,,,,,,,,,,,,,,,,,,,
0325_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0325_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0325_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0325_01_Ranger,,IceMagicAbilityTable 19 0,60,07_Quest_11,,,0325_0101_RL_00,,,,,,,,,,,,,,,,,,,,,,
0325_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0325_02_Ranger,,,,WeaponQuest_Rimelash_08,,,,,,,,,,,,,,,,,,,,,,,,,
0326_00_Prospector,Linear_Objective,true,@NPC_DefaultDialogue_0326_00_Prospector,,,,,,,,,,,,,,,,,0326_Prospector_talk,,,,,,,,,,Join_Outpost_Rush,,
0329_Adjudicator_00,Linear_Objective,true,@NPC_DefaultDialogue_0308_04_Adjudicator,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0329_Adjudicator_01,Linear_Objective,false,@NPC_DefaultDialogue_0308_04pre_Adjudicator,Covenant,,39,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
