ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0404a_Constable_04,Linear_Objective,false,@0404a_Constable_Comment_ReturnStaff,,,,99_MSQ_19a,,,,,,,,,,,,,,,,,,,,,,,,,
0404a_Constable_05,Linear_Objective,false,@0404a_Constable_Comment_UseStaff,,,,99_MSQ_20,,,,,,,,,,,,,,,,,,,,,,,,,
0404a_Constable_TaskTopic_ChooseInstrument,Linear_Objective,false,@0404a_Constable_TaskTopic_ChooseInstrument,,,,,04A_Side05_01_ChooseInstrument,04A_Side05_01_01B_TalkToConstable,,,,,,,,,,,0404a_Constable_TaskTopic_ChooseInstrument,,,,,,,,,,,,
0404a_Constable_TaskConversation_PlayForTown,Linear_Objective,false,@0404a_Constable_TaskConversation_PlayForTown,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_03_TalkToConstable,,,,,,,,,,,,,,,,,,,,,,,
0404a_Constable_TaskTopic_PlayForTown,Linear_Objective,false,@0404a_Constable_TaskTopic_PlayForTown,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_03_TalkToConstable_02,,,,,,,,,,,0404a_Constable_TaskTopic_PlayForTown,,,,,,,,,,,,
0404a_04A_Constable_TaskTopic_ReturnStaff,Linear_Objective,false,@0404a_Constable_TaskTopic_ReturnStaff,,,,,99A_MSQ_12_ReturnStaff,99A_MSQ_12_02c_TalkToConstable,,,,,,,,,,,0404a_Constable_TaskTopic_ReturnStaff,,,,,,,,,,,,
0405a_00_ArtificerPetrowski,Linear_Objective,true,@NPC_DefaultDialogue_0405a_00_ArtificerPetrowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0405a_00_ArtificerPetrowski_01,Linear_Objective,false,@0405a_00_ArtificerPetrowski_Comment_LocketFlowers,,,,04A_Side04_07,,,,,,,,,,,,,,,,,,,,,,,,,
0405a_00_ArtificerPetrowski_TaskTopic,Linear_Objective,false,@0405a_00_ArtificerPetrowski_TaskTopic_Adiana,,,,,99A_MSQ_04_ToAdiana,99A_MSQ_04_02b_TalkToTekla,,,,,,,,,,,0405a_Artificer_TaskTopic_AskAboutAdiana,,,,,,,,,,,,
0405a_01_ArtificerPetrowski_00,Linear_Objective,true,@NPC_DefaultDialogue_0405a_00_ArtificerPetrowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0405a_01_ArtificerPetrowski_01,Linear_Objective,false,@NPC_DefaultDialogue_0405a_00_ArtificerPetrowski,,,,99A_MSQ_04 || 99_MSQ_19,,,04A_Side04_01_ScoutCorrupted,,,,,,,,,,,,,,,,,,,,,,
0405a_01_ArtificerPetrowski_01a,Linear_Objective,false,@0405a_01_ArtificerPetrowski_CommentScoutCorrupted,,,,04A_Side04_01,,,,,,,,,,,,,,,,,,,,,,,,,
0405a_01_ArtificerPetrowski_02,Linear_Objective,false,@0405a_01_ArtificerPetrowski_OfferPoisonCorrupted,,,,(99A_MSQ_06 || 99_MSQ_19) && 04A_Side04_01,,,04A_Side04_02_PoisonCorrupted,,,,,,,,,,,,,,,,,,,,,,
0405a_01_ArtificerPetrowski_03,Linear_Objective,false,@0405a_01_ArtificerPetrowski_OfferToHuntsman,,,,04A_Side04_02,,,04A_Side04_03_ToHuntsman,,,,,,,,,,,,,,,,,,,,,,
0405a_02_ArtificerPetrowski_00,Linear_Objective,true,@0405a_02_ArtificerPetrowski_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0405a_02_ArtificerPetrowski_01,Linear_Objective,false,@0405a_01_ArtificerPetrowski_OfferKillNamed,,,,99_MSQ_19a && 04A_Side04_03,,,04A_Side04_04_KillNamed,,,,,,,,,,,,,,,,,,,,,,
0405a_02_ArtificerPetrowski_02,Linear_Objective,false,@0405a_01_ArtificerPetrowski_OfferFlowers,,,,04A_Side04_04,,,04A_Side04_06_GetFlowers,,,,,,,,,,,,,,,,,,,,,,
0405a_02_ArtificerPetrowski_03,Linear_Objective,false,@0405a_01_ArtificerPetrowski_OfferReturnHuntsman,,,,04A_Side04_06,,,04A_Side04_07_ToHuntsman02,,,,,,,,,,,,,,,,,,,,,,
0407_00_Commander,Linear_Objective,true,@NPC_DefaultDialogue_0407_00_Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0407_01_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_07_Commander,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0407_02_Commander,Linear_Objective,false,@NPC_DefaultDialogue_0407_07_Commander,Marauder,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0408_00_Alchemist,Linear_Objective,true,@NPC_DefaultDialogue_0408_00_Alchemist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0408_01_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_07_Alchemist,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0408_02_Alchemist,Linear_Objective,false,@NPC_DefaultDialogue_0408_07_Alchemist,Syndicate,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0409_00_Adjudicator,Linear_Objective,true,@NPC_DefaultDialogue_0409_00_Adjudicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0409_01_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_07_Adjudicator,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,,
0409_02_Adjudicator,Linear_Objective,false,@NPC_DefaultDialogue_0409_07_Adjudicator,Covenant,,60,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
0410a_00_Barkeep,Linear_Objective,true,@0410_00_Barkeep_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0410a_01_Barkeep,Linear_Objective,true,@0410_00_Barkeep_Comment_SaveBar,,,,04A_Side07_04,,,,,,,,,,,,,,,,,,,,,,,,,
0410a_Barkeep_TaskTopic_SaveBar,Linear_Objective,false,@04A_Side07_04_SaveBar_TalkTo_Polly,,,,,04A_Side07_04_SaveBar,04A_Side07_04_01_TalkToPolly,,,,,,,,,,,0410a_Barkeep_TaskTopic_SaveBar,,,,,,,,,,,,
0410a_Barkeep_TaskConversation_PlayForTown,Linear_Objective,false,@0410_Barkeep_TaskConversation_PlayForTown,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_04_TalkToBarkeep,,,,,,,,,,,,,,,,,,,,,,,
0410a_Barkeep_TaskTopic_PlayForTown,Linear_Objective,false,@0410_Barkeep_TaskTopic_PlayForTown,,,,,04A_Side05_02_PlayForTown,04A_Side05_02_04_TalkToBarkeep_02,,,,,,,,,,,0410_Barkeep_TaskTopic_PlayForTown,,,,,,,,,,,,
0411a_00_WilliamHeron,Linear_Objective,true,@NPC_DefaultDialogue_0411a_00_WilliamHeron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_01,Linear_Objective,false,@0411a_00_WilliamHeron_01_OfferObeliskDefenders,,,,99A_MSQ_01,,,04A_Side02_02_ObeliskDefenders,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_02,Linear_Objective,false,@0411a_00_WilliamHeron_02_OfferLightBeacons,,,,04A_Side02_02,,,04A_Side02_03_LightBeacons,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_03,Linear_Objective,false,@0411a_00_WilliamHeron_03_CommentLightBeacons,,,,04A_Side02_03,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_00_WilliamHeron_04,Linear_Objective,false,@0411a_00_WilliamHeron_04_Comment_PlaceSphere,,,,04A_Side02_05,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_00,Linear_Objective,true,@0411a_01_WilliamHeron_00_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_01,Linear_Objective,false,@0411a_01_WilliamHeron_01_OfferCollectAzoth,,,,(99A_MSQ_08 || 99_MSQ_19) && 04A_Side02_03,,,04A_Side02_04_CollectAzoth,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_02,Linear_Objective,false,@0411a_01_WilliamHeron_02_OfferPlaceSphere,,,,(99A_MSQ_10 || 99_MSQ_10) && 04A_Side02_04,,,04A_Side02_05_PlaceSphere,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_03,Linear_Objective,false,@0411_08_Stranger_DefaultDialog,,,23,04A_Side02_05,,,0411_0413_Amrine,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_04,Linear_Objective,false,@0411_09_Stranger_DefaultDialog,,,33,04_Quest_18,,,0411_0414_Shattered,,,,,,,,,,,,,,,,,,,,,,
0411a_01_WilliamHeron_05,Linear_Objective,false,@0411_10_Stranger_DefaultDialog,,,,04_Quest_19,,,,,,,,,,,,,,,,,,,,,,,,,
0422_00_Innkeep,Linear_Objective,true,@0422_00_Innkeep_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0423_00_Fisher,Linear_Objective,true,@0423_00_Fisher_DefaultDialog,,,,,,,,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0423_01_Fisher,Linear_Objective,false,@0423_01_Fisher_DefaultDialog,,,,FishingQuest_02,,,0423_0101_FQ03,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0423_02_Fisher,Linear_Objective,false,@0423_02_Fisher_DefaultDialog,,,,FishingQuest_03,,,,,,,,,,,,,0423_Fisher_ExplainHotspots,,,,,,,,,,,,
0425_Herbalist_00,Linear_Objective,true,@0425_Herbalist_Greet_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0425_Herbalist_02,Linear_Objective,false,@0425_Herbalist_Greet_01,,,,S_truffles,,,,,,,,,,,,,,,,,,,,,,,,,
0428_00_Jones,Linear_Objective,true,@NPC_DefaultDialogue_0428_00_Jones,,,,,,,,,,,,,,,,,0428_Jones_Market,0428_Jones_Tips,,,,,,,,,,,
0428_01_Jones,Linear_Objective,false,@NPC_DefaultDialogue_0428_01_Jones,,,20,,,,,,,,,,,,,,0428_Jones_Market,0428_Jones_Tips,0428_Jones_House,,,,,,,,,,
0430_00_PVPArena,Linear_Objective,true,@NPC_DefaultDialogue_0430_00_PVPArena,,,,,,,,,,,,,,,,,,,,,,,,,,,Join_3v3_Arena,,
0430_01_PVPArena,Linear_Objective,false,@NPC_DefaultDialogue_0430_01_PVPArena,,,20,,,,0430_0101_Arena,,,,,,,,,,,,,,,,,,,,Join_3v3_Arena,,
0430_02_PVPArena,Linear_Objective,false,@NPC_DefaultDialogue_0430_02_PVPArena,,,,PVPArena_Quest_01,,,,,,,,,,,,,,,,,,,,,,,Join_3v3_Arena,,
0435_00_Announcer,Linear_Objective,true,@NPC_DefaultDialogue_0435_00_Announcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad,Linear_Objective,true,@NPC_DefaultDialogue_0436a_00_TamraAyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad_01,Linear_Objective,false,@0436a_00_TamraAyad_01_OfferRecoverVase,,,,99A_MSQ_02 || 99_MSQ_19,,,04A_Side03_01_RecoverVase,,,,,,,,,,,,,,,,,,,,,,
0436a_00_TamraAyad_02,Linear_Objective,false,@0436a_00_TamraAyad_02_Comment_VaseRecovered,,,,04A_Side03_01,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_00,Linear_Objective,true,@0436a_01_TamraAyad_00_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_01,Linear_Objective,false,@0436a_01_TamraAyad_01_OfferAncientTalismans,,,,04A_Side03_02,,,04A_Side03_03_AncientTalismans,,,,,,,,,,,,,,,,,,,,,,
0436a_01_TamraAyad_02,Linear_Objective,false,@0436a_01_TamraAyad_02_Comment_AncientTalismans,,,,04A_Side03_03,,,,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius,Linear_Objective,true,@NPC_DefaultDialogue_0437a_00_FelixLivius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_01,Linear_Objective,false,@0437a_00_FelixLivius_OfferDefeatBear,,,,FactionIntro_Marauders_01 || 99_MSQ_19,,,04A_Side06_01_DefeatBear,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_02,Linear_Objective,false,@0437a_00_FelixLivius_OfferBragTown,,,,04A_Side06_01,,,04A_Side06_02_TownBrag,,,,,,,,,,,,,,,,,,,,,,
0437a_00_FelixLivius_03,Linear_Objective,false,@0437a_00_FelixLivius_Comment_BragTown,,,,04A_Side06_02,,,,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans,Linear_Objective,true,@NPC_DefaultDialogue_0438a_00_JacobEvans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_01,Linear_Objective,false,@0438a_00_JacobEvans_01_OfferGetMead,,,,FactionIntro_Syndicate_01 || 99_MSQ_19,,,04A_Side07_01_GetMead,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_02,Linear_Objective,false,@0438a_00_JacobEvans_02_OfferGetWine,,,,04A_Side07_01,,,04A_Side07_02_GetWine,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_03,Linear_Objective,false,@0438a_00_JacobEvans_03_OfferGetPort,,,,04A_Side07_02,,,04A_Side07_03_GetPort,,,,,,,,,,,,,,,,,,,,,,
0438a_00_JacobEvans_04,Linear_Objective,false,@0438a_00_JacobEvans_04_OfferSaveBar,,,,04A_Side07_03,,,04A_Side07_04_SaveBar,,,,,,,,,,,,,,,,,,,,,,
0438a_01_JacobEvans,Linear_Objective,true,@0438a_00_JacobEvans_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_00_AnwirHughes,Linear_Objective,true,@NPC_DefaultDialogue_0439a_00_AnwirHughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_00_AnwirHughes_01,Linear_Objective,false,@0439a_00_AnwirHughes_01_OfferGetReagents,,,,FactionIntro_Covenant_01 || 99_MSQ_19,,,04A_Side08_01_GetReagents,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes,Linear_Objective,true,@0439a_01_AnwirHughes_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes_01,Linear_Objective,false,@0439a_01_AnwirHughes_01_OfferSecretIngredient,,,,04A_Side08_01,,,04A_Side08_02_SecretIngredient,,,,,,,,,,,,,,,,,,,,,,
0439a_01_AnwirHughes_02,Linear_Objective,false,@0439a_01_AnwirHughes_02_OfferDeliverPotions,,,,04A_Side08_02,,,04A_Side08_03_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,
0439a_02_AnwirHughes,Linear_Objective,true,@0439a_02_AnwirHughes_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi,Linear_Objective,true,@NPC_DefaultDialogue_0440a_00_AtticusDelphi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_01,Linear_Objective,false,@0440a_00_AtticusDelphi_Offer_ChooseInstrument,,,18,,,,04A_Side05_01_ChooseInstrument,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_02,Linear_Objective,false,@0440a_00_AtticusDelphi_Comment_ChooseInstrument,,,,04A_Side05_01,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_03,Linear_Objective,false,@0440a_00_AtticusDelphi_Offer_PlayForTown,,,20,04A_Side05_01,,,04A_Side05_02_PlayForTown,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_04,Linear_Objective,false,@0440a_00_AtticusDelphi_Comment_PlayForTown,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_05,Linear_Objective,false,@0440a_00_AtticusDelphi_Offer_EarnAudience,,,22,04A_Side05_02,,,04A_Side05_03_EarnAudience,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_06,Linear_Objective,false,@0440a_00_AtticusDelphi_Comment_EarnAudience,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_07,Linear_Objective,false,@0440a_00_AtticusDelphi_Offer_EarnPatron,,,24,04A_Side05_03,,,04A_Side05_04_EarnPatron,,,,,,,,,,,,,,,,,,,,,,
0440a_00_AtticusDelphi_TaskTopic_DeliverPotions,Linear_Objective,false,@04A_Side08_03_DeliverPotions_TalkTo_Atticus,,,,,04A_Side08_03_DeliverPotions,04A_Side08_03_03B_TalkToAtticus,,,,,,,,,,,0440a_00_AtticusDelphi_TaskTopic_DeliverPotions,,,,,,,,,,,,
0440a_00_AtticusDelphi_TaskTopic_MSQRumors,Linear_Objective,false,@0440a_00_AtticusDelphi_TaskTopic_MSQRumors,,,,,99A_MSQ_02_Rumors,99A_MSQ_02_02c_TalkToAtticus,,,,,,,,,,,0440a_Atticus_TaskTopic_RumorsMSQ,,,,,,,,,,,,
0440a_01_AtticusDelphi,Linear_Objective,true,@0440a_01_AtticusDelphi_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0440a_01_AtticusDelphi_01,Linear_Objective,false,@0440a_00_AtticusDelphi_Comment_EarnPatron,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul,Linear_Objective,true,@NPC_DefaultDialogue_0441a_00_SairaYangandul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_01,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_ChooseInstrument,,,,04A_Side05_01,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_02,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_PlayForTown,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_03,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_EarnAudience,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_00_SairaYangandul_04,Linear_Objective,false,@0441a_00_SairaYangandul_Comment_EarnPatron,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0441a_SairaYangandul_TaskTopic_EarnAudience_01,Linear_Objective,false,@0441a_SairaYangandul_TaskTopic_EarnAudience,,,,,04A_Side05_03_EarnAudience,04A_Side05_03_01_TalkToSaira,,,,,,,,,,,0441a_SairaYangandul_TaskTopic_EarnAudience,,,,,,,,,,,,
0441a_SairaYangandul_TaskTopic_EarnAudience_02,Linear_Objective,false,@0441a_SairaYangandul_TaskTopic_EarnAudience_02,,,,,04A_Side05_03_EarnAudience,04A_Side05_03_04_TalkToSaira_02,,,,,,,,,,,0441a_SairaYangandul_TaskTopic_EarnAudience_02,,,,,,,,,,,,
0441a_00_SairaYangandul_TaskTopic,Linear_Objective,false,@0441a_00_SairaYangandul_TaskTopic_RumorsMSQ,,,,,99A_MSQ_02_Rumors,99A_MSQ_02_02b_TalkToSaira,,,,,,,,,,,0441a_Saira_TaskTopic_RumorsMSQ,,,,,,,,,,,,
0442a_00_ConcettaSacco,Linear_Objective,true,@NPC_DefaultDialogue_0442a_00_ConcettaSacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_02,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_PlayForTown,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_03,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_EarnAudience,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_00_ConcettaSacco_04,Linear_Objective,false,@0442a_00_ConcettaSacco_Comment_EarnPatron,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0442a_ConcettaSacco_TaskTopic_EarnPatron,Linear_Objective,false,@0442a_ConcettaSacco_TaskTopic_EarnPatron,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_01C_TalkToConcetta,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron,,,,,,,,,,,,
0442a_ConcettaSacco_TaskTopic_EarnPatron_02,Linear_Objective,false,@0442a_ConcettaSacco_TaskTopic_EarnPatron_02,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_02C_TalkToConcetta_02,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron_02,,,,,,,,,,,,
0443a_00_OuShen,Linear_Objective,true,@NPC_DefaultDialogue_0443a_00_OuShen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_00_OuShen_02,Linear_Objective,false,@0443a_00_OuShen_Comment_PlayForTown,,,,04A_Side05_02,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_00_OuShen_03,Linear_Objective,false,@0443a_00_OuShen_Comment_EarnAudience,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_00_OuShen_04,Linear_Objective,false,@0443a_00_OuShen_Comment_EarnPatron,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_OuShen_TaskTopic_EarnPatron,Linear_Objective,false,@0443a_OuShen_TaskTopic_EarnPatron,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_01A_TalkToOuShen,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron,,,,,,,,,,,,
0443a_OuShen_TaskTopic_EarnPatron_02,Linear_Objective,false,@0443a_OuShen_TaskTopic_EarnPatron_02,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_02A_TalkToOuShen_02,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron_02,,,,,,,,,,,,
0444a_00_LostAlchemy,Linear_Objective,true,@0444a_00_LostAlchemy_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0444a_00_LostAlchemy_01,Linear_Objective,false,@0444a_00_LostAlchemy_OfferLostAlchemy,,,,FactionIntro_Syndicate_01 || 99_MSQ_19,,,04A_Side09_01_LostAlchemy,,,,,,,,,,,,,,,,,,,,,,
0444a_00_LostAlchemy_02,Linear_Objective,false,@0444a_00_LostAlchemy_CommentLostAlchemy,,,,04A_Side09_01,,,,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote,Linear_Objective,true,@0445a_00_RequisitionNote_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote01,Linear_Objective,false,@0445a_00_RequisitionNote_OfferRecoverSupplies,,,17,,,,04A_Side01_01_RecoverSupplies,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote_02,Linear_Objective,false,@0445a_00_RequisitionNote_CommentRecoverSupplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0446a_00_AncientScroll,Linear_Objective,true,@0446a_00_AncientScroll_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
