ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
1307_04pre_Commander,Linear_Objective,false,@NPC_Default_Dialogue_1307_04pre_Commander,Marauder,Marauder 1 11000,,marauders_faction_quest_01,,,98_M_01b_fenravager,,,,,,,,,,,,,,,,,,,,,,
1307_04_Commander,Linear_Objective,false,@NPC_Default_Dialogue_1307_04_Commander,Marauder,Marauder 1 11000,,marauders_faction_quest_01,,,98_M_01b_fenravager,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1307_05pre_Commander,Linear_Objective,false,@NPC_Default_Dialogue_1307_05pre_Commander,Marauder,,,marauders_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,
1307_05_Commander,Linear_Objective,false,@NPC_Default_Dialogue_1307_05_Commander,Marauder,,,marauders_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1308_00_Alchemist,Linear_Objective,true,@NPC_Default_Dialogue_1308_00_Alchemist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308_01pre_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_01pre_Alchemist,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308_01_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_01_Alchemist,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1308_02_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_02_Alchemist,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308_03_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_03_Alchemist,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308_04pre_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_04pre_Alchemist,Syndicate,Syndicate 1 11000,,syndicate_faction_quest_01,,,98_S_01b_fenscholar,,,,,,,,,,,,,,,,,,,,,,
1308_04_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_04_Alchemist,Syndicate,Syndicate 1 11000,,syndicate_faction_quest_01,,,98_S_01b_fenscholar,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1308_05pre_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_05pre_Alchemist,Syndicate,,,syndicate_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,
1308_05_Alchemist,Linear_Objective,false,@NPC_Default_Dialogue_1308_05_Alchemist,Syndicate,,,syndicate_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1309_00_Adjudicator,Linear_Objective,true,@NPC_Default_Dialogue_1309_00_Adjudicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309_01pre_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_01pre_Adjudicator,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309_01_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_01_Adjudicator,Covenant,,,,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1309_02_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_02_Adjudicator,Marauder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309_03_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_03_Adjudicator,Syndicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309_04pre_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_04pre_Adjudicator,Covenant,Covenant 1 11000,,covenant_faction_quest_01,,,98_C_01b_fenredemption,,,,,,,,,,,,,,,,,,,,,,
1309_04_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_04_Adjudicator,Covenant,Covenant 1 11000,,covenant_faction_quest_01,,,98_C_01b_fenredemption,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1309_05pre_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_05pre_Adjudicator,Covenant,,,covenant_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,
1309_05_Adjudicator,Linear_Objective,false,@NPC_Default_Dialogue_1309_05_Adjudicator,Covenant,,,covenant_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,Faction_Board,Join_Outpost_Rush,
1322_00_Innkeep,Linear_Objective,true,@NPC_Default_Dialogue_1322_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
1322_01_Innkeep,Linear_Objective,false,@NPC_Default_Dialogue_1322_01_Innkeep,,,,13_Quest_01,,,,,,,,,,,,,,,,,,,,,,,Inn,,
1322_02_Innkeep,Linear_Objective,false,@NPC_Default_Dialogue_1322_02_Innkeep,,,,13_Quest_16,,,,,,,,,,,,,,,,,,,,,,,Inn,,
1323_00_Fisher,Linear_Objective,true,@NPC_Default_Dialogue_1323_00_Fisher,,,,,,,,,,,,,,,,,1323_Fisher_ExplainHotspots,,,,,,,,,,,,
1323_01_Fisher,Linear_Objective,false,@NPC_Default_Dialogue_1323_01_Fisher,,,,FishingQuest_07,,,1323_0101_FQ08,,,,,,,,,,1323_Fisher_ExplainHotspots,,,,,,,,,,,,
1323_02_Fisher,Linear_Objective,false,@NPC_Default_Dialogue_1323_02_Fisher,,,,FishingQuest_08,,,,,,,,,,,,,1323_Fisher_ExplainHotspots,,,,,,,,,,,,
13A_00_Theophrastus,Linear_Objective,true,@NPC_Default_Dialogue_00_Theophrastus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01a_Theophrastus,Linear_Objective,false,@NPC_Default_Dialogue_01_Theophrastus,Covenant,,,covenant_faction_quest_01,,,,,,,,,,,,,13A_Theo_FactionRival,,,,,,,,,,,,
13A_01b_Theophrastus,Linear_Objective,false,@NPC_Default_Dialogue_01_Theophrastus,Marauder,,,marauders_faction_quest_01,,,,,,,,,,,,,13A_Theo_FactionRival,,,,,,,,,,,,
13A_02_Theophrastus,Linear_Objective,false,@NPC_Default_Dialogue_02_Theophrastus,Syndicate,,,syndicate_faction_quest_01,,,,,,,,,,,,,13A_Theo_FactionSame,,,,,,,,,,,,
13A_03pre_Theophrastus,Linear_Objective,false,@NPC_Default_Dialogue_01_Theophrastus,,,,99C_MSQ_05 || 99_MSQ_27,,,13A_SQ_28_BearUrine,,,,,,,,,,,,,,,,,,,,,,
13A_03_Theophrastus,Linear_Objective,false,@NPC_Default_Dialogue_03_Theophrastus,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13A_00_HunterJulio,Linear_Objective,true,@NPC_Default_Dialogue_00_HunterJulio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01_HunterJulio,Linear_Objective,false,@NPC_Default_Dialogue_01_HunterJulio,,,,99C_MSQ_05 || 99_MSQ_27,13A_SQ_28_BearUrine,13A_SQ_28_BearUrine_Talk_Hunter,,,,,,,,,,,13A_HunterJulio_Repellent,,,,,,,,,,,,
13A_02_HunterJulio,Linear_Objective,false,@NPC_Default_Dialogue_02_HunterJulio,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13A_00_ResearcherPiper,Linear_Objective,true,@NPC_Default_Dialogue_00_ResearcherPiper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01_ResearcherPiper,Linear_Objective,false,@NPC_Default_Dialogue_00_ResearcherPiper,,,,99C_MSQ_05 || 99_MSQ_27,13A_SQ_28_BearUrine,13A_SQ_28_BearUrine_Talk_Piper,,,,,,,,,,,13A_ResearcherPiper_Repellent,,,,,,,,,,,,
13A_02_ResearcherPiper,Linear_Objective,false,@NPC_Default_Dialogue_01_ResearcherPiper,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13A_00_ResearcherLing,Linear_Objective,true,@NPC_Default_Dialogue_00_ResearcherLing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01_ResearcherLing,Linear_Objective,false,@NPC_Default_Dialogue_00_ResearcherLing,,,,99C_MSQ_05 || 99_MSQ_27,13A_SQ_28_BearUrine,13A_SQ_28_BearUrine_Talk_Ling,,,,,,,,,,,13A_ResearcherLing_Repellent,,,,,,,,,,,,
13A_02_ResearcherLing,Linear_Objective,false,@NPC_Default_Dialogue_01_ResearcherLing,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13A_00_ResearcherRinde,Linear_Objective,true,@NPC_Default_Dialogue_00_ResearcherRinde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01_ResearcherRinde,Linear_Objective,false,@NPC_Default_Dialogue_00_ResearcherRinde,,,,99C_MSQ_05 || 99_MSQ_27,13A_SQ_28_BearUrine,13A_SQ_28_BearUrine_Talk_Rinde,,,,,,,,,,,13A_ResearcherRinde_Repellent,,,,,,,,,,,,
13A_02_ResearcherRinde,Linear_Objective,false,@NPC_Default_Dialogue_01_ResearcherRinde,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13A_00_ResearcherLubin,Linear_Objective,true,@NPC_Default_Dialogue_00_ResearcherLubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A_01_ResearcherLubin,Linear_Objective,false,@NPC_Default_Dialogue_00_ResearcherLubin,,,,99C_MSQ_05 || 99_MSQ_27,13A_SQ_28_BearUrine,13A_SQ_28_BearUrine_Talk_Lubin,,,,,,,,,,,13A_ResearcherLubin_Repellent,,,,,,,,,,,,
13A_02_ResearcherLubin,Linear_Objective,false,@NPC_Default_Dialogue_01_ResearcherLubin,,,,99_MSQ_28,,,,,,,,,,,,,,,,,,,,,,,,,
13a_00_GeorgeHaas,Linear_Objective,true,@NPC_DefaultDialogue_00_13a_Guard1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13a_00_BeatrixJung,Linear_Objective,true,@NPC_DefaultDialogue_00_13a_Guard2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
