TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FactionIntro_Covenant_02_Swap_Florina_00_Off,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Swap_Florina_01_On,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Swap_Florina_02_Off,TaskLockAchievement,,,,,SwapActive_9801_Florina_02_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Swap_Morellus_Off,TaskLockAchievement,,,,,SwapActive_9803_Morellus_00_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Swap_Damiano_Off,TaskLockAchievement,,,,,SwapActive_9813_Damiano_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_02_Container,,,,,,,,,,,,,,,,FactionIntro_Covenant_02_Task2,FactionIntro_Covenant_02_Task3,FactionIntro_Covenant_02_Task4,
FactionIntro_Covenant_02_Task1,TaskGoToPOITag,,,,1,,,,,true,,corruptedpriest_40181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_02_GotoPOI,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Task2,TaskKillContribution,,,,7,,,,,true,,corruptedpriest_40181,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_02_KillCorrupted,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Task3,TaskGameEvent,,,,1,98_Covenant_02_Captive,,,,,,corruptedpriest_40181,,,,,,,,,,IO_98_Covenant_02_Captive,,,98_Covenant_02_Captive_Interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_02_FreePrisoner,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_Task4,TaskGatherAndReturnItems,,,,1,FactionIntro_Covenant_02_Grimoire,98_Covenant_02_Grimoire,100,,,,,,,true,,,,,,,IO_98_Covenant_02_Grimoire,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_02_ReadLore,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_SwapActive1,TaskUnlockAchievement,,,,1,SwapActive_9803_Morellus_00_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_02_SwapActive2,TaskUnlockAchievement,,,,1,SwapActive_9813_Damiano_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_Vector_02_Container,,,,,,,,,,,,,,,FactionIntro_Covenant_Vector_02_Swap_Container,FactionIntro_Covenant_Vector_02_TransportNote,FactionIntro_Covenant_Vector_02_HaveNote,,
FactionIntro_Covenant_Vector_02_Swap_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_Vector_02_Swap_Florina_00_Off,FactionIntro_Covenant_Vector_02_Swap_Florina_01_On,FactionIntro_Covenant_Vector_02_Swap_Florina_02_Off,FactionIntro_Covenant_Vector_02_Swap_Morellus_On,FactionIntro_Covenant_Vector_02_Swap_Damiano_On
FactionIntro_Covenant_Vector_02_Swap_Florina_00_Off,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_Swap_Florina_01_On,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_Swap_Florina_02_Off,TaskLockAchievement,,,,,SwapActive_9801_Florina_02_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_Swap_Morellus_On,TaskUnlockAchievement,,,,,SwapActive_9803_Morellus_00_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_Swap_Damiano_On,TaskUnlockAchievement,,,,,SwapActive_9813_Damiano_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_TransportNote,TaskGiveAndTakeItem,,1,,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06_task_transport_generic,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Vector_02_HaveNote,TaskHaveAndReturnItems,,1,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06_task_transport_generic,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FactionIntro_Covenant_03_RESET_Container,FactionIntro_Covenant_03_Container3,FactionIntro_Covenant_03_Task4,FactionIntro_Covenant_03_Task5,FactionIntro_Covenant_03_Container2
FactionIntro_Covenant_03_RESET_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_03_Swap_Container,FactionIntro_Covenant_03_RESET_CompleteAchievement,FactionIntro_Covenant_03_Whisper,FactionIntro_Covenant_03_Task1,
FactionIntro_Covenant_03_Swap_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_03_Swap_Florina_00_Off,FactionIntro_Covenant_03_Swap_Florina_01_On,FactionIntro_Covenant_03_Swap_Florina_02_Off,FactionIntro_Covenant_03_Swap_Morellus_On,FactionIntro_Covenant_03_Swap_Damiano_On
FactionIntro_Covenant_03_Swap_Florina_00_Off,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Swap_Florina_01_On,TaskUnlockAchievement,,,,,SwapActive_9801_Florina_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Swap_Florina_02_Off,TaskLockAchievement,,,,,SwapActive_9801_Florina_02_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Swap_Morellus_On,TaskUnlockAchievement,,,,,SwapActive_9803_Morellus_00_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Swap_Damiano_On,TaskUnlockAchievement,,,,,SwapActive_9813_Damiano_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_RESET_CompleteAchievement,TaskLockAchievement,,,,,98_Covenant_IntroComplete,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,98_Covenant_Whisper_01_Interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Container_Failsafe,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task1,TaskGoToPOITag,,,,1,,,,,true,,nettlerest_graveyard_40151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_GotoPOI,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Container3,,,,,,,,,,,,,,,FactionIntro_Covenant_03_Candle_Container,FactionIntro_Covenant_03_Partial_Ritual,FactionIntro_Covenant_03_Task_GiveRelic,,
FactionIntro_Covenant_03_Candle_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,FactionIntro_Covenant_03_Task_Candle_01,FactionIntro_Covenant_03_Task_Candle_02,FactionIntro_Covenant_03_Task_Candle_03,,
FactionIntro_Covenant_03_Task_Candle_01,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_98_Covenant_03_Candle_01,,,98_Covenant_03_Candle_01_interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Candle_01,,9970.25 3213.86 167.31,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task_Candle_02,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_98_Covenant_03_Candle_02,,,98_Covenant_03_Candle_02_interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Candle_02,,9971.54 3203.97 167.31,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task_Candle_03,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_98_Covenant_03_Candle_03,,,98_Covenant_03_Candle_03_interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Candle_03,,9959.92 3211.59 167.25,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Partial_Ritual,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_03_Task_Ritual,FactionIntro_Covenant_03_Task_KillTemplar,,,
FactionIntro_Covenant_03_Task_Ritual,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_98_Covenant_03_Ritual,,,98_Covenant_03_EncounterComplete_Interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Ritual,,9967.4307 3215.9644 167.3180,,,true,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task_KillTemplar,TaskKillContribution,,,,50,,,,,,,,,,,,,,,,,IO_98_Covenant_03_Ritual,,,Damned_LongSwordsman_Commander_Named_CQ3,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_DefeatBoss,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task_GiveRelic,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,98_Covenant_03_GiveRelic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task4,TaskConversationState,,,,,9803_Morellus,,,,,,,,,,,,,,,,,9803_Morellus_3,,,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Morellus,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task5,TaskGameEvent,,,,1,FactionIntro_Covenant_03_Pyre,,,,,,,,,,,,,,,,IO_98_Covenant_03_Pyre,,,98_Covenant_03_Pyre_interact,,,,,,,,,,,,,,,,,,,,@FactionIntro_Covenant_03_Burn,,10085.476562 3156.505615 176.192093,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Task_TakeRelic,TaskRemoveItem,,,,1,FactionIntro_Covenant_03_Relic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_Container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FactionIntro_Covenant_03_Task_TakeRelic,FactionIntro_Covenant_03_SwapActive1,FactionIntro_Covenant_03_SwapActive2,FactionIntro_Covenant_03_CompleteAchievement,
FactionIntro_Covenant_03_SwapActive1,TaskLockAchievement,,,,1,SwapActive_9801_Florina_01_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_SwapActive2,TaskUnlockAchievement,,,,1,SwapActive_9801_Florina_02_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_ReturnToEnclave,TaskGoToPOITag,,,,,,,,,,,covenantenclave_40184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_03_CompleteAchievement,TaskUnlockAchievement,,,,1,98_Covenant_IntroComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Recruitment_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionRecruitment_Covenant_Container,,,,,,,,,,,,,,,FactionIntro_Covenant_Recruitment_Container2,FactionIntro_Covenant_Recruitment_Decline,,,
FactionIntro_Covenant_Recruitment_Container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_Recruitment_FactionHandoffUnlock,FactionIntro_Covenant_Recruitment_JoinFaction,,,
FactionIntro_Covenant_Recruitment_FactionHandoffUnlock,TaskUnlockAchievement,,,,1,S_factionhandoff,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Recruitment_JoinFaction,TaskChooseFaction,,1,,,9814_Beyza,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@FactionRecruitment_Covenant_JoinFaction,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Recruitment_RankUp,TaskObjective,,,,,9806_C_0001_RankUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Recruitment_Decline,TaskConversationTopic,,,,,9814_Beyza,,,,,,,,,,,,,,,,,Covenant_DeclineRecruitment,,,,,,,,,,,,,,,,,,,,,,@FactionRecruitment_Covenant_Decline,,,,,,,,,,,,,,,,,,,
FactionIntro_Covenant_Recruitment_Container3,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FactionIntro_Covenant_Recruitment_UnlockShrine,FactionIntro_Covenant_Recruitment_LockShrine1,FactionIntro_Covenant_Recruitment_LockShrine2,FactionIntro_Covenant_Recruitment_LockShrine3,FactionIntro_Covenant_Recruitment_LockShrine4
