TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99G_MSQ_SM_FreePrisoner_TalkToYash,TaskConversationTopic,,,,1,99G_Yash_01,,,,,,,,,,,,,,,,,99G_FreePrisoner_Yash_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_TalkToYash,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Camp_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_Yash_P01Off,99G_MSQ_SM_FreePrisoner_TriggerCamp,99G_MSQ_SM_FreePrisoner_Note_container,99G_MSQ_SM_FreePrisoner_Tracks_container,99G_MSQ_SM_FreePrisoner_Prison_container
99G_MSQ_SM_FreePrisoner_Yash_P01Off,TaskLockAchievement,,,,1,SwapActive_99G_Yash_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_TriggerCamp,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_RussosCamp,@99G_MSQ_SM_FreePrisoner_TriggerCamp,,9093.55 8658.26 613.4,,,TRUE,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Note_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_ReadNote,99G_MSQ_SM_FreePrisoner_NoteVO,99G_MSQ_SM_FreePrisoner_Lore_SwapOut,,
99G_MSQ_SM_FreePrisoner_ReadNote,TaskAchievement,,,,1,Lore_unlock_07_ShatteredMountain_Title_05_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_ReadNote,,9088.64 8658.56 614.23,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_NoteVO,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99G_Russo_VoicedLoreNote_SM_01_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Lore_SwapOut,TaskLockAchievement,,,,1,SwapActive_MSQ_99G_FreePrisoner_Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Tracks_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_Tracks1_container,99G_MSQ_SM_FreePrisoner_Tracks2_container,,,
99G_MSQ_SM_FreePrisoner_Tracks1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_FollowTracks1,99G_MSQ_SM_FreePrisoner_FollowTracks2,99G_MSQ_SM_FreePrisoner_FollowTracks3,,
99G_MSQ_SM_FreePrisoner_FollowTracks1,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_01,,,99G_MSQ_SM_FreePrisoner_Tracks_01_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9109.38 8659.46 612.4,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_FollowTracks2,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_02,,,99G_MSQ_SM_FreePrisoner_Tracks_02_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9154.08 8630.42 602.91,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_FollowTracks3,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_03,,,99G_MSQ_SM_FreePrisoner_Tracks_03_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9195.08 8635.42 580.00,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Tracks2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_FollowTracks4,99G_MSQ_SM_FreePrisoner_FollowTracks5,99G_MSQ_SM_FreePrisoner_FollowTracks6,,
99G_MSQ_SM_FreePrisoner_FollowTracks4,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_01,,,99G_MSQ_SM_FreePrisoner_Tracks_01_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9258.53 8651.63 540.26,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_FollowTracks5,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_02,,,99G_MSQ_SM_FreePrisoner_Tracks_02_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9312.38 8673.46 518.62,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_FollowTracks6,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Tracks_03,,,99G_MSQ_SM_FreePrisoner_Tracks_03_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_FollowTracks,,9360.38 8676.46 505.86,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Prison_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_TriggerDoor,99G_MSQ_SM_FreePrisoner_CollectKey,99G_MSQ_SM_FreePrisoner_UnlockDoor,99G_MSQ_SM_FreePrisoner_OpenCell,99G_MSQ_SM_FreePrisoner_TalkToRussoA
99G_MSQ_SM_FreePrisoner_TriggerDoor,TaskTriggerArea,,,,1,,,,,,,damnedfortress,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_Stranger,@99G_MSQ_SM_FreePrisoner_InspectDoor,,9523.55 8787.48 516.31,,,TRUE,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_CollectKey,TaskHaveAndReturnItems,,,,1,99G_MSQ_01_CellKey,Corrupted,100,,,,damnedfortress,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_CollectKey,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_UnlockDoor,TaskUnlockAchievement,,,,1,SwapActive_MSQ_99G_FreePrison_Door,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_OpenCell,TaskTriggerArea,,,,1,,,,,,,damnedfortress,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Door,,Enter,,,,,,,,,,,,,,,,,,,,PrisonEnter_Trigger,@99G_MSQ_SM_FreePrisoner_OpenCell,,9524.910156 8790.786133 517.156250,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_TalkToRussoA,TaskConversationTopic,,,,1,99G_Russo_01,,,,,,,,,,,,,,,,,99G_FreePrisoner_Russo_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_TalkToRussoA,,9519.63 8798.97 517.17,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Cine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_UnlockCine,99G_MSQ_SM_FreePrisoner_Scene,99G_MSQ_SM_FreePrisoner_WatchedCine,99G_MSQ_SM_FreePrisoner_TalkToRussoB,99G_MSQ_SM_FreePrisoner_RussoSwap_container
99G_MSQ_SM_FreePrisoner_UnlockCine,TaskUnlockAchievement,,,,1,99G_FallenAngelCinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Scene,TaskInteract,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_FreePrisoner_Journal,,,99G_MSQ_SM_FreePrisoner_Journal_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_Scene,,9524.44 8801.21 518.17,,,1,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_WatchedCine,TaskUnlockAchievement,,,,1,Cinematic_FallenAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_TalkToRussoB,TaskConversationTopic,,,,1,99G_Russo_01,,,,,,,,,,,,,,,,,99G_FreePrisoner_Russo_TalkTo_02,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_TalkToRussoB,,9519.63 8798.97 517.17,,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_RussoSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_Russo_P01Off,99G_MSQ_SM_FreePrisoner_Russo_P02On,99G_MSQ_SM_FreePrisoner_GoToOutpost,,
99G_MSQ_SM_FreePrisoner_Russo_P01Off,TaskUnlockAchievement,,,,1,SwapActive_99G_Russo_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_Russo_P02On,TaskUnlockAchievement,,,,1,SwapActive_99G_Russo_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_FreePrisoner_GoToOutpost,TaskGoToPOITag,,,,1,,,,,,,outpost_44_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_GoToOutpost,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99G_MSQ_SM_GatherRelics_simpleContainer,,,,
99G_MSQ_SM_GatherRelics_simpleContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_simpleContainer,,,,,,,,,,,,,,99G_MSQ_SM_GatherRelics_POI1_container,99G_MSQ_SM_GatherRelics_POI2_container,99G_MSQ_SM_GatherRelics_POI3_container,,
99G_MSQ_SM_GatherRelics_POI1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_GatherRelics_GoToPOI1,99G_MSQ_SM_GatherRelics_GatherItem1,,,
99G_MSQ_SM_GatherRelics_GoToPOI1,TaskGoToPOITag,,,,1,,,,,true,,lowermine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GoToPOI1,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_GatherItem1,TaskHaveAndReturnItems,,,,1,99G_MSQ_02_Brooch,99G_MSQ_SM_GatherRelics_Brooch,100,,,,lowermine,,,,,,,,,,IO_99G_MSQ_SM_GatherRelics_Brooch,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GatherItem1,,8971.534180 9300.942383 579.939453,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_POI2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_GatherRelics_GoToPOI2,99G_MSQ_SM_GatherRelics_GatherItem2,,,
99G_MSQ_SM_GatherRelics_GoToPOI2,TaskGoToPOITag,,,,1,,,,,true,,corrupted_fort_tannery_01_40402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GoToPOI2,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_GatherItem2,TaskHaveAndReturnItems,,,,1,99G_MSQ_01_CaptainsLog,99G_MSQ_SM_GatherRelics_CaptainsLog,100,,,,corrupted_fort_tannery_01_40402,,,,,,,,,,IO_99G_MSQ_SM_GatherRelics_CaptainsLog,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GatherItem2,,9044.29 9378.05 560.12,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_POI3_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_GatherRelics_GoToPOI3,99G_MSQ_SM_GatherRelics_GatherItem3,,,
99G_MSQ_SM_GatherRelics_GoToPOI3,TaskGoToPOITag,,,,1,,,,,true,,village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GoToPOI3,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_GatherRelics_GatherItem3,TaskHaveAndReturnItems,,,,1,99G_MSQ_02_Cup,99G_MSQ_SM_GatherRelics_Cup,100,,,,village,,,,,,,,,,IO_99G_MSQ_SM_GatherRelics_Cup,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_GatherRelics_GatherItem3,,9010.38 9580.58 549.90,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99G_MSQ_SM_AttackMentally_RussoSwap_container,99G_MSQ_SM_AttackMentally_Climb_container,99G_MSQ_SM_AttackMentally_Return_container,,
99G_MSQ_SM_AttackMentally_RussoSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_Russo_P02Off,99G_MSQ_SM_AttackMentally_Russo_P03On,99G_MSQ_SM_AttackMentally_PuzzleAchievementReset,,
99G_MSQ_SM_AttackMentally_Russo_P02Off,TaskLockAchievement,,,,1,SwapActive_99G_Russo_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Russo_P03On,TaskUnlockAchievement,,,,1,SwapActive_99G_Russo_P03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleAchievementReset,TaskLockAchievement,,,,1,99G_MSQ_SM_AttackMentally_PuzzleSolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Climb_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_climbTrigger01,99G_MSQ_SM_AttackMentally_climbTrigger02,99G_MSQ_SM_AttackMentally_climbTrigger03,99G_MSQ_SM_AttackMentally_Cliffs_container,99G_MSQ_SM_AttackMentally_Puzzle_all_container
99G_MSQ_SM_AttackMentally_climbTrigger01,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_Climb01,@99G_MSQ_SM_AttackMentally_climbTrigger,,9305.37 9030.33 612.52,,,1,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_climbTrigger02,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_Climb02,@99G_MSQ_SM_AttackMentally_climbTrigger,,9303.58 9005.51 622.75,,,1,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_climbTrigger03,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_Climb03,@99G_MSQ_SM_AttackMentally_climbTrigger,,9317.61 8986.48 627.27,,,1,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Cliffs_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_ReachRusso,99G_MSQ_SM_AttackMentally_TalkToRusso,99G_MSQ_SM_AttackMentally_UseAltar,99G_MSQ_SM_AttackMentally_Whispers,99G_MSQ_SM_AttackMentally_IsabellaTimer1
99G_MSQ_SM_AttackMentally_ReachRusso,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_FollowRusso,@99G_MSQ_SM_AttackMentally_ReachRusso,,9387.37 8982.58 646.73,,,1,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_TalkToRusso,TaskConversationTopic,,,,1,99G_Russo_03,,,,,,,,,,,,,,,,,99G_AttackMentally_Russo_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_TalkToRusso,,9403.32 8985.33 646.66,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_UseAltar,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_AttackMentally_Meditate,,,99G_MSQ_SM_AttackMentally_Meditate_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UseAltar,,9397.59 8981.70 646.84,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Whispers,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99G_Isabella_whisper_SM_01_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_IsabellaTimer1,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_Listen,,9397.59 8981.70 646.84,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Puzzle_all_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_CompletePuzzle,99G_MSQ_SM_AttackMentally_Puzzle_container,,,
99G_MSQ_SM_AttackMentally_Puzzle_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_Puzzle1_container,99G_MSQ_SM_AttackMentally_Puzzle2_container,99G_MSQ_SM_AttackMentally_Puzzle3_container,,
99G_MSQ_SM_AttackMentally_CompletePuzzle,TaskSlayerScript,,1,,1,PuzzleMSQAttackMentally,,,,,,,,,,,,,,,,,,,PuzzleMSQAttackMentally,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle1,,9396.58 8988.28 646.26,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Puzzle1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_RussoWhisper1,99G_MSQ_SM_AttackMentally_PuzzleTrigger1,99G_MSQ_SM_AttackMentally_PuzzleAchievement1,99G_MSQ_SM_AttackMentally_PuzzleWhisper1,99G_MSQ_SM_AttackMentally_IsabellaTimer2
99G_MSQ_SM_AttackMentally_RussoWhisper1,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Russo_Bark_SM_01_whisper,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle_Listen,,9396.79 8990.15 646.26,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_UsePuzzle1,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_AttackMentally_BroochAltar,,,99G_MSQ_SM_AttackMentally_BroochAltar_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle1,,9396.79 8990.15 646.26,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleTrigger1,TaskUnlockAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_A_Whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleAchievement1,TaskAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleWhisper1,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Isabella_whisper_SM_02_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_IsabellaTimer2,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_Listen,,9396.79 8990.15 646.26,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Puzzle2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_RussoWhisper2,99G_MSQ_SM_AttackMentally_PuzzleTrigger2,99G_MSQ_SM_AttackMentally_PuzzleAchievement2,99G_MSQ_SM_AttackMentally_PuzzleWhisper2,99G_MSQ_SM_AttackMentally_IsabellaTimer3
