TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
02A_Side02_01_01_02_02_Swap_Bankole1_off,TaskUnlockAchievement,,,,1,SwapActive_02A_Survivalist_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side02_01_01_02_03_Swap_Bankole1a_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Survivalist_1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side02_01_01_02_04_Task_KillToken2,TaskHaveAndReturnItems,,,,5,0203_0101_FragrantSatchels,Bronzeroot,100,,true,,green_defile_40268,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side02_01_Task_KillToken2,,,,,,,,,,,,,,,,,,
02A_Side02_02_EarthProvide_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side02_02_01_Task_Goto,02A_Side02_02_02_container1,,,
02A_Side02_02_01_Task_Goto,TaskGoToPOITag,,1,,,,,,,,,ancient_ruins_40214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side02_02_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side02_02_02_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side02_02_02_01_Task_Kill,02A_Side02_02_02_02_Task_Fetch,02A_Side02_02_02_03_Swap_Bankole1a_off,02A_Side02_02_02_04_Swap_Bankole2_on,
02A_Side02_02_02_01_Task_Kill,TaskKillContribution,,,,3,,,,,,,ancient_ruins_40214,,,,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@02A_Side02_02_Task_KillMobs,,,,,,,,,,,,,,,,,,
02A_Side02_02_02_02_Task_Fetch,TaskHaveAndReturnItems,,,,2,MI_Alkahest,,,100,true,,ancient_ruins_40214,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side02_02_Task_ChestToken,,,,,,,,,,,,,,,,,,
02A_Side02_02_02_03_Swap_Bankole1a_off,TaskLockAchievement,,,,1,SwapActive_02A_Survivalist_1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side02_02_02_04_Swap_Bankole2_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Survivalist_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side03_01_Infernal_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side03_01_Task_Goto1,02A_Side03_01_container1,02A_Side03_01_Task_Goto2,02A_Side03_01_container2,
02A_Side03_01_Task_Goto1,TaskGoToPOITag,,1,,,,,,,,,mine_40306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side03_01_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side03_01_Task_KillMcCoy,02A_Side03_01_Task_LootChests,,,
02A_Side03_01_Task_KillMcCoy,TaskKillContribution,,,,1,,,,,true,,mine_40306,,,,,,,,,,,,,Damned_GreatHammer_Named_01,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_Mccoy,,9143.120117 6259.751953 235.746979,,,,,,,,,,,,,,,,
02A_Side03_01_Task_LootChests,TaskHaveAndReturnItems,,,,5,0230_0203_MccoysWeaponDesigns,,,100,true,,mine_40306,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_LootChests,,,,,,,,,,,,,,,,,,
02A_Side03_01_Task_Goto2,TaskGoToPOITag,,1,,,,,,,,,lumbermill_40202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_Goto2,,,,,,,,,,,,,,,,,,
02A_Side03_01_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side03_01_Task_KillToken1,02A_Side03_01_Task_KillToken2,02A_Side03_01_Swap_Shui1_off,02A_Side03_01_Swap_Shui2_on,
02A_Side03_01_Task_KillToken1,TaskHaveAndReturnItems,,,,5,0205_0101_CorruptedTools,Ripsaw,100,,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_KillToken,,,,,,,,,,,,,,,,,,
02A_Side03_01_Task_KillToken2,TaskHaveAndReturnItems,,,,1,0205_0101_InhumaneWorkOrder,Damned_1H_Swordsman_M_Named_02,100,,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_01_Infernal_Task_KillToken2,,9277.0 5805.0 188.0,,,,,,,,,,,,,,,,
02A_Side03_01_Swap_Shui1_off,TaskUnlockAchievement,,,,1,SwapActive_02A_Ranger_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side03_01_Swap_Shui2_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Ranger_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side03_02_Belly_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side03_02_01_Task_GoToPOI,02A_Side03_02_02_container1,,,
02A_Side03_02_01_Task_GoToPOI,TaskGoToPOITag,,1,,,,,,,,,corrupted_camp_40335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_02_Belly_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side03_02_02_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side03_02_02_01_Swap_Shui2_off,02A_Side03_02_02_02_Swap_Shui3_on,02A_Side03_02_02_03_Task_Kill_Hunters,02A_Side03_02_02_04_Task_Loot_Butchers,
02A_Side03_02_02_01_Swap_Shui2_off,TaskLockAchievement,,,,1,SwapActive_02A_Ranger_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side03_02_02_02_Swap_Shui3_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Ranger_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side03_02_02_03_Task_Kill_Hunters,TaskKillContribution,,,,3,,,,,true,,corrupted_camp_40335,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@02A_Side03_02_Belly_Task_Hunters,,,,,,,,,,,,,,,,,,
02A_Side03_02_02_04_Task_Loot_Butchers,TaskHaveAndReturnItems,,,,2,0230_0201_RustheartRation,Damned_Villager_Cleaver_02BW05,100,,true,,corrupted_camp_40335,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side03_02_Belly_Task_Butcher,,,,,,,,,,,,,,,,,,
02A_Side04_01_Location_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side04_01_place_easel1,02A_Side04_01_place_easel2,02A_Side04_01_place_easel3,,
02A_Side04_01_place_easel1,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselA,,,0231_WolcottsEaselA_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_01_Location_placeEasel1,,9982.0 6344.0 231.03,,,,,,,,,,,,,,,,
02A_Side04_01_place_easel2,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselB,,,0231_WolcottsEaselB_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_01_Location_placeEasel2,,10243.14 5640.72 172.98,,,,,,,,,,,,,,,,
02A_Side04_01_place_easel3,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselC,,,0231_WolcottsEaselC_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_01_Location_placeEasel3,,9623.76 5697.60 166.81,,,,,,,,,,,,,,,,
02A_Side04_02_Reflection_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side04_02_place_easel1,02A_Side04_02_place_easel2,02A_Side04_02_place_easel3,,
02A_Side04_02_place_easel1,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselG,,,0231_WolcottsEaselG_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_02_Reflection_placeEasel1,,10161.66 5860.79 211.60,,,,,,,,,,,,,,,,
02A_Side04_02_place_easel2,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselH,,,0231_WolcottsEaselH_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_02_Reflection_placeEasel2,,10146.81 6207.30 233.56,,,,,,,,,,,,,,,,
02A_Side04_02_place_easel3,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselI,,,0231_WolcottsEaselI_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_02_Reflection_placeEasel3,,9954.68 6084.87 215.12,,,,,,,,,,,,,,,,
02A_Side04_03_Masterpiece_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side04_03_place_easel1,02A_Side04_03_place_easel2,02A_Side04_03_place_easel3,,
02A_Side04_03_place_easel1,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselD,,,0231_WolcottsEaselD_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_03_Masterpiece_placeEasel1,,10293.82 6334.70 269.47,,,,,,,,,,,,,,,,
02A_Side04_03_place_easel2,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselE,,,0231_WolcottsEaselE_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_03_Masterpiece_placeEasel2,,10258.0 6561.0 293.94,,,,,,,,,,,,,,,,
02A_Side04_03_place_easel3,TaskGameEvent,,1,,1,,,,,,,,,,,,,,,,,IO_0231_WolcottsEaselF,,,0231_WolcottsEaselF_interact,,,,,,,,,,,,,,,,,,,,@02A_Side04_03_Masterpiece_placeEasel3,,10456.87 6389.31 295.45,,,,,,,,,,,,,,,,
02A_Side05_01_Tea_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side05_01_01_container1,,,,
02A_Side05_01_01_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side05_01_01_01_containerA,02A_Side05_01_01_02_containerB,,,
02A_Side05_01_01_01_containerA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side05_01_01_01_01_Task_Goto1,02A_Side05_01_01_01_02_Task_TeaLeaves,02A_Side05_01_01_01_03_Swap_Yargui1_off,02A_Side05_01_01_01_04_Swap_Yargui2_on,
02A_Side05_01_01_01_01_Task_Goto1,TaskGoToPOITag,,1,,,,,,,,,cave_40229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_01_Tea_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side05_01_01_01_02_Task_TeaLeaves,TaskHaveAndReturnItems,,,,5,0232_0201_PostrehkinLeaves,,,100,true,,cave_40229,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_01_Tea_Task_Gather_leaves,,,,,,,,,,,,,,,,,,
02A_Side05_01_01_01_03_Swap_Yargui1_off,TaskUnlockAchievement,,,,1,SwapActive_02A_Naturalist_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side05_01_01_01_04_Swap_Yargui2_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Naturalist_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side05_01_01_02_containerB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side05_01_01_02_01_Task_Goto2,02A_Side05_01_01_02_02_Task_SweetsapA,,,
02A_Side05_01_01_02_01_Task_Goto2,TaskGoToPOITag,,1,,,,,,,,,cave_40248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_01_Tea_Task_Goto2,,,,,,,,,,,,,,,,,,
02A_Side05_01_01_02_02_Task_SweetsapA,TaskGatherItems,,,,5,0232_0202_SweetTreesap,"TreeHardwoodSmall,TreeHardwoodMedium",100,,true,,cave_40248,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_01_Tea_Task_Gather_sap,,,,,,,,,,,,,,,,,,
02A_Side05_02_Achene_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side05_02_Task_Goto1,02A_Side05_02_container1,,,
02A_Side05_02_Task_Goto1,TaskGoToPOITag,,1,,,,,,,,,azure_tree_40222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_02_Achene_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side05_02_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side05_02_Task_Achene,02A_Side05_02_Swap_Yargui2_off,02A_Side05_02_Swap_Yargui3_on,,
02A_Side05_02_Task_Achene,TaskHaveAndReturnItems,,,,1,0232_0204_CeranousAchene,Dryad_Archer_Named_02,100,,true,,azure_tree_40222,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side05_02_Achene_Task_LootCeran,,,,,,,,,,,,,,,,,,
02A_Side05_02_Swap_Yargui2_off,TaskLockAchievement,,,,1,SwapActive_02A_Naturalist_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side05_02_Swap_Yargui3_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Naturalist_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side06_01_Bears_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side06_01_Kill_Bears,,,,
02A_Side06_01_Kill_Bears,TaskKillContribution,,1,,4,,,,,true,,brightwood8,,,,,,,,,,,,,Bear_Black_02BW08,,,,,,,,,,,,,,,,,,,,@02A_Side06_01_Bears_Task_kill_bears,,,,,,,,,,,,,,,,,,
02A_Side06_02_PapaBear_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side06_02_Goto,02A_Side06_02_GetRing,,,
02A_Side06_02_Goto,TaskGoToPOITag,,1,,,,,,,,,bear_den_50391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side06_02_PapaBear_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side06_02_GetRing,TaskHaveAndReturnItems,,,,1,0233_0202_HoltsRing,Bear_Grizzly_Named_00,100,,true,,bear_den_50391,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side06_02_PapaBear_Loot_Ring,,,,,,,,,,,,,,,,,,
02A_Side07_01_Memories_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side07_01_Task_Goto1,02A_Side07_01_container1,02A_Side07_01_container2,,
02A_Side07_01_Task_Goto1,TaskGoToPOITag,,1,,,,,,,,,abandoned_village_40257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side07_01_Memories_Task_Goto,,,,,,,,,,,,,,,,,,
02A_Side07_01_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side07_01_Task_DefeatLost,02A_Side07_01_Task_Mementos,02A_Side07_01_Task_LoreNote,,
02A_Side07_01_Task_DefeatLost,TaskKillContribution,,,,9,,,,,true,,abandoned_village_40257,,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@02A_Side07_01_Memories_Task_Defeat,,,,,,,,,,,,,,,,,,
02A_Side07_01_Task_Mementos,TaskHaveAndReturnItems,,,,4,0234_0201_MegaraMomentos,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side07_01_Memories_Task_Mementos,,,,,,,,,,,,,,,,,,
02A_Side07_01_Task_LoreNote,TaskAchievement,,,,1,Lore_unlock_Tales_of_Brightwood_Title_07_01,,,,true,,abandoned_village_40257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side07_01_Memories_Task_ReadLore,,9159.3447 5336.6499 152.2729,,,,,,,,,,,,,,,,
02A_Side07_01_Task_Goto2,TaskGoToPOITag,,1,,,,,,,,,abandoned_village_40256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side07_01_Memories_Task_Goto2,,,,,,,,,,,,,,,,,,
02A_Side07_01_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side07_01_Swap_Megara1_off,02A_Side07_01_Swap_Megara2_on,,,
02A_Side07_01_Swap_Megara1_off,TaskUnlockAchievement,,,,1,SwapActive_02A_Mourner_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side07_01_Swap_Megara2_on,TaskUnlockAchievement,,,,1,SwapActive_02A_Mourner_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side07_02_Death_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side07_02_Task_Goto,02A_Side07_02_Task_LootGoodbye,,,
02A_Side07_02_Task_Goto,TaskTriggerArea,,1,,1,,,,,,,abandoned_village_40257,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,02BW09_WalshCongregation,@02A_Side07_02_Death_Task_goto,,9046.982 5290.975 156.6521,,,,,,,,,,,,,,,,
02A_Side07_02_Task_LootGoodbye,TaskHaveAndReturnItems,,,,1,0234_0203_MegaraGoodbye,Withered_Brute_Named_06,100,,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side07_02_Death_Task_Loot,,9046.982 5290.975 156.6521,,,,,,,,,,,,,,,,
02A_Side08_01_Treasures_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02A_Side08_01_01_Task_Goto1,02A_Side08_01_02_container1,02A_Side08_01_03_Task_Goto2,02A_Side08_01_04_container2,
02A_Side08_01_01_Task_Goto1,TaskGoToPOITag,,1,,,,,,,true,,abandoned_village_40261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_goto1,,,,,,,,,,,,,,,,,,
02A_Side08_01_02_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side08_01_02_01_Task_KillAnointed1,02A_Side08_01_02_02_Task_Fetch1,,,
02A_Side08_01_02_01_Task_KillAnointed1,TaskKillContribution,,,,5,,,,,true,,abandoned_village_40261,,,,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_Kill,,,,,,,,,,,,,,,,,,
02A_Side08_01_02_02_Task_Fetch1,TaskHaveAndReturnItems,,,,3,0202_0102_BrackwaterRitebook,,,100,true,,abandoned_village_40261,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_Loot,,,,,,,,,,,,,,,,,,
02A_Side08_01_03_Task_Goto2,TaskGoToPOITag,,1,,,,,,,true,,abandoned_village_40260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_goto2,,,,,,,,,,,,,,,,,,
02A_Side08_01_04_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02A_Side08_01_04_01_Swap_Aethelwynn1_off,02A_Side08_01_04_02_Task_KillAnointed2,02A_Side08_01_04_03_Task_Fetch2,02A_Side08_01_04_04_Swap_Aethelwynn2_on,
02A_Side08_01_04_01_Swap_Aethelwynn1_off,TaskUnlockAchievement,,,,1,SwapActive_02A_Aethelwynn_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
02A_Side08_01_04_02_Task_KillAnointed2,TaskKillContribution,,,,5,,,,,true,,abandoned_village_40260,,,,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_Kill,,,,,,,,,,,,,,,,,,
02A_Side08_01_04_03_Task_Fetch2,TaskHaveAndReturnItems,,,,3,0202_0102_BrackwaterRitebook_2,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@02A_Side08_01_Treasures_Task_Loot,,,,,,,,,,,,,,,,,,
