VitalsID,DisplayName,Level,BaseVitalsId
Inquisitor_Cleric_68,@Inquisitor_Cleric_VitalsName,68,Inquisitor_Cleric
Inquisitor_Cleric_69,@Inquisitor_Cleric_VitalsName,69,Inquisitor_Cleric
Inquisitor_Cleric_70,@Inquisitor_Cleric_VitalsName,70,Inquisitor_Cleric
Inquisitor_Cleric_71,@Inquisitor_Cleric_VitalsName,71,Inquisitor_Cleric
Inquisitor_Cleric_72,@Inquisitor_Cleric_VitalsName,72,Inquisitor_Cleric
Inquisitor_Cleric_73,@Inquisitor_Cleric_VitalsName,73,Inquisitor_Cleric
Inquisitor_Cleric_74,@Inquisitor_Cleric_VitalsName,74,Inquisitor_Cleric
Inquisitor_Cleric_75,@Inquisitor_Cleric_VitalsName,75,Inquisitor_Cleric
Inquisitor_Cleric_76,@Inquisitor_Cleric_VitalsName,76,Inquisitor_Cleric
Inquisitor_Cleric_77,@Inquisitor_Cleric_VitalsName,77,Inquisitor_Cleric
Inquisitor_Cleric_78,@Inquisitor_Cleric_VitalsName,78,Inquisitor_Cleric
Inquisitor_Cleric_79,@Inquisitor_Cleric_VitalsName,79,Inquisitor_Cleric
Inquisitor_Cleric_80,@Inquisitor_Cleric_VitalsName,80,Inquisitor_Cleric
Inquisitor_Enforcer,@Inquisitor_Enforcer_VitalsName,65,Inquisitor_Enforcer
Inquisitor_Enforcer_66,@Inquisitor_Enforcer_VitalsName,66,Inquisitor_Enforcer
Inquisitor_Enforcer_67,@Inquisitor_Enforcer_VitalsName,67,Inquisitor_Enforcer
Inquisitor_Enforcer_68,@Inquisitor_Enforcer_VitalsName,68,Inquisitor_Enforcer
Inquisitor_Enforcer_69,@Inquisitor_Enforcer_VitalsName,69,Inquisitor_Enforcer
Inquisitor_Enforcer_70,@Inquisitor_Enforcer_VitalsName,70,Inquisitor_Enforcer
Inquisitor_Enforcer_71,@Inquisitor_Enforcer_VitalsName,71,Inquisitor_Enforcer
Inquisitor_Enforcer_72,@Inquisitor_Enforcer_VitalsName,72,Inquisitor_Enforcer
Inquisitor_Enforcer_73,@Inquisitor_Enforcer_VitalsName,73,Inquisitor_Enforcer
Inquisitor_Enforcer_74,@Inquisitor_Enforcer_VitalsName,74,Inquisitor_Enforcer
Inquisitor_Enforcer_75,@Inquisitor_Enforcer_VitalsName,75,Inquisitor_Enforcer
Inquisitor_Enforcer_76,@Inquisitor_Enforcer_VitalsName,76,Inquisitor_Enforcer
Inquisitor_Enforcer_77,@Inquisitor_Enforcer_VitalsName,77,Inquisitor_Enforcer
Inquisitor_Enforcer_78,@Inquisitor_Enforcer_VitalsName,78,Inquisitor_Enforcer
Inquisitor_Enforcer_79,@Inquisitor_Enforcer_VitalsName,79,Inquisitor_Enforcer
Inquisitor_Enforcer_80,@Inquisitor_Enforcer_VitalsName,80,Inquisitor_Enforcer
Inquisitor_Flamekeeper,@Inquisitor_Flamekeeper_VitalsName,65,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_66,@Inquisitor_Flamekeeper_VitalsName,66,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_67,@Inquisitor_Flamekeeper_VitalsName,67,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_68,@Inquisitor_Flamekeeper_VitalsName,68,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_69,@Inquisitor_Flamekeeper_VitalsName,69,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_70,@Inquisitor_Flamekeeper_VitalsName,70,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_71,@Inquisitor_Flamekeeper_VitalsName,71,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_72,@Inquisitor_Flamekeeper_VitalsName,72,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_73,@Inquisitor_Flamekeeper_VitalsName,73,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_74,@Inquisitor_Flamekeeper_VitalsName,74,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_75,@Inquisitor_Flamekeeper_VitalsName,75,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_76,@Inquisitor_Flamekeeper_VitalsName,76,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_77,@Inquisitor_Flamekeeper_VitalsName,77,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_78,@Inquisitor_Flamekeeper_VitalsName,78,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_79,@Inquisitor_Flamekeeper_VitalsName,79,Inquisitor_Flamekeeper
Inquisitor_Flamekeeper_80,@Inquisitor_Flamekeeper_VitalsName,80,Inquisitor_Flamekeeper
Inquisitor_Markswoman,@Inquisitor_Markswoman_VitalsName,65,Inquisitor_Markswoman
Inquisitor_Markswoman_66,@Inquisitor_Markswoman_VitalsName,66,Inquisitor_Markswoman
Inquisitor_Markswoman_67,@Inquisitor_Markswoman_VitalsName,67,Inquisitor_Markswoman
Inquisitor_Markswoman_68,@Inquisitor_Markswoman_VitalsName,68,Inquisitor_Markswoman
Inquisitor_Markswoman_69,@Inquisitor_Markswoman_VitalsName,69,Inquisitor_Markswoman
Inquisitor_Markswoman_70,@Inquisitor_Markswoman_VitalsName,70,Inquisitor_Markswoman
Inquisitor_Markswoman_71,@Inquisitor_Markswoman_VitalsName,71,Inquisitor_Markswoman
Inquisitor_Markswoman_72,@Inquisitor_Markswoman_VitalsName,72,Inquisitor_Markswoman
Inquisitor_Markswoman_73,@Inquisitor_Markswoman_VitalsName,73,Inquisitor_Markswoman
Inquisitor_Markswoman_74,@Inquisitor_Markswoman_VitalsName,74,Inquisitor_Markswoman
Inquisitor_Markswoman_75,@Inquisitor_Markswoman_VitalsName,75,Inquisitor_Markswoman
Inquisitor_Markswoman_76,@Inquisitor_Markswoman_VitalsName,76,Inquisitor_Markswoman
Inquisitor_Markswoman_77,@Inquisitor_Markswoman_VitalsName,77,Inquisitor_Markswoman
Inquisitor_Markswoman_78,@Inquisitor_Markswoman_VitalsName,78,Inquisitor_Markswoman
Inquisitor_Markswoman_79,@Inquisitor_Markswoman_VitalsName,79,Inquisitor_Markswoman
Inquisitor_Markswoman_80,@Inquisitor_Markswoman_VitalsName,80,Inquisitor_Markswoman
Inquisitor_Warden,@Inquisitor_Warden_VitalsName,65,Inquisitor_Warden
Inquisitor_Warden_66,@Inquisitor_Warden_VitalsName,66,Inquisitor_Warden
Inquisitor_Warden_67,@Inquisitor_Warden_VitalsName,67,Inquisitor_Warden
Inquisitor_Warden_68,@Inquisitor_Warden_VitalsName,68,Inquisitor_Warden
Inquisitor_Warden_69,@Inquisitor_Warden_VitalsName,69,Inquisitor_Warden
Inquisitor_Warden_70,@Inquisitor_Warden_VitalsName,70,Inquisitor_Warden
Inquisitor_Warden_71,@Inquisitor_Warden_VitalsName,71,Inquisitor_Warden
Inquisitor_Warden_72,@Inquisitor_Warden_VitalsName,72,Inquisitor_Warden
Inquisitor_Warden_73,@Inquisitor_Warden_VitalsName,73,Inquisitor_Warden
Inquisitor_Warden_74,@Inquisitor_Warden_VitalsName,74,Inquisitor_Warden
Inquisitor_Warden_75,@Inquisitor_Warden_VitalsName,75,Inquisitor_Warden
Inquisitor_Warden_76,@Inquisitor_Warden_VitalsName,76,Inquisitor_Warden
Inquisitor_Warden_77,@Inquisitor_Warden_VitalsName,77,Inquisitor_Warden
Inquisitor_Warden_78,@Inquisitor_Warden_VitalsName,78,Inquisitor_Warden
Inquisitor_Warden_79,@Inquisitor_Warden_VitalsName,79,Inquisitor_Warden
Inquisitor_Warden_80,@Inquisitor_Warden_VitalsName,80,Inquisitor_Warden
Inquisitor_Seraphim,@Inquisitor_Seraphim_VitalsName,65,Inquisitor_Seraphim
Inquisitor_Seraphim_66,@Inquisitor_Seraphim_VitalsName,66,Inquisitor_Seraphim
Inquisitor_Seraphim_67,@Inquisitor_Seraphim_VitalsName,67,Inquisitor_Seraphim
Inquisitor_Seraphim_68,@Inquisitor_Seraphim_VitalsName,68,Inquisitor_Seraphim
Inquisitor_Seraphim_69,@Inquisitor_Seraphim_VitalsName,69,Inquisitor_Seraphim
Inquisitor_Seraphim_70,@Inquisitor_Seraphim_VitalsName,70,Inquisitor_Seraphim
Inquisitor_Seraphim_71,@Inquisitor_Seraphim_VitalsName,71,Inquisitor_Seraphim
Inquisitor_Seraphim_72,@Inquisitor_Seraphim_VitalsName,72,Inquisitor_Seraphim
Inquisitor_Seraphim_73,@Inquisitor_Seraphim_VitalsName,73,Inquisitor_Seraphim
Inquisitor_Seraphim_74,@Inquisitor_Seraphim_VitalsName,74,Inquisitor_Seraphim
Inquisitor_Seraphim_75,@Inquisitor_Seraphim_VitalsName,75,Inquisitor_Seraphim
Inquisitor_Seraphim_76,@Inquisitor_Seraphim_VitalsName,76,Inquisitor_Seraphim
Inquisitor_Seraphim_77,@Inquisitor_Seraphim_VitalsName,77,Inquisitor_Seraphim
Inquisitor_Seraphim_78,@Inquisitor_Seraphim_VitalsName,78,Inquisitor_Seraphim
Inquisitor_Seraphim_79,@Inquisitor_Seraphim_VitalsName,79,Inquisitor_Seraphim
Inquisitor_Seraphim_80,@Inquisitor_Seraphim_VitalsName,80,Inquisitor_Seraphim
Inquisitor_Bomber,@Inquisitor_Bomber_VitalsName,65,Inquisitor_Bomber
Inquisitor_Bomber_66,@Inquisitor_Bomber_VitalsName,66,Inquisitor_Bomber
Inquisitor_Bomber_67,@Inquisitor_Bomber_VitalsName,67,Inquisitor_Bomber
Inquisitor_Bomber_68,@Inquisitor_Bomber_VitalsName,68,Inquisitor_Bomber
Inquisitor_Bomber_69,@Inquisitor_Bomber_VitalsName,69,Inquisitor_Bomber
Inquisitor_Bomber_70,@Inquisitor_Bomber_VitalsName,70,Inquisitor_Bomber
Inquisitor_Bomber_71,@Inquisitor_Bomber_VitalsName,71,Inquisitor_Bomber
Inquisitor_Bomber_72,@Inquisitor_Bomber_VitalsName,72,Inquisitor_Bomber
Inquisitor_Bomber_73,@Inquisitor_Bomber_VitalsName,73,Inquisitor_Bomber
Inquisitor_Bomber_74,@Inquisitor_Bomber_VitalsName,74,Inquisitor_Bomber
Inquisitor_Bomber_75,@Inquisitor_Bomber_VitalsName,75,Inquisitor_Bomber
Inquisitor_Bomber_76,@Inquisitor_Bomber_VitalsName,76,Inquisitor_Bomber
Inquisitor_Bomber_77,@Inquisitor_Bomber_VitalsName,77,Inquisitor_Bomber
Inquisitor_Bomber_78,@Inquisitor_Bomber_VitalsName,78,Inquisitor_Bomber
Inquisitor_Bomber_79,@Inquisitor_Bomber_VitalsName,79,Inquisitor_Bomber
Inquisitor_Bomber_80,@Inquisitor_Bomber_VitalsName,80,Inquisitor_Bomber
Inquisitor_Seraphim_ConcealedShield,@Inquisitor_Seraphim_ConcealedShield_VitalsName,70,Inquisitor_Seraphim_ConcealedShield
Werebear_70,@Werebear_VitalsName,70,Werebear
Werebear_Rabid_70,@Werebear_Rabid_VitalsName,70,Werebear_Rabid
Werebear_Crusher_70,@Werebear_Crusher_VitalsName,70,Werebear_Crusher
Wereraven_70,@Wereraven_VitalsName,70,Wereraven
Wereraven_70_Caster,@Wereraven_Caster_VitalsName,70,Wereraven_Caster
Wereraven_70_Alpha_Named,@Wereraven_Alpha_Named_VitalsName,70,Wereraven_Alpha_Named
Werewolf_70,@Werewolf_VitalsName,70,Werewolf
Werewolf_70_Rabid,@Werewolf_Rabid_VitalsName,70,Werewolf_Rabid
Werewolf_70_Alpha_Named,@Werewolf_Alpha_Named_VitalsName,70,Werewolf_Alpha_Named
Rat_PlagueRat_70,@Rat_PlagueRat_VitalsName,70,Rat_PlagueRat
Upyr_Baroness_70,@Upyr_Baroness_VitalsName,70,Upyr_Baroness
Upyr_Barrel,@Upyr_Barrel_VitalsName,70,Upyr_Barrel
Upyr_Consort_70,@Upyr_Consort_VitalsName,70,Upyr_Consort
Upyr_Consort_Chains,@Upyr_Consort_Chains_VitalsName,70,Upyr_Consort_Chains
Upyr_Guardian_70,@Upyr_Guardian_VitalsName,70,Upyr_Guardian
Upyr_Mindthief_70,@Upyr_Mindthief_VitalsName,70,Upyr_Mindthief
Upyr_Shade_70,@Upyr_Shade_VitalsName,70,Upyr_Shade
Upyr_Thrall_Aggressor_70,@Upyr_Thrall_Aggressor_VitalsName,70,Upyr_Thrall_Aggressor
Upyr_Thrall_Grunt_70,@Upyr_Thrall_Grunt_VitalsName,70,Upyr_Thrall_Grunt
Upyr_Thrall_Meatbag_70,@Upyr_Thrall_Meatbag_VitalsName,70,Upyr_Thrall_Meatbag
Upyr_Thrall_Meatbag_Green_70,@Upyr_Thrall_Meatbag_Green_VitalsName,70,Upyr_Thrall_Meatbag_Green
Upyr_Thrall_Meatbag_Purple_70,@Upyr_Thrall_Meatbag_Purple_VitalsName,70,Upyr_Thrall_Meatbag_Purple
Upyr_Thrall_Meatbag_Red_70,@Upyr_Thrall_Meatbag_Red_VitalsName,70,Upyr_Thrall_Meatbag_Red
Upyr_Thrall_Soul_Hunter_70,@Upyr_Thrall_Soul_Hunter_VitalsName,70,Upyr_Thrall_Soul_Hunter
Dunwood_Wolf_Alpha_70,@Dunwood_Wolf_Alpha_VitalsName,70,Dunwood_Wolf_Alpha
Dunwood_Wolf_70,@Dunwood_Wolf_VitalsName,70,Dunwood_Wolf
Dunwood_Bear_Grizzly_70,@Dunwood_Bear_Grizzly_VitalsName,70,Dunwood_Bear_Grizzly
Gargoyle_Brute_70,@Gargoyle_Brute_VitalsName,70,Gargoyle_Brute
Dunwood_Boar_Strange_70,@Dunwood_Boar_Strange_VitalsName,70,Dunwood_Boar_Strange
Dunwood_Ghost_Charred_70,@Dunwood_Ghost_Charred_VitalsName,70,Dunwood_Ghost_Charred
Dunwood_Ghost_Frozen_70,@Dunwood_Ghost_Frozen_VitalsName,70,Dunwood_Ghost_Frozen
Dunwood_Ghost_Plagued_70,@Dunwood_Ghost_Plagued_VitalsName,70,Dunwood_Ghost_Plagued
Dunwood_Ghost_Shackled_70,@Dunwood_Ghost_Shackled_VitalsName,70,Dunwood_Ghost_Shackled
Dunwood_Ghost_Shipwrecked_70,@Dunwood_Ghost_Shipwrecked_VitalsName,70,Dunwood_Ghost_Shipwrecked
Dunwood_Ghost_Starved_70,@Dunwood_Ghost_Starved_VitalsName,70,Dunwood_Ghost_Starved
Dunwood_Spectral_Lost_1hSword_70,@Dunwood_Spectral_Lost_1hSword_VitalsName,70,Dunwood_Spectral_Lost_1hSword
Dunwood_Spectral_Lost_2hAxe_70,@Dunwood_Spectral_Lost_2hAxe_VitalsName,70,Dunwood_Spectral_Lost_2hAxe
Dunwood_Spectral_Lost_2hBlunderbuss_70,@Dunwood_Spectral_Lost_2hBlunderbuss_VitalsName,70,Dunwood_Spectral_Lost_2hBlunderbuss
Dunwood_Spectral_Lost_2hSpear_70,@Dunwood_Spectral_Lost_2hSpear_VitalsName,70,Dunwood_Spectral_Lost_2hSpear
Dunwood_Spectral_Lost_Fire_70,@Dunwood_Spectral_Lost_Fire_VitalsName,70,Dunwood_Spectral_Lost_Fire
Dunwood_Spectral_Lost_Ice_70,@Dunwood_Spectral_Lost_Ice_VitalsName,70,Dunwood_Spectral_Lost_Ice
Werebear_71,@Werebear_VitalsName,71,Werebear
Werebear_72,@Werebear_VitalsName,72,Werebear
Werebear_73,@Werebear_VitalsName,73,Werebear
Werebear_74,@Werebear_VitalsName,74,Werebear
Werebear_75,@Werebear_VitalsName,75,Werebear
Werebear_76,@Werebear_VitalsName,76,Werebear
Werebear_77,@Werebear_VitalsName,77,Werebear
Werebear_78,@Werebear_VitalsName,78,Werebear
Werebear_79,@Werebear_VitalsName,79,Werebear
Werebear_80,@Werebear_VitalsName,80,Werebear
Wereraven_71,@Wereraven_VitalsName,71,Wereraven
Wereraven_72,@Wereraven_VitalsName,72,Wereraven
Wereraven_73,@Wereraven_VitalsName,73,Wereraven
Wereraven_74,@Wereraven_VitalsName,74,Wereraven
Wereraven_75,@Wereraven_VitalsName,75,Wereraven
Wereraven_76,@Wereraven_VitalsName,76,Wereraven
Wereraven_77,@Wereraven_VitalsName,77,Wereraven
Wereraven_78,@Wereraven_VitalsName,78,Wereraven
Wereraven_79,@Wereraven_VitalsName,79,Wereraven
Wereraven_80,@Wereraven_VitalsName,80,Wereraven
Werewolf_71,@Werewolf_VitalsName,71,Werewolf
Werewolf_72,@Werewolf_VitalsName,72,Werewolf
Werewolf_73,@Werewolf_VitalsName,73,Werewolf
Werewolf_74,@Werewolf_VitalsName,74,Werewolf
Werewolf_75,@Werewolf_VitalsName,75,Werewolf
Werewolf_76,@Werewolf_VitalsName,76,Werewolf
Werewolf_77,@Werewolf_VitalsName,77,Werewolf
Werewolf_78,@Werewolf_VitalsName,78,Werewolf
Werewolf_79,@Werewolf_VitalsName,79,Werewolf
Werewolf_80,@Werewolf_VitalsName,80,Werewolf
Werewolf_Rabid_71,@Werewolf_Rabid_VitalsName,71,Werewolf_Rabid
Werewolf_Rabid_72,@Werewolf_Rabid_VitalsName,72,Werewolf_Rabid
Werewolf_Rabid_73,@Werewolf_Rabid_VitalsName,73,Werewolf_Rabid
Werewolf_Rabid_74,@Werewolf_Rabid_VitalsName,74,Werewolf_Rabid
Werewolf_Rabid_75,@Werewolf_Rabid_VitalsName,75,Werewolf_Rabid
Werewolf_Rabid_76,@Werewolf_Rabid_VitalsName,76,Werewolf_Rabid
Werewolf_Rabid_77,@Werewolf_Rabid_VitalsName,77,Werewolf_Rabid
Werewolf_Rabid_78,@Werewolf_Rabid_VitalsName,78,Werewolf_Rabid
Werewolf_Rabid_79,@Werewolf_Rabid_VitalsName,79,Werewolf_Rabid
Werewolf_Rabid_80,@Werewolf_Rabid_VitalsName,80,Werewolf_Rabid
Rat_PlagueRat_71,@Rat_PlagueRat_VitalsName,71,Rat_PlagueRat
Rat_PlagueRat_72,@Rat_PlagueRat_VitalsName,72,Rat_PlagueRat
Rat_PlagueRat_73,@Rat_PlagueRat_VitalsName,73,Rat_PlagueRat
Rat_PlagueRat_74,@Rat_PlagueRat_VitalsName,74,Rat_PlagueRat
Rat_PlagueRat_75,@Rat_PlagueRat_VitalsName,75,Rat_PlagueRat
Rat_PlagueRat_76,@Rat_PlagueRat_VitalsName,76,Rat_PlagueRat
Rat_PlagueRat_77,@Rat_PlagueRat_VitalsName,77,Rat_PlagueRat
Rat_PlagueRat_78,@Rat_PlagueRat_VitalsName,78,Rat_PlagueRat
Rat_PlagueRat_79,@Rat_PlagueRat_VitalsName,79,Rat_PlagueRat
Rat_PlagueRat_80,@Rat_PlagueRat_VitalsName,80,Rat_PlagueRat
Spider_Wildlife_T1_68,@Spider_Wildlife_T1_VitalsName,68,Spider_Wildlife_T1
Spider_Wildlife_T1_69,@Spider_Wildlife_T1_VitalsName,69,Spider_Wildlife_T1
Spider_Wildlife_T1_70,@Spider_Wildlife_T1_VitalsName,70,Spider_Wildlife_T1
Spider_Wildlife_T1_71,@Spider_Wildlife_T1_VitalsName,71,Spider_Wildlife_T1
Spider_Wildlife_T1_72,@Spider_Wildlife_T1_VitalsName,72,Spider_Wildlife_T1
Spider_Wildlife_T1_73,@Spider_Wildlife_T1_VitalsName,73,Spider_Wildlife_T1
Spider_Wildlife_T1_74,@Spider_Wildlife_T1_VitalsName,74,Spider_Wildlife_T1
Spider_Wildlife_T1_75,@Spider_Wildlife_T1_VitalsName,75,Spider_Wildlife_T1
Spider_Wildlife_T1_76,@Spider_Wildlife_T1_VitalsName,76,Spider_Wildlife_T1
Spider_Wildlife_T1_77,@Spider_Wildlife_T1_VitalsName,77,Spider_Wildlife_T1
Spider_Wildlife_T1_78,@Spider_Wildlife_T1_VitalsName,78,Spider_Wildlife_T1
Spider_Wildlife_T1_79,@Spider_Wildlife_T1_VitalsName,79,Spider_Wildlife_T1
Spider_Wildlife_T1_80,@Spider_Wildlife_T1_VitalsName,80,Spider_Wildlife_T1
Spider_Wildlife_T2_68,@Spider_Wildlife_T2_VitalsName,68,Spider_Wildlife_T2
Spider_Wildlife_T2_69,@Spider_Wildlife_T2_VitalsName,69,Spider_Wildlife_T2
Spider_Wildlife_T2_70,@Spider_Wildlife_T2_VitalsName,70,Spider_Wildlife_T2
Spider_Wildlife_T2_71,@Spider_Wildlife_T2_VitalsName,71,Spider_Wildlife_T2
Spider_Wildlife_T2_72,@Spider_Wildlife_T2_VitalsName,72,Spider_Wildlife_T2
Spider_Wildlife_T2_73,@Spider_Wildlife_T2_VitalsName,73,Spider_Wildlife_T2
Spider_Wildlife_T2_74,@Spider_Wildlife_T2_VitalsName,74,Spider_Wildlife_T2
Spider_Wildlife_T2_75,@Spider_Wildlife_T2_VitalsName,75,Spider_Wildlife_T2
Spider_Wildlife_T2_76,@Spider_Wildlife_T2_VitalsName,76,Spider_Wildlife_T2
Spider_Wildlife_T2_77,@Spider_Wildlife_T2_VitalsName,77,Spider_Wildlife_T2
Spider_Wildlife_T2_78,@Spider_Wildlife_T2_VitalsName,78,Spider_Wildlife_T2
Spider_Wildlife_T2_79,@Spider_Wildlife_T2_VitalsName,79,Spider_Wildlife_T2
Spider_Wildlife_T2_80,@Spider_Wildlife_T2_VitalsName,80,Spider_Wildlife_T2
Spider_Wildlife_Melee,@Spider_Wildlife_Melee_VitalsName,70,Spider_Wildlife_Melee
Spider_Wildlife_Ranged,@Spider_Wildlife_Ranged_VitalsName,70,Spider_Wildlife_Ranged
Upyr_Baroness_71,@Upyr_Baroness_VitalsName,71,Upyr_Baroness
Upyr_Baroness_72,@Upyr_Baroness_VitalsName,72,Upyr_Baroness
Upyr_Baroness_73,@Upyr_Baroness_VitalsName,73,Upyr_Baroness
Upyr_Baroness_74,@Upyr_Baroness_VitalsName,74,Upyr_Baroness
Upyr_Baroness_75,@Upyr_Baroness_VitalsName,75,Upyr_Baroness
Upyr_Baroness_76,@Upyr_Baroness_VitalsName,76,Upyr_Baroness
Upyr_Baroness_77,@Upyr_Baroness_VitalsName,77,Upyr_Baroness
Upyr_Baroness_78,@Upyr_Baroness_VitalsName,78,Upyr_Baroness
Upyr_Baroness_79,@Upyr_Baroness_VitalsName,79,Upyr_Baroness
Upyr_Baroness_80,@Upyr_Baroness_VitalsName,80,Upyr_Baroness
Upyr_Consort_71,@Upyr_Consort_VitalsName,71,Upyr_Consort
Upyr_Consort_72,@Upyr_Consort_VitalsName,72,Upyr_Consort
Upyr_Consort_73,@Upyr_Consort_VitalsName,73,Upyr_Consort
Upyr_Consort_74,@Upyr_Consort_VitalsName,74,Upyr_Consort
Upyr_Consort_75,@Upyr_Consort_VitalsName,75,Upyr_Consort
Upyr_Consort_76,@Upyr_Consort_VitalsName,76,Upyr_Consort
Upyr_Consort_77,@Upyr_Consort_VitalsName,77,Upyr_Consort
Upyr_Consort_78,@Upyr_Consort_VitalsName,78,Upyr_Consort
Upyr_Consort_79,@Upyr_Consort_VitalsName,79,Upyr_Consort
Upyr_Consort_80,@Upyr_Consort_VitalsName,80,Upyr_Consort
Upyr_Guardian_71,@Upyr_Guardian_VitalsName,71,Upyr_Guardian
Upyr_Guardian_72,@Upyr_Guardian_VitalsName,72,Upyr_Guardian
Upyr_Guardian_73,@Upyr_Guardian_VitalsName,73,Upyr_Guardian
Upyr_Guardian_74,@Upyr_Guardian_VitalsName,74,Upyr_Guardian
Upyr_Guardian_75,@Upyr_Guardian_VitalsName,75,Upyr_Guardian
Upyr_Guardian_76,@Upyr_Guardian_VitalsName,76,Upyr_Guardian
Upyr_Guardian_77,@Upyr_Guardian_VitalsName,77,Upyr_Guardian
Upyr_Guardian_78,@Upyr_Guardian_VitalsName,78,Upyr_Guardian
Upyr_Guardian_79,@Upyr_Guardian_VitalsName,79,Upyr_Guardian
Upyr_Guardian_80,@Upyr_Guardian_VitalsName,80,Upyr_Guardian
Upyr_Mindthief_71,@Upyr_Mindthief_VitalsName,71,Upyr_Mindthief
Upyr_Mindthief_72,@Upyr_Mindthief_VitalsName,72,Upyr_Mindthief
Upyr_Mindthief_73,@Upyr_Mindthief_VitalsName,73,Upyr_Mindthief
Upyr_Mindthief_74,@Upyr_Mindthief_VitalsName,74,Upyr_Mindthief
Upyr_Mindthief_75,@Upyr_Mindthief_VitalsName,75,Upyr_Mindthief
