VitalsID,DisplayName,Level,BaseVitalsId
FL_DH_Gorilla_Fire_Named,@FL_DH_Gorilla_Fire_Named_VitalsName,67,FL_DH_Gorilla_Fire_Named
FL_Gorilla_Ice,@FL_Gorilla_Ice_VitalsName,63,FL_Gorilla_Ice
FL_Gorilla_Ice_09FL05,@FL_Gorilla_Ice_09FL05_VitalsName,63,FL_Gorilla_Ice_09FL05
FL_Gorilla_Ice_Named_09FL05,@FL_Gorilla_Ice_Named_09FL05_VitalsName,63,FL_Gorilla_Ice_Named_09FL05
FL_Gorilla_Ice_Named_09FL07,@FL_Gorilla_Ice_Named_09FL07_VitalsName,67,FL_Gorilla_Ice_Named_09FL07
FL_Gorilla_Ice_Elite_09FL01,@FL_Gorilla_Ice_Elite_09FL01_VitalsName,70,FL_Gorilla_Ice_Elite_09FL01
FL_Gorilla_Ice_Elite_Named_09FL01,@FL_Gorilla_Ice_Elite_Named_09FL01_VitalsName,70,FL_Gorilla_Ice_Elite_Named_09FL01
FL_DH_Gorilla_Ice_Named,@FL_DH_Gorilla_Ice_Named_VitalsName,67,FL_DH_Gorilla_Ice_Named
FL_Gorilla_Lightning,@FL_Gorilla_Lightning_VitalsName,63,FL_Gorilla_Lightning
FL_Gorilla_Lightning_09FL05,@FL_Gorilla_Lightning_09FL05_VitalsName,63,FL_Gorilla_Lightning_09FL05
FL_Gorilla_Lightning_named_09FL07,@FL_Gorilla_Lightning_named_09FL07_VitalsName,67,FL_Gorilla_Lightning_named_09FL07
FL_Gorilla_Lightning_Elite_09FL01,@FL_Gorilla_Lightning_Elite_09FL01_VitalsName,70,FL_Gorilla_Lightning_Elite_09FL01
Gorilla_Boss_DG_FirstLight_01,@Gorilla_Boss_DG_FirstLight_01_VitalsName,65,Gorilla_Boss_DG_FirstLight_01
Gorilla_Boss_Elemental_DG_FirstLight_01,@Gorilla_Boss_Elemental_DG_FirstLight_01_VitalsName,65,Gorilla_Boss_Elemental_DG_FirstLight_01
Mammoth_Boss_MSQ_FirstLight,@Mammoth_Boss_MSQ_FirstLight_VitalsName,64,Mammoth_Boss_MSQ_FirstLight
FL_Alligator,@FL_Alligator_VitalsName,63,FL_Alligator
FL_Alligator_Elite_09FL01,@FL_Alligator_Elite_09FL01_VitalsName,70,FL_Alligator_Elite_09FL01
FL_Alligator_Elite_Named_09FL01,@FL_Alligator_Elite_Named_09FL01_VitalsName,70,FL_Alligator_Elite_Named_09FL01
FL_Alligator_09FL11,@FL_Alligator_09FL11_VitalsName,66,FL_Alligator_09FL11
FL_Mammoth_Boss_Earth_Root_Arcane,@FL_Mammoth_Boss_Earth_Root_Arcane_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Arcane
FL_Mammoth_Boss_Earth_Root_Fire,@FL_Mammoth_Boss_Earth_Root_Fire_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Fire
FL_Mammoth_Boss_Earth_Root_Ice,@FL_Mammoth_Boss_Earth_Root_Ice_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Ice
FL_Mammoth_Boss_Earth_Root_Lightning,@FL_Mammoth_Boss_Earth_Root_Lightning_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Lightning
FL_Mammoth_Boss_Earth_Root_Void,@FL_Mammoth_Boss_Earth_Root_Void_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Void
FL_Mammoth_Boss_Earth_Root_Arcane_Plus,@FL_Mammoth_Boss_Earth_Root_Arcane_Plus_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Arcane_Plus
FL_Mammoth_Boss_Earth_Root_Fire_Plus,@FL_Mammoth_Boss_Earth_Root_Fire_Plus_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Fire_Plus
FL_Mammoth_Boss_Earth_Root_Ice_Plus,@FL_Mammoth_Boss_Earth_Root_Ice_Plus_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Ice_Plus
FL_Mammoth_Boss_Earth_Root_Lightning_Plus,@FL_Mammoth_Boss_Earth_Root_Lightning_Plus_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Lightning_Plus
FL_Mammoth_Boss_Earth_Root_Void_Plus,@FL_Mammoth_Boss_Earth_Root_Void_Plus_VitalsName,65,FL_Mammoth_Boss_Earth_Root_Void_Plus
FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball,@FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball_VitalsName,65,FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball
FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball_Empowered,@FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball_Empowered_VitalsName,65,FL_Mammoth_Boss_DG_FirstLight_01_Void_Ball_Empowered
FL_Boar,@FL_Boar_VitalsName,63,FL_Boar
FL_Boar_09FL09,@FL_Boar_09FL09_VitalsName,67,FL_Boar_09FL09
FL_Boar_09FL11,@FL_Boar_09FL11_VitalsName,66,FL_Boar_09FL11
FL_Rabbit,@FL_Rabbit_VitalsName,60,FL_Rabbit
FL_Rabbit_09FL05,@FL_Rabbit_09FL05_VitalsName,60,FL_Rabbit_09FL05
FL_Peacock,@FL_Peacock_VitalsName,60,FL_Peacock
FL_Wolf,@FL_Wolf_VitalsName,60,FL_Wolf
FL_Wolf_09FL09,@FL_Wolf_09FL09_VitalsName,67,FL_Wolf_09FL09
FL_Elk,@FL_Elk_VitalsName,60,FL_Elk
FL_Elk_Elemental,@FL_Elk_Elemental_VitalsName,60,FL_Elk_Elemental
FL_Elk_Elemental_09FL04b,@FL_Elk_Elemental_09FL04b_VitalsName,62,FL_Elk_Elemental_09FL04b
FL_Lynx,@FL_Lynx_VitalsName,60,FL_Lynx
FL_Wolf_Elemental_Earth,@FL_Wolf_Elemental_Earth_VitalsName,62,FL_Wolf_Elemental_Earth
FL_Wolf_Elemental_Earth_09FL03,@FL_Wolf_Elemental_Earth_09FL03_VitalsName,63,FL_Wolf_Elemental_Earth_09FL03
FL_Wolf_Elemental_Earth_09FL04b,@FL_Wolf_Elemental_Earth_09FL04b_VitalsName,62,FL_Wolf_Elemental_Earth_09FL04b
FL_Wolf_Elemental_Earth_09FL08,@FL_Wolf_Elemental_Earth_09FL08_VitalsName,68,FL_Wolf_Elemental_Earth_09FL08
FL_Wolf_Elemental_Earth_09FL09,@FL_Wolf_Elemental_Earth_09FL09_VitalsName,67,FL_Wolf_Elemental_Earth_09FL09
FL_BearElemental_Named_09FL08,@FL_BearElemental_Named_09FL08_VitalsName,68,FL_BearElemental_Named_09FL08
FL_Bobcat,@FL_Bobcat_VitalsName,60,FL_Bobcat
FL_Primal_Lion,@FL_Primal_Lion_VitalsName,67,FL_Primal_Lion
FL_Primal_Lion_09Fl09,@FL_Primal_Lion_09Fl09_VitalsName,67,FL_Primal_Lion_09Fl09
FL_DH_Primal_Lion_Named,@FL_DH_Primal_Lion_Named_VitalsName,67,FL_DH_Primal_Lion_Named
FL_Primal_Lion_Pounce_Elite_09FL01,@FL_Primal_Lion_Pounce_Elite_09FL01_VitalsName,70,FL_Primal_Lion_Pounce_Elite_09FL01
FL_Barbary_Lion,@FL_Barbary_Lion_VitalsName,67,FL_Barbary_Lion
FL_Barbary_Lion_09FL09,@FL_Barbary_Lion_09FL09_VitalsName,67,FL_Barbary_Lion_09FL09
FL_Barbary_Lion_Elite_09FL01,@FL_Barbary_Lion_Elite_09FL01_VitalsName,70,FL_Barbary_Lion_Elite_09FL01
FL_Barbary_Lion_Elite_Named_09FL01,@FL_Barbary_Lion_Elite_Named_09FL01_VitalsName,70,FL_Barbary_Lion_Elite_Named_09FL01
FL_Barbary_Lion_09FL11,@FL_Barbary_Lion_09FL11_VitalsName,66,FL_Barbary_Lion_09FL11
FL_MegaFlora_RazorLotus,@FL_MegaFlora_RazorLotus_VitalsName,60,FL_MegaFlora_RazorLotus
FL_MegaFlora_RazorLotus_09FL03,@FL_MegaFlora_RazorLotus_09FL03_VitalsName,63,FL_MegaFlora_RazorLotus_09FL03
FL_MegaFlora_RazorLotus_09FL04,@FL_MegaFlora_RazorLotus_09FL04_VitalsName,62,FL_MegaFlora_RazorLotus_09FL04
FL_MegaFlora_RazorLotus_09FL04b,@FL_MegaFlora_RazorLotus_09FL04b_VitalsName,62,FL_MegaFlora_RazorLotus_09FL04b
FL_MegaFlora_RazorLotus_09FL08,@FL_MegaFlora_RazorLotus_09FL08_VitalsName,68,FL_MegaFlora_RazorLotus_09FL08
FL_MegaFlora_RazorLotus_09FL10,@FL_MegaFlora_RazorLotus_09FL10_VitalsName,68,FL_MegaFlora_RazorLotus_09FL10
FL_MegaFlora_RazorLotus_Named_09FL02a,@FL_MegaFlora_RazorLotus_Named_09FL02a_VitalsName,64,FL_MegaFlora_RazorLotus_Named_09FL02a
FL_MegaFlora_RazorLotus_Named_09FL02b,@FL_MegaFlora_RazorLotus_Named_09FL02b_VitalsName,64,FL_MegaFlora_RazorLotus_Named_09FL02b
FL_MegaFlora_RazorLotus_SolMinion,@FL_MegaFlora_RazorLotus_SolMinion_VitalsName,64,FL_MegaFlora_RazorLotus_SolMinion
FL_MegaFlora_RazorLotus_Named_09FL08,@FL_MegaFlora_RazorLotus_Named_09FL08_VitalsName,68,FL_MegaFlora_RazorLotus_Named_09FL08
FL_DH_MegaFlora_RazorLotus,@FL_DH_MegaFlora_RazorLotus_VitalsName,70,FL_DH_MegaFlora_RazorLotus
FL_Explosive_Sprout_Physical,@FL_Explosive_Sprout_Physical_VitalsName,62,FL_Explosive_Sprout_Physical
FL_Explosive_Sprout_Physical_09FL08,@FL_Explosive_Sprout_Physical_09FL08_VitalsName,68,FL_Explosive_Sprout_Physical_09FL08
FL_MegaFlora_RazorLotus_Leaves,@FL_MegaFlora_RazorLotus_Leaves_VitalsName,70,FL_MegaFlora_RazorLotus_Leaves
FL_Explosive_Sprout_Fire,@FL_Explosive_Sprout_Fire_VitalsName,62,FL_Explosive_Sprout_Fire
FL_Explosive_Sprout_Fire_09FL04b,@FL_Explosive_Sprout_Fire_09FL04b_VitalsName,62,FL_Explosive_Sprout_Fire_09FL04b
FL_Explosive_Sprout_Fire_09FL08,@FL_Explosive_Sprout_Fire_09FL08_VitalsName,68,FL_Explosive_Sprout_Fire_09FL08
FL_Explosive_Sprout_Poison,@FL_Explosive_Sprout_Poison_VitalsName,62,FL_Explosive_Sprout_Poison
FL_Explosive_Sprout_Poison_09FL04b,@FL_Explosive_Sprout_Poison_09FL04b_VitalsName,62,FL_Explosive_Sprout_Poison_09FL04b
FL_Explosive_Sprout_Poison_09FL08,@FL_Explosive_Sprout_Poison_09FL08_VitalsName,68,FL_Explosive_Sprout_Poison_09FL08
FL_Hercyne_Boar,@FL_Hercyne_Boar_VitalsName,63,FL_Hercyne_Boar
FL_Hercyne_Boar_09FL02,@FL_Hercyne_Boar_09FL02_VitalsName,64,FL_Hercyne_Boar_09FL02
FL_Hercyne_Boar_09FL02a,@FL_Hercyne_Boar_09FL02a_VitalsName,64,FL_Hercyne_Boar_09FL02a
FL_Hercyne_Boar_09FL02b,@FL_Hercyne_Boar_09FL02b_VitalsName,64,FL_Hercyne_Boar_09FL02b
FL_Hercyne_Boar_09FL02_WaveEvent,@FL_Hercyne_Boar_09FL02_WaveEvent_VitalsName,64,FL_Hercyne_Boar_09FL02_WaveEvent
FL_Hercyne_Boar_09FL05,@FL_Hercyne_Boar_09FL05_VitalsName,60,FL_Hercyne_Boar_09FL05
FL_Hercyne_Boar_09FL08,@FL_Hercyne_Boar_09FL08_VitalsName,68,FL_Hercyne_Boar_09FL08
FL_Hercyne_Boar_09FL13,@FL_Hercyne_Boar_09FL13_VitalsName,67,FL_Hercyne_Boar_09FL13
FL_Hercyne_Boar_09FL10,@FL_Hercyne_Boar_09FL10_VitalsName,68,FL_Hercyne_Boar_09FL10
FL_Hercyne_Boar_Alpha,@FL_Hercyne_Boar_Alpha_VitalsName,63,FL_Hercyne_Boar_Alpha
FL_Hercyne_Boar_Alpha_Named_09FL02,@FL_Hercyne_Boar_Alpha_Named_09FL02_VitalsName,64,FL_Hercyne_Boar_Alpha_Named_09FL02
FL_Hercyne_Boar_Alpha_Named_09FL02b,@FL_Hercyne_Boar_Alpha_Named_09FL02b_VitalsName,64,FL_Hercyne_Boar_Alpha_Named_09FL02b
FL_Hercyne_Corvid,@FL_Hercyne_Corvid_VitalsName,63,FL_Hercyne_Corvid
FL_Hercyne_Corvid_09FL02,@FL_Hercyne_Corvid_09FL02_VitalsName,64,FL_Hercyne_Corvid_09FL02
FL_Hercyne_Corvid_09FL02a,@FL_Hercyne_Corvid_09FL02a_VitalsName,64,FL_Hercyne_Corvid_09FL02a
FL_Hercyne_Corvid_09FL03,@FL_Hercyne_Corvid_09FL03_VitalsName,63,FL_Hercyne_Corvid_09FL03
FL_Hercyne_Corvid_09FL02b,@FL_Hercyne_Corvid_09FL02b_VitalsName,64,FL_Hercyne_Corvid_09FL02b
FL_Hercyne_Corvid_09FL08,@FL_Hercyne_Corvid_09FL08_VitalsName,68,FL_Hercyne_Corvid_09FL08
FL_Hercyne_Corvid_09FL10,@FL_Hercyne_Corvid_09FL10_VitalsName,68,FL_Hercyne_Corvid_09FL10
FL_Hercyne_Corvid_09FL13,@FL_Hercyne_Corvid_09FL13_VitalsName,67,FL_Hercyne_Corvid_09FL13
FL_Hercyne_Corvid_Named_09FL10,@FL_Hercyne_Corvid_Named_09FL10_VitalsName,68,FL_Hercyne_Corvid_Named_09FL10
FL_Hercyne_Corvid_Alpha,@FL_Hercyne_Corvid_Alpha_VitalsName,63,FL_Hercyne_Corvid_Alpha
FL_Hercyne_Corvid_Alpha_Named_09FL02,@FL_Hercyne_Corvid_Alpha_Named_09FL02_VitalsName,64,FL_Hercyne_Corvid_Alpha_Named_09FL02
FL_Hercyne_Corvid_Alpha_Named_09FL02b,@FL_Hercyne_Corvid_Alpha_Named_09FL02b_VitalsName,64,FL_Hercyne_Corvid_Alpha_Named_09FL02b
FL_Hercyne_Reindeer_Briar_Turret,@FL_Hercyne_Reindeer_Briar_Turret_VitalsName,63,FL_Hercyne_Reindeer_Briar_Turret
FL_Hercyne_Reindeer_Briar_Turret_Alpha,@FL_Hercyne_Reindeer_Briar_Turret_Alpha_VitalsName,63,FL_Hercyne_Reindeer_Briar_Turret_Alpha
FL_Hercyne_Reindeer_Briar_Tangle,@FL_Hercyne_Reindeer_Briar_Tangle_VitalsName,63,FL_Hercyne_Reindeer_Briar_Tangle
FL_Hercyne_Reindeer,@FL_Hercyne_Reindeer_VitalsName,63,FL_Hercyne_Reindeer
FL_Hercyne_Reindeer_Alpha_Named_09FL02b,@FL_Hercyne_Reindeer_Alpha_Named_09FL02b_VitalsName,64,FL_Hercyne_Reindeer_Alpha_Named_09FL02b
FL_Hercyne_Reindeer_09FL04,@FL_Hercyne_Reindeer_09FL04_VitalsName,62,FL_Hercyne_Reindeer_09FL04
FL_Hercyne_Reindeer_09FL02,@FL_Hercyne_Reindeer_09FL02_VitalsName,64,FL_Hercyne_Reindeer_09FL02
FL_Hercyne_Reindeer_09FL02_WaveEvent,@FL_Hercyne_Reindeer_09FL02_WaveEvent_VitalsName,64,FL_Hercyne_Reindeer_09FL02_WaveEvent
FL_Hercyne_Reindeer_09FL08,@FL_Hercyne_Reindeer_09FL08_VitalsName,68,FL_Hercyne_Reindeer_09FL08
FL_Hercyne_Reindeer_09FL10,@FL_Hercyne_Reindeer_09FL10_VitalsName,68,FL_Hercyne_Reindeer_09FL10
FL_Hercyne_Reindeer_Named_09FL10,@FL_Hercyne_Reindeer_Named_09FL10_VitalsName,68,FL_Hercyne_Reindeer_Named_09FL10
FL_Hercyne_Reindeer_Named_09FL02,@FL_Hercyne_Reindeer_Named_09FL02_VitalsName,64,FL_Hercyne_Reindeer_Named_09FL02
FL_Hercyne_Reindeer_09FL13,@FL_Hercyne_Reindeer_09FL13_VitalsName,67,FL_Hercyne_Reindeer_09FL13
FL_Bear_Black,@FL_Bear_Black_VitalsName,60,FL_Bear_Black
FL_Bear_Black_Named_09FL08,@FL_Bear_Black_Named_09FL08_VitalsName,68,FL_Bear_Black_Named_09FL08
FL_Bear_Black_09FL11,@FL_Bear_Black_09FL11_VitalsName,66,FL_Bear_Black_09FL11
FL_Bear_Black_Named_09FL11,@FL_Bear_Black_Named_09FL11_VitalsName,66,FL_Bear_Black_Named_09FL11
FL_Rat_HercyneRat,@FL_Rat_HercyneRat_VitalsName,60,FL_Rat_HercyneRat
FL_Rat_HercyneRat_09FL02a,@FL_Rat_HercyneRat_09FL02a_VitalsName,64,FL_Rat_HercyneRat_09FL02a
FL_Rat_HercyneRat_09FL02b,@FL_Rat_HercyneRat_09FL02b_VitalsName,64,FL_Rat_HercyneRat_09FL02b
FL_Rat_HercyneRat_09FL03,@FL_Rat_HercyneRat_09FL03_VitalsName,63,FL_Rat_HercyneRat_09FL03
FL_Rat_HercyneRat_09FL04,@FL_Rat_HercyneRat_09FL04_VitalsName,62,FL_Rat_HercyneRat_09FL04
FL_Rat_HercyneRat_09FL04b,@FL_Rat_HercyneRat_09FL04b_VitalsName,62,FL_Rat_HercyneRat_09FL04b
FL_Rat_HercyneRat_09FL05,@FL_Rat_HercyneRat_09FL05_VitalsName,60,FL_Rat_HercyneRat_09FL05
FL_Rat_HercyneRat_09FL10,@FL_Rat_HercyneRat_09FL10_VitalsName,68,FL_Rat_HercyneRat_09FL10
FL_Rat_HercyneRat_Named_09FL05,@FL_Rat_HercyneRat_Named_09FL05_VitalsName,60,FL_Rat_HercyneRat_Named_09FL05
FL_Rat_HercyneRat_Named_09FL02,@FL_Rat_HercyneRat_Named_09FL02_VitalsName,64,FL_Rat_HercyneRat_Named_09FL02
FL_Rat_HercyneRat_Named_09FL02b,@FL_Rat_HercyneRat_Named_09FL02b_VitalsName,64,FL_Rat_HercyneRat_Named_09FL02b
FL_AnubianGuardian_Scarab,@FL_AnubianGuardian_Scarab_VitalsName,65,FL_AnubianGuardian_Scarab
FL_AnubianGuardian_Scarab_09FL01,@FL_AnubianGuardian_Scarab_09FL01_VitalsName,65,FL_AnubianGuardian_Scarab_09FL01
FL_AnubianGuardian_Scarab_09FL06,@FL_AnubianGuardian_Scarab_09FL06_VitalsName,65,FL_AnubianGuardian_Scarab_09FL06
FL_AnubianGuardian_Brute,@FL_AnubianGuardian_Brute_VitalsName,65,FL_AnubianGuardian_Brute
FL_AnubianGuardian_Brute_09FL01,@FL_AnubianGuardian_Brute_09FL01_VitalsName,65,FL_AnubianGuardian_Brute_09FL01
FL_AnubianGuardian_Brute_Named_09FL01,@FL_AnubianGuardian_Brute_Named_09FL01_VitalsName,65,FL_AnubianGuardian_Brute_Named_09FL01
FL_AnubianGuardian_Brute_Named_09A_M7_WaveEvent,@FL_AnubianGuardian_Brute_Named_09A_M7_WaveEvent_VitalsName,65,FL_AnubianGuardian_Brute_Named_09A_M7_WaveEvent
FL_AnubianGuardian_Brute_09FL06,@FL_AnubianGuardian_Brute_09FL06_VitalsName,66,FL_AnubianGuardian_Brute_09FL06
FL_AnubianGuardian_Brute_Named_09FL06,@FL_AnubianGuardian_Brute_Named_09FL06_VitalsName,66,FL_AnubianGuardian_Brute_Named_09FL06
FL_AnubianGuardian_Spearman,@FL_AnubianGuardian_Spearman_VitalsName,65,FL_AnubianGuardian_Spearman
FL_AnubianGuardian_Spearman_09FL01,@FL_AnubianGuardian_Spearman_09FL01_VitalsName,65,FL_AnubianGuardian_Spearman_09FL01
FL_AnubianGuardian_Spearman_09FL01a,@FL_AnubianGuardian_Spearman_09FL01a_VitalsName,65,FL_AnubianGuardian_Spearman_09FL01a
FL_AnubianGuardian_Spearman_Named_09FL01a,@FL_AnubianGuardian_Spearman_Named_09FL01a_VitalsName,65,FL_AnubianGuardian_Spearman_Named_09FL01a
FL_AnubianGuardian_Spearman_Named_09FL01b,@FL_AnubianGuardian_Spearman_Named_09FL01b_VitalsName,65,FL_AnubianGuardian_Spearman_Named_09FL01b
FL_AnubianGuardian_Spearman_09FL03,@FL_AnubianGuardian_Spearman_09FL03_VitalsName,65,FL_AnubianGuardian_Spearman_09FL03
FL_AnubianGuardian_Spearman_09FL06,@FL_AnubianGuardian_Spearman_09FL06_VitalsName,66,FL_AnubianGuardian_Spearman_09FL06
FL_AnubianGuardian_Archer,@FL_AnubianGuardian_Archer_VitalsName,65,FL_AnubianGuardian_Archer
FL_AnubianGuardian_Archer_09FL01,@FL_AnubianGuardian_Archer_09FL01_VitalsName,65,FL_AnubianGuardian_Archer_09FL01
FL_AnubianGuardian_Archer_09FL01a,@FL_AnubianGuardian_Archer_09FL01a_VitalsName,65,FL_AnubianGuardian_Archer_09FL01a
FL_AnubianGuardian_Archer_09FL03,@FL_AnubianGuardian_Archer_09FL03_VitalsName,65,FL_AnubianGuardian_Archer_09FL03
FL_AnubianGuardian_Archer_09FL06,@FL_AnubianGuardian_Archer_09FL06_VitalsName,66,FL_AnubianGuardian_Archer_09FL06
FL_AnubianGuardian_Horus,@FL_AnubianGuardian_Horus_VitalsName,65,FL_AnubianGuardian_Horus
FL_AnubianGuardian_Horus_09FL01,@FL_AnubianGuardian_Horus_09FL01_VitalsName,65,FL_AnubianGuardian_Horus_09FL01
FL_AnubianGuardian_Horus_09FL01a,@FL_AnubianGuardian_Horus_09FL01a_VitalsName,65,FL_AnubianGuardian_Horus_09FL01a
FL_AnubianGuardian_Horus_Named_09FL01,@FL_AnubianGuardian_Horus_Named_09FL01_VitalsName,65,FL_AnubianGuardian_Horus_Named_09FL01
FL_AnubianGuardian_Horus_09FL03,@FL_AnubianGuardian_Horus_09FL03_VitalsName,65,FL_AnubianGuardian_Horus_09FL03
FL_AnubianGuardian_Horus_Named_09FL03,@FL_AnubianGuardian_Horus_Named_09FL03_VitalsName,65,FL_AnubianGuardian_Horus_Named_09FL03
FL_AnubianGuardian_Horus_09FL06,@FL_AnubianGuardian_Horus_09FL06_VitalsName,66,FL_AnubianGuardian_Horus_09FL06
FL_AnubianGuardian_Horus_Named_09FL06,@FL_AnubianGuardian_Horus_Named_09FL06_VitalsName,66,FL_AnubianGuardian_Horus_Named_09FL06
FL_AnubianGuardian_Reaver,@FL_AnubianGuardian_Reaver_VitalsName,65,FL_AnubianGuardian_Reaver
FL_AnubianGuardian_Reaver_09FL01,@FL_AnubianGuardian_Reaver_09FL01_VitalsName,65,FL_AnubianGuardian_Reaver_09FL01
