VitalsID,DisplayName,Level,BaseVitalsId
Hercyne_Broodmother_HercyneEgg,@Hercyne_Broodmother_HercyneEgg_VitalsName,75,Hercyne_Broodmother_HercyneEgg
Hercyne_Boar_Broodmother,@Hercyne_Boar_VitalsName,75,Hercyne_Boar_Broodmother
Hercyne_Corvid_Broodmother,@Hercyne_Corvid_VitalsName,75,Hercyne_Corvid_Broodmother
Hercyne_Reindeer_Broodmother,@Hercyne_Reindeer_VitalsName,75,Hercyne_Reindeer_Broodmother
Hercyne_Wolf_Broodmother,@Hercyne_Wolf_VitalsName,75,Hercyne_Wolf_Broodmother
Hercyne_Spider_Broodmother,@Hercyne_Spider_VitalsName,75,Hercyne_Spider_Broodmother
Hercyne_Rat_Broodmother,@Rat_HercyneRat_VitalsName,75,Hercyne_Rat_Broodmother
Hercyne_Gorilla_Broodmother,@Hercyne_Gorilla_VitalsName,75,Hercyne_Gorilla_Broodmother
Hercyne_Elephant_Broodmother,@Elephant_H_VitalsName,75,Hercyne_Elephant_Broodmother
Hercyne_Typhon_ThornDoor,@Hercyne_Typhon_ThornPrison_VitalsName,75,Hercyne_Typhon_ThornDoor
Hercyne_Echidna,@Hercyne_Echidna_VitalsName,75,Hercyne_Echidna
Medusa_Maze_01,@Medusa_Maze_01_VitalsName,75,Medusa_Maze_01
Medusa_Maze_02,@Medusa_Maze_02_VitalsName,75,Medusa_Maze_02
Hercyne_Echidna_Missile,@Hercyne_Echidna_Missile_VitalsName,75,Hercyne_Echidna_Missile
