VitalsID,DisplayName,Level,BaseVitalsId
Lost_Twin_Jesters,@Lost_Twin_Jesters_VitalsName,80,Lost_Twin_Jesters
Lost_Autoguided_Surprise,@Lost_Autoguided_Surprise_VitalsName,80,Lost_Autoguided_Surprise
Lost_Twin_Jesters_STDClone,@Lost_Twin_Jesters_STDClone_VitalsName,80,Lost_Twin_Jesters_STDClone
Lost_Twin_Jesters_OneShotSummon,@Lost_Twin_Jesters_OneShotSummon_VitalsName,1,Lost_Twin_Jesters_OneShotSummon
IoN_Lost_Brute_Elite,@IoN_Lost_Brute_Elite_VitalsName,80,IoN_Lost_Brute_Elite
IoN_Lost_Monarch_Elite,@IoN_Lost_Monarch_Elite_VitalsName,80,IoN_Lost_Monarch_Elite
IoN_Lost_Naga_Elite,@IoN_Lost_Naga_Elite_VitalsName,80,IoN_Lost_Naga_Elite
IoN_Jester_Lost_FeralGhoul,@IoN_Jester_Lost_FeralGhoul_VitalsName,80,IoN_Jester_Lost_FeralGhoul
IoN_Jester_Lost_Bloodbeast,@IoN_Jester_Lost_Bloodbeast_VitalsName,80,IoN_Jester_Lost_Bloodbeast
IoN_Jester_Lost_SoulHarvester,@IoN_Jester_Lost_SoulHarvester_VitalsName,80,IoN_Jester_Lost_SoulHarvester
IoN_Jester_Lost_Ghastly_Villager_Shovel,@IoN_Jester_Lost_Ghastly_Villager_Shovel_VitalsName,80,IoN_Jester_Lost_Ghastly_Villager_Shovel
IoN_Jester_Lost_Ghastly_Sniper,@IoN_Jester_Lost_Ghastly_Sniper_VitalsName,80,IoN_Jester_Lost_Ghastly_Sniper
IoN_Jester_Lost_Ghastly_Villager_Hatchet,@IoN_Jester_Lost_Ghastly_Villager_Hatchet_VitalsName,80,IoN_Jester_Lost_Ghastly_Villager_Hatchet
IoN_Jester_Lost_Cryptkeeper,@IoN_Jester_Lost_Cryptkeeper_VitalsName,80,IoN_Jester_Lost_Cryptkeeper
IoN_Jester_Lost_MutatedNurse,@IoN_Jester_Lost_MutatedNurse_VitalsName,80,IoN_Jester_Lost_MutatedNurse
IoN_Jester_Lost_Undead_Naga,@IoN_Jester_Lost_Undead_Naga_VitalsName,80,IoN_Jester_Lost_Undead_Naga
IoN_Jester_Lost_MummifiedCorpse,@IoN_Jester_Lost_MummifiedCorpse_VitalsName,80,IoN_Jester_Lost_MummifiedCorpse
IoN_Jester_Lost_Brute,@IoN_Jester_Lost_Brute_VitalsName,80,IoN_Jester_Lost_Brute
IoN_Lost_BossSoul_Gimmick,@IoN_Lost_BossSoul_Gimmick_VitalsName,80,IoN_Lost_BossSoul_Gimmick
