VitalsID,DisplayName,Level,BaseVitalsId
WB_Dynasty_Summoner,@Dynasty_Summoner_VitalsName,68,WB_Dynasty_Summoner
WB_Dynasty_Heavy,@Dynasty_Heavy_VitalsName,68,WB_Dynasty_Heavy
WB_Evil_Knight_Bow_FireVariant,@Evil_Knight_Bow_FireVariant_VitalsName,68,WB_Evil_Knight_Bow_FireVariant
WB_Evil_Knight_Caster_FireVariant,@Evil_Knight_Caster_FireVariant_VitalsName,68,WB_Evil_Knight_Caster_FireVariant
WB_Evil_Knight_Greataxe_FireVariant,@Evil_Knight_Greataxe_FireVariant_VitalsName,68,WB_Evil_Knight_Greataxe_FireVariant
WB_Evil_Knight_Mace_FireVariant,@Evil_Knight_Mace_FireVariant_VitalsName,68,WB_Evil_Knight_Mace_FireVariant
WB_Scarab_BS_LotusScarab_ScarabMinion,@Anubian_Scarab_60_VitalsName,68,WB_Scarab_BS_LotusScarab_ScarabMinion
WB_Scarab_BS_LotusScarab_ArcherMinion,@AnubianGuardian_Archer_VitalsName,68,WB_Scarab_BS_LotusScarab_ArcherMinion
WB_Scarab_BS_LotusScarab_BruteMinion,@AnubianGuardian_Brute_VitalsName,68,WB_Scarab_BS_LotusScarab_BruteMinion
WB_Scarab_BS_LotusScarab_HorusMinion,@AnubianGuardian_Horus_VitalsName,68,WB_Scarab_BS_LotusScarab_HorusMinion
WB_Scarab_BS_LotusScarab_PantherMinion,@AnubianGuardian_Panther_VitalsName,68,WB_Scarab_BS_LotusScarab_PantherMinion
WB_Scarab_BS_LotusScarab_ReaverMinion,@AnubianGuardian_Reaver_VitalsName,68,WB_Scarab_BS_LotusScarab_ReaverMinion
WB_Scarab_BS_LotusScarab_SpearmanMinion,@AnubianGuardian_Spearman_VitalsName,68,WB_Scarab_BS_LotusScarab_SpearmanMinion
WB_Ghost_Charred,@Ghost_Charred_VitalsName,68,WB_Ghost_Charred
WB_TreeSoftwoodMedium,@TreeSoftwoodMedium_DisplayName,1,WB_TreeSoftwoodMedium
WB_BushSmall,@BushSmall_DisplayName,1,WB_BushSmall
