Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
17,,0,222,216,0,true,,,,17,0,0,0,0,20,0,0,0,0,0,0,5,,42
18,,0,228,222,0,true,,,,18,0,0,0,0,20,0,0,0,0,0,0,5,,45
19,,0,234,228,0,true,,,,19,0,0,0,0,20,0,0,0,0,0,0,5,,48
20,,0,240,234,0,true,,,,20,0,0,0,0,25,0,0,0,0,0,0,5,,51
21,,0,246,240,0,true,,,,21,0,0,0,0,25,0,0,0,0,0,0,5,,54
22,,0,252,246,0,true,,,,22,0,0,0,0,25,0,0,0,0,0,0,5,,57
23,,0,258,252,0,true,,,,23,0,0,0,0,25,0,0,0,0,0,0,5,,60
24,,0,264,258,0,true,,,,24,0,0,0,0,25,0,0,0,0,0,0,5,,63
25,,0,270,264,0,true,,,,25,0,0,0,0,30,0,0,0,0,0,0,5,,66
26,,0,276,270,0,true,,,,26,0,0,0,0,30,0,0,0,0,0,0,5,,69
27,,0,282,276,0,true,,,,27,0,0,0,0,30,0,0,0,0,0,0,5,,72
28,,0,288,282,0,true,,,,28,0,0,0,0,30,0,0,0,0,0,0,5,,75
29,,0,294,288,0,true,,,,29,0,0,0,0,30,0,0,0,0,0,0,5,,78
30,,0,300,294,0,true,,,,30,0,0,0,0,35,0,0,0,0,0,0,5,,81
31,,0,306,300,0,true,,,,31,0,0,0,0,35,0,0,0,0,0,0,5,,84
32,,0,312,306,0,true,,,,32,0,0,0,0,35,0,0,0,0,0,0,5,,87
33,,0,318,312,0,true,,,,33,0,0,0,0,35,0,0,0,0,0,0,5,,90
34,,0,324,318,0,true,,,,34,0,0,0,0,35,0,0,0,0,0,0,5,,93
35,,0,330,324,0,true,,,,35,0,0,0,0,40,0,0,0,0,0,0,5,,96
36,,0,336,330,0,true,,,,36,0,0,0,0,40,0,0,0,0,0,0,5,,99
37,,0,342,336,0,true,,,,37,0,0,0,0,40,0,0,0,0,0,0,5,,102
38,,0,348,342,0,true,,,,38,0,0,0,0,40,0,0,0,0,0,0,5,,105
39,,0,354,348,0,true,,,,39,0,0,0,0,40,0,0,0,0,0,0,5,,108
40,,0,360,354,0,true,,,,40,0,0,0,5,45,0,0,0,0,0,0,5,,111
41,,0,366,360,0,true,,,,41,0,0,0,5,45,0,0,0,0,0,0,5,,116
42,,0,372,366,0,true,,,,42,0,0,0,5,45,0,0,0,0,0,0,5,,120
43,,0,378,372,0,true,,,,43,0,0,0,5,45,0,0,0,0,0,0,5,,125
44,,0,384,378,0,true,,,,44,0,0,0,5,45,0,0,0,0,0,0,5,,129
45,,0,390,384,0,true,,,,45,0,0,0,5,50,0,0,0,0,0,0,5,,134
46,,0,396,390,0,true,,,,46,0,0,0,5,50,0,0,0,0,0,0,5,,138
47,,0,402,396,0,true,,,,47,0,0,0,5,50,0,0,0,0,0,0,5,,143
48,,0,408,402,0,true,,,,48,0,0,0,5,50,0,0,0,0,0,0,5,,147
49,,0,414,408,0,true,,,,49,0,0,0,5,50,0,0,0,0,0,0,5,,152
50,,0,720,414,0,true,,,,50,0,0,0,10,55,0,5,0,0,0,0,5,,156
51,,0,792,720,0,true,,,,51,0,0,0,10,55,0,5,0,0,0,0,5,,162
52,,0,864,792,0,true,,,,52,0,0,0,10,55,0,5,0,0,0,0,5,,168
53,,0,936,864,0,true,,,,53,0,0,0,10,55,0,5,0,0,0,0,5,,174
54,,0,1008,936,0,true,,,,54,0,0,0,10,55,0,5,0,0,0,0,5,,180
55,,0,1080,1008,0,true,,,,55,0,0,0,10,60,0,10,0,0,0,0,5,,186
56,,0,1152,1080,0,true,,,,56,0,0,0,10,60,0,10,0,0,0,0,5,,192
57,,0,1224,1152,0,true,,,,57,0,0,0,10,60,0,10,0,0,0,0,5,,198
58,,0,1296,1224,0,true,,,,58,0,0,0,10,60,0,10,0,0,0,0,5,,204
59,,0,1368,1296,0,true,,,,59,0,0,0,15,60,0,10,0,0,0,0,5,,210
60,,0,1440,1368,0,true,,,,60,0,0,0,15,65,0,15,0,0,0,0,5,,216
61,,0,1512,1440,0,true,,,,61,0,0,0,15,65,0,15,0,0,0,0,5,,222
62,,0,1584,1512,0,true,,,,62,0,0,0,15,65,0,15,0,0,0,0,5,,228
63,,0,1656,1584,0,true,,,,63,0,0,0,15,65,0,15,0,0,0,0,5,,234
64,,0,1728,1656,0,true,,,,64,0,0,0,15,65,0,15,0,0,0,0,5,,240
65,,0,1800,1728,0,true,,,,65,0,0,0,15,70,0,20,0,0,0,0,5,,246
66,,0,1872,1800,0,true,,,,66,0,0,0,15,70,0,20,0,0,0,0,5,,252
67,,0,1944,1872,0,true,,,,67,0,0,0,15,70,0,20,0,0,0,0,5,,258
68,,0,2016,1944,0,true,,,,68,0,0,0,15,70,0,20,0,0,0,0,5,,264
69,,0,2088,2016,0,true,,,,69,0,0,0,15,70,0,20,0,0,0,0,5,,270
70,,0,2160,2088,0,true,,,,70,0,0,0,20,75,0,25,0,0,0,0,5,,276
71,,0,2232,2160,0,true,,,,71,0,0,0,20,75,0,25,0,0,0,0,5,,282
72,,0,2304,2232,0,true,,,,72,0,0,0,20,75,0,25,0,0,0,0,5,,288
73,,0,2376,2304,0,true,,,,73,0,0,0,20,75,0,25,0,0,0,0,5,,294
74,,0,2448,2376,0,true,,,,74,0,0,0,20,75,0,25,0,0,0,0,5,,300
75,,0,2520,2448,0,true,,,,75,0,0,0,20,75,0,30,0,0,0,0,5,,306
76,,0,2592,2520,0,true,,,,76,0,0,0,20,75,0,30,0,0,0,0,5,,314
77,,0,2664,2592,0,true,,,,77,0,0,0,20,75,0,30,0,0,0,0,5,,321
78,,0,2736,2664,0,true,,,,78,0,0,0,20,75,0,30,0,0,0,0,5,,329
79,,0,2808,2736,0,true,,,,79,0,0,0,20,75,0,30,0,0,0,0,5,,336
80,,0,2880,2808,0,true,,,,80,0,0,0,20,75,0,35,0,0,0,0,5,,344
81,,0,2952,2880,0,true,,,,81,0,0,0,20,75,0,35,0,0,0,0,5,,351
82,,0,3024,2952,0,true,,,,82,0,0,0,20,75,0,35,0,0,0,0,5,,359
83,,0,3096,3024,0,true,,,,83,0,0,0,20,75,0,35,0,0,0,0,5,,366
84,,0,3168,3096,0,true,,,,84,0,0,0,20,75,0,35,0,0,0,0,5,,374
85,,0,3240,3168,0,true,,,,85,0,0,0,20,75,0,40,0,0,0,0,5,,381
86,,0,3312,3240,0,true,,,,86,0,0,0,20,75,0,40,0,0,0,0,5,,389
87,,0,3384,3312,0,true,,,,87,0,0,0,20,75,0,40,0,0,0,0,5,,396
88,,0,3456,3384,0,true,,,,88,0,0,0,20,75,0,40,0,0,0,0,5,,404
89,,0,3528,3456,0,true,,,,89,0,0,0,20,75,0,40,0,0,0,0,5,,411
90,,0,3600,3528,0,true,,,,90,0,0,0,20,75,5,45,0,0,0,0,5,,419
91,,0,3672,3600,0,true,,,,91,0,0,0,20,75,5,45,0,0,0,0,5,,426
92,,0,3744,3672,0,true,,,,92,0,0,0,20,75,5,45,0,0,0,0,5,,434
93,,0,3816,3744,0,true,,,,93,0,0,0,20,75,5,45,0,0,0,0,5,,441
94,,0,3888,3816,0,true,,,,94,0,0,0,20,75,5,45,0,0,0,0,5,,449
95,,0,3960,3888,0,true,,,,95,0,0,0,20,75,5,50,0,0,0,0,5,,456
96,,0,4032,3960,0,true,,,,96,0,0,0,20,75,5,50,0,0,0,0,5,,464
97,,0,4104,4032,0,true,,,,97,0,0,0,20,75,5,50,0,0,0,0,5,,471
98,,0,4176,4104,0,true,,,,98,0,0,0,20,75,5,50,0,0,0,0,5,,479
99,,0,4248,4176,0,true,,,,99,0,0,0,20,75,5,50,0,0,0,0,5,,486
100,,0,6156,4248,0,true,,,,100,0,0,0,20,75,10,55,0,5,0,0,5,,494
101,,0,6480,6156,0,true,,,,101,0,0,0,20,75,10,55,0,5,0,0,5,,503
102,,0,6804,6480,0,true,,,,102,0,0,0,20,75,10,55,0,5,0,0,5,,512
103,,0,7128,6804,0,true,,,,103,0,0,0,20,75,10,55,0,5,0,0,5,,521
104,,0,7452,7128,0,true,,,,104,0,0,0,20,75,10,55,0,5,0,0,5,,530
105,,0,7776,7452,0,true,,,,105,0,0,0,20,75,10,60,0,10,0,0,5,,539
106,,0,8100,7776,0,true,,,,106,0,0,0,20,75,10,60,0,10,0,0,5,,548
107,,0,8424,8100,0,true,,,,107,0,0,0,20,75,10,60,0,10,0,0,5,,557
108,,0,8748,8424,0,true,,,,108,0,0,0,20,75,10,60,0,10,0,0,5,,566
109,,0,9072,8748,0,true,,,,109,0,0,0,20,75,15,60,0,10,0,0,5,,575
110,,0,9396,9072,0,true,,,,110,0,0,0,20,75,15,65,0,15,0,0,5,,584
111,,0,9720,9396,0,true,,,,111,0,0,0,20,75,15,65,0,15,0,0,5,,593
112,,0,10044,9720,0,true,,,,112,0,0,0,20,75,15,65,0,15,0,0,5,,602
113,,0,10368,10044,0,true,,,,113,0,0,0,20,75,15,65,0,15,0,0,5,,611
114,,0,10692,10368,0,true,,,,114,0,0,0,20,75,15,65,0,15,0,0,5,,620
115,,0,11016,10692,0,true,,,,115,0,0,0,20,75,15,70,0,20,0,0,5,,629
116,,0,11340,11016,0,true,,,,116,0,0,0,20,75,15,70,0,20,0,0,5,,638
117,,0,11664,11340,0,true,,,,117,0,0,0,20,75,15,70,0,20,0,0,5,,647
118,,0,11988,11664,0,true,,,,118,0,0,0,20,75,15,70,0,20,0,0,5,,656
119,,0,12312,11988,0,true,,,,119,0,0,0,20,75,15,70,0,20,0,0,5,,665
120,,0,12636,12312,0,true,,,,120,0,0,0,20,75,20,75,0,25,0,0,5,,674
121,,0,12960,12636,0,true,,,,121,0,0,0,20,75,20,75,0,25,0,0,5,,683
122,,0,13284,12960,0,true,,,,122,0,0,0,20,75,20,75,0,25,0,0,5,,692
123,,0,13608,13284,0,true,,,,123,0,0,0,20,75,20,75,0,25,0,0,5,,701
124,,0,13932,13608,0,true,,,,124,0,0,0,20,75,20,75,0,25,0,0,5,,710
125,,0,14256,13932,0,true,,,,125,0,0,0,20,75,20,75,0,30,0,0,5,,719
126,,0,14580,14256,0,true,,,,126,0,0,0,20,75,20,75,0,30,0,0,5,,729
127,,0,14904,14580,0,true,,,,127,0,0,0,20,75,20,75,0,30,0,0,5,,740
128,,0,15228,14904,0,true,,,,128,0,0,0,20,75,20,75,0,30,0,0,5,,750
129,,0,15552,15228,0,true,,,,129,0,0,0,20,75,20,75,0,30,0,0,5,,761
130,,0,15876,15552,0,true,,,,130,0,0,0,20,75,20,75,0,35,0,0,5,,771
131,,0,16200,15876,0,true,,,,131,0,0,0,20,75,20,75,0,35,0,0,5,,782
132,,0,16524,16200,0,true,,,,132,0,0,0,20,75,20,75,0,35,0,0,5,,792
133,,0,16848,16524,0,true,,,,133,0,0,0,20,75,20,75,0,35,0,0,5,,803
134,,0,17172,16848,0,true,,,,134,0,0,0,20,75,20,75,0,35,0,0,5,,813
135,,0,17496,17172,0,true,,,,135,0,0,0,20,75,20,75,0,40,0,0,5,,824
136,,0,17820,17496,0,true,,,,136,0,0,0,20,75,20,75,0,40,0,0,5,,834
137,,0,18144,17820,0,true,,,,137,0,0,0,20,75,20,75,0,40,0,0,5,,845
138,,0,18468,18144,0,true,,,,138,0,0,0,20,75,20,75,0,40,0,0,5,,855
139,,0,18792,18468,0,true,,,,139,0,0,0,20,75,20,75,0,40,0,0,5,,866
140,,0,19116,18792,0,true,,,,140,0,0,0,20,75,20,75,5,45,0,0,5,,876
141,,0,19440,19116,0,true,,,,141,0,0,0,20,75,20,75,5,45,0,0,5,,887
142,,0,19764,19440,0,true,,,,142,0,0,0,20,75,20,75,5,45,0,0,5,,897
143,,0,20088,19764,0,true,,,,143,0,0,0,20,75,20,75,5,45,0,0,5,,908
144,,0,20412,20088,0,true,,,,144,0,0,0,20,75,20,75,5,45,0,0,5,,918
145,,0,20736,20412,0,true,,,,145,0,0,0,20,75,20,75,5,50,0,0,5,,929
146,,0,21060,20736,0,true,,,,146,0,0,0,20,75,20,75,5,50,0,0,5,,939
147,,0,21384,21060,0,true,,,,147,0,0,0,20,75,20,75,5,50,0,0,5,,950
148,,0,21708,21384,0,true,,,,148,0,0,0,20,75,20,75,5,50,0,0,5,,960
149,,0,22032,21708,0,true,,,,149,0,0,0,20,75,20,75,5,50,0,0,5,,971
150,,0,25920,22032,0,true,,,,150,0,0,0,20,75,20,75,10,55,0,5,5,,981
151,,0,27216,25920,0,true,,,,151,0,0,0,20,75,20,75,10,55,0,5,5,,992
152,,0,28512,27216,0,true,,,,152,0,0,0,20,75,20,75,10,55,0,5,5,,1002
153,,0,29808,28512,0,true,,,,153,0,0,0,20,75,20,75,10,55,0,5,5,,1013
154,,0,31104,29808,0,true,,,,154,0,0,0,20,75,20,75,10,55,0,5,5,,1023
155,,0,32400,31104,0,true,,,,155,0,0,0,20,75,20,75,10,60,0,5,5,,1034
156,,0,33696,32400,0,true,,,,156,0,0,0,20,75,20,75,10,60,0,5,5,,1044
157,,0,34992,33696,0,true,,,,157,0,0,0,20,75,20,75,10,60,0,5,5,,1055
158,,0,36288,34992,0,true,,,,158,0,0,0,20,75,20,75,10,60,0,5,5,,1065
159,,0,37584,36288,0,true,,,,159,0,0,0,20,75,20,75,15,60,0,5,5,,1076
160,,0,38880,37584,0,true,,,,160,0,0,0,20,75,20,75,15,65,0,5,5,,1086
161,,0,40176,38880,0,true,,,,161,0,0,0,20,75,20,75,15,65,0,5,5,,1098
162,,0,41472,40176,0,true,,,,162,0,0,0,20,75,20,75,15,65,0,5,5,,1110
163,,0,42768,41472,0,true,,,,163,0,0,0,20,75,20,75,15,65,0,5,5,,1122
164,,0,44064,42768,0,true,,,,164,0,0,0,20,75,20,75,15,65,0,5,5,,1134
165,,0,45360,44064,0,true,,,,165,0,0,0,20,75,20,75,15,70,0,10,5,,1146
166,,0,46656,45360,0,true,,,,166,0,0,0,20,75,20,75,15,70,0,10,5,,1158
167,,0,47952,46656,0,true,,,,167,0,0,0,20,75,20,75,15,70,0,10,5,,1170
168,,0,49248,47952,0,true,,,,168,0,0,0,20,75,20,75,15,70,0,10,5,,1182
169,,0,50544,49248,0,true,,,,169,0,0,0,20,75,20,75,15,70,0,10,5,,1194
170,,0,51840,50544,0,true,,,,170,0,0,0,20,75,20,75,20,75,0,10,5,,1206
171,,0,53136,51840,0,true,,,,171,0,0,0,20,75,20,75,20,75,0,10,5,,1218
172,,0,54432,53136,0,true,,,,172,0,0,0,20,75,20,75,20,75,0,10,5,,1230
173,,0,55728,54432,0,true,,,,173,0,0,0,20,75,20,75,20,75,0,10,5,,1242
174,,0,57024,55728,0,true,,,,174,0,0,0,20,75,20,75,20,75,0,10,5,,1254
175,,0,58320,57024,0,true,,,,175,0,0,0,20,75,20,75,20,75,0,10,5,,1266
176,,0,59616,58320,0,true,,,,176,0,0,0,20,75,20,75,20,75,0,10,5,,1280
177,,0,60912,59616,0,true,,,,177,0,0,0,20,75,20,75,20,75,0,10,5,,1293
178,,0,62208,60912,0,true,,,,178,0,0,0,20,75,20,75,20,75,0,10,5,,1307
179,,0,63504,62208,0,true,,,,179,0,0,0,20,75,20,75,20,75,0,10,5,,1320
180,,0,64800,63504,0,true,,,,180,0,0,0,20,75,20,75,20,75,0,15,5,,1334
181,,0,66096,64800,0,true,,,,181,0,0,0,20,75,20,75,20,75,0,15,5,,1347
182,,0,67392,66096,0,true,,,,182,0,0,0,20,75,20,75,20,75,0,15,5,,1361
183,,0,68688,67392,0,true,,,,183,0,0,0,20,75,20,75,20,75,0,15,5,,1374
184,,0,69984,68688,0,true,,,,184,0,0,0,20,75,20,75,20,75,0,15,5,,1388
185,,0,71280,69984,0,true,,,,185,0,0,0,20,75,20,75,20,75,0,15,5,,1401
186,,0,72576,71280,0,true,,,,186,0,0,0,20,75,20,75,20,75,0,15,5,,1415
187,,0,73872,72576,0,true,,,,187,0,0,0,20,75,20,75,20,75,0,15,5,,1428
188,,0,75168,73872,0,true,,,,188,0,0,0,20,75,20,75,20,75,0,15,5,,1442
189,,0,76464,75168,0,true,,,,189,0,0,0,20,75,20,75,20,75,0,15,5,,1455
190,,0,77760,76464,0,true,,,,190,0,0,0,20,75,20,75,20,75,0,20,5,,1469
191,,0,79056,77760,0,true,,,,191,0,0,0,20,75,20,75,20,75,0,20,5,,1484
192,,0,80352,79056,0,true,,,,192,0,0,0,20,75,20,75,20,75,0,20,5,,1499
193,,0,81648,80352,0,true,,,,193,0,0,0,20,75,20,75,20,75,0,20,5,,1514
194,,0,82944,81648,0,true,,,,194,0,0,0,20,75,20,75,20,75,0,20,5,,1529
195,,0,84240,82944,0,true,,,,195,0,0,0,20,75,20,75,20,75,0,20,5,,1544
196,,0,85536,84240,0,true,,,,196,0,0,0,20,75,20,75,20,75,0,20,5,,1559
197,,0,86832,85536,0,true,,,,197,0,0,0,20,75,20,75,20,75,0,20,5,,1574
198,,0,88128,86832,0,true,,,,198,0,0,0,20,75,20,75,20,75,0,20,5,,1589
199,,0,89424,88128,0,true,,,,199,0,0,0,20,75,20,75,20,75,0,20,5,,1604
200,,0,90720,89424,0,true,,,,200,0,0,0,20,75,20,75,20,75,0,25,5,,1619
201,,0,1803000,90720,0,true,,,,201,0,0,0,20,75,20,75,20,75,0,25,5,,1733
202,,0,1806000,1803000,0,true,,,,202,0,0,0,,,,,,,,,5,,1740
203,,0,1809000,1806000,0,true,,,,203,0,0,0,,,,,,,,,5,,1748
204,,0,1812000,1809000,0,true,,,,204,0,0,0,,,,,,,,,5,,1755
205,,0,1815000,1812000,0,true,,,,205,0,0,0,,,,,,,,,5,,1763
206,,0,1818000,1815000,0,true,,,,206,0,0,0,,,,,,,,,5,,1770
207,,0,1821000,1818000,0,true,,,,207,0,0,0,,,,,,,,,5,,1778
208,,0,1824000,1821000,0,true,,,,208,0,0,0,,,,,,,,,5,,1785
209,,0,1827000,1824000,0,true,,,,209,0,0,0,,,,,,,,,5,,1793
210,,0,1830000,1827000,0,true,,,,210,0,0,0,,,,,,,,,5,,1800
211,,0,1833000,1830000,0,true,,,,211,0,0,0,,,,,,,,,5,,1808
212,,0,1836000,1833000,0,true,,,,212,0,0,0,,,,,,,,,5,,1815
213,,0,1839000,1836000,0,true,,,,213,0,0,0,,,,,,,,,5,,1823
214,,0,1842000,1839000,0,true,,,,214,0,0,0,,,,,,,,,5,,1830
215,,0,1845000,1842000,0,true,,,,215,0,0,0,,,,,,,,,5,,1838
216,,0,1848000,1845000,0,true,,,,216,0,0,0,,,,,,,,,5,,1845
217,,0,1851000,1848000,0,true,,,,217,0,0,0,,,,,,,,,5,,1853
218,,0,1854000,1851000,0,true,,,,218,0,0,0,,,,,,,,,5,,1860
219,,0,1857000,1854000,0,true,,,,219,0,0,0,,,,,,,,,5,,1868
220,,0,1860000,1857000,0,true,,,,220,0,0,0,,,,,,,,,5,,1875
221,,0,1863000,1860000,0,true,,,,221,0,0,0,,,,,,,,,5,,1883
222,,0,1866000,1863000,0,true,,,,222,0,0,0,,,,,,,,,5,,1890
223,,0,1869000,1866000,0,true,,,,223,0,0,0,,,,,,,,,5,,1898
224,,0,1872000,1869000,0,true,,,,224,0,0,0,,,,,,,,,5,,1905
225,,0,1875000,1872000,0,true,,,,225,0,0,0,,,,,,,,,5,,1913
226,,0,1878000,1875000,0,true,,,,226,0,0,0,,,,,,,,,5,,1920
227,,0,1881000,1878000,0,true,,,,227,0,0,0,,,,,,,,,5,,1928
228,,0,1884000,1881000,0,true,,,,228,0,0,0,,,,,,,,,5,,1935
229,,0,1887000,1884000,0,true,,,,229,0,0,0,,,,,,,,,5,,1943
230,,0,1890000,1887000,0,true,,,,230,0,0,0,,,,,,,,,5,,1950
231,,0,1893000,1890000,0,true,,,,231,0,0,0,,,,,,,,,5,,1958
232,,0,1896000,1893000,0,true,,,,232,0,0,0,,,,,,,,,5,,1965
233,,0,1899000,1896000,0,true,,,,233,0,0,0,,,,,,,,,5,,1973
234,,0,1902000,1899000,0,true,,,,234,0,0,0,,,,,,,,,5,,1980
235,,0,1905000,1902000,0,true,,,,235,0,0,0,,,,,,,,,5,,1988
236,,0,1908000,1905000,0,true,,,,236,0,0,0,,,,,,,,,5,,1995
237,,0,1911000,1908000,0,true,,,,237,0,0,0,,,,,,,,,5,,2003
238,,0,1914000,1911000,0,true,,,,238,0,0,0,,,,,,,,,5,,2010
239,,0,1917000,1914000,0,true,,,,239,0,0,0,,,,,,,,,5,,2018
240,,0,1920000,1917000,0,true,,,,240,0,0,0,,,,,,,,,5,,2025
241,,0,1923000,1920000,0,true,,,,241,0,0,0,,,,,,,,,5,,2033
242,,0,1926000,1923000,0,true,,,,242,0,0,0,,,,,,,,,5,,2040
243,,0,1929000,1926000,0,true,,,,243,0,0,0,,,,,,,,,5,,2048
244,,0,1932000,1929000,0,true,,,,244,0,0,0,,,,,,,,,5,,2055
245,,0,1935000,1932000,0,true,,,,245,0,0,0,,,,,,,,,5,,2063
246,,0,1938000,1935000,0,true,,,,246,0,0,0,,,,,,,,,5,,2070
247,,0,1941000,1938000,0,true,,,,247,0,0,0,,,,,,,,,5,,2078
248,,0,1944000,1941000,0,true,,,,248,0,0,0,,,,,,,,,5,,2085
249,,0,1947000,1944000,0,true,,,,249,0,0,0,,,,,,,,,5,,2093
250,,0,1950000,1947000,0,true,,,,250,0,0,0,,,,,,,,,5,,2100
251,,0,1953000,1950000,0,true,,,,251,0,0,0,,,,,,,,,5,,2108
252,,0,1956000,1953000,0,true,,,,252,0,0,0,,,,,,,,,5,,2115
253,,0,1959000,1956000,0,true,,,,253,0,0,0,,,,,,,,,5,,2123
254,,0,1962000,1959000,0,true,,,,254,0,0,0,,,,,,,,,5,,2130
255,,0,1965000,1962000,0,true,,,,255,0,0,0,,,,,,,,,5,,2138
256,,0,1968000,1965000,0,true,,,,256,0,0,0,,,,,,,,,5,,2145
257,,0,1971000,1968000,0,true,,,,257,0,0,0,,,,,,,,,5,,2153
258,,0,1974000,1971000,0,true,,,,258,0,0,0,,,,,,,,,5,,2160
259,,0,1977000,1974000,0,true,,,,259,0,0,0,,,,,,,,,5,,2168
260,,0,1980000,1977000,0,true,,,,260,0,0,0,,,,,,,,,5,,2175
261,,0,1983000,1980000,0,true,,,,261,0,0,0,,,,,,,,,5,,2183
262,,0,1986000,1983000,0,true,,,,262,0,0,0,,,,,,,,,5,,2190
263,,0,1989000,1986000,0,true,,,,263,0,0,0,,,,,,,,,5,,2198
264,,0,1992000,1989000,0,true,,,,264,0,0,0,,,,,,,,,5,,2205
265,,0,1995000,1992000,0,true,,,,265,0,0,0,,,,,,,,,5,,2213
266,,0,1998000,1995000,0,true,,,,266,0,0,0,,,,,,,,,5,,2220
267,,0,2001000,1998000,0,true,,,,267,0,0,0,,,,,,,,,5,,2228
268,,0,2004000,2001000,0,true,,,,268,0,0,0,,,,,,,,,5,,2235
269,,0,2007000,2004000,0,true,,,,269,0,0,0,,,,,,,,,5,,2243
270,,0,2010000,2007000,0,true,,,,270,0,0,0,,,,,,,,,5,,2250
271,,0,2013000,2010000,0,true,,,,271,0,0,0,,,,,,,,,5,,2258
272,,0,2016000,2013000,0,true,,,,272,0,0,0,,,,,,,,,5,,2265
273,,0,2019000,2016000,0,true,,,,273,0,0,0,,,,,,,,,5,,2273
274,,0,2022000,2019000,0,true,,,,274,0,0,0,,,,,,,,,5,,2280
275,,0,2025000,2022000,0,true,,,,275,0,0,0,,,,,,,,,5,,2288
276,,0,2028000,2025000,0,true,,,,276,0,0,0,,,,,,,,,5,,2295
277,,0,2031000,2028000,0,true,,,,277,0,0,0,,,,,,,,,5,,2303
278,,0,2034000,2031000,0,true,,,,278,0,0,0,,,,,,,,,5,,2310
279,,0,2037000,2034000,0,true,,,,279,0,0,0,,,,,,,,,5,,2318
280,,0,2040000,2037000,0,true,,,,280,0,0,0,,,,,,,,,5,,2325
281,,0,2043000,2040000,0,true,,,,281,0,0,0,,,,,,,,,5,,2333
282,,0,2046000,2043000,0,true,,,,282,0,0,0,,,,,,,,,5,,2340
283,,0,2049000,2046000,0,true,,,,283,0,0,0,,,,,,,,,5,,2348
284,,0,2052000,2049000,0,true,,,,284,0,0,0,,,,,,,,,5,,2355
285,,0,2055000,2052000,0,true,,,,285,0,0,0,,,,,,,,,5,,2363
286,,0,2058000,2055000,0,true,,,,286,0,0,0,,,,,,,,,5,,2370
287,,0,2061000,2058000,0,true,,,,287,0,0,0,,,,,,,,,5,,2378
288,,0,2064000,2061000,0,true,,,,288,0,0,0,,,,,,,,,5,,2385
289,,0,2067000,2064000,0,true,,,,289,0,0,0,,,,,,,,,5,,2393
290,,0,2070000,2067000,0,true,,,,290,0,0,0,,,,,,,,,5,,2400
291,,0,2073000,2070000,0,true,,,,291,0,0,0,,,,,,,,,5,,2408
292,,0,2076000,2073000,0,true,,,,292,0,0,0,,,,,,,,,5,,2415
293,,0,2079000,2076000,0,true,,,,293,0,0,0,,,,,,,,,5,,2423
294,,0,2082000,2079000,0,true,,,,294,0,0,0,,,,,,,,,5,,2430
295,,0,2085000,2082000,0,true,,,,295,0,0,0,,,,,,,,,5,,2438
296,,0,2088000,2085000,0,true,,,,296,0,0,0,,,,,,,,,5,,2445
297,,0,2091000,2088000,0,true,,,,297,0,0,0,,,,,,,,,5,,2453
298,,0,2094000,2091000,0,true,,,,298,0,0,0,,,,,,,,,5,,2460
