Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
147,,0,26195,25798,0,true,,,,147,1470,0,0,20,75,20,75,5,50,0,0,5,,424.11
148,,0,26592,26195,0,true,,,,148,1480,0,0,20,75,20,75,5,50,0,0,5,,428.8
149,,0,26989,26592,0,true,,,,149,1490,0,0,20,75,20,75,5,50,0,0,5,,433.49
150,,0,37008,26989,0,true,,,,150,1500,0,0,20,75,20,75,10,55,0,5,5,,438.18
151,,0,38858,37008,0,true,,,,151,1510,0,0,20,75,20,75,10,55,0,5,5,,442.87
152,,0,40708,38858,0,true,,,,152,1520,0,0,20,75,20,75,10,55,0,5,5,,447.56
153,,0,42559,40708,0,true,,,,153,1530,0,0,20,75,20,75,10,55,0,5,5,,452.25
154,,0,44409,42559,0,true,,,,154,1540,0,0,20,75,20,75,10,55,0,5,5,,456.94
155,,0,46260,44409,0,true,,,,155,1550,0,0,20,75,20,75,10,60,0,5,5,,461.63
156,,0,48110,46260,0,true,,,,156,1560,0,0,20,75,20,75,10,60,0,5,5,,466.32
157,,0,49960,48110,0,true,,,,157,1570,0,0,20,75,20,75,10,60,0,5,5,,471.01
158,,0,51811,49960,0,true,,,,158,1580,0,0,20,75,20,75,10,60,0,5,5,,475.7
159,,0,53661,51811,0,true,,,,159,1590,0,0,20,75,20,75,15,60,0,5,5,,480.39
160,,0,55512,53661,0,true,,,,160,1600,0,0,20,75,20,75,15,65,0,5,5,,485.08
161,,0,57362,55512,0,true,,,,161,1610,0,0,20,75,20,75,15,65,0,5,5,,490.44
162,,0,59212,57362,0,true,,,,162,1620,0,0,20,75,20,75,15,65,0,5,5,,495.8
163,,0,61063,59212,0,true,,,,163,1630,0,0,20,75,20,75,15,65,0,5,5,,501.16
164,,0,62913,61063,0,true,,,,164,1640,0,0,20,75,20,75,15,65,0,5,5,,506.52
165,,0,64764,62913,0,true,,,,165,1650,0,0,20,75,20,75,15,70,0,10,5,,511.88
166,,0,66614,64764,0,true,,,,166,1660,0,0,20,75,20,75,15,70,0,10,5,,517.24
167,,0,68464,66614,0,true,,,,167,1670,0,0,20,75,20,75,15,70,0,10,5,,522.6
168,,0,70315,68464,0,true,,,,168,1680,0,0,20,75,20,75,15,70,0,10,5,,527.96
169,,0,72165,70315,0,true,,,,169,1690,0,0,20,75,20,75,15,70,0,10,5,,533.32
170,,0,74016,72165,0,true,,,,170,1700,0,0,20,75,20,75,20,75,0,10,5,,538.68
171,,0,75866,74016,0,true,,,,171,1710,0,0,20,75,20,75,20,75,0,10,5,,544.04
172,,0,77716,75866,0,true,,,,172,1720,0,0,20,75,20,75,20,75,0,10,5,,549.4
173,,0,79567,77716,0,true,,,,173,1730,0,0,20,75,20,75,20,75,0,10,5,,554.76
174,,0,81417,79567,0,true,,,,174,1740,0,0,20,75,20,75,20,75,0,10,5,,560.12
175,,0,83268,81417,0,true,,,,175,1750,0,0,20,75,20,75,20,75,0,10,5,,565.48
176,,0,85118,83268,0,true,,,,176,1760,0,0,20,75,20,75,20,75,0,10,5,,571.51
177,,0,86968,85118,0,true,,,,177,1770,0,0,20,75,20,75,20,75,0,10,5,,577.54
178,,0,88819,86968,0,true,,,,178,1780,0,0,20,75,20,75,20,75,0,10,5,,583.57
179,,0,90669,88819,0,true,,,,179,1790,0,0,20,75,20,75,20,75,0,10,5,,589.6
180,,0,92520,90669,0,true,,,,180,1800,0,0,20,75,20,75,20,75,0,15,5,,595.63
181,,0,94370,92520,0,true,,,,181,1810,0,0,20,75,20,75,20,75,0,15,5,,601.66
182,,0,96220,94370,0,true,,,,182,1820,0,0,20,75,20,75,20,75,0,15,5,,607.69
183,,0,98071,96220,0,true,,,,183,1830,0,0,20,75,20,75,20,75,0,15,5,,613.72
184,,0,99921,98071,0,true,,,,184,1840,0,0,20,75,20,75,20,75,0,15,5,,619.75
185,,0,101772,99921,0,true,,,,185,1850,0,0,20,75,20,75,20,75,0,15,5,,625.78
186,,0,103622,101772,0,true,,,,186,1860,0,0,20,75,20,75,20,75,0,15,5,,631.81
187,,0,105472,103622,0,true,,,,187,1870,0,0,20,75,20,75,20,75,0,15,5,,637.84
188,,0,107323,105472,0,true,,,,188,1880,0,0,20,75,20,75,20,75,0,15,5,,643.87
189,,0,109173,107323,0,true,,,,189,1890,0,0,20,75,20,75,20,75,0,15,5,,649.9
190,,0,111024,109173,0,true,,,,190,1900,0,0,20,75,20,75,20,75,0,20,5,,655.93
191,,0,112874,111024,0,true,,,,191,1910,0,0,20,75,20,75,20,75,0,20,5,,662.63
192,,0,114724,112874,0,true,,,,192,1920,0,0,20,75,20,75,20,75,0,20,5,,669.33
193,,0,116575,114724,0,true,,,,193,1930,0,0,20,75,20,75,20,75,0,20,5,,676.03
194,,0,118425,116575,0,true,,,,194,1940,0,0,20,75,20,75,20,75,0,20,5,,682.73
195,,0,120276,118425,0,true,,,,195,1950,0,0,20,75,20,75,20,75,0,20,5,,689.43
196,,0,122126,120276,0,true,,,,196,1960,0,0,20,75,20,75,20,75,0,20,5,,696.13
197,,0,123976,122126,0,true,,,,197,1970,0,0,20,75,20,75,20,75,0,20,5,,702.83
198,,0,125827,123976,0,true,,,,198,1980,0,0,20,75,20,75,20,75,0,20,5,,709.53
199,,0,127677,125827,0,true,,,,199,1990,0,0,20,75,20,75,20,75,0,20,5,,716.23
200,,0,129528,127677,0,true,,,,200,2000,0,0,20,75,20,75,20,75,0,25,5,,722.93
201,,0,130299,129528,0,true,,,,201,2010,0,0,20,75,20,75,20,75,0,25,5,,773.85
202,,0,131070,130299,0,true,,,,202,2020,0,0,20,75,20,75,20,75,0,25,5,,777.2
203,,0,131841,131070,0,true,,,,203,2030,0,0,20,75,20,75,20,75,0,25,5,,780.55
204,,0,132612,131841,0,true,,,,204,2040,0,0,20,75,20,75,20,75,0,25,5,,783.9
205,,0,133383,132612,0,true,,,,205,2050,0,0,20,75,20,75,20,75,0,25,5,,787.25
206,,0,134154,133383,0,true,,,,206,2060,0,0,20,75,20,75,20,75,0,25,5,,790.6
207,,0,134925,134154,0,true,,,,207,2070,0,0,20,75,20,75,20,75,0,25,5,,793.95
208,,0,135696,134925,0,true,,,,208,2080,0,0,20,75,20,75,20,75,0,25,5,,797.3
209,,0,136467,135696,0,true,,,,209,2090,0,0,20,75,20,75,20,75,0,25,5,,800.65
210,,0,137238,136467,0,true,,,,210,2100,0,0,20,75,20,75,20,75,0,25,5,,804
211,,0,138009,137238,0,true,,,,211,2110,0,0,20,75,20,75,20,75,0,25,5,,807.35
212,,0,138780,138009,0,true,,,,212,2120,0,0,20,75,20,75,20,75,0,25,5,,810.7
213,,0,139551,138780,0,true,,,,213,2130,0,0,20,75,20,75,20,75,0,25,5,,814.05
214,,0,140322,139551,0,true,,,,214,2140,0,0,20,75,20,75,20,75,0,25,5,,817.4
215,,0,141093,140322,0,true,,,,215,2150,0,0,20,75,20,75,20,75,0,25,5,,820.75
216,,0,141864,141093,0,true,,,,216,2160,0,0,20,75,20,75,20,75,0,25,5,,824.1
217,,0,142635,141864,0,true,,,,217,2170,0,0,20,75,20,75,20,75,0,25,5,,827.45
218,,0,143406,142635,0,true,,,,218,2180,0,0,20,75,20,75,20,75,0,25,5,,830.8
219,,0,144177,143406,0,true,,,,219,2190,0,0,20,75,20,75,20,75,0,25,5,,834.15
220,,0,144948,144177,0,true,,,,220,2200,0,0,20,75,20,75,20,75,0,25,5,,837.5
221,,0,145719,144948,0,true,,,,221,2210,0,0,20,75,20,75,20,75,0,25,5,,840.85
222,,0,146490,145719,0,true,,,,222,2220,0,0,20,75,20,75,20,75,0,25,5,,844.2
223,,0,147261,146490,0,true,,,,223,2230,0,0,20,75,20,75,20,75,0,25,5,,847.55
224,,0,148032,147261,0,true,,,,224,2240,0,0,20,75,20,75,20,75,0,25,5,,850.9
225,,0,148803,148032,0,true,,,,225,2250,0,0,20,75,20,75,20,75,0,25,5,,854.25
226,,0,149574,148803,0,true,,,,226,2260,0,0,20,75,20,75,20,75,0,25,5,,857.6
227,,0,150345,149574,0,true,,,,227,2270,0,0,20,75,20,75,20,75,0,25,5,,860.95
228,,0,151116,150345,0,true,,,,228,2280,0,0,20,75,20,75,20,75,0,25,5,,864.3
229,,0,151887,151116,0,true,,,,229,2290,0,0,20,75,20,75,20,75,0,25,5,,867.65
230,,0,152658,151887,0,true,,,,230,2300,0,0,20,75,20,75,20,75,0,25,5,,871
231,,0,153429,152658,0,true,,,,231,2310,0,0,20,75,20,75,20,75,0,25,5,,874.35
232,,0,154200,153429,0,true,,,,232,2320,0,0,20,75,20,75,20,75,0,25,5,,877.7
233,,0,154971,154200,0,true,,,,233,2330,0,0,20,75,20,75,20,75,0,25,5,,881.05
234,,0,155742,154971,0,true,,,,234,2340,0,0,20,75,20,75,20,75,0,25,5,,884.4
235,,0,156513,155742,0,true,,,,235,2350,0,0,20,75,20,75,20,75,0,25,5,,887.75
236,,0,157284,156513,0,true,,,,236,2360,0,0,20,75,20,75,20,75,0,25,5,,891.1
237,,0,158055,157284,0,true,,,,237,2370,0,0,20,75,20,75,20,75,0,25,5,,894.45
238,,0,158826,158055,0,true,,,,238,2380,0,0,20,75,20,75,20,75,0,25,5,,897.8
239,,0,159597,158826,0,true,,,,239,2390,0,0,20,75,20,75,20,75,0,25,5,,901.15
240,,0,160368,159597,0,true,,,,240,2400,0,0,20,75,20,75,20,75,0,25,5,,904.5
241,,0,161139,160368,0,true,,,,241,2410,0,0,20,75,20,75,20,75,0,25,5,,907.85
242,,0,161910,161139,0,true,,,,242,2420,0,0,20,75,20,75,20,75,0,25,5,,911.2
243,,0,162681,161910,0,true,,,,243,2430,0,0,20,75,20,75,20,75,0,25,5,,914.55
244,,0,163452,162681,0,true,,,,244,2440,0,0,20,75,20,75,20,75,0,25,5,,917.9
245,,0,164223,163452,0,true,,,,245,2450,0,0,20,75,20,75,20,75,0,25,5,,921.25
246,,0,164994,164223,0,true,,,,246,2460,0,0,20,75,20,75,20,75,0,25,5,,924.6
247,,0,165765,164994,0,true,,,,247,2470,0,0,20,75,20,75,20,75,0,25,5,,927.95
248,,0,166536,165765,0,true,,,,248,2480,0,0,20,75,20,75,20,75,0,25,5,,931.3
249,,0,167307,166536,0,true,,,,249,2490,0,0,20,75,20,75,20,75,0,25,5,,934.65
250,,0,168078,167307,0,true,,,,250,2500,0,0,20,75,20,75,20,75,0,25,5,,938
251,,0,1822800,168078,0,true,,,,251,1405,0,0,,,,,,,,,5,,941.35
252,,0,1825600,1822800,0,true,,,,252,1410,0,0,,,,,,,,,5,,944.7
253,,0,1828400,1825600,0,true,,,,253,1415,0,0,,,,,,,,,5,,948.05
254,,0,1831200,1828400,0,true,,,,254,1420,0,0,,,,,,,,,5,,951.4
255,,0,1834000,1831200,0,true,,,,255,1425,0,0,,,,,,,,,5,,954.75
256,,0,1836800,1834000,0,true,,,,256,1430,0,0,,,,,,,,,5,,958.1
257,,0,1839600,1836800,0,true,,,,257,1435,0,0,,,,,,,,,5,,961.45
258,,0,1842400,1839600,0,true,,,,258,1440,0,0,,,,,,,,,5,,964.8
259,,0,1845200,1842400,0,true,,,,259,1445,0,0,,,,,,,,,5,,968.15
260,,0,1848000,1845200,0,true,,,,260,1450,0,0,,,,,,,,,5,,971.5
261,,0,1850800,1848000,0,true,,,,261,1455,0,0,,,,,,,,,5,,974.85
262,,0,1853600,1850800,0,true,,,,262,1460,0,0,,,,,,,,,5,,978.2
263,,0,1856400,1853600,0,true,,,,263,1465,0,0,,,,,,,,,5,,981.55
264,,0,1859200,1856400,0,true,,,,264,1470,0,0,,,,,,,,,5,,984.9
265,,0,1862000,1859200,0,true,,,,265,1475,0,0,,,,,,,,,5,,988.25
266,,0,1864800,1862000,0,true,,,,266,1480,0,0,,,,,,,,,5,,991.6
267,,0,1867600,1864800,0,true,,,,267,1485,0,0,,,,,,,,,5,,994.95
268,,0,1870400,1867600,0,true,,,,268,1490,0,0,,,,,,,,,5,,998.3
269,,0,1873200,1870400,0,true,,,,269,1495,0,0,,,,,,,,,5,,1001.65
270,,0,1876000,1873200,0,true,,,,270,1500,0,0,,,,,,,,,5,,1005
271,,0,1878800,1876000,0,true,,,,271,1505,0,0,,,,,,,,,5,,1008.35
272,,0,1881600,1878800,0,true,,,,272,1510,0,0,,,,,,,,,5,,1011.7
273,,0,1884400,1881600,0,true,,,,273,1515,0,0,,,,,,,,,5,,1015.05
274,,0,1887200,1884400,0,true,,,,274,1520,0,0,,,,,,,,,5,,1018.4
275,,0,1890000,1887200,0,true,,,,275,1525,0,0,,,,,,,,,5,,1021.75
276,,0,1892800,1890000,0,true,,,,276,1530,0,0,,,,,,,,,5,,1025.1
