EventID,GameEventType,Level,CreatureType,RewardModifier,Reward Type,UniversalExpAmount,CurrencyReward,RewardsNotes,ItemReward,ItemRewardQty,GearScoreRange,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,FactionInfluenceAmount,FactionInfluenceSrc,AzothReward,AzothRewardChance,WhisperId,AchievementId,IgnoreEconomyTracker,EntitlementId,PVPXP,RemoveStatusEffectCategories,EmitTelemetry
BS_Tour_3_Success,,60,Quest,,,0,0,,MountBuff_FortifyT2,1,,Riding,51000,,,,,,0,,,,,,,,true
EW_Rally_1_Success,,65,Quest,,,0,0,,MountItem_Vitamins_T3,10,,Riding,59925,,,,,,0,,,,,,,,true
EW_Rally_2_Success,,65,Quest,,,0,0,,MountItem_Vitamins_T3,10,,Riding,59925,,,,,,0,,,,,,,,true
EW_Tour_1_Success,,65,Quest,,,0,0,,MountBuff_CustomB_T2,1,,Riding,59925,,,,,,0,,,,,,,,true
EW_Tour_2_Success,,65,Quest,,,0,0,,MountAttachmentItem_Shield19,1,,Riding,59925,,,,,,0,,,,,,,,true
EW_Tour_3_Success,,65,Quest,,,0,0,,MountBuff_HealingT2,1,,Riding,59925,,,,,,0,,,,,,,,true
All_Races_Success,,70,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9401_T1_5_Races_Success,,30,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9402_T2_10_Races_Success,,40,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9403_T3_15_Races_Success,,50,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9404_T4_15_Races_Success,,60,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9405_T5_15_Races_Success,,70,Quest,,,0,0,,,,,,,,,,,,0,,,,,,,,true
9401_Race_Success,RidingObjectiveCompletion,25,Quest+,,,2310,9625,,,,,Riding,900,250,,,,,,,,,,,,RidingObjectiveBuff,true
9402_Race_Success,RidingObjectiveCompletion,35,Quest+,,,,,,,,,Riding,1000,250,,,,,,,,,,,,RidingObjectiveBuff,true
9403_Race_Success,RidingObjectiveCompletion,45,Quest+,,,,,,,,,Riding,1100,250,,,,,,,,,,,,RidingObjectiveBuff,true
9404_Race_Success,RidingObjectiveCompletion,60,Quest+,,,,,,,,,Riding,1200,250,,,,,,,,,,,,RidingObjectiveBuff,true
9405_Race_Success,RidingObjectiveCompletion,60,Quest+,,,,,,,,,Riding,1300,250,,,,,,,,,,,,RidingObjectiveBuff,true
