EventID,GameEventType,Level,CreatureType,RewardModifier,Reward Type,UniversalExpAmount,CurrencyReward,RewardsNotes,ItemReward,ItemRewardQty,GearScoreRange,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,FactionInfluenceAmount,FactionInfluenceSrc,AzothReward,AzothRewardChance,WhisperId,AchievementId,IgnoreEconomyTracker,EntitlementId,PVPXP,RemoveStatusEffectCategories,EmitTelemetry
09A_S4_ExplosiveBarrelP2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_ExplosiveBarrelP3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_LureIngre_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_LureIngre2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_LureIngre3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_Lure_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_LureSwarm_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_LureSwarmPin_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_Detonator_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S5_AbandonedList_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S5_DepletedMedicalSupplies_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S5_BrokenArms_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S5_CaveFightProx_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S5_CaveFight_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MigrationEvidence_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MigrationEvidence2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MigrationEvidence3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MigrationEvidence4_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MigrationEvidence5_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S6_MEInteractable_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S7_Journal_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S7_Sarcophagus_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
Cyclic_09A_S7_CL1_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
Cyclic_09A_S7_CL2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
Cyclic_09A_S7_CL3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S7_WaveEventComplete_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S8_AncientScroll_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S8_Pylon1_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S8_Pylon2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S8_Interface_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_Breaker_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_Tool1_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_Tool2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_Tool3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_Drink_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_BrokenCable_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_DefendHacker_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S9_WaveEventComplete_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S10_MinotaurRelicA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S10_MinotaurRelicB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S10_MinotaurRelicC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S11_BrazierA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S11_BrazierB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S11_BrazierC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S11_BrazierD_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S12_GorillaMemorial_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S12_MammothMemorial_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S12_HumanMemorial_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S13_SummonGazsala_Interact,,70,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S16_ReroutePylon_InteractA,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S16_ReroutePylon_InteractB,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S16_ReroutePylon_InteractC,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S16_ThrowSwitch_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S16_Encounter_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_ProtectRanger_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_Encounter_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_WagonSupplies_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_RangerSupplies_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_Barricade_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S17_Cannon_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S18_SiphonPlace_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S18_WaveEventComplete_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S18_SiphonCollect_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S19_Plant_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S19_Plant2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S19_Plant3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S21_IntriguingArtifacts_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_WhisperPlant_Nyhart_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Nyhart,,,,,,true
09A_WhisperPlant_Dayspring_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Dayspring,,,,,,true
09A_WhisperPlant_Settlement_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Settlement,,,,,,true
09A_WhisperPlant_Tanglesnap_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Tanglesnap,,,,,,true
09A_WhisperPlant_Mammoths_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Mammoths,,,,,,true
09A_WhisperPlant_Mahantaram_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Mahantaram,,,,,,true
09A_WhisperPlant_Medusa_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Medusa,,,,,,true
09A_WhisperPlant_ScalefangEnclave_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_ScalefangEnclave,,,,,,true
09A_WhisperPlant_LightsCrown_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_LightsCrown,,,,,,true
09A_WhisperPlant_ElafryPyrgo_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_ElafryPyrgo,,,,,,true
09A_WhisperPlant_Letum_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_WhisperPlant_Letum,,,,,,true
09A_M6_JihoonKim_VoiceLoreNote01_interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M6_JihoonKim_VoiceLoreNote01,,,,,,true
09A_M6_JihoonKim_VoiceLoreNote02_interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M6_JihoonKim_VoiceLoreNote02,,,,,,true
09A_M6_JihoonKim_VoiceLoreNote03_interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M6_JihoonKim_VoiceLoreNote03,,,,,,true
09A_M1_Success,,61,Quest+,,,16000,15925,,CRX_09A_M1_FlailT5,1,,,,,,,,,30,1,,,,,,,true
09A_M2_Success,,61,Quest+,,,16000,15925,,CRX_09A_M2_BootsT5,1,,,,,,,,,30,1,,,,,,,true
09A_M3_Success,,62,Quest+,,,16000,16100,,CRX_09A_M3_HeadT5,1,,,,,,,,,30,1,,,,,,,true
09A_M4_Success,,63,Quest+,,,16000,16275,,CRX_09A_M4_2hMusket_T5,1,,,,,,,,,30,1,,,,,,,true
09A_M5_Success,,63,Quest+,,,16000,16275,,CRX_09A_M5_GlovesT5,1,,,,,,,,,30,1,,,,,,,true
09A_M6_Success,,64,Quest+,,,16000,16450,,CRX_09A_M6_1hGauntletVoid_T5,1,,,,,,,,,30,1,,,,,,,true
09A_M7_Success,,65,Quest+,,,16000,16625,,CRX_09A_M7_GreatAxeT5,1,,,,,,,,,30,1,,,,,,,true
09A_M8_Success,,65,Quest+,,,16000,16625,,,,,,,,,,,,30,1,,,,,,,true
09A_M9_Success,,66,Quest+,,,16000,16800,,CRX_09A_M9_SpearT5,1,,,,,,,,,30,1,,,,,,,true
09A_M10_Success,,67,Quest+,,,16000,16975,,CRX_09A_M10_1hLongsword_T5,1,,,,,,,,,30,1,,,,,,,true
09A_M11_Success,,68,Quest+,,,16000,17150,,CRX_09A_M13_ChestT5,1,,,,,,,,,30,1,,,,,,,true
09A_M12_Success,,69,Quest+,,,16000,17325,,CRX_09A_M12_2hStaffFire_T5,1,,,,,,,,,30,1,,,,,,,true
09A_M13_Success,,79,Quest+,,,16000,19075,,WritOfAdventure,1,,,,,,,,,40,1,,,,,,,true
09A_M14_Success,,79,Quest+,,,16000,19075,,Skin_FirstLightZone_AzothStaff_Box,1,,,,,,,,,40,1,,,,,,,true
09A_M15_Success,,80,Quest+,,,16000,19250,,CRX_09A_M15_2hBow_T5,1,,,,,,,,,40,1,,,,,,,true
09A_S0_Success,,60,Quest,,,4500,11250,,GatherPasteT1,1,,,,,,,,,15,1,,,,,,,true
09A_S1_Success,,61,Quest,,,6750,11375,,CRX_09A_S2_2hLifeStaffT5,1,,,,,,,,,15,1,,,,,,,true
09A_S2_Success,,61,Quest,,,6750,11375,,,,,,,,,,,,15,1,,,,,,,true
09A_S3_Success,,62,Quest,,,6900,11500,,,,,,,,,,,,15,1,,,,,,,true
09A_S4_Success,,63,Quest,,,7050,11625,,CRX_09A_S4_2hBlunderbussT5,1,,,,,,,,,15,1,,,,,,,true
09A_S5_Success,,63,Quest,,,7050,11625,,09A_M11_CraftingMatsBox,1,,,,,,,,,15,1,,,,,,,true
09A_S6_Success,,64,Quest,,,7200,11750,,CRX_09A_S6_1hGauntletIceT5,1,,,,,,,,,15,1,,,,,,,true
09A_S7_Success,,64,Quest,,,7200,11750,,CRX_09A_S7_1hLongswordT5,1,,,,,,,,,15,1,,,,,,,true
09A_S8_Success,,65,Quest,,,7350,11875,,WritOfAdventure,1,,,,,,,,,15,1,,,,,,,true
09A_S9_Success,,66,Quest,,,7500,12000,,CRX_09A_S9_HatchetT5,1,,,,,,,,,15,1,,,,,,,true
09A_S10_Success,,66,Quest,,,7500,12000,,,,,,,,,,,,15,1,,,,,,,true
09A_S11_Success,,67,Quest,,,7650,12125,,CRX_09A_S11_RingT5,1,,,,,,,,,15,1,,,,,,,true
09A_S12_Success,,79,Quest,,,9450,13625,,CRX_09A_S12_EarringT5,1,,,,,,,,,20,1,,,,,,,true
09A_S13_Success,,79,Quest,,,9450,13625,,,,,,,,,,,,20,1,,,,,,,true
09A_S14_Success,,80,Quest,,,9450,13750,,,,,,,,,,,,20,1,,,,,,,true
09A_S15_Success,,78,Quest,,,9300,13500,,09A_S15_SporesResourceBox,1,,,,,,,,,20,1,,,,,,,true
09A_S16_Success,,78,Quest,,,9300,13500,,CRX_09A_S16_WarhammerT5,1,,,,,,,,,20,1,,,,,,,true
09A_S17_Success,,78,Quest,,,9300,13500,,CRX_09A_S17_GreatswordT5,1,,,,,,,,,20,1,,,,,,,true
09A_S18_Success,,79,Quest,,,9450,13625,,CRX_09A_S18_AmuletT5,1,,,,,,,,,20,1,,,,,,,true
09A_S19_Success,,80,Quest,,,9450,16050,,CRX_RepeatableReward_Crystalclaw,1,,,,,,,,,20,1,,,,,,,true
09A_S20_Success,,80,Quest,,,9450,13750,,,,,,,,,,,,20,1,,,,,,,true
09A_S21_Success,,65,Quest,,,4900,11875,,,,,,,,,,,,15,1,,,,,,,true
