PerkID,PerkType,ConditionEvent,ItemClass,ExcludeItemClass,Channel,ExclusiveLabels,ItemPerkConflictsLocText,DeprecatedPerkId,ScalingPerPlayerLevel,ScalingPerGearScore,ScalingPerGearScoreAttributes,ItemClassGSBonus,DisplayName,SecondaryEffectDisplayName,Description,StatDisplayText,GroupName,Tier,ExcludeFromTradingPost,AppliedPrefix,AppliedSuffix,NamePriority,IconPath,Affix,EquipAbility,DayPhases,FishingWaterType,TerritoryId,CombatStatus,WeaponTag,Category,WorldTags,OnlyInOpenWorld,OpenWorldOnlyOverrideGameModes,ScheduleID,Sorting,Includes
PerkID_Artifact_Set1_LightHead,Inherent,OnEquip,EquippableHead,,1,,,,,,,,,@PerkID_Artifact_Set1_LightHead_Name,@PerkID_Artifact_Set1_LightHead_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_LightHead,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_LightChest,Inherent,OnEquip,EquippableChest,,1,,,,,,,,,@PerkID_Artifact_Set1_LightChest_Name,@PerkID_Artifact_Set1_LightChest_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_LightChest,GlobalPerk_Artifact_Set1_LightChest,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_LightHands,Inherent,OnEquip,EquippableHands,,1,,,,,,,,,@PerkID_Artifact_Set1_LightHands_Name,@PerkID_Artifact_Set1_LightHands_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_LightHands,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_LightLegs,Inherent,OnEquip,EquippableLegs,,1,,,,,,,,,@PerkID_Artifact_Set1_LightLegs_Name,@PerkID_Artifact_Set1_LightLegs_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_LightLegs,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_LightFeet,Inherent,OnEquip,EquippableFeet,,1,,,,,,,,,@PerkID_Artifact_Set1_LightFeet_Name,@PerkID_Artifact_Set1_LightFeet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_LightFeet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Sword,Inherent,OnEquip,Sword,,1,,,,,,,,,@PerkID_Artifact_Set1_Sword_Name,@PerkID_Artifact_Set1_Sword_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_Sword,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Hatchet,Inherent,OnEquip,Hatchet,,1,,,,,,,,,@PerkID_Artifact_Set1_Hatchet_Name,@PerkID_Artifact_Set1_Hatchet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Hatchet,GlobalPerk_Artifact_Set1_Hatchet_Chain",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Warhammer,Inherent,OnEquip,2HHammer,,1,,,,,,,,,@PerkID_Artifact_Set1_Warhammer_Name,@PerkID_Artifact_Set1_Warhammer_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Warhammer,GlobalPerk_Artifact_Set1_Warhammer,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Greataxe,Inherent,OnEquip,2hAxe,,1,,,,,,,,,@PerkID_Artifact_Set1_Greataxe_Name,@PerkID_Artifact_Set1_Greataxe_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Greataxe,GlobalPerk_Artifact_Set1_Greataxe,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Bow,Inherent,OnEquip,Bow,,1,,,,,,,,,@PerkID_Artifact_Set1_Bow_Name,@PerkID_Artifact_Set1_Bow_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Bow,"GlobalPerk_Artifact_Set1_Bow,GlobalPerk_Artifact_Set1_BowPerk2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Musket,Inherent,OnEquip,Musket,,1,,,,,,,,,@PerkID_Artifact_Set1_Musket_Name,@PerkID_Artifact_Set1_Musket_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Musket,GlobalPerk_Artifact_Set1_Musket2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_RoundShield,Inherent,OnActive,RoundShield,,1,,,,,,,,@PerkID_Artifact_Set1_RoundShield_Name,,@PerkID_Artifact_Set1_RoundShield_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_RoundShield,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_KiteShield,Inherent,OnActive,KiteShield,,1,,,,,,,,@PerkID_Artifact_Set1_KiteShield_Name,,@PerkID_Artifact_Set1_KiteShield_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_KiteShield,GlobalPerk_Artifact_Set1_KiteShield2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_TowerShield,Inherent,OnEquip,TowerShield,,1,,,,,,,,@PerkID_Artifact_Set1_TowerShield_Name,,@PerkID_Artifact_Set1_TowerShield_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_TowerShield,GlobalPerk_Artifact_Set1_TowerShield,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_FireStaff,Inherent,OnEquip,FireStaff,,1,,,,,,,,,@PerkID_Artifact_Set1_Firestaff_Name,@PerkID_Artifact_Set1_Firestaff_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Firestaff,GlobalPerk_Artifact_Set1_FirestaffPerk",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_LifeStaff,Inherent,OnEquip,LifeStaff,,1,,,,,,,,,@PerkID_Artifact_Set1_LifeStaff_Name,@PerkID_Artifact_Set1_LifeStaff_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_LifeStaff,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Spear,Inherent,OnEquip,Spear,,1,,,,,,,,,@PerkID_Artifact_Set1_Spear_Name,@PerkID_Artifact_Set1_Spear_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_SpearClose,GlobalPerk_Artifact_Set1_SpearFar",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Rapier,Inherent,OnEquip,Rapier,,1,,,,,,,,,@PerkID_Artifact_Set1_Rapier_Name,@PerkID_Artifact_Set1_Rapier_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Rapier,GlobalPerk_Artifact_Set1_Rapier2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_IceGauntlet,Inherent,OnEquip,IceMagic,,1,,,,,,,,,@PerkID_Artifact_Set1_IceGauntlet_Name,@PerkID_Artifact_Set1_IceGauntlet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_IceGauntlet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_VoidGauntlet,Inherent,OnEquip,VoidGauntlet,,1,,,,,,,,,@PerkID_Artifact_Set1_VoidGauntlet_Name,@PerkID_Artifact_Set1_VoidGauntlet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_VoidGauntlet,GlobalPerk_Artifact_Set1_VoidGauntlet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Blunderbuss,Inherent,OnEquip,Blunderbuss,,1,,,,,,,,,@PerkID_Artifact_Set1_Blunderbuss_Name,@PerkID_Artifact_Set1_Blunderbuss_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_Blunderbuss,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Greatsword,Inherent,OnEquip,GreatSword,,1,,,,,,,,,@PerkID_Artifact_Set1_Greatsword_Name,@PerkID_Artifact_Set1_Greatsword_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Greatsword,GlobalPerk_Artifact_Set1_Greatsword2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Flail,Inherent,OnEquip,Flail,,1,,,,,,,,,@PerkID_Artifact_Set1_Flail_Name,@PerkID_Artifact_Set1_Flail_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Flail,GlobalPerk_Artifact_Set1_Flail2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Ring1,Inherent,OnEquip,EquippableRing,,1,,,,,,,,,@PerkID_Artifact_Set1_Ring1_Name,@PerkID_Artifact_Set1_Ring1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Ring1,"GlobalPerk_Artifact_Set1_Ring1,GlobalPerk_Artifact_Set1_Ring1_Windchill,GlobalPerk_Artifact_Set1_Ring1_DmgToDisease",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Amulet1,Inherent,OnEquip,EquippableAmulet,,1,,,,,,,,,@PerkID_Artifact_Set1_Amulet1_Name,@PerkID_Artifact_Set1_Amulet1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Amulet1,GlobalPerk_Artifact_Set1_Amulet1B",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Earring1,Inherent,OnEquip,EquippableToken,,1,,,,,,,,,@PerkID_Artifact_Set1_Earring1_Name,@PerkID_Artifact_Set1_Earring1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Earring1,GlobalPerk_Artifact_Set1_Earring1_2,GlobalPerk_Artifact_Set1_Earring1_3,GlobalPerk_Artifact_Set1_Earring1_4,GlobalPerk_Artifact_Set1_Earring1_5",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Ring2,Inherent,OnEquip,EquippableRing,,1,,,,,,,,,@PerkID_Artifact_Set1_Ring2_Name,@PerkID_Artifact_Set1_Ring2_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_Ring2,GlobalPerk_Artifact_Set1_Ring2B",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Amulet2,Inherent,OnEquip,EquippableAmulet,,1,,,,,,,,,@PerkID_Artifact_Set1_Amulet2_Name,@PerkID_Artifact_Set1_Amulet2_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Amulet2,"GlobalPerk_Artifact_Set1_Amulet2,GlobalPerk_Artifact_Set1_Amulet2B",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_Earring2,Inherent,OnEquip,EquippableToken,,1,,,,,,,,,@PerkID_Artifact_Set1_Earring2_Name,@PerkID_Artifact_Set1_Earring2_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,Affix_Artifact_Set1_Earring2,GlobalPerk_Artifact_Set1_Earring2,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_SwordPerk,Generated,OnActive,Sword,,1,,,,,,,,@PerkID_Artifact_Set1_SwordPerk_Name,,@PerkID_Artifact_Set1_SwordPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_SwordPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_WarhammerPerk,Generated,OnActive,2HHammer,,1,,,,,,,,@PerkID_Artifact_Set1_WarhammerPerk_Name,,@PerkID_Artifact_Set1_WarhammerPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_WarhammerPerk,GlobalPerk_Artifact_Set1_WarhammerPerk_Lightning",,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_GreatAxePerk,Generated,OnActive,2hAxe,,1,,,,,,,,@PerkID_Artifact_Set1_GreatAxePerk_Name,,@PerkID_Artifact_Set1_GreatAxePerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_GreatAxePerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_BowPerk,Generated,OnActive,Bow,,1,,,,,,,,@PerkID_Artifact_Set1_BowPerk_Name,,@PerkID_Artifact_Set1_BowPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_BowPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_TowerPerk,Generated,OnActive,TowerShield,,1,,,,,,,,@PerkID_Artifact_Set1_TowerShieldPerk_Name,,@PerkID_Artifact_Set1_TowerShieldPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_TowerShieldPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_FirestaffPerk,Generated,OnActive,FireStaff,,1,,,,,,,,@PerkID_Artifact_Set1_FirestaffPerk_Name,,@PerkID_Artifact_Set1_FirestaffPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_FirestaffPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_SpearPerk,Generated,OnActive,Spear,,1,,,,,,,,@PerkID_Artifact_Set1_SpearPerk_Name,,@PerkID_Artifact_Set1_SpearPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_SpearPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_IcePerk,Generated,OnActive,IceMagic,,1,,,,,,,,@PerkID_Artifact_Set1_IcePerk_Name,,@PerkID_Artifact_Set1_IcePerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_IcePerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_VoidPerk,Generated,OnActive,VoidGauntlet,,1,,,,,,,,@PerkID_Artifact_Set1_VoidPerk_Name,,@PerkID_Artifact_Set1_VoidPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_VoidPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_BlunderbussPerk,Generated,OnActive,Blunderbuss,,1,,,,,,,,@PerkID_Artifact_Set1_BlunderbussPerk_Name,,@PerkID_Artifact_Set1_BlunderbussPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set1_BlunderbussPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set1_FlailPerk,Generated,OnActive,Flail,,1,Blocking,,,,,,,@PerkID_Artifact_Set1_FlailPerk_Name,,@PerkID_Artifact_Set1_FlailPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set1_FlailPerk,GlobalPerk_Artifact_Set1_FlailPerk2",,,,,Flail,,,,,,Artifact,
PerkID_Artifact_Set2_HeavyChest,Inherent,OnEquip,EquippableChest,,1,,,,,,,,,@PerkID_Artifact_Set2_HeavyChest_Name,@PerkID_Artifact_Set2_HeavyChest_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_HeavyChest,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_HeavyHands,Inherent,OnEquip,EquippableHands,,1,,,,,,,,,@PerkID_Artifact_Set2_HeavyHands_Name,@PerkID_Artifact_Set2_HeavyHands_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_HeavyHandsA,GlobalPerk_Artifact_Set2_HeavyHandsB",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_HeavyLegs,Inherent,OnEquip,EquippableLegs,,1,,,,,,,,,@PerkID_Artifact_Set2_HeavyLegs_Name,@PerkID_Artifact_Set2_HeavyLegs_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_HeavyLegs,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumChest,Inherent,OnEquip,EquippableChest,,1,,,,,,,,,@PerkID_Artifact_Set2_MediumChest_Name,@PerkID_Artifact_Set2_MediumChest_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_MediumChestA,GlobalPerk_Artifact_Set2_MediumChestB",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumHands,Inherent,OnEquip,EquippableHands,,1,,,,,,,,,@PerkID_Artifact_Set2_MediumHands_Name,@PerkID_Artifact_Set2_MediumHands_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_MediumHands,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumLegs,Inherent,OnEquip,EquippableLegs,,1,,,,,,,,,@PerkID_Artifact_Set2_MediumLegs_Name,@PerkID_Artifact_Set2_MediumLegs_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_MediumLegs,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_LightHead,Inherent,OnEquip,EquippableHead,,1,,,,,,,,,@PerkID_Artifact_Set2_LightHead_Name,@PerkID_Artifact_Set2_LightHead_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_LightHead,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_LightFeet,Inherent,OnEquip,EquippableFeet,,1,,,,,,,,,@PerkID_Artifact_Set2_LightFeet_Name,@PerkID_Artifact_Set2_LightFeet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_LightFeet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Hatchet,Inherent,OnEquip,Hatchet,,1,,,,,,,,,@PerkID_Artifact_Set2_Hatchet_Name,@PerkID_Artifact_Set2_Hatchet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Hatchet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Warhammer,Inherent,OnEquip,2HHammer,,1,,,,,,,,,@PerkID_Artifact_Set2_Warhammer_Name,@PerkID_Artifact_Set2_Warhammer_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Warhammer,GlobalPerk_Artifact_Set2_Warhammer2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Greataxe,Inherent,OnEquip,2hAxe,,1,,,,,,,,,@PerkID_Artifact_Set2_Greataxe_Name,@PerkID_Artifact_Set2_Greataxe_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Greataxe,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Bow,Inherent,OnEquip,Bow,,1,,,,,,,,,@PerkID_Artifact_Set2_Bow_Name,@PerkID_Artifact_Set2_Bow_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Bow,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Musket,Inherent,OnEquip,Musket,,1,,,,,,,,,@PerkID_Artifact_Set2_Musket_Name,@PerkID_Artifact_Set2_Musket_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Musket,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_FireStaff,Inherent,OnEquip,FireStaff,,1,,,,,,,,,@PerkID_Artifact_Set2_Firestaff_Name,@PerkID_Artifact_Set2_Firestaff_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_FirestaffA,GlobalPerk_Artifact_Set2_FirestaffB,GlobalPerk_Artifact_Set2_FirestaffC,GlobalPerk_Artifact_Set2_FirestaffD",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_LifeStaff,Inherent,OnEquip,LifeStaff,,1,,,,,,,,,@PerkID_Artifact_Set2_LifeStaff_Name,@PerkID_Artifact_Set2_LifeStaff_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_LifeStaff,GlobalPerk_Artifact_Set2_LifeStaff_1",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Spear,Inherent,OnEquip,Spear,,1,,,,,,,,,@PerkID_Artifact_Set2_Spear_Name,@PerkID_Artifact_Set2_Spear_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Spear,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Rapier,Inherent,OnEquip,Rapier,,1,,,,,,,,,@PerkID_Artifact_Set2_Rapier_Name,@PerkID_Artifact_Set2_Rapier_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Rapier,GlobalPerk_Artifact_Set2_Rapier_AbilityConsume",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_IceGauntlet,Inherent,OnEquip,IceMagic,,1,,,,,,,,,@PerkID_Artifact_Set2_IceGauntlet_Name,@PerkID_Artifact_Set2_IceGauntlet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_IceGauntlet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_VoidGauntlet,Inherent,OnEquip,VoidGauntlet,,1,,,,,,,,,@PerkID_Artifact_Set2_VoidGauntlet_Name,@PerkID_Artifact_Set2_VoidGauntlet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_VoidGauntletHeal,GlobalPerk_Artifact_Set2_VoidGauntletDmg",,,,,,,,,,,Artifact,
