RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
Procedural_StaffLifeT2,FC_Procedural_StaffLifeT2,@Procedural_StaffLifeT2,MagicStaves,StaffLife,,StaffLife,,true,true,false,false,true,,,,false,25,1,Arcana,0,alchemy2,,,,1,2hCelestialStaff_LifeT2,,,,,200,2,,,,,,TimberT2,Category_Only,Metal,Category_Only,Leather,Category_Only,ArcanaLife,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_StaffLifeT3,FC_Procedural_StaffLifeT3,@Procedural_StaffLifeT3,MagicStaves,StaffLife,,StaffLife,,true,true,false,false,true,,,,false,75,1,Arcana,50,alchemy2,,,,1,2hCelestialStaff_LifeT3,,,,,300,3,,,,,,TimberT3,Category_Only,Metal,Category_Only,Leather,Category_Only,ArcanaLife,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_StaffLifeT4,FC_Procedural_StaffLifeT4,@Procedural_StaffLifeT4,MagicStaves,StaffLife,,StaffLife,,true,true,false,false,true,,,,false,184,1,Arcana,100,alchemy2,,,,1,2hCelestialStaff_LifeT4,,,,,400,4,,,,,,TimberT4,Category_Only,Metal,Category_Only,Leather,Category_Only,ArcanaLife,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_StaffLifeT5,FC_Procedural_StaffLifeT5,@Procedural_StaffLifeT5,MagicStaves,StaffLife,,StaffLife,,true,true,false,false,true,,,,false,449,1,Arcana,150,alchemy2,,,,1,2hCelestialStaff_LifeT5,,,,,500,5,,,,,,TimberT5,Category_Only,Metal,Category_Only,Leather,Category_Only,ArcanaLife,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletIceT2,FC_Procedural_GauntletIceT2,@Procedural_GauntletIceT2,MagicStaves,GauntletIce,,GauntletIce,,true,true,false,false,true,,,,false,25,1,Arcana,0,alchemy2,,,,1,1hElementalGauntlet_IceT2,,,,,200,2,,,,,,LeatherT2,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaWater,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletIceT3,FC_Procedural_GauntletIceT3,@Procedural_GauntletIceT3,MagicStaves,GauntletIce,,GauntletIce,,true,true,false,false,true,,,,false,75,1,Arcana,50,alchemy2,,,,1,1hElementalGauntlet_IceT3,,,,,300,3,,,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaWater,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletIceT4,FC_Procedural_GauntletIceT4,@Procedural_GauntletIceT4,MagicStaves,GauntletIce,,GauntletIce,,true,true,false,false,true,,,,false,184,1,Arcana,100,alchemy2,,,,1,1hElementalGauntlet_IceT4,,,,,400,4,,,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaWater,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletIceT5,FC_Procedural_GauntletIceT5,@Procedural_GauntletIceT5,MagicStaves,GauntletIce,,GauntletIce,,true,true,false,false,true,,,,false,449,1,Arcana,150,alchemy2,,,,1,1hElementalGauntlet_IceT5,,,,,500,5,,,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaWater,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletVoidT2,FC_Procedural_GauntletVoidT2,@Procedural_GauntletVoidT2,MagicStaves,GauntletVoid,,GauntletVoid,,true,true,false,false,true,,,,false,25,1,Arcana,0,alchemy2,,,,1,1hGauntletVoidT2,,,,,200,2,,,,,,LeatherT2,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaDeath,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletVoidT3,FC_Procedural_GauntletVoidT3,@Procedural_GauntletVoidT3,MagicStaves,GauntletVoid,,GauntletVoid,,true,true,false,false,true,,,,false,75,1,Arcana,50,alchemy2,,,,1,1hGauntletVoidT3,,,,,300,3,,,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaDeath,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletVoidT4,FC_Procedural_GauntletVoidT4,@Procedural_GauntletVoidT4,MagicStaves,GauntletVoid,,GauntletVoid,,true,true,false,false,true,,,,false,184,1,Arcana,100,alchemy2,,,,1,1hGauntletVoidT4,,,,,400,4,,,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaDeath,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_GauntletVoidT5,FC_Procedural_GauntletVoidT5,@Procedural_GauntletVoidT5,MagicStaves,GauntletVoid,,GauntletVoid,,true,true,false,false,true,,,,false,449,1,Arcana,150,alchemy2,,,,1,1hGauntletVoidT5,,,,,500,5,,,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,ArcanaDeath,Category_Only,,,,,,,8,5,4,6,,,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_1hFlailT2,FC_Procedural_1hFlailT2,@Procedural_1hFlailT2,MagicStaves,Flail,,Flail,,true,true,false,false,true,,,,false,25,1,Arcana,0,alchemy2,,,,1,1hFlailT2,,,,,200,2,,,,,,MetalT2,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,,,,,,,10,5,2,6,,,,Craft_ArcanaT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
Procedural_1hFlailT3,FC_Procedural_1hFlailT3,@Procedural_1hFlailT3,MagicStaves,Flail,,Flail,,true,true,false,false,true,,,,false,75,1,Arcana,50,alchemy2,,,,1,1hFlailT3,,,,,300,3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,,,,,,,10,5,2,6,,,,Craft_ArcanaT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
Procedural_1hFlailT4,FC_Procedural_1hFlailT4,@Procedural_1hFlailT4,MagicStaves,Flail,,Flail,,true,true,false,false,true,,,,false,184,1,Arcana,100,alchemy2,,,,1,1hFlailT4,,,,,400,4,,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,,,,,,,10,5,2,6,,,,Craft_ArcanaT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
Procedural_1hFlailT5,FC_Procedural_1hFlailT5,@Procedural_1hFlailT5,MagicStaves,Flail,,Flail,,true,true,false,false,true,,,,false,449,1,Arcana,150,alchemy2,,,,1,1hFlailT5,,,,,500,5,,,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,,,,,,,10,5,2,6,,,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,Expansion2023
Procedural_PotionHealthT1,FC_Procedural_PotionHealthT1,@Procedural_PotionHealthT1,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,0,alchemy2,camp1,,,1,PotionHealthT1,,,,,,1,,,,,,AlkahestT1,Item,AlchemyMedicinal,Category_Only,,,,,,,,,,,1,1,,,,,,Craft_ArcanaT1,true,,,,,0,".1,.25,.5,1",0,,
Procedural_PotionHealthT2,FC_Procedural_PotionHealthT2,@Procedural_PotionHealthT2,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,1,alchemy2,camp2,,,1,PotionHealthT2,,,,,,2,,,,,,AlkahestT2,Item,AlchemyMedicinal,Category_Only,,,,,,,,,,,1,1,,,,,,Craft_ArcanaT2,true,,,,,0.1,".25,.5,1",-.1,,
Procedural_PotionHealthT3,FC_Procedural_PotionHealthT3,@Procedural_PotionHealthT3,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,50,alchemy2,camp3,,,1,PotionHealthT3,,,,,,3,,,,,,AlkahestT3,Item,AlchemyMedicinal,Category_Only,AlchemyEarth,Category_Only,,,,,,,,,1,1,1,,,,,Craft_ArcanaT3,true,,,,,0.25,".25,.5","-.05,-.1",,
Procedural_PotionHealthT4,FC_Procedural_PotionHealthT4,@Procedural_PotionHealthT4,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,100,alchemy2,camp4,,,1,PotionHealthT4,,,,,,4,,,,,,AlkahestT4,Item,AlchemyMedicinal,Category_Only,AlchemyEarth,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT4,true,,,,,0.5,0.25,"-.05,-.1,-.2",,
Procedural_PotionHealthT5,FC_Procedural_PotionHealthT5,@Procedural_PotionHealthT5,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,150,alchemy2,camp5,,,1,PotionHealthT5,,,,,,5,,,,,,AlkahestT5,Item,AlchemyMedicinal,Category_Only,AlchemyEarth,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionManaT1,FC_Procedural_PotionManaT1,@Procedural_PotionManaT1,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,0,alchemy2,camp1,,,1,PotionManaT1,,,,,,1,,,,,,AlkahestT1,Item,AlchemyMagical,Category_Only,,,,,,,,,,,1,1,,,,,,Craft_ArcanaT1,true,,,,,0,".1,.25,.5,1",0,,
Procedural_PotionManaT2,FC_Procedural_PotionManaT2,@Procedural_PotionManaT2,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,1,alchemy2,camp2,,,1,PotionManaT2,,,,,,2,,,,,,AlkahestT2,Item,AlchemyMagical,Category_Only,,,,,,,,,,,1,1,,,,,,Craft_ArcanaT2,true,,,,,0.1,".25,.5,1",-.1,,
Procedural_PotionManaT3,FC_Procedural_PotionManaT3,@Procedural_PotionManaT3,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,50,alchemy2,camp3,,,1,PotionManaT3,,,,,,3,,,,,,AlkahestT3,Item,AlchemyMagical,Category_Only,AlchemyAir,Category_Only,,,,,,,,,1,1,1,,,,,Craft_ArcanaT3,true,,,,,0.25,".25,.5","-.05,-.1",,
Procedural_PotionManaT4,FC_Procedural_PotionManaT4,@Procedural_PotionManaT4,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,100,alchemy2,camp4,,,1,PotionManaT4,,,,,,4,,,,,,AlkahestT4,Item,AlchemyMagical,Category_Only,AlchemyAir,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT4,true,,,,,0.5,0.25,"-.05,-.1,-.2",,
Procedural_PotionManaT5,FC_Procedural_PotionManaT5,@Procedural_PotionManaT5,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,150,alchemy2,camp5,,,1,PotionManaT5,,,,,,5,,,,,,AlkahestT5,Item,AlchemyMagical,Category_Only,AlchemyAir,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionRegenT2,FC_Procedural_PotionRegenT2,@Procedural_PotionRegenT2,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,5,1,Arcana,1,alchemy2,,,,1,PotionRegenT1,,,,,,2,,,,,,AlkahestT2,Item,AlchemyMedicinal,Category_Only,AlchemyLife,Category_Only,,,,,,,,,1,1,1,,,,,Craft_ArcanaT2,true,,,,,0.1,".25,.5,1",-.1,,
Procedural_PotionRegenT3,FC_Procedural_PotionRegenT3,@Procedural_PotionRegenT3,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,15,1,Arcana,50,alchemy2,,,,1,PotionRegenT2,,,,,,3,,,,,,AlkahestT3,Item,AlchemyMedicinal,Category_Only,AlchemyLife,Category_Only,,,,,,,,,1,1,1,,,,,Craft_ArcanaT3,true,,,,,0.25,".25,.5","-.05,-.1",,
Procedural_PotionRegenT4,FC_Procedural_PotionRegenT4,@Procedural_PotionRegenT4,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,37,1,Arcana,100,alchemy2,,,,1,PotionRegenT3,,,,,,4,,,,,,AlkahestT4,Item,AlchemyMedicinal,Category_Only,AlchemyLife,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT4,true,,,,,0.5,0.25,"-.05,-.1,-.2",,
Procedural_PotionRegenT5,FC_Procedural_PotionRegenT5,@Procedural_PotionRegenT5,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionRegenT4,,,,,,5,,,,,,AlkahestT5,Item,AlchemyMedicinal,Category_Only,AlchemyLife,Category_Only,AlchemySpirit,Category_Only,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionEncumbranceT5,FC_Procedural_PotionEncumbranceT5,@Procedural_PotionEncumbranceT5,Concoctions,Potion,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionEncumbranceT3,,,,,,5,,,,,,AlchemyEarthT5,Category_Only,AlchemyFire,Category_Only,AlchemyAir,Category_Only,WaterT1,Item,,,,,,,3,5,5,5,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingBeastT5,FC_Procedural_CoatingBeastT5,@Procedural_CoatingBeastT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,CoatingBeastT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyAir,Category_Only,AlchemyDeath,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingLostT5,FC_Procedural_CoatingLostT5,@Procedural_CoatingLostT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,CoatingLostT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyLife,Category_Only,AlchemyDeath,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingCorruptedT5,FC_Procedural_CoatingCorruptedT5,@Procedural_CoatingCorruptedT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,50,alchemy2,,,,1,CoatingCorruptedT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyWater,Category_Only,AlchemyDeath,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingAncientT5,FC_Procedural_CoatingAncientT5,@Procedural_CoatingAncientT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,CoatingAncientT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyEarth,Category_Only,AlchemyDeath,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingAngryEarthT5,FC_Procedural_CoatingAngryEarthT5,@Procedural_CoatingAngryEarthT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,CoatingAngryEarthT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyFire,Category_Only,AlchemyDeath,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_CoatingAeternianT5,FC_Procedural_CoatingAeternianT5,@Procedural_CoatingAeternianT5,Concoctions,Coatings,@CategoryData_coating,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,CoatingAeternianT5,,,,,,5,,,,,,AlchemyOffensiveT5,Category_Only,AlchemyDeath,Category_Only,AlchemyWater,Category_Only,OilT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_TinctureCorruptionT5,FC_Procedural_TinctureCorruptionT5,@Procedural_TinctureCorruptionT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,50,alchemy2,camp4,,,1,TinctureCorruptionT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyWater,Category_Only,WaterT1,Item,,,,,,,,,1,1,1,,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_TinctureBlightT5,FC_Procedural_TinctureBlightT5,@Procedural_TinctureBlightT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,0,1,Arcana,50,alchemy2,camp4,,,1,TinctureBlightT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyAir,Category_Only,WaterT1,Item,,,,,,,,,1,1,1,,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionBoostFireAbsT5,FC_Procedural_PotionBoostFireAbsT5,@Procedural_PotionBoostFireAbsT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionBoostFireAbsT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyAir,Category_Only,AlchemySpirit,Category_Only,WaterT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionBoostArcaneAbsT5,FC_Procedural_PotionBoostArcaneAbsT5,@Procedural_PotionBoostArcaneAbsT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionBoostArcaneAbsT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyWater,Category_Only,AlchemySpirit,Category_Only,WaterT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionBoostNatureAbsT5,FC_Procedural_PotionBoostNatureAbsT5,@Procedural_PotionBoostNatureAbsT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionBoostNatureAbsT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyEarth,Category_Only,AlchemySpirit,Category_Only,WaterT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionBoostLightningAbsT5,FC_Procedural_PotionBoostLightningAbsT5,@Procedural_PotionBoostLightningAbsT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionBoostLightningAbsT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyFire,Category_Only,AlchemySpirit,Category_Only,WaterT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
Procedural_PotionBoostVoidAbsT5,FC_Procedural_PotionBoostVoidAbsT5,@Procedural_PotionBoostVoidAbsT5,Concoctions,ConsumablesResistance,@CategoryData_Potion,,,true,true,true,true,true,,,,false,90,1,Arcana,150,alchemy2,,,,1,PotionBoostVoidAbsT5,,,,,,5,,,,,,AlchemyProtectiveT5,Category_Only,AlchemyDeath,Category_Only,AlchemySpirit,Category_Only,WaterT1,Item,,,,,,,1,1,1,1,,,,Craft_ArcanaT5,true,,,,,0.8,0,"-.05,-.1,-.2,-.3",,
