RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
SchematicHercyne_ShieldTower,FC_SchematicHercyne_ShieldTower,@SchematicHercyne_ShieldTower_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Weaponsmithing,250,blacksmith2,,,,1,1hTshield_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_ShieldTower,,,,MetalT52,Category_Only,Timber,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,,,,,,,18,10,3,1,,,,Craft_WeaponsmithingT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Spear,FC_SchematicHercyne_Spear,@SchematicHercyne_Spear_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHead,,,false,true,false,false,true,,,,false,15000,1,Engineering,250,blacksmith2,,,,1,2hSpear_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Spear,,,,TimberT52,Category_Only,Metal,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,,,,,,,17,8,4,1,,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Hatchet,FC_SchematicHercyne_Hatchet,@SchematicHercyne_Hatchet_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotLegs,,,false,true,false,false,true,,,,false,15000,1,Engineering,250,blacksmith2,,,,1,1hThrowingAxe_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Hatchet,,,,MetalT52,Category_Only,Timber,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,,,,,,,14,4,2,1,,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Bow,FC_SchematicHercyne_Bow,@SchematicHercyne_Bow_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotFeet,,,false,true,false,false,true,,,,false,15000,1,Engineering,250,engineering2,,,,1,2hBow_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Bow,,,,TimberT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,20,6,3,1,,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Musket,FC_SchematicHercyne_Musket,@SchematicHercyne_Musket_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHands,,,false,true,false,false,true,,,,false,15000,1,Engineering,250,engineering2,,,,1,2hMusket_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Musket,,,,MetalT52,Category_Only,Timber,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,,,,,,,20,6,3,1,,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Blunderbuss,FC_SchematicHercyne_Blunderbuss,@SchematicHercyne_Blunderbuss_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Engineering,250,engineering2,,,,1,2hBlunderbuss_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Blunderbuss,,,,MetalT52,Category_Only,Timber,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,,,,,,,16,16,4,1,,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_StaffFire,FC_SchematicHercyne_StaffFire,@SchematicHercyne_StaffFire_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHead,,,false,true,false,false,true,,,,false,15000,1,Arcana,250,alchemy2,,,,1,2hStaffFire_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_StaffFire,,,,TimberT52,Category_Only,Metal,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,ArcanaFire,Category_Only,,,,,14,8,6,1,6,,,Craft_ArcanaT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_StaffLife,FC_SchematicHercyne_StaffLife,@SchematicHercyne_StaffLife_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotLegs,,,false,true,false,false,true,,,,false,15000,1,Arcana,250,alchemy2,,,,1,2hStaffLife_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_StaffLife,,,,TimberT52,Category_Only,Metal,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,ArcanaLife,Category_Only,,,,,14,8,6,1,6,,,Craft_ArcanaT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_GauntletIce,FC_SchematicHercyne_GauntletIce,@SchematicHercyne_GauntletIce_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotFeet,,,false,true,false,false,true,,,,false,15000,1,Arcana,250,alchemy2,,,,1,1hGauntletIce_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_GauntletIce,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,ArcanaWater,Category_Only,,,,,15,8,6,1,6,,,Craft_ArcanaT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_GauntletVoid,FC_SchematicHercyne_GauntletVoid,@SchematicHercyne_GauntletVoid_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHands,,,false,true,false,false,true,,,,false,15000,1,Arcana,250,alchemy2,,,,1,1hGauntletVoid_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_GauntletVoid,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,ArcanaDeath,Category_Only,,,,,15,8,6,1,6,,,Craft_ArcanaT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_Flail,FC_SchematicHercyne_Flail,@SchematicHercyne_Flail_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Arcana,250,alchemy2,,,,1,1hFlail_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_Flail,,,,MetalT52,Category_Only,Timber,Category_Only,Leather,Category_Only,HercyneRaidMaterial,Item,ArcanaSpirit,Category_Only,,,,,15,7,4,1,6,,,Craft_ArcanaT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_LightChest,FC_SchematicHercyne_LightChest,@SchematicHercyne_LightChest_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,LightChest_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_LightChest,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,30,16,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_LightHead,FC_SchematicHercyne_LightHead,@SchematicHercyne_LightHead_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHead,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,LightHead_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_LightHead,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,16,8,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_LightLegs,FC_SchematicHercyne_LightLegs,@SchematicHercyne_LightLegs_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotLegs,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,LightLegs_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_LightLegs,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,15,8,4,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_LightFeet,FC_SchematicHercyne_LightFeet,@SchematicHercyne_LightFeet_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotFeet,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,LightFeet_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_LightFeet,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,8,5,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_LightHands,FC_SchematicHercyne_LightHands,@SchematicHercyne_LightHands_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHands,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,LightHands_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_LightHands,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,6,6,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_MediumChest,FC_SchematicHercyne_MediumChest,@SchematicHercyne_MediumChest_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,MediumChest_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_MediumChest,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,30,16,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_MediumHead,FC_SchematicHercyne_MediumHead,@SchematicHercyne_MediumHead_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHead,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,MediumHead_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_MediumHead,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,16,8,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_MediumLegs,FC_SchematicHercyne_MediumLegs,@SchematicHercyne_MediumLegs_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotLegs,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,MediumLegs_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_MediumLegs,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,15,8,4,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_MediumFeet,FC_SchematicHercyne_MediumFeet,@SchematicHercyne_MediumFeet_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotFeet,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,MediumFeet_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_MediumFeet,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,8,5,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_MediumHands,FC_SchematicHercyne_MediumHands,@SchematicHercyne_MediumHands_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHands,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,outfitting2,,,,1,MediumHands_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_MediumHands,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,HercyneRaidMaterial,Item,,,,,,,6,6,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_HeavyChest,FC_SchematicHercyne_HeavyChest,@SchematicHercyne_HeavyChest_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotChest,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,blacksmith2,,,,1,HeavyChest_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_HeavyChest,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,22,16,10,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_HeavyHead,FC_SchematicHercyne_HeavyHead,@SchematicHercyne_HeavyHead_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHead,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,blacksmith2,,,,1,HeavyHead_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_HeavyHead,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,12,9,6,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_HeavyLegs,FC_SchematicHercyne_HeavyLegs,@SchematicHercyne_HeavyLegs_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotLegs,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,blacksmith2,,,,1,HeavyLegs_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_HeavyLegs,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,15,9,3,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_HeavyFeet,FC_SchematicHercyne_HeavyFeet,@SchematicHercyne_HeavyFeet_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotFeet,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,blacksmith2,,,,1,HeavyFeet_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_HeavyFeet,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,8,5,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
SchematicHercyne_HeavyHands,FC_SchematicHercyne_HeavyHands,@SchematicHercyne_HeavyHands_MasterName,RaidEquipment,HercyneRaid,@CategoryData_SlotHands,,,false,true,false,false,true,,,,false,15000,1,Armoring,250,blacksmith2,,,,1,HeavyHands_HercyneRaid_CraftedSchematic,,,,,590,5,,Learn_SchematicHercyne_HeavyHands,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,HercyneRaidMaterial,Item,,,,,,,6,6,2,1,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,75,Expansion2023
GorgonEssenceT1,FC_GorgonEssenceT1,,Concoctions,RaidCrafting,@CategoryData_Potion,,,true,true,true,true,false,,,,false,150,1,Arcana,1,alchemy2,,,,1,GorgonEssenceT1,,,,,,5,,,,,,HercyneRaidMaterial,Item,HercyneRaidInductor,Item,AquaeRejyaT1,Item,,,,,,,,,1,1,3,,,,,Craft_ArcanaT2,true,,,,,-1,,,,Expansion2023
AmuletT5_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,AmuletT5_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_JewelcraftingT0,,,,,,,,,,Expansion2023
RingT5_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,RingT5_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_JewelcraftingT0,,,,,,,,,,Expansion2023
EarringT5_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,EarringT5_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_JewelcraftingT0,,,,,,,,,,Expansion2023
2hStaffLife_Hoplite_Materia,,,HercyneMateria,RaidMateria,@ui_lifestaff,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffLife_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_ArcanaT0,,,,,,,,,,Expansion2023
1hGauntletIce_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletIce_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_ArcanaT0,,,,,,,,,,Expansion2023
1hGauntletVoid_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletVoid_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_ArcanaT0,,,,,,,,,,Expansion2023
2hStaffFire_Hoplite_Materia,,,HercyneMateria,RaidMateria,,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_ArcanaT0,,,,,,,,,,Expansion2023
2hSpear_Hoplite_Materia,,,HercyneMateria,RaidMateria,@ui_spear,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_EngineeringT0,,,,,,,,,,Expansion2023
1hRapier_Hoplite_Materia,,,HercyneMateria,RaidMateria,@ui_sword @ui_rapier,,HercyneRaidToken,false,true,false,false,false,,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hRapier_Hoplite,,,,,725,5,true,,,,,HercyneRaidToken,Item,,,,,,,,,,,,,40,,,,,,,Craft_WeaponsmithingT0,,,,,,,,,,Expansion2023
