RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
Procedural_ShieldRoundT2,FC_Procedural_ShieldRoundT2,@Procedural_ShieldRoundT2,Weapons,Shields,@ui_shield,Rshield,,true,true,false,false,true,,,,false,25,1,Weaponsmithing,0,blacksmith2,,,,1,1hShieldAT2,,,,,200,2,,,,,,MetalT2,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,7,2,1,,,,,Craft_WeaponsmithingT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldRoundT3,FC_Procedural_ShieldRoundT3,@Procedural_ShieldRoundT3,Weapons,Shields,@ui_shield,Rshield,,true,true,false,false,true,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,1hShieldAT3,,,,,300,3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,8,2,1,,,,,Craft_WeaponsmithingT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldRoundT4,FC_Procedural_ShieldRoundT4,@Procedural_ShieldRoundT4,Weapons,Shields,@ui_shield,Rshield,,true,true,false,false,true,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,1hShieldAT4,,,,,400,4,,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,9,2,1,,,,,Craft_WeaponsmithingT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldRoundT5,FC_Procedural_ShieldRoundT5,@Procedural_ShieldRoundT5,Weapons,Shields,@ui_shield,Rshield,,true,true,false,false,true,,,,false,449,1,Weaponsmithing,150,blacksmith2,,,,1,1hShieldAT5,,,,,500,5,,,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,10,2,1,,,,,Craft_WeaponsmithingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldKiteT3,FC_Procedural_ShieldKiteT3,@Procedural_ShieldKiteT3,Weapons,Shields,@ui_shield,Kshield,,true,true,false,false,true,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,1hShieldBT3,,,,,300,3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,9,2,1,,,,,Craft_WeaponsmithingT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldKiteT4,FC_Procedural_ShieldKiteT4,@Procedural_ShieldKiteT4,Weapons,Shields,@ui_shield,Kshield,,true,true,false,false,true,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,1hShieldBT4,,,,,400,4,,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,10,2,1,,,,,Craft_WeaponsmithingT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldKiteT5,FC_Procedural_ShieldKiteT5,@Procedural_ShieldKiteT5,Weapons,Shields,@ui_shield,Kshield,,true,true,false,false,true,,,,false,449,1,Weaponsmithing,150,blacksmith2,,,,1,1hShieldBT5,,,,,500,5,,,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,11,2,1,,,,,Craft_WeaponsmithingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldTowerT4,FC_Procedural_ShieldTowerT4,@Procedural_ShieldTowerT4,Weapons,Shields,@ui_shield,,,true,true,false,false,true,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,1hShieldDT4,,,,,400,4,,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,12,2,1,,,,,Craft_WeaponsmithingT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_ShieldTowerT5,FC_Procedural_ShieldTowerT5,@Procedural_ShieldTowerT5,Weapons,Shields,@ui_shield,,,true,true,false,false,true,,,,false,449,1,Weaponsmithing,150,blacksmith2,,,,1,1hShieldDT5,,,,,500,5,,,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,13,2,1,,,,,Craft_WeaponsmithingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_2hGreatSwordT2,FC_Procedural_2hGreatSwordT2,@Procedural_2hGreatSwordT2,Weapons,Greatswords,@ui_greatsword,Greatsword,,true,true,false,false,true,,,,false,25,1,Weaponsmithing,0,blacksmith2,,,,1,2hGreatSwordT2,,,,,200,2,,,,,,MetalT2,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,11,7,2,,,,,Craft_WeaponsmithingT2,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_2hGreatSwordT3,FC_Procedural_2hGreatSwordT3,@Procedural_2hGreatSwordT3,Weapons,Greatswords,@ui_greatsword,Greatsword,,true,true,false,false,true,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,2hGreatSwordT3,,,,,300,3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,12,7,2,,,,,Craft_WeaponsmithingT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_2hGreatSwordT4,FC_Procedural_2hGreatSwordT4,@Procedural_2hGreatSwordT4,Weapons,Greatswords,@ui_greatsword,Greatsword,,true,true,false,false,true,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,2hGreatSwordT4,,,,,400,4,,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,13,7,2,,,,,Craft_WeaponsmithingT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Procedural_2hGreatSwordT5,FC_Procedural_2hGreatSwordT5,@Procedural_2hGreatSwordT5,Weapons,Greatswords,@ui_greatsword,Greatsword,,true,true,false,false,true,,,,false,449,1,Weaponsmithing,150,blacksmith2,,,,1,2hGreatSwordT5,,,,,500,5,,,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,,,,,,,,,14,7,2,,,,,Craft_WeaponsmithingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Fixed Weaponsmithing,,,,,@ui_sword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
1hSwordT1,,,Weapons,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,0,1,Weaponsmithing,0,blacksmith2,camp1,,,1,1hSwordT1,,,,,,,,,,,,WoodT1,Item,RawhideT1,Item,,,,,,,,,,,1,1,,,,,,,true,,,,,,,,,
1hLongsword_SaplingBrandT2,FC_1hLongsword_SaplingBrandT2,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,25,1,Weaponsmithing,25,blacksmith2,,,,1,1hlongsword_saplingbrandt2_v2,,,,,,,,,,,,IngotT2,Item,LeatherT2,Item,TimberT2,Item,IngotPreciousT1,Item,FaeIronT1,Item,,,,,14,8,3,4,4,,,Craft_WeaponsmithingT2,true,,,,,,,,,
1hLongsword_TheFirstOfManyT3,FC_1hLongsword_TheFirstOfManyT3,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,1hlongsword_thefirstofmanyt3_v2,,,,,,,,,,,,IngotT3,Item,LeatherT3,Item,TimberT3,Item,IngotPreciousT2,Item,VoidsteelT1,Item,,,,,14,8,3,4,4,,,Craft_WeaponsmithingT3,true,,,,,,,,,
1hLongsword_TidalReaverT3,FC_1hLongsword_TidalReaverT3,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,1hlongsword_tidalreavert3_v2,,,,,,,,,,,,IngotT3,Item,LeatherT3,Item,TimberT3,Item,IngotPreciousT2,Item,VoidsteelT1,Item,,,,,14,8,3,4,4,,,Craft_WeaponsmithingT3,true,,,,,,,,,
1hLongsword_BalanceOfTimeT3,FC_1hLongsword_BalanceOfTimeT3,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,80,1,Weaponsmithing,50,blacksmith2,,,,1,1hlongsword_balanceoftimet3_v2,,,,,,,,,,,,IngotT3,Item,LeatherT3,Item,TimberT3,Item,IngotPreciousT2,Item,VoidsteelT1,Item,,,,,14,8,3,4,4,,,Craft_WeaponsmithingT3,true,,,,,,,,,
1hLongsword_DowsingBladeT4,FC_1hLongsword_DowsingBladeT4,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,1hlongsword_dowsingbladet4_v2,,,,,,,,,,,,IngotT4,Item,LeatherT4,Item,TimberT4,Item,IngotPreciousT3,Item,AzuriteChunkT1,Item,ShifthideT1,Item,,,14,8,3,4,4,2,,Craft_WeaponsmithingT4,true,,,,,,,,,
1hLongsword_ShatterslashT4,FC_1hLongsword_ShatterslashT4,,NamedCrafting,Longswords,@ui_sword,,,false,true,false,false,false,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,1hlongsword_shatterslasht4_v2,,,,,,,,ShatterslashT4,,,,IngotT4,Item,LeatherT4,Item,TimberT4,Item,IngotPreciousT3,Item,AzuriteChunkT1,Item,ShifthideT1,Item,,,14,8,3,4,4,2,,Craft_WeaponsmithingT4,true,,,,,,,,,
1hLongsword_OpusBladeT5,FC_1hLongsword_OpusBladeT5,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,449,1,Weaponsmithing,185,blacksmith2,,,,1,1hlongsword_opusbladet5_v2,,,,,,,,,,,,IngotT51,Item,LeatherT51,Item,TimberT51,Item,EtchedHandguardT5,Item,CinnabarT1,Item,ScarhideT1,Item,OnyxCutT4,,14,8,3,1,4,2,1,Craft_WeaponsmithingT5,true,,,,,,,,,
1hLongsword_MasterstrokeT5,FC_1hLongsword_MasterstrokeT5,,NamedCrafting,Longswords,@ui_sword,,,true,true,false,false,false,,,,false,449,1,Weaponsmithing,190,blacksmith2,,,,1,1hlongsword_masterstroket5_v2,,,,,,,,,,,,IngotT51,Item,LeatherT51,Item,TimberT51,Item,EtchedHandguardT5,Item,CinnabarT1,Item,ScarhideT1,Item,AmberCutT4,,14,8,3,1,4,2,1,Craft_WeaponsmithingT5,true,,,,,,,,,
1hLongsword_WhisperOfTheWoodT5,FC_1hLongsword_WhisperOfTheWoodT5,,NamedCrafting,Longswords,@ui_sword,,ShatteredSwordT1,false,true,false,false,false,,,,false,449,1,Weaponsmithing,195,blacksmith2,,,,1,1hLongsword_WhisperOfTheWoodT5_v2,,,,,,,,,,,,IngotT51,Item,LeatherT51,Item,TimberT51,Item,EtchedHandguardT5,Item,ShatteredSwordT1,Item,CinnabarT1,Item,ScarhideT1,,14,8,3,1,1,4,2,Craft_WeaponsmithingT5,true,,,,,,,,,
1hLongsword_VoidforgedHarbingerT5,FC_1hLongsword_VoidforgedHarbingerT5,,NamedCrafting,Longswords,@ui_sword,,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,200,blacksmith2,,,,1,1hlongsword_voidforgedharbingert5_v2,,,,,,,,VoidforgedHarbingerT5,,,,IngotT51,Item,LeatherT51,Item,TimberT51,Item,EtchedHandguardT5,Item,CinnabarT1,Item,ScarhideT1,Item,OpalCutT4,,14,8,3,1,4,2,1,Craft_WeaponsmithingT5,true,,,,,,,,,
2hWarhammer_EarthenSmasherT2,FC_2hWarhammer_EarthenSmasherT2,,NamedCrafting,WarHammers,@ui_warhammer,,,true,true,false,false,false,,,,false,25,1,Weaponsmithing,25,blacksmith2,,,,1,2hwarhammer_earthensmashert2_v2,,,,,,,,,,,,IngotT2,Item,LeatherT2,Item,TimberT2,Item,IngotPreciousT1,Item,FaeIronT1,Item,,,,,20,15,5,4,4,,,Craft_WeaponsmithingT2,true,,,,,,,,,
2hWarhammer_DefenderofDarknessT3,FC_2hWarhammer_DefenderofDarknessT3,,NamedCrafting,WarHammers,@ui_warhammer,,,true,true,false,false,false,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,2hwarhammer_defenderofdarknesst3_v2,,,,,,,,,,,,IngotT3,Item,LeatherT3,Item,TimberT3,Item,IngotPreciousT2,Item,VoidsteelT1,Item,,,,,20,15,5,4,4,,,Craft_WeaponsmithingT3,true,,,,,,,,,
2hWarhammer_CrystallineCrusherT3,FC_2hWarhammer_CrystallineCrusherT3,,NamedCrafting,WarHammers,@ui_warhammer,,,true,true,false,false,false,,,,false,75,1,Weaponsmithing,50,blacksmith2,,,,1,2hwarhammer_crystallinecrushert3_v2,,,,,,,,,,,,IngotT3,Item,LeatherT3,Item,TimberT3,Item,IngotPreciousT2,Item,VoidsteelT1,Item,,,,,20,15,5,4,4,,,Craft_WeaponsmithingT3,true,,,,,,,,,
2hWarhammer_HammerofForgottenDreamsT4,FC_2hWarhammer_HammerofForgottenDreamsT4,,NamedCrafting,WarHammers,@ui_warhammer,,,true,true,false,false,false,,,,false,75,1,Weaponsmithing,100,blacksmith2,,,,1,2hwarhammer_hammerofforgottendreamst4_v2,,,,,,,,,,,,IngotT4,Item,LeatherT4,Item,TimberT4,Item,IngotPreciousT3,Item,AzuriteChunkT1,Item,ShifthideT1,Item,,,20,15,5,4,4,2,,Craft_WeaponsmithingT4,true,,,,,,,,,
2hWarhammer_ShatteredHopeT4,FC_2hWarhammer_ShatteredHopeT4,,NamedCrafting,WarHammers,@ui_warhammer,,,true,true,false,false,false,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,2hwarhammer_shatteredhopet4_v2,,,,,,,,,,,,IngotT4,Item,LeatherT4,Item,TimberT4,Item,IngotPreciousT3,Item,AzuriteChunkT1,Item,ShifthideT1,Item,,,20,15,5,4,4,2,,Craft_WeaponsmithingT4,true,,,,,,,,,
2hWarhammer_SerendipityT4,FC_2hWarhammer_SerendipityT4,,NamedCrafting,WarHammers,@ui_warhammer,,,false,true,false,false,false,,,,false,184,1,Weaponsmithing,100,blacksmith2,,,,1,2hwarhammer_serendipityt4_v2,,,,,,,,SerendipityT4,,,,IngotT4,Item,LeatherT4,Item,TimberT4,Item,IngotPreciousT3,Item,AzuriteChunkT1,Item,ShifthideT1,Item,CarnelianCutT3,,20,15,5,4,4,2,1,Craft_WeaponsmithingT4,true,,,,,,,,,
